Date,ACTG_stock_Open_average,ACTG_stock_Open_max,ACTG_stock_Open_min,ACTG_stock_Open_volatility,ACTG_stock_Open_change,ACTG_stock_High_average,ACTG_stock_High_max,ACTG_stock_High_min,ACTG_stock_High_volatility,ACTG_stock_High_change,ACTG_stock_Low_average,ACTG_stock_Low_max,ACTG_stock_Low_min,ACTG_stock_Low_volatility,ACTG_stock_Low_change,ACTG_stock_Close_average,ACTG_stock_Close_max,ACTG_stock_Close_min,ACTG_stock_Close_volatility,ACTG_stock_Close_change,ACTG_stock_Volume_average,ACTG_stock_Volume_max,ACTG_stock_Volume_min,ACTG_stock_Volume_volatility,ACTG_stock_Volume_change
2016-01-03,3.992,4.21,3.81,0.3999999999999999,-0.3999999999999999,4.132,4.3,3.96,0.33999999999999986,-0.33999999999999986,3.758,4.05,3.62,0.4299999999999997,-0.34999999999999964,3.9699999999999998,4.18,3.77,0.4099999999999997,-0.3899999999999997,1048254,1449211,611944,837267,-496565
2016-01-10,3.652,3.81,3.53,0.28000000000000025,-0.1200000000000001,3.812,3.98,3.71,0.27,-0.22999999999999998,3.496,3.59,3.44,0.1499999999999999,-0.10999999999999988,3.628,3.8,3.49,0.3099999999999996,0.06999999999999984,742269,865396,613586,251810,-148674
2016-01-17,3.6550000000000002,3.88,3.43,0.44999999999999973,0.2799999999999998,3.79,3.97,3.61,0.3600000000000003,0.3600000000000003,3.525,3.78,3.3,0.48,0.3899999999999997,3.6925,3.84,3.47,0.36999999999999966,0.3299999999999996,744779,1001034,406717,594317,-393867
2016-01-24,3.708,3.85,3.61,0.2400000000000002,-0.18999999999999995,3.8240000000000003,3.91,3.68,0.22999999999999998,-0.1200000000000001,3.588,3.66,3.49,0.16999999999999993,-0.050000000000000266,3.696,3.85,3.6,0.25,0.07000000000000028,489042,605649,390519,215130,107862
2016-01-31,3.652,3.73,3.53,0.20000000000000018,-0.020000000000000018,3.768,3.9,3.57,0.33000000000000007,0.020000000000000018,3.532,3.6,3.41,0.18999999999999995,-0.020000000000000018,3.63,3.75,3.52,0.22999999999999998,-0.10999999999999988,495478,770452,332990,437462,75718
2016-02-07,3.522,3.63,3.36,0.27,-0.1499999999999999,3.618,3.72,3.47,0.25,-0.25,3.358,3.5,3.2,0.2999999999999998,-0.16999999999999993,3.518,3.67,3.41,0.2599999999999998,-0.20999999999999996,450334,546373,318249,228124,-186651
2016-02-14,3.7375,3.88,3.5,0.3799999999999999,0.2999999999999998,3.865,3.93,3.74,0.18999999999999995,0.11999999999999966,3.6575,3.77,3.43,0.33999999999999986,0.29000000000000004,3.8025,3.87,3.72,0.1499999999999999,0.08999999999999986,398274,550046,257137,292909,-179242
2016-02-21,3.5433333333333334,3.84,2.98,0.8599999999999999,-0.8599999999999999,3.626666666666667,3.94,2.98,0.96,-0.96,3.4383333333333335,3.74,2.82,0.9200000000000004,-0.7600000000000002,3.5283333333333333,3.86,2.98,0.8799999999999999,-0.8799999999999999,825721,3503648,0,3503648,-429439
2016-02-28,3.146,3.31,2.97,0.33999999999999986,0.33999999999999986,3.314,3.44,3.21,0.22999999999999998,0.20999999999999996,3.106,3.23,2.96,0.27,0.27,3.216,3.34,3.12,0.21999999999999975,0.17999999999999972,2402520,3189804,1226634,1963170,156239
2016-03-06,3.51,3.58,3.36,0.2200000000000002,0.14000000000000012,3.636,3.68,3.56,0.1200000000000001,-0.08999999999999986,3.4,3.53,3.29,0.23999999999999977,0.0900000000000003,3.54,3.6,3.48,0.1200000000000001,-0.020000000000000018,783025,1323105,477503,845602,-845602
2016-03-13,3.736,3.83,3.67,0.16000000000000014,0.08000000000000007,3.842,3.97,3.74,0.22999999999999998,0.050000000000000266,3.56,3.69,3.47,0.21999999999999975,-0.08999999999999986,3.748,3.83,3.68,0.1499999999999999,0.1200000000000001,1164796,1663070,460689,1202381,-1576
2016-03-20,3.9025,4.09,3.75,0.33999999999999986,-0.08999999999999986,4.0475,4.21,3.85,0.3599999999999999,-0.3599999999999999,3.725,3.85,3.64,0.20999999999999996,-0.10999999999999988,3.8825,4.13,3.69,0.43999999999999995,-0.43999999999999995,961334,1679441,569299,1110142,-1110142
2016-03-27,3.838,3.96,3.72,0.23999999999999977,0.08999999999999986,3.996,4.11,3.85,0.26000000000000023,0.19999999999999973,3.742,3.89,3.64,0.25,0.10999999999999988,3.878,3.95,3.79,0.16000000000000014,0.15000000000000036,563077,731368,463722,267646,224846
2016-04-03,4.004,4.04,3.95,0.08999999999999986,0.020000000000000462,4.072,4.08,4.06,0.020000000000000462,-0.020000000000000462,3.884,3.95,3.83,0.1200000000000001,-0.040000000000000036,3.988,4.04,3.93,0.10999999999999988,-0.020000000000000018,415011,521555,334605,186950,-166128
2016-04-10,3.95,4.0,3.87,0.1299999999999999,-0.020000000000000018,4.044,4.14,4.0,0.13999999999999968,0.13999999999999968,3.874,3.98,3.78,0.20000000000000018,0.18000000000000016,3.964,4.03,3.88,0.15000000000000036,0.15000000000000036,384685,470711,298651,172060,-8866
2016-04-17,4.134,4.28,4.04,0.2400000000000002,0.2400000000000002,4.312,4.68,4.14,0.54,0.54,4.068,4.26,3.95,0.3099999999999996,0.3099999999999996,4.204,4.35,4.08,0.2699999999999996,0.25,553386,1152834,223413,929421,915078
2016-04-24,4.4559999999999995,4.6,4.22,0.3799999999999999,0.2599999999999998,4.640000000000001,4.86,4.44,0.41999999999999993,0.41999999999999993,4.346,4.59,4.08,0.5099999999999998,0.5099999999999998,4.526,4.82,4.23,0.5899999999999999,0.5899999999999999,578983,686201,401781,284420,-110442
