Date,NWLStock_Open_average,NWLStock_Open_max,NWLStock_Open_min,NWLStock_Open_volatility,NWLStock_Open_change,NWLStock_High_average,NWLStock_High_max,NWLStock_High_min,NWLStock_High_volatility,NWLStock_High_change,NWLStock_Low_average,NWLStock_Low_max,NWLStock_Low_min,NWLStock_Low_volatility,NWLStock_Low_change,NWLStock_Close_average,NWLStock_Close_max,NWLStock_Close_min,NWLStock_Close_volatility,NWLStock_Close_change,NWLStock_Volume_average,NWLStock_Volume_max,NWLStock_Volume_min,NWLStock_Volume_volatility,NWLStock_Volume_change
2016-01-03,42.39,43.46,40.79,2.6700000000000017,-2.520000000000003,42.554,43.83,40.79,3.039999999999999,-2.770000000000003,41.342,43.03,39.28,3.75,-3.1899999999999977,41.758,43.44,39.38,4.059999999999995,-4.059999999999995,5395036,6087468,3693075,2394393,285086
2016-01-10,38.67,40.15,36.37,3.780000000000001,-3.039999999999999,39.16,40.78,37.19,3.5900000000000034,-2.5500000000000043,37.642,38.87,36.1,2.769999999999996,-2.3299999999999983,38.38,39.97,37.13,2.8399999999999963,-2.219999999999999,6409574,8768312,3922995,4845317,1150834
2016-01-17,36.707499999999996,37.68,35.58,2.1000000000000014,-0.28999999999999915,37.39,37.84,36.43,1.4100000000000037,-0.04000000000000625,35.587500000000006,36.59,34.5,2.0900000000000034,0.9600000000000009,36.5225,36.97,36.07,0.8999999999999986,0.769999999999996,6618665,8847056,3676142,5170914,-2294564
2016-01-24,37.306,37.92,36.8,1.1200000000000045,0.44000000000000483,38.128,38.84,37.48,1.3600000000000065,1.3600000000000065,36.852000000000004,37.11,36.52,0.5899999999999963,0.3299999999999983,37.75,38.78,37.13,1.6499999999999986,1.6499999999999986,6459878,9700932,5122682,4578250,3712633
2016-01-31,37.746,39.18,36.21,2.969999999999999,-1.8699999999999974,38.164,39.42,37.57,1.8500000000000014,-1.8100000000000023,36.69,38.48,35.47,3.009999999999998,-2.0899999999999963,37.288,39.01,36.23,2.780000000000001,-2.5799999999999983,6771916,8183279,5730962,2452317,-826239
2016-02-07,34.528,36.05,33.92,2.1299999999999955,-1.9499999999999957,35.078,36.12,34.52,1.5999999999999943,-1.3099999999999952,33.636,34.3,33.26,1.0399999999999991,-0.3500000000000014,34.39,34.87,33.76,1.1099999999999994,0.5300000000000011,6166785,9930355,3657436,6272919,-5923463
2016-02-14,36.535,37.44,35.27,2.1699999999999946,2.1699999999999946,37.2575,37.8,36.1,1.6999999999999957,1.4799999999999969,36.150000000000006,36.89,34.84,2.049999999999997,2.0,37.0975,37.5,36.0,1.5,1.4600000000000009,4874459,6600897,3507877,3093020,-1246445
2016-02-21,37.75,37.97,37.5,0.46999999999999886,-0.03999999999999915,38.396,39.18,37.86,1.3200000000000003,0.38000000000000256,37.422,37.9,36.72,1.1799999999999997,0.00999999999999801,38.052,38.67,37.74,0.9299999999999997,0.5600000000000023,4348117,6248205,2755304,3492901,2718126
2016-02-28,39.588,41.3,38.33,2.969999999999999,2.779999999999994,40.478,42.09,38.92,3.1700000000000017,3.1700000000000017,39.162,40.8,37.83,2.969999999999999,2.969999999999999,40.018,41.28,38.01,3.270000000000003,2.969999999999999,4908262,5540855,4079793,1461062,682530
2016-03-06,39.906,40.91,38.98,1.9299999999999997,-0.6599999999999966,40.275999999999996,41.21,39.23,1.980000000000004,0.30000000000000426,39.09,40.06,38.13,1.9299999999999997,0.6700000000000017,39.82,41.16,38.7,2.4599999999999937,1.5699999999999932,5710042,6918661,4870994,2047667,1434439
2016-03-13,41.588,42.68,40.97,1.7100000000000009,1.7100000000000009,42.456,44.06,41.33,2.730000000000004,2.730000000000004,41.36,42.58,40.7,1.8799999999999955,1.8799999999999955,42.082,42.98,41.27,1.7099999999999937,1.7099999999999937,4197793,5624783,3050822,2573961,2366873
2016-03-20,42.93,43.06,42.8,0.2600000000000051,-0.22000000000000597,43.495,43.61,43.36,0.25,-0.07000000000000028,42.7,42.81,42.58,0.23000000000000398,0.14000000000000057,43.1275,43.27,42.98,0.29000000000000625,-0.19000000000000483,4123047,4835044,3001829,1833215,-997418
2016-03-27,44.056,45.08,42.96,2.1199999999999974,0.8999999999999986,44.91,45.57,43.83,1.740000000000002,1.740000000000002,43.754,44.3,42.79,1.509999999999998,0.9699999999999989,44.592,45.54,43.81,1.7299999999999969,1.7299999999999969,5844813,8074837,3341375,4733462,3368225
2016-04-03,44.762,45.54,44.24,1.2999999999999972,-1.2999999999999972,44.95,45.57,44.27,1.2999999999999972,-0.8299999999999983,44.22,45.07,43.41,1.6600000000000037,-1.5,44.488,45.36,43.84,1.519999999999996,-1.519999999999996,6795118,11054008,5218792,5835216,326686
2016-04-10,44.164,44.42,43.94,0.480000000000004,0.28000000000000114,44.524,44.74,43.98,0.7600000000000051,0.1600000000000037,43.676,43.97,43.11,0.8599999999999994,-0.07000000000000028,44.128,44.55,43.76,0.7899999999999991,0.5700000000000003,12696360,42417296,4761809,37655487,37655487
2016-04-17,44.550000000000004,44.95,44.0,0.9500000000000028,0.28000000000000114,45.034,45.19,44.87,0.3200000000000003,-0.18999999999999773,44.196,44.43,44.0,0.4299999999999997,0.060000000000002274,44.635999999999996,44.87,44.36,0.509999999999998,-0.490000000000002,6346036,10002994,3268495,6734499,-6734499
2016-04-24,44.606,45.89,44.08,1.8100000000000023,1.5300000000000011,45.0,46.9,44.32,2.5799999999999983,2.469999999999999,44.032000000000004,44.96,43.2,1.759999999999998,1.0600000000000023,44.392,45.54,43.42,2.1199999999999974,1.5,7050295,14456678,4556504,9900174,9900174
2016-05-01,46.548,46.81,46.21,0.6000000000000014,0.5399999999999991,47.116,47.4,46.81,0.5899999999999963,-0.3399999999999963,46.242,46.48,45.84,0.6399999999999935,0.5699999999999932,46.884,47.18,46.61,0.5700000000000003,-0.14000000000000057,5677442,8044429,3541504,4502925,-2537111
