Date,ProShares UltraPro Dow30_etf_Open_average,ProShares UltraPro Dow30_etf_Open_max,ProShares UltraPro Dow30_etf_Open_min,ProShares UltraPro Dow30_etf_Open_volatility,ProShares UltraPro Dow30_etf_Open_change,ProShares UltraPro Dow30_etf_High_average,ProShares UltraPro Dow30_etf_High_max,ProShares UltraPro Dow30_etf_High_min,ProShares UltraPro Dow30_etf_High_volatility,ProShares UltraPro Dow30_etf_High_change,ProShares UltraPro Dow30_etf_Low_average,ProShares UltraPro Dow30_etf_Low_max,ProShares UltraPro Dow30_etf_Low_min,ProShares UltraPro Dow30_etf_Low_volatility,ProShares UltraPro Dow30_etf_Low_change,ProShares UltraPro Dow30_etf_Close_average,ProShares UltraPro Dow30_etf_Close_max,ProShares UltraPro Dow30_etf_Close_min,ProShares UltraPro Dow30_etf_Close_volatility,ProShares UltraPro Dow30_etf_Close_change
2016-03-13,32.72,32.72,32.72,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.62,32.62,32.62,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2016-03-20,31.9,31.9,31.9,0.0,0.0,32.48,32.48,32.48,0.0,0.0,31.81,31.81,31.81,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2016-03-27,32.8,32.8,32.8,0.0,0.0,34.11,34.11,34.11,0.0,0.0,32.73,32.73,32.73,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2016-04-03,33.19,33.19,33.19,0.0,0.0,33.48,33.48,33.48,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2016-04-10,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2016-04-17,35.1,35.1,35.1,0.0,0.0,35.4,35.4,35.4,0.0,0.0,34.72,34.72,34.72,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2016-04-24,33.86,33.86,33.86,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2016-05-01,32.81,32.81,32.81,0.0,0.0,33.79,33.79,33.79,0.0,0.0,32.8,32.8,32.8,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2016-05-08,33.58,33.58,33.58,0.0,0.0,33.81,33.81,33.81,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2016-05-15,32.55,32.55,32.55,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2016-05-22,34.53,34.53,34.53,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.66,34.66,34.66,0.0,0.0
2016-05-29,34.26,34.26,34.26,0.0,0.0,34.52,34.52,34.52,0.0,0.0,33.7,33.7,33.7,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2016-06-05,34.7,34.7,34.7,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2016-06-12,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2016-06-19,32.46,32.46,32.46,0.0,0.0,33.66,33.66,33.66,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2016-06-26,34.66,34.66,34.66,0.0,0.0,35.25,35.25,35.25,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2016-07-03,35.45,35.45,35.45,0.0,0.0,36.24,36.24,36.24,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2016-07-10,38.56,38.56,38.56,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2016-07-17,38.42,38.42,38.42,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2016-07-24,37.67,37.67,37.67,0.0,0.0,38.05,38.05,38.05,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2016-07-31,37.96,37.96,37.96,0.0,0.0,38.52,38.52,38.52,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2016-08-07,38.99,38.99,38.99,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2016-08-14,38.8,38.8,38.8,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.9,38.9,38.9,0.0,0.0
2016-08-21,38.5,38.5,38.5,0.0,0.0,39.0,39.0,39.0,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2016-08-28,38.56,38.56,38.56,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2016-09-04,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2016-09-11,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2016-09-18,37.67,37.67,37.67,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2016-09-25,36.92,36.92,36.92,0.0,0.0,37.68,37.68,37.68,0.0,0.0,36.81,36.81,36.81,0.0,0.0,37.33,37.33,37.33,0.0,0.0
2016-10-02,37.3,37.3,37.3,0.0,0.0,37.38,37.38,37.38,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2016-10-09,36.88,36.88,36.88,0.0,0.0,37.02,37.02,37.02,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2016-10-16,35.94,35.94,35.94,0.0,0.0,36.51,36.51,36.51,0.0,0.0,35.8,35.8,35.8,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2016-10-23,36.7,36.7,36.7,0.0,0.0,37.01,37.01,37.01,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2016-10-30,34.99,34.99,34.99,0.0,0.0,35.41,35.41,35.41,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.84,34.84,34.84,0.0,0.0
2016-11-06,40.5,40.5,40.5,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2016-11-13,41.41,41.41,41.41,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.02,41.02,41.02,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2016-11-20,42.91,42.91,42.91,0.0,0.0,42.94,42.94,42.94,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2016-11-27,43.27,43.27,43.27,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.19,43.19,43.19,0.0,0.0
2016-12-04,46.47,46.47,46.47,0.0,0.0,47.34,47.34,47.34,0.0,0.0,46.39,46.39,46.39,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2016-12-11,48.35,48.35,48.35,0.0,0.0,48.52,48.52,48.52,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2016-12-18,48.35,48.35,48.35,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2016-12-25,47.86,47.86,47.86,0.0,0.0,47.93,47.93,47.93,0.0,0.0,46.96,46.96,46.96,0.0,0.0,47.44,47.44,47.44,0.0,0.0
2017-01-01,48.27,48.27,48.27,0.0,0.0,49.05,49.05,49.05,0.0,0.0,47.85,47.85,47.85,0.0,0.0,48.76,48.76,48.76,0.0,0.0
2017-01-08,48.38,48.38,48.38,0.0,0.0,48.65,48.65,48.65,0.0,0.0,47.94,47.94,47.94,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2017-01-15,47.41,47.41,47.41,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2017-01-22,49.74,49.74,49.74,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.68,49.68,49.68,0.0,0.0
2017-01-29,48.8,48.8,48.8,0.0,0.0,49.57,49.57,49.57,0.0,0.0,48.77,48.77,48.77,0.0,0.0,49.44,49.44,49.44,0.0,0.0
2017-02-05,50.9,50.9,50.9,0.0,0.0,51.38,51.38,51.38,0.0,0.0,50.74,50.74,50.74,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2017-02-12,53.32,53.32,53.32,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2017-02-19,54.84,54.84,54.84,0.0,0.0,55.62,55.62,55.62,0.0,0.0,54.84,54.84,54.84,0.0,0.0,55.61,55.61,55.61,0.0,0.0
2017-02-26,57.25,57.25,57.25,0.0,0.0,57.45,57.45,57.45,0.0,0.0,56.76,56.76,56.76,0.0,0.0,57.17,57.17,57.17,0.0,0.0
2017-03-05,56.95,56.95,56.95,0.0,0.0,56.95,56.95,56.95,0.0,0.0,55.84,55.84,55.84,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2017-03-12,57.08,57.08,57.08,0.0,0.0,57.08,57.08,57.08,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.52,56.52,56.52,0.0,0.0
2017-03-19,54.75,54.75,54.75,0.0,0.0,54.85,54.85,54.85,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.93,53.93,53.93,0.0,0.0
2017-03-26,54.71,54.71,54.71,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2017-04-02,54.27,54.27,54.27,0.0,0.0,54.91,54.91,54.91,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.38,54.38,54.38,0.0,0.0
2017-04-09,53.49,53.49,53.49,0.0,0.0,53.98,53.98,53.98,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2017-04-16,53.73,53.73,53.73,0.0,0.0,53.89,53.89,53.89,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2017-04-23,56.88,56.88,56.88,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.47,56.47,56.47,0.0,0.0
2017-04-30,56.47,56.47,56.47,0.0,0.0,56.99,56.99,56.99,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.98,56.98,56.98,0.0,0.0
2017-05-07,56.33,56.33,56.33,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.34,56.34,56.34,0.0,0.0
2017-05-14,54.98,54.98,54.98,0.0,0.0,56.13,56.13,56.13,0.0,0.0,54.81,54.81,54.81,0.0,0.0,55.73,55.73,55.73,0.0,0.0
2017-05-21,57.87,57.87,57.87,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2017-05-28,58.64,58.64,58.64,0.0,0.0,59.25,59.25,59.25,0.0,0.0,58.49,58.49,58.49,0.0,0.0,59.09,59.09,59.09,0.0,0.0
2017-06-04,59.2,59.2,59.2,0.0,0.0,59.95,59.95,59.95,0.0,0.0,58.73,58.73,58.73,0.0,0.0,59.68,59.68,59.68,0.0,0.0
2017-06-11,60.37,60.37,60.37,0.0,0.0,60.66,60.66,60.66,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.23,60.23,60.23,0.0,0.0
2017-06-18,60.59,60.59,60.59,0.0,0.0,60.91,60.91,60.91,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.66,60.66,60.66,0.0,0.0
2017-06-25,60.5,60.5,60.5,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.04,60.04,60.04,0.0,0.0,60.84,60.84,60.84,0.0,0.0
2017-07-02,60.62,60.62,60.62,0.0,0.0,60.97,60.97,60.97,0.0,0.0,60.37,60.37,60.37,0.0,0.0,60.97,60.97,60.97,0.0,0.0
2017-07-09,61.91,61.91,61.91,0.0,0.0,63.08,63.08,63.08,0.0,0.0,61.75,61.75,61.75,0.0,0.0,62.73,62.73,62.73,0.0,0.0
2017-07-16,61.9,61.9,61.9,0.0,0.0,62.28,62.28,62.28,0.0,0.0,61.63,61.63,61.63,0.0,0.0,62.28,62.28,62.28,0.0,0.0
2017-07-23,63.85,63.85,63.85,0.0,0.0,64.49,64.49,64.49,0.0,0.0,63.76,63.76,63.76,0.0,0.0,64.49,64.49,64.49,0.0,0.0
2017-07-30,66.68,66.68,66.68,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.14,66.14,66.14,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2017-08-06,64.83,64.83,64.83,0.0,0.0,65.3,65.3,65.3,0.0,0.0,64.74,64.74,64.74,0.0,0.0,64.91,64.91,64.91,0.0,0.0
2017-08-13,63.73,63.73,63.73,0.0,0.0,64.3,64.3,64.3,0.0,0.0,63.0,63.0,63.0,0.0,0.0,63.36,63.36,63.36,0.0,0.0
2017-08-20,64.84,64.84,64.84,0.0,0.0,65.36,65.36,65.36,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2017-08-27,66.39,66.39,66.39,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.11,66.11,66.11,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2017-09-03,63.95,63.95,63.95,0.0,0.0,64.9,64.9,64.9,0.0,0.0,63.92,63.92,63.92,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2017-09-10,68.26,68.26,68.26,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.26,68.26,68.26,0.0,0.0,68.73,68.73,68.73,0.0,0.0
2017-09-17,69.27,69.27,69.27,0.0,0.0,69.52,69.52,69.52,0.0,0.0,68.97,68.97,68.97,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2017-09-24,69.5,69.5,69.5,0.0,0.0,69.88,69.88,69.88,0.0,0.0,69.2,69.2,69.2,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2017-10-01,73.0,73.0,73.0,0.0,0.0,73.38,73.38,73.38,0.0,0.0,72.97,72.97,72.97,0.0,0.0,73.33,73.33,73.33,0.0,0.0
2017-10-08,74.5,74.5,74.5,0.0,0.0,74.62,74.62,74.62,0.0,0.0,74.18,74.18,74.18,0.0,0.0,74.43,74.43,74.43,0.0,0.0
2017-10-15,78.25,78.25,78.25,0.0,0.0,78.8,78.8,78.8,0.0,0.0,77.6,77.6,77.6,0.0,0.0,78.71,78.71,78.71,0.0,0.0
2017-10-22,79.71,79.71,79.71,0.0,0.0,79.97,79.97,79.97,0.0,0.0,78.99,78.99,78.99,0.0,0.0,79.8,79.8,79.8,0.0,0.0
2017-10-29,80.95,80.95,80.95,0.0,0.0,80.98,80.98,80.98,0.0,0.0,80.22,80.22,80.22,0.0,0.0,80.79,80.79,80.79,0.0,0.0
2017-11-05,79.92,79.92,79.92,0.0,0.0,80.14,80.14,80.14,0.0,0.0,79.53,79.53,79.53,0.0,0.0,79.92,79.92,79.92,0.0,0.0
2017-11-12,79.78,79.78,79.78,0.0,0.0,79.91,79.91,79.91,0.0,0.0,79.3,79.3,79.3,0.0,0.0,79.3,79.3,79.3,0.0,0.0
2017-11-19,81.39,81.39,81.39,0.0,0.0,81.77,81.77,81.77,0.0,0.0,81.33,81.33,81.33,0.0,0.0,81.43,81.43,81.43,0.0,0.0
2017-11-26,89.4,89.4,89.4,0.0,0.0,89.74,89.74,89.74,0.0,0.0,85.3,85.3,85.3,0.0,0.0,88.77,88.77,88.77,0.0,0.0
2017-12-03,89.46,89.46,89.46,0.0,0.0,89.89,89.89,89.89,0.0,0.0,88.73,88.73,88.73,0.0,0.0,89.89,89.89,89.89,0.0,0.0
2017-12-10,93.3,93.3,93.3,0.0,0.0,93.85,93.85,93.85,0.0,0.0,92.88,92.88,92.88,0.0,0.0,93.41,93.41,93.41,0.0,0.0
2017-12-17,94.7,94.7,94.7,0.0,0.0,94.8,94.8,94.8,0.0,0.0,94.08,94.08,94.08,0.0,0.0,94.57,94.57,94.57,0.0,0.0
2017-12-24,95.74,95.74,95.74,0.0,0.0,95.74,95.74,95.74,0.0,0.0,94.12,94.12,94.12,0.0,0.0,94.29,94.29,94.29,0.0,0.0
2017-12-31,99.0,99.0,99.0,0.0,0.0,100.6,100.6,100.6,0.0,0.0,98.41,98.41,98.41,0.0,0.0,100.57,100.57,100.57,0.0,0.0
