Date,HKTVY_stock_Open_average,HKTVY_stock_Open_max,HKTVY_stock_Open_min,HKTVY_stock_Open_volatility,HKTVY_stock_Open_change,HKTVY_stock_High_average,HKTVY_stock_High_max,HKTVY_stock_High_min,HKTVY_stock_High_volatility,HKTVY_stock_High_change,HKTVY_stock_Low_average,HKTVY_stock_Low_max,HKTVY_stock_Low_min,HKTVY_stock_Low_volatility,HKTVY_stock_Low_change,HKTVY_stock_Close_average,HKTVY_stock_Close_max,HKTVY_stock_Close_min,HKTVY_stock_Close_volatility,HKTVY_stock_Close_change,HKTVY_stock_Volume_average,HKTVY_stock_Volume_max,HKTVY_stock_Volume_min,HKTVY_stock_Volume_volatility,HKTVY_stock_Volume_change
2016-03-13,4.438,4.46,4.38,0.08000000000000007,0.08000000000000007,4.446,4.47,4.38,0.08999999999999986,0.08000000000000007,4.4072000000000005,4.45,4.35,0.10000000000000053,0.10000000000000053,4.438,4.46,4.38,0.08000000000000007,0.08000000000000007,4307,12394,526,11868,2322
2016-03-20,4.36625,4.415,4.32,0.09499999999999975,-0.01499999999999968,4.3950000000000005,4.46,4.32,0.13999999999999968,-0.05999999999999961,4.3225,4.39,4.25,0.13999999999999968,-0.13999999999999968,4.37,4.44,4.32,0.1200000000000001,-0.1200000000000001,4534,12681,315,12366,9202
2016-03-27,4.432,4.59,4.3,0.29000000000000004,0.28000000000000025,4.5,4.71,4.35,0.3600000000000003,0.3600000000000003,4.432,4.59,4.3,0.29000000000000004,0.28000000000000025,4.472,4.71,4.31,0.40000000000000036,0.40000000000000036,24092,55502,105,55397,-23335
2016-04-03,4.6048,5.31,4.15,1.1599999999999993,-0.5899999999999999,4.7620000000000005,5.34,4.19,1.1499999999999995,-0.6299999999999999,4.556,5.3,4.14,1.1600000000000001,-0.6000000000000005,4.7059999999999995,5.3,4.14,1.1600000000000001,-0.6500000000000004,2928,6929,550,6379,-1787
2016-04-10,4.5028,4.73,4.3,0.4300000000000006,0.15000000000000036,4.524,4.73,4.3,0.4300000000000006,0.20000000000000018,4.424,4.57,4.3,0.27000000000000046,0.11000000000000032,4.4799999999999995,4.66,4.3,0.3600000000000003,0.20000000000000018,3311,7967,180,7787,7787
2016-04-17,4.426,4.56,4.36,0.1999999999999993,-0.11999999999999922,4.4764,4.56,4.422,0.1379999999999999,-0.11999999999999922,4.3586,4.493,4.28,0.21300000000000008,-0.21300000000000008,4.4126,4.493,4.28,0.21300000000000008,-0.21300000000000008,2887,7848,601,7247,419
2016-04-24,4.352,4.46,4.2,0.2599999999999998,-0.2599999999999998,4.392,4.46,4.3,0.16000000000000014,-0.16000000000000014,4.296,4.46,4.2,0.2599999999999998,-0.2599999999999998,4.346,4.46,4.24,0.21999999999999975,-0.16000000000000014,1877,3407,162,3245,1228
2016-05-01,4.208,4.25,4.14,0.11000000000000032,0.04999999999999982,4.218,4.25,4.14,0.11000000000000032,0.0,4.18,4.25,4.11,0.13999999999999968,-0.08999999999999986,4.218,4.25,4.14,0.11000000000000032,0.0,1666,6226,100,6126,-4794
2016-05-08,4.1850000000000005,4.26,4.05,0.20999999999999996,0.20999999999999996,4.2225,4.29,4.17,0.1200000000000001,0.1200000000000001,4.125,4.24,4.05,0.1900000000000004,0.1900000000000004,4.155,4.24,4.09,0.15000000000000036,0.07000000000000028,2978,8476,244,8232,8232
2016-05-15,4.004,4.2,3.83,0.3700000000000001,-0.31000000000000005,4.006,4.2,3.83,0.3700000000000001,-0.31000000000000005,3.884,4.15,3.71,0.4400000000000004,-0.4400000000000004,3.962,4.2,3.75,0.4500000000000002,-0.31000000000000005,1849,3800,560,3240,-1577
2016-05-22,3.838,3.88,3.69,0.18999999999999995,0.16999999999999993,3.884,3.9,3.88,0.020000000000000018,-0.020000000000000018,3.808,3.88,3.69,0.18999999999999995,0.16999999999999993,3.88,3.88,3.88,0.0,0.0,1057,1900,200,1700,-1278
2016-05-29,3.8209999999999997,3.88,3.7439999999999998,0.13600000000000012,-0.13600000000000012,3.855,3.88,3.8,0.08000000000000007,-0.08000000000000007,3.7984999999999998,3.86,3.7439999999999998,0.1160000000000001,-0.1160000000000001,3.8325,3.87,3.8,0.07000000000000028,-0.06000000000000005,521,815,250,565,-565
2016-06-05,3.784,3.8,3.736,0.06399999999999961,-0.06399999999999961,3.8,3.8,3.8,0.0,0.0,3.7515,3.78,3.71,0.06999999999999984,-0.043999999999999595,3.8,3.8,3.8,0.0,0.0,825,1200,475,725,-725
2016-06-12,3.5803333333333334,3.66,3.52,0.14000000000000012,0.14000000000000012,3.587,3.67,3.53,0.14000000000000012,0.14000000000000012,3.577,3.65,3.52,0.1299999999999999,0.1299999999999999,3.583666666666667,3.67,3.52,0.1499999999999999,0.1499999999999999,5149,10357,502,9855,5767
2016-06-19,3.5846666666666667,3.594,3.57,0.02400000000000002,-0.020000000000000018,3.6046666666666667,3.65,3.57,0.08000000000000007,-0.08000000000000007,3.5846666666666667,3.594,3.57,0.02400000000000002,-0.020000000000000018,3.6046666666666667,3.65,3.57,0.08000000000000007,-0.08000000000000007,353,501,135,366,-77
2016-06-26,3.433,3.46,3.41,0.04999999999999982,0.04999999999999982,3.463,3.61,3.41,0.19999999999999973,0.19999999999999973,3.419,3.46,3.36,0.10000000000000009,0.10000000000000009,3.427,3.48,3.36,0.1200000000000001,0.1200000000000001,1953,5732,150,5582,-2287
2016-07-03,3.67,3.69,3.66,0.029999999999999805,0.0,3.6766666666666667,3.69,3.67,0.020000000000000018,0.0,3.5706666666666664,3.69,3.492,0.19799999999999995,0.03799999999999981,3.67,3.69,3.65,0.040000000000000036,-0.020000000000000018,2431,4500,100,4400,1805
2016-07-10,3.5700000000000003,3.64,3.5,0.14000000000000012,-0.1200000000000001,3.6145,3.65,3.5380000000000003,0.11199999999999966,0.020000000000000018,3.5375,3.64,3.49,0.1499999999999999,0.009999999999999787,3.6145,3.65,3.5380000000000003,0.11199999999999966,0.020000000000000018,1137,2071,140,1931,1188
2016-07-17,3.598,3.66,3.49,0.16999999999999993,-0.11999999999999966,3.632,3.66,3.59,0.07000000000000028,0.050000000000000266,3.5340000000000003,3.66,3.44,0.2200000000000002,0.050000000000000266,3.6274,3.66,3.5869999999999997,0.0730000000000004,0.0730000000000004,842,2234,100,2134,1826
2016-07-24,3.4792,3.56,3.42,0.14000000000000012,-0.03000000000000025,3.4892,3.56,3.42,0.14000000000000012,0.019999999999999574,3.4572,3.48,3.42,0.06000000000000005,-0.020000000000000018,3.468,3.51,3.42,0.08999999999999986,0.029999999999999805,2676,5359,500,4859,-1362
2016-07-31,3.4612499999999997,3.48,3.44,0.040000000000000036,0.020000000000000018,3.4645,3.48,3.444,0.03600000000000003,0.01100000000000012,3.4612499999999997,3.48,3.44,0.040000000000000036,0.020000000000000018,3.4612499999999997,3.48,3.44,0.040000000000000036,0.020000000000000018,846,1425,150,1275,-129
2016-08-07,3.56,3.61,3.5,0.10999999999999988,0.08999999999999986,3.5767499999999997,3.65,3.5,0.1499999999999999,0.10699999999999976,3.56,3.61,3.5,0.10999999999999988,0.08999999999999986,3.5725,3.65,3.5,0.1499999999999999,0.08999999999999986,6513,16933,355,16578,16578
2016-08-14,3.5915,3.65,3.54,0.10999999999999988,-0.06000000000000005,3.594,3.65,3.55,0.10000000000000009,-0.050000000000000266,3.555,3.6,3.52,0.08000000000000007,-0.06000000000000005,3.5775,3.6,3.55,0.050000000000000266,-0.050000000000000266,9128,15523,3714,11809,11809
2016-08-21,3.564,3.65,3.46,0.18999999999999995,0.10000000000000009,3.61,3.66,3.56,0.10000000000000009,-0.04999999999999982,3.5484,3.61,3.46,0.1499999999999999,0.10000000000000009,3.61,3.66,3.56,0.10000000000000009,-0.04999999999999982,1052,2501,149,2352,2257
2016-08-28,3.5875000000000004,3.83,3.45,0.3799999999999999,0.3799999999999999,3.613,3.862,3.49,0.3719999999999999,0.3520000000000003,3.5875000000000004,3.83,3.45,0.3799999999999999,0.3799999999999999,3.6105,3.862,3.49,0.3719999999999999,0.3520000000000003,7161,20123,400,19723,14007
2016-09-04,3.5375,3.56,3.52,0.040000000000000036,-0.040000000000000036,3.55875,3.605,3.52,0.08499999999999996,-0.040000000000000036,3.525,3.56,3.5,0.06000000000000005,-0.06000000000000005,3.535,3.56,3.5,0.06000000000000005,-0.06000000000000005,4947,12908,910,11998,-1690
2016-09-11,3.492,3.6,3.38,0.2200000000000002,0.16999999999999993,3.546,3.6,3.51,0.0900000000000003,0.040000000000000036,3.428,3.5,3.38,0.1200000000000001,0.050000000000000266,3.53,3.58,3.48,0.10000000000000009,0.03000000000000025,2114,4600,808,3792,610
2016-09-18,3.464,3.53,3.4,0.1299999999999999,0.10000000000000009,3.514,3.53,3.5,0.029999999999999805,-0.029999999999999805,3.438,3.53,3.37,0.1599999999999997,-0.029999999999999805,3.512,3.53,3.5,0.029999999999999805,-0.020000000000000018,756,1500,203,1297,-1155
2016-09-25,3.492,3.64,3.33,0.31000000000000005,0.27,3.572,3.64,3.47,0.16999999999999993,0.1499999999999999,3.4699999999999998,3.61,3.32,0.29000000000000004,0.28000000000000025,3.533,3.64,3.32,0.3200000000000003,0.3200000000000003,2935,9949,327,9622,-1973
2016-10-02,3.575,3.6,3.5,0.10000000000000009,0.0,3.6100000000000003,3.64,3.6,0.040000000000000036,-0.040000000000000036,3.56,3.6,3.49,0.10999999999999988,0.050000000000000266,3.6100000000000003,3.64,3.6,0.040000000000000036,-0.040000000000000036,890,1600,200,1400,-1398
2016-10-09,3.5083333333333333,3.55,3.45,0.09999999999999964,0.07499999999999973,3.558333333333333,3.6,3.525,0.07500000000000018,-0.07500000000000018,3.5083333333333333,3.55,3.45,0.09999999999999964,0.07499999999999973,3.5483333333333333,3.57,3.525,0.04499999999999993,-0.04499999999999993,2010,5807,105,5702,-5702
2016-10-16,3.5572000000000004,3.68,3.43,0.25,0.18399999999999972,3.6124,3.7,3.43,0.27,0.11800000000000033,3.552,3.68,3.43,0.25,0.20999999999999996,3.5820000000000003,3.7,3.43,0.27,0.20999999999999996,2746,8364,100,8264,-8264
2016-10-23,3.6258,3.68,3.5189999999999997,0.16100000000000048,-0.03000000000000025,3.6258,3.68,3.5189999999999997,0.16100000000000048,-0.03000000000000025,3.6178,3.68,3.5189999999999997,0.16100000000000048,-0.07000000000000028,3.6258,3.68,3.5189999999999997,0.16100000000000048,-0.03000000000000025,289,625,102,523,415
2016-10-30,3.508,3.65,3.38,0.27,-0.27,3.536,3.65,3.38,0.27,-0.27,3.504,3.65,3.36,0.29000000000000004,-0.29000000000000004,3.522,3.65,3.36,0.29000000000000004,-0.29000000000000004,796,2108,198,1910,-20
2016-11-06,3.1745,3.28,3.1,0.17999999999999972,-0.11799999999999988,3.1975,3.28,3.1,0.17999999999999972,-0.17999999999999972,3.14875,3.2,3.1,0.10000000000000009,-0.10000000000000009,3.1755,3.272,3.1,0.1719999999999997,-0.1719999999999997,1601,3513,428,3085,-271
2016-11-13,3.094,3.19,3.0380000000000003,0.1519999999999997,0.1519999999999997,3.1366,3.21,3.0380000000000003,0.1719999999999997,0.1519999999999997,3.0916,3.19,3.0380000000000003,0.1519999999999997,0.1519999999999997,3.1346000000000003,3.2,3.0380000000000003,0.16199999999999992,0.1519999999999997,1217,3801,104,3697,213
2016-11-20,3.185,3.185,3.185,0.0,0.0,3.185,3.185,3.185,0.0,0.0,3.185,3.185,3.185,0.0,0.0,3.185,3.185,3.185,0.0,0.0,101,101,101,0,0
2016-11-27,3.138,3.2,3.08,0.1200000000000001,0.010000000000000231,3.1516,3.2,3.11,0.0900000000000003,0.010000000000000231,3.116,3.17,3.08,0.08999999999999986,0.0,3.1316,3.2,3.11,0.0900000000000003,0.0,2786,6783,833,5950,5878
2016-12-04,3.3004,4.04,3.102,0.9380000000000002,0.9300000000000002,3.3768000000000002,4.194,3.14,1.0539999999999998,0.9939999999999998,3.2283999999999997,3.78,3.07,0.71,0.71,3.2712,3.78,3.1,0.6799999999999997,0.5919999999999996,9508,35683,1201,34482,32330
2016-12-11,3.4728,3.62,3.29,0.33000000000000007,-0.20999999999999996,3.523,3.62,3.47,0.1499999999999999,-0.04999999999999982,3.4208,3.55,3.29,0.2599999999999998,-0.20999999999999996,3.4686,3.5580000000000003,3.34,0.21800000000000042,-0.029999999999999805,3240,12667,329,12338,-12166
2016-12-18,3.3584,3.4,3.28,0.1200000000000001,-0.06000000000000005,3.3704,3.4,3.28,0.1200000000000001,-0.1200000000000001,3.292,3.36,3.27,0.08999999999999986,0.009999999999999787,3.3249999999999997,3.4,3.27,0.1299999999999999,-0.1200000000000001,1408,2307,500,1807,-1807
2016-12-25,3.285,3.31,3.25,0.06000000000000005,-0.029999999999999805,3.3125,3.4,3.27,0.1299999999999999,-0.009999999999999787,3.2675,3.29,3.25,0.040000000000000036,-0.009999999999999787,3.2855,3.344,3.25,0.09399999999999986,-0.028000000000000025,4993,10693,2131,8562,7445
2017-01-01,3.2975,3.38,3.23,0.1499999999999999,0.1499999999999999,3.335,3.38,3.29,0.08999999999999986,0.08999999999999986,3.29475,3.378,3.23,0.14800000000000013,0.14800000000000013,3.3332499999999996,3.38,3.284,0.09600000000000009,0.09499999999999975,817,1301,421,880,-880
2017-01-08,3.35,3.4,3.29,0.10999999999999988,0.08999999999999986,3.38975,3.4,3.3789999999999996,0.02100000000000035,0.02100000000000035,3.35,3.4,3.29,0.10999999999999988,0.08999999999999986,3.38975,3.4,3.3789999999999996,0.02100000000000035,0.02100000000000035,648,1224,100,1124,-1124
2017-01-15,3.3425,3.4,3.21,0.18999999999999995,-0.040000000000000036,3.34475,3.4,3.21,0.18999999999999995,-0.03100000000000014,3.31,3.4,3.21,0.18999999999999995,-0.04999999999999982,3.31,3.4,3.21,0.18999999999999995,-0.04999999999999982,2588,9884,100,9784,9784
2017-01-22,3.35675,3.39,3.34,0.050000000000000266,0.002000000000000224,3.36425,3.39,3.342,0.04800000000000004,-0.028000000000000025,3.35675,3.39,3.34,0.050000000000000266,0.002000000000000224,3.35675,3.39,3.34,0.050000000000000266,0.002000000000000224,938,3364,100,3264,-3264
2017-01-29,3.3228,3.35,3.27,0.08000000000000007,0.050000000000000266,3.35,3.35,3.35,0.0,0.0,3.3136,3.35,3.27,0.08000000000000007,0.0040000000000000036,3.344,3.35,3.32,0.03000000000000025,-0.03000000000000025,1616,3228,314,2914,-2108
2017-02-05,3.4105,3.51,3.28,0.22999999999999998,0.22999999999999998,3.4354999999999998,3.51,3.34,0.16999999999999993,0.16999999999999993,3.405,3.51,3.28,0.22999999999999998,0.22999999999999998,3.4290000000000003,3.51,3.3360000000000003,0.1739999999999995,0.1739999999999995,4026,13750,661,13089,-168
2017-02-12,3.6325000000000003,3.68,3.59,0.0900000000000003,0.040000000000000036,3.6325000000000003,3.68,3.59,0.0900000000000003,0.040000000000000036,3.6,3.64,3.55,0.0900000000000003,-0.0900000000000003,3.6,3.64,3.55,0.0900000000000003,-0.0900000000000003,253,347,117,230,-139
2017-02-19,3.645,3.68,3.61,0.07000000000000028,0.07000000000000028,3.645,3.68,3.61,0.07000000000000028,0.07000000000000028,3.645,3.68,3.61,0.07000000000000028,0.07000000000000028,3.645,3.68,3.61,0.07000000000000028,0.07000000000000028,260,300,220,80,80
2017-02-26,3.5927499999999997,3.6519999999999997,3.53,0.12199999999999989,0.052999999999999936,3.5927499999999997,3.6519999999999997,3.53,0.12199999999999989,0.052999999999999936,3.5927499999999997,3.6519999999999997,3.53,0.12199999999999989,0.052999999999999936,3.5927499999999997,3.6519999999999997,3.53,0.12199999999999989,0.052999999999999936,1092,1263,896,367,-367
2017-03-05,3.7310000000000003,3.7310000000000003,3.7310000000000003,0.0,0.0,3.75,3.75,3.75,0.0,0.0,3.71,3.71,3.71,0.0,0.0,3.75,3.75,3.75,0.0,0.0,5010,5010,5010,0,0
2017-03-12,3.66,3.66,3.66,0.0,0.0,3.66,3.66,3.66,0.0,0.0,3.645,3.66,3.63,0.03000000000000025,0.03000000000000025,3.645,3.66,3.63,0.03000000000000025,0.03000000000000025,2955,4006,1905,2101,-2101
2017-03-19,3.755,3.88,3.68,0.19999999999999973,0.19999999999999973,3.7875,3.91,3.68,0.22999999999999998,0.22999999999999998,3.7125000000000004,3.81,3.68,0.1299999999999999,0.1299999999999999,3.715,3.82,3.68,0.13999999999999968,0.13999999999999968,6297,19694,309,19385,19385
2017-03-26,3.6592,3.69,3.59,0.10000000000000009,0.020000000000000018,3.6882,3.725,3.656,0.06899999999999995,0.03000000000000025,3.6391999999999998,3.69,3.59,0.10000000000000009,-0.08000000000000007,3.6832000000000003,3.7,3.656,0.04400000000000004,0.03000000000000025,587,1857,101,1756,334
2017-04-02,3.6350000000000002,3.74,3.59,0.15000000000000036,0.0050000000000003375,3.637,3.74,3.59,0.15000000000000036,-0.004999999999999893,3.602,3.62,3.57,0.050000000000000266,-0.009999999999999787,3.6149999999999998,3.675,3.57,0.10499999999999998,-0.020000000000000018,5387,12501,330,12171,10166
2017-04-09,3.865,4.0,3.62,0.3799999999999999,0.3500000000000001,3.8675,4.0,3.63,0.3700000000000001,0.3400000000000003,3.8200000000000003,3.92,3.62,0.2999999999999998,0.29000000000000004,3.83925,3.96,3.62,0.33999999999999986,0.33999999999999986,16146,21498,9338,12160,8110
2017-04-16,4.0984,4.162,3.96,0.20199999999999996,0.13999999999999968,4.1076,4.188,3.96,0.22799999999999976,0.13999999999999968,4.082,4.16,3.94,0.2200000000000002,0.10000000000000009,4.086,4.17,3.95,0.21999999999999975,0.08999999999999986,4769,11275,1544,9731,-9370
2017-04-23,4.37,4.47,4.25,0.21999999999999975,0.21999999999999975,4.38175,4.47,4.295,0.17499999999999982,0.17499999999999982,4.3675,4.46,4.25,0.20999999999999996,0.20999999999999996,4.37925,4.46,4.295,0.16500000000000004,0.16500000000000004,8058,12794,1097,11697,8423
2017-04-30,4.386,4.5,4.29,0.20999999999999996,-0.20999999999999996,4.388,4.5,4.29,0.20999999999999996,-0.20999999999999996,4.38,4.47,4.29,0.17999999999999972,-0.17999999999999972,4.382,4.47,4.29,0.17999999999999972,-0.17999999999999972,581,1636,100,1536,-830
2017-05-07,4.38,4.38,4.38,0.0,0.0,4.38,4.38,4.38,0.0,0.0,4.38,4.38,4.38,0.0,0.0,4.38,4.38,4.38,0.0,0.0,100,100,100,0,0
2017-05-14,4.3408,4.56,4.27,0.29000000000000004,0.29000000000000004,4.3784,4.588,4.28,0.30799999999999983,0.17799999999999994,4.3388,4.56,4.26,0.2999999999999998,0.29000000000000004,4.3708,4.56,4.28,0.27999999999999936,0.14999999999999947,4826,11824,748,11076,8577
2017-05-21,5.4444,6.1,4.88,1.2199999999999998,1.2199999999999998,5.4728,6.1,4.94,1.1599999999999993,1.1599999999999993,5.374,6.04,4.88,1.1600000000000001,1.1600000000000001,5.4076,6.042000000000001,4.904,1.1380000000000008,1.1380000000000008,6770,16667,2442,14225,727
2017-05-28,5.3975,5.57,5.16,0.41000000000000014,0.41000000000000014,5.465,5.57,5.16,0.41000000000000014,0.41000000000000014,5.36,5.48,5.1,0.3800000000000008,0.3800000000000008,5.3735,5.534,5.1,0.43400000000000016,0.3800000000000008,3567,5441,1127,4314,4314
2017-06-04,5.966,6.1,5.88,0.21999999999999975,0.08000000000000007,5.976,6.1,5.9,0.1999999999999993,0.040000000000000036,5.92,5.96,5.88,0.08000000000000007,0.08000000000000007,5.932,5.99,5.9,0.08999999999999986,0.05999999999999961,5106,14561,100,14461,-14461
2017-06-11,6.425,6.85,5.83,1.0199999999999996,1.0199999999999996,6.4535,6.85,5.904,0.9459999999999997,0.9459999999999997,6.4125,6.83,5.83,1.0,1.0,6.431,6.83,5.904,0.9260000000000002,0.9260000000000002,3964,12388,620,11768,1496
2017-06-18,7.3034,7.41,7.169,0.24100000000000055,0.05799999999999983,7.3438,7.5,7.169,0.3310000000000004,-0.1200000000000001,7.283799999999999,7.35,7.169,0.18100000000000005,0.03000000000000025,7.3062,7.4,7.169,0.23100000000000076,-0.04800000000000004,8549,18311,229,18082,-106
2017-06-25,7.595,7.796,7.499,0.2970000000000006,-0.12100000000000044,7.6254,7.796,7.499,0.2970000000000006,-0.2730000000000006,7.5598,7.69,7.49,0.20000000000000018,-0.12100000000000044,7.5902,7.772,7.49,0.28200000000000003,-0.2730000000000006,5833,17207,100,17107,-16932
2017-07-02,7.1425,7.45,6.98,0.46999999999999975,-0.40000000000000036,7.167,7.45,7.05,0.40000000000000036,-0.40000000000000036,7.1425,7.45,6.98,0.46999999999999975,-0.40000000000000036,7.1525,7.45,7.02,0.4300000000000006,-0.40000000000000036,5814,18625,111,18514,909
2017-07-09,6.9576,7.11,6.76,0.35000000000000053,0.12200000000000077,7.0032,7.32,6.77,0.5500000000000007,0.33200000000000074,6.928,7.11,6.62,0.4900000000000002,0.1299999999999999,6.9692,7.228,6.7,0.5279999999999996,0.24799999999999933,3618,8098,473,7625,5098
2017-07-16,6.87675,6.98,6.8,0.1800000000000006,0.07700000000000085,6.89275,6.98,6.8,0.1800000000000006,0.07700000000000085,6.87675,6.98,6.8,0.1800000000000006,0.07700000000000085,6.89275,6.98,6.8,0.1800000000000006,0.07700000000000085,654,1271,100,1171,-885
2017-07-23,6.865333333333333,6.906000000000001,6.84,0.06600000000000072,-0.009999999999999787,6.865333333333333,6.906000000000001,6.84,0.06600000000000072,-0.009999999999999787,6.865333333333333,6.906000000000001,6.84,0.06600000000000072,-0.009999999999999787,6.865333333333333,6.906000000000001,6.84,0.06600000000000072,-0.009999999999999787,466,1083,157,926,2
2017-07-30,6.83125,6.875,6.74,0.1349999999999998,0.1349999999999998,6.83125,6.875,6.74,0.1349999999999998,0.1349999999999998,6.8075,6.86,6.74,0.1200000000000001,0.040000000000000036,6.8075,6.86,6.74,0.1200000000000001,0.040000000000000036,706,1301,205,1096,1081
2017-08-06,6.6556,6.827999999999999,6.37,0.4579999999999993,-0.2599999999999998,6.6696,6.88,6.37,0.5099999999999998,-0.33000000000000007,6.6556,6.827999999999999,6.37,0.4579999999999993,-0.2599999999999998,6.6655999999999995,6.86,6.37,0.4900000000000002,-0.3100000000000005,1934,6903,120,6783,-6492
2017-08-13,6.6433333333333335,6.95,6.45,0.5,0.5,6.656666666666667,6.96,6.48,0.47999999999999954,0.47999999999999954,6.6433333333333335,6.95,6.45,0.5,0.5,6.656666666666667,6.96,6.48,0.47999999999999954,0.47999999999999954,1122,2817,100,2717,2366
2017-08-20,5.858,6.01,5.58,0.4299999999999997,-0.009999999999999787,5.86,6.01,5.58,0.4299999999999997,-0.009999999999999787,5.848,6.0,5.58,0.41999999999999993,0.040000000000000036,5.86,6.01,5.58,0.4299999999999997,-0.009999999999999787,3973,11022,200,10822,1263
2017-08-27,5.650666666666667,5.672000000000001,5.64,0.03200000000000092,0.03200000000000092,5.734,5.89,5.64,0.25,0.03200000000000092,5.636666666666667,5.64,5.63,0.009999999999999787,-0.009999999999999787,5.72,5.89,5.63,0.2599999999999998,-0.009999999999999787,1607,2972,751,2221,-349
2017-09-03,5.5625,5.6,5.49,0.10999999999999943,-0.10999999999999943,5.5625,5.6,5.49,0.10999999999999943,-0.10999999999999943,5.5625,5.6,5.49,0.10999999999999943,-0.10999999999999943,5.5625,5.6,5.49,0.10999999999999943,-0.10999999999999943,213,300,100,200,-104
2017-09-10,5.429499999999999,5.436,5.422999999999999,0.013000000000000789,-0.013000000000000789,5.4315,5.44,5.422999999999999,0.017000000000001236,-0.017000000000001236,5.4030000000000005,5.436,5.37,0.06599999999999984,-0.06599999999999984,5.4239999999999995,5.44,5.4079999999999995,0.03200000000000092,-0.03200000000000092,4649,7859,1440,6419,6419
2017-09-17,5.926,6.33,5.52,0.8100000000000005,0.8100000000000005,6.025,6.33,5.52,0.8100000000000005,0.8100000000000005,5.926,6.33,5.52,0.8100000000000005,0.8100000000000005,6.025,6.33,5.52,0.8100000000000005,0.8100000000000005,3147,5459,100,5359,2301
2017-09-24,6.6433333333333335,6.98,6.38,0.6000000000000005,0.6000000000000005,6.707333333333334,6.98,6.57,0.41000000000000014,0.40800000000000036,6.6433333333333335,6.98,6.38,0.6000000000000005,0.6000000000000005,6.707333333333334,6.98,6.57,0.41000000000000014,0.40800000000000036,878,1300,200,1100,-936
