Date,IDA_stock_Open_average,IDA_stock_Open_max,IDA_stock_Open_min,IDA_stock_Open_volatility,IDA_stock_Open_change,IDA_stock_High_average,IDA_stock_High_max,IDA_stock_High_min,IDA_stock_High_volatility,IDA_stock_High_change,IDA_stock_Low_average,IDA_stock_Low_max,IDA_stock_Low_min,IDA_stock_Low_volatility,IDA_stock_Low_change,IDA_stock_Close_average,IDA_stock_Close_max,IDA_stock_Close_min,IDA_stock_Close_volatility,IDA_stock_Close_change,IDA_stock_Volume_average,IDA_stock_Volume_max,IDA_stock_Volume_min,IDA_stock_Volume_volatility,IDA_stock_Volume_change
2016-01-03,67.27000000000001,67.73,66.73,1.0,-0.04999999999999716,67.838,68.15,67.57,0.5800000000000125,0.21000000000000796,66.784,67.28,66.26,1.019999999999996,0.3299999999999983,67.404,67.52,67.28,0.23999999999999488,-0.010000000000005116,310488,429101,170428,258673,-39212
2016-01-10,67.278,68.28,66.46,1.8200000000000074,-0.8200000000000074,68.178,68.42,67.85,0.5700000000000074,0.269999999999996,66.486,67.28,65.4,1.8799999999999955,-1.8799999999999955,67.254,67.96,66.49,1.4699999999999989,-1.4699999999999989,244947,304657,201780,102877,40164
2016-01-17,66.62,67.23,65.88,1.3500000000000085,-0.9699999999999989,67.35249999999999,67.84,66.71,1.1300000000000097,-0.3500000000000085,65.6075,66.55,65.03,1.519999999999996,-1.009999999999991,66.8225,67.59,65.73,1.8599999999999994,-0.12000000000000455,237431,274136,204598,69538,57403
2016-01-24,67.324,69.15,66.42,2.730000000000004,1.7199999999999989,68.268,69.96,67.43,2.529999999999987,2.529999999999987,66.878,68.87,65.96,2.910000000000011,2.910000000000011,67.594,69.59,66.14,3.450000000000003,3.450000000000003,233910,539673,131365,408308,355335
2016-01-31,69.406,69.8,69.05,0.75,-0.38000000000000966,69.99,70.16,69.83,0.3299999999999983,0.12000000000000455,69.0,69.3,68.3,1.0,-1.0,69.606,69.87,69.35,0.5200000000000102,-0.29000000000000625,542697,894515,304303,590212,-580254
2016-02-07,69.936,70.54,69.24,1.3000000000000114,1.3000000000000114,70.438,70.63,69.89,0.7399999999999949,0.6500000000000057,69.1,69.46,68.8,0.6599999999999966,0.060000000000002274,70.056,70.48,69.59,0.8900000000000006,-0.09000000000000341,385927,468043,257794,210249,-188962
2016-02-14,70.2225,71.75,69.23,2.519999999999996,1.8100000000000023,71.0925,72.37,69.97,2.4000000000000057,1.8400000000000034,69.5025,71.35,68.76,2.589999999999989,2.2099999999999937,70.6375,71.78,69.61,2.1700000000000017,1.9399999999999977,264382,310172,219555,90617,34155
2016-02-21,72.586,73.44,72.0,1.4399999999999977,1.0499999999999972,73.13199999999999,73.82,72.57,1.25,0.7000000000000028,71.78,72.71,71.05,1.6599999999999966,-0.6200000000000045,72.42,73.44,71.29,2.1499999999999915,-0.8999999999999915,253303,312268,208349,103919,37687
2016-02-28,71.048,71.3,70.44,0.8599999999999994,-0.28000000000000114,71.666,72.36,71.17,1.1899999999999977,0.5799999999999983,70.17399999999999,70.92,69.03,1.8900000000000006,-0.3400000000000034,71.24,72.14,70.51,1.6299999999999955,1.1800000000000068,299133,513328,220439,292889,-276705
2016-03-06,73.224,74.08,71.98,2.0999999999999943,2.0999999999999943,73.824,74.42,72.8,1.6200000000000045,1.6200000000000045,72.674,73.44,71.65,1.789999999999992,1.789999999999992,73.502,73.99,72.61,1.3799999999999955,1.3799999999999955,201520,233887,177567,56320,-42043
