Date,ISRStock_Open_average,ISRStock_Open_max,ISRStock_Open_min,ISRStock_Open_volatility,ISRStock_Open_change,ISRStock_High_average,ISRStock_High_max,ISRStock_High_min,ISRStock_High_volatility,ISRStock_High_change,ISRStock_Low_average,ISRStock_Low_max,ISRStock_Low_min,ISRStock_Low_volatility,ISRStock_Low_change,ISRStock_Close_average,ISRStock_Close_max,ISRStock_Close_min,ISRStock_Close_volatility,ISRStock_Close_change,ISRStock_Volume_average,ISRStock_Volume_max,ISRStock_Volume_min,ISRStock_Volume_volatility,ISRStock_Volume_change
2016-01-03,0.908,0.94,0.88,0.05999999999999994,-0.030000000000000027,0.938,0.97,0.9,0.06999999999999995,-0.04999999999999993,0.884,0.92,0.82,0.10000000000000009,-0.050000000000000044,0.91,0.97,0.88,0.08999999999999997,-0.08999999999999997,19838,33865,10333,23532,7391
2016-01-10,0.706,0.87,0.63,0.24,-0.20999999999999996,0.72,0.87,0.64,0.22999999999999998,-0.20999999999999996,0.586,0.61,0.56,0.04999999999999993,-0.039999999999999925,0.628,0.64,0.61,0.030000000000000027,0.010000000000000009,63392,151978,26611,125367,-125367
2016-01-17,0.66,0.79,0.61,0.18000000000000005,0.18000000000000005,0.685,0.8,0.63,0.17000000000000004,0.16000000000000003,0.605,0.68,0.55,0.13,0.10000000000000009,0.655,0.75,0.6,0.15000000000000002,0.15000000000000002,34650,58934,16587,42347,36350
2016-01-24,0.728,0.78,0.7,0.08000000000000007,-0.040000000000000036,0.74,0.78,0.72,0.06000000000000005,-0.030000000000000027,0.6839999999999999,0.71,0.66,0.04999999999999993,0.04999999999999993,0.704,0.72,0.68,0.039999999999999925,0.039999999999999925,9222,15109,2617,12492,-8541
2016-01-31,0.732,0.76,0.72,0.040000000000000036,0.0,0.752,0.76,0.74,0.020000000000000018,0.020000000000000018,0.722,0.73,0.72,0.010000000000000009,0.0,0.74,0.75,0.72,0.030000000000000027,-0.020000000000000018,5969,11697,3106,8591,231
2016-02-07,0.68,0.75,0.65,0.09999999999999998,-0.06000000000000005,0.694,0.75,0.66,0.08999999999999997,-0.050000000000000044,0.634,0.65,0.6,0.050000000000000044,0.0,0.668,0.69,0.63,0.05999999999999994,0.009999999999999898,43814,119974,2014,117960,14528
2016-02-14,0.6725,0.71,0.65,0.05999999999999994,0.05999999999999994,0.7124999999999999,0.73,0.69,0.040000000000000036,0.040000000000000036,0.655,0.66,0.65,0.010000000000000009,0.0,0.685,0.7,0.67,0.029999999999999916,-0.019999999999999907,11077,21665,3703,17962,17962
2016-02-21,0.74,0.82,0.67,0.1499999999999999,0.1499999999999999,0.796,0.88,0.73,0.15000000000000002,0.12,0.72,0.78,0.67,0.10999999999999999,0.10999999999999999,0.768,0.85,0.72,0.13,0.08000000000000007,11510,22577,3615,18962,18962
2016-02-28,0.848,0.88,0.82,0.06000000000000005,0.010000000000000009,0.884,0.89,0.88,0.010000000000000009,-0.010000000000000009,0.828,0.85,0.8,0.04999999999999993,0.039999999999999925,0.852,0.87,0.84,0.030000000000000027,0.010000000000000009,20351,27164,12793,14371,-10470
2016-03-06,0.854,0.87,0.83,0.040000000000000036,0.010000000000000009,0.882,0.93,0.87,0.06000000000000005,0.06000000000000005,0.826,0.85,0.81,0.039999999999999925,0.029999999999999916,0.862,0.92,0.83,0.09000000000000008,0.09000000000000008,10013,19785,1051,18734,4552
2016-03-13,0.942,0.98,0.88,0.09999999999999998,-0.040000000000000036,0.966,0.98,0.93,0.04999999999999993,-0.039999999999999925,0.896,0.93,0.85,0.08000000000000007,-0.040000000000000036,0.936,0.98,0.9,0.07999999999999996,-0.05999999999999994,19412,30290,10483,19807,-16399
2016-03-20,0.935,0.94,0.93,0.009999999999999898,0.0,0.95,0.97,0.94,0.030000000000000027,-0.030000000000000027,0.915,0.94,0.9,0.039999999999999925,-0.039999999999999925,0.9375,0.97,0.92,0.04999999999999993,-0.04999999999999993,9810,21462,3626,17836,-17836
2016-03-27,0.908,0.94,0.89,0.04999999999999993,-0.04999999999999993,0.946,0.99,0.93,0.05999999999999994,-0.009999999999999898,0.89,0.89,0.89,0.0,0.0,0.902,0.91,0.89,0.020000000000000018,-0.010000000000000009,19477,49285,7302,41983,-5425
2016-04-03,0.928,0.97,0.9,0.06999999999999995,0.010000000000000009,0.946,0.97,0.92,0.04999999999999993,-0.009999999999999898,0.908,0.91,0.9,0.010000000000000009,0.010000000000000009,0.928,0.95,0.91,0.039999999999999925,-0.019999999999999907,12029,36658,2902,33756,873
2016-04-10,0.94,0.96,0.93,0.029999999999999916,-0.009999999999999898,0.976,1.04,0.95,0.09000000000000008,0.08000000000000007,0.932,0.94,0.93,0.009999999999999898,0.0,0.96,1.01,0.94,0.07000000000000006,0.06000000000000005,14754,30055,9018,21037,18528
