Date,VanEck Vectors India Small-CapEtf_Open_average,VanEck Vectors India Small-CapEtf_Open_max,VanEck Vectors India Small-CapEtf_Open_min,VanEck Vectors India Small-CapEtf_Open_volatility,VanEck Vectors India Small-CapEtf_Open_change,VanEck Vectors India Small-CapEtf_High_average,VanEck Vectors India Small-CapEtf_High_max,VanEck Vectors India Small-CapEtf_High_min,VanEck Vectors India Small-CapEtf_High_volatility,VanEck Vectors India Small-CapEtf_High_change,VanEck Vectors India Small-CapEtf_Low_average,VanEck Vectors India Small-CapEtf_Low_max,VanEck Vectors India Small-CapEtf_Low_min,VanEck Vectors India Small-CapEtf_Low_volatility,VanEck Vectors India Small-CapEtf_Low_change,VanEck Vectors India Small-CapEtf_Close_average,VanEck Vectors India Small-CapEtf_Close_max,VanEck Vectors India Small-CapEtf_Close_min,VanEck Vectors India Small-CapEtf_Close_volatility,VanEck Vectors India Small-CapEtf_Close_change
2016-05-15,38.68,38.68,38.68,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2016-05-22,39.61,39.61,39.61,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.63,39.63,39.63,0.0,0.0
2016-05-29,39.78,39.78,39.78,0.0,0.0,40.06,40.06,40.06,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2016-06-05,40.94,40.94,40.94,0.0,0.0,41.13,41.13,41.13,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2016-06-12,41.03,41.03,41.03,0.0,0.0,41.1,41.1,41.1,0.0,0.0,40.92,40.92,40.92,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2016-06-19,39.5,39.5,39.5,0.0,0.0,39.98,39.98,39.98,0.0,0.0,38.88,38.88,38.88,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2016-06-26,42.7,42.7,42.7,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.97,42.97,42.97,0.0,0.0
2016-07-03,43.1,43.1,43.1,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.1,43.1,43.1,0.0,0.0,43.63,43.63,43.63,0.0,0.0
2016-07-10,43.43,43.43,43.43,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2016-07-17,43.68,43.68,43.68,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2016-07-24,44.7,44.7,44.7,0.0,0.0,45.09,45.09,45.09,0.0,0.0,44.56,44.56,44.56,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2016-07-31,44.7,44.7,44.7,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2016-08-07,44.24,44.24,44.24,0.0,0.0,44.24,44.24,44.24,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2016-08-14,44.67,44.67,44.67,0.0,0.0,44.98,44.98,44.98,0.0,0.0,44.51,44.51,44.51,0.0,0.0,44.71,44.71,44.71,0.0,0.0
2016-08-21,44.58,44.58,44.58,0.0,0.0,44.9,44.9,44.9,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2016-08-28,45.98,45.98,45.98,0.0,0.0,46.57,46.57,46.57,0.0,0.0,45.98,45.98,45.98,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2016-09-04,46.77,46.77,46.77,0.0,0.0,46.77,46.77,46.77,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.13,46.13,46.13,0.0,0.0
2016-09-11,46.19,46.19,46.19,0.0,0.0,46.23,46.23,46.23,0.0,0.0,45.81,45.81,45.81,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2016-09-18,47.46,47.46,47.46,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2016-09-25,46.48,46.48,46.48,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.46,46.46,46.46,0.0,0.0
2016-10-02,47.86,47.86,47.86,0.0,0.0,48.1,48.1,48.1,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2016-10-09,47.56,47.56,47.56,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.17,47.17,47.17,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2016-10-16,48.72,48.72,48.72,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2016-10-23,48.43,48.43,48.43,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2016-10-30,46.0,46.0,46.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.68,45.68,45.68,0.0,0.0
2016-11-06,43.62,43.62,43.62,0.0,0.0,44.29,44.29,44.29,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.6,42.6,42.6,0.0,0.0
2016-11-13,41.18,41.18,41.18,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.98,40.98,40.98,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2016-11-20,41.01,41.01,41.01,0.0,0.0,41.71,41.71,41.71,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.97,40.97,40.97,0.0,0.0
2016-11-27,41.51,41.51,41.51,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2016-12-04,43.3,43.3,43.3,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2016-12-11,42.38,42.38,42.38,0.0,0.0,42.41,42.41,42.41,0.0,0.0,41.73,41.73,41.73,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2016-12-18,40.11,40.11,40.11,0.0,0.0,40.11,40.11,40.11,0.0,0.0,39.83,39.83,39.83,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2016-12-25,40.85,40.85,40.85,0.0,0.0,40.95,40.95,40.95,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2017-01-01,43.03,43.03,43.03,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.87,42.87,42.87,0.0,0.0
2017-01-08,43.83,43.83,43.83,0.0,0.0,44.24,44.24,44.24,0.0,0.0,43.83,43.83,43.83,0.0,0.0,44.01,44.01,44.01,0.0,0.0
2017-01-15,43.86,43.86,43.86,0.0,0.0,43.97,43.97,43.97,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2017-01-22,45.47,45.47,45.47,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.49,45.49,45.49,0.0,0.0
2017-01-29,47.55,47.55,47.55,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2017-02-05,48.5,48.5,48.5,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2017-02-12,47.06,47.06,47.06,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2017-02-19,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2017-02-26,48.24,48.24,48.24,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2017-03-05,48.42,48.42,48.42,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2017-03-12,50.8,50.8,50.8,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2017-03-19,51.52,51.52,51.52,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2017-03-26,52.95,52.95,52.95,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2017-04-02,54.44,54.44,54.44,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.27,54.27,54.27,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2017-04-09,55.0,55.0,55.0,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2017-04-16,56.83,56.83,56.83,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.73,56.73,56.73,0.0,0.0
2017-04-23,57.35,57.35,57.35,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2017-04-30,57.35,57.35,57.35,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.11,57.11,57.11,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2017-05-07,58.79,58.79,58.79,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2017-05-14,57.48,57.48,57.48,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.23,57.23,57.23,0.0,0.0
2017-05-21,55.87,55.87,55.87,0.0,0.0,56.21,56.21,56.21,0.0,0.0,55.53,55.53,55.53,0.0,0.0,56.01,56.01,56.01,0.0,0.0
2017-05-28,57.13,57.13,57.13,0.0,0.0,57.39,57.39,57.39,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2017-06-04,57.5,57.5,57.5,0.0,0.0,57.5,57.5,57.5,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.8,56.8,56.8,0.0,0.0
2017-06-11,57.5,57.5,57.5,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2017-06-18,56.51,56.51,56.51,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.01,56.01,56.01,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2017-06-25,55.78,55.78,55.78,0.0,0.0,56.02,56.02,56.02,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.73,55.73,55.73,0.0,0.0
2017-07-02,57.44,57.44,57.44,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.39,57.39,57.39,0.0,0.0
2017-07-09,58.5,58.5,58.5,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2017-07-16,59.22,59.22,59.22,0.0,0.0,59.3,59.3,59.3,0.0,0.0,58.66,58.66,58.66,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2017-07-23,59.5,59.5,59.5,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2017-07-30,59.0,59.0,59.0,0.0,0.0,59.14,59.14,59.14,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.98,58.98,58.98,0.0,0.0
2017-08-06,54.17,54.17,54.17,0.0,0.0,54.42,54.42,54.42,0.0,0.0,53.97,53.97,53.97,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2017-08-13,56.38,56.38,56.38,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.34,56.34,56.34,0.0,0.0,56.48,56.48,56.48,0.0,0.0
2017-08-20,56.66,56.66,56.66,0.0,0.0,57.11,57.11,57.11,0.0,0.0,56.66,56.66,56.66,0.0,0.0,56.69,56.69,56.69,0.0,0.0
2017-08-27,58.0,58.0,58.0,0.0,0.0,58.94,58.94,58.94,0.0,0.0,57.98,57.98,57.98,0.0,0.0,58.93,58.93,58.93,0.0,0.0
2017-09-03,59.48,59.48,59.48,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2017-09-10,59.72,59.72,59.72,0.0,0.0,59.9,59.9,59.9,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.9,59.9,59.9,0.0,0.0
2017-09-17,57.83,57.83,57.83,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2017-09-24,56.06,56.06,56.06,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2017-10-01,57.85,57.85,57.85,0.0,0.0,58.31,58.31,58.31,0.0,0.0,57.66,57.66,57.66,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2017-10-08,59.5,59.5,59.5,0.0,0.0,60.0,60.0,60.0,0.0,0.0,59.48,59.48,59.48,0.0,0.0,59.76,59.76,59.76,0.0,0.0
2017-10-15,59.52,59.52,59.52,0.0,0.0,59.76,59.76,59.76,0.0,0.0,58.89,58.89,58.89,0.0,0.0,59.64,59.64,59.64,0.0,0.0
2017-10-22,61.31,61.31,61.31,0.0,0.0,61.83,61.83,61.83,0.0,0.0,61.2,61.2,61.2,0.0,0.0,61.8,61.8,61.8,0.0,0.0
2017-10-29,64.02,64.02,64.02,0.0,0.0,64.03,64.03,64.03,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.77,63.77,63.77,0.0,0.0
2017-11-05,62.01,62.01,62.01,0.0,0.0,62.14,62.14,62.14,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.88,61.88,61.88,0.0,0.0
2017-11-12,62.21,62.21,62.21,0.0,0.0,62.43,62.43,62.43,0.0,0.0,62.16,62.16,62.16,0.0,0.0,62.33,62.33,62.33,0.0,0.0
2017-11-19,63.97,63.97,63.97,0.0,0.0,64.26,64.26,64.26,0.0,0.0,63.95,63.95,63.95,0.0,0.0,64.24,64.24,64.24,0.0,0.0
2017-11-26,63.68,63.68,63.68,0.0,0.0,63.68,63.68,63.68,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.22,63.22,63.22,0.0,0.0
2017-12-03,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.08,64.08,64.08,0.0,0.0,64.41,64.41,64.41,0.0,0.0
2017-12-10,64.04,64.04,64.04,0.0,0.0,64.78,64.78,64.78,0.0,0.0,63.97,63.97,63.97,0.0,0.0,63.97,63.97,63.97,0.0,0.0
2017-12-17,66.72,66.72,66.72,0.0,0.0,66.93,66.93,66.93,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2017-12-24,68.46,68.46,68.46,0.0,0.0,68.47,68.47,68.47,0.0,0.0,67.81,67.81,67.81,0.0,0.0,67.82,67.82,67.82,0.0,0.0
2017-12-31,70.71,70.71,70.71,0.0,0.0,71.59,71.59,71.59,0.0,0.0,70.71,70.71,70.71,0.0,0.0,71.54,71.54,71.54,0.0,0.0
