Date,EPRStock_Open_average,EPRStock_Open_max,EPRStock_Open_min,EPRStock_Open_volatility,EPRStock_Open_change,EPRStock_High_average,EPRStock_High_max,EPRStock_High_min,EPRStock_High_volatility,EPRStock_High_change,EPRStock_Low_average,EPRStock_Low_max,EPRStock_Low_min,EPRStock_Low_volatility,EPRStock_Low_change,EPRStock_Close_average,EPRStock_Close_max,EPRStock_Close_min,EPRStock_Close_volatility,EPRStock_Close_change,EPRStock_Volume_average,EPRStock_Volume_max,EPRStock_Volume_min,EPRStock_Volume_volatility,EPRStock_Volume_change
2016-01-03,58.444,59.04,58.04,1.0,-0.1600000000000037,58.896,59.69,58.07,1.6199999999999974,-0.259999999999998,57.762,58.95,56.32,2.6300000000000026,-1.2999999999999972,58.234,59.6,56.44,3.1600000000000037,-1.75,437759,489014,369169,119845,-64048
2016-01-10,56.734,57.79,54.99,2.799999999999997,-1.6899999999999977,57.456,58.31,55.95,2.3599999999999994,-1.6299999999999955,55.954,56.68,54.01,2.6700000000000017,-2.6700000000000017,56.468,57.75,54.09,3.6599999999999966,-3.2099999999999937,2485018,10387268,311168,10076100,10076100
2016-01-17,55.015,55.9,54.55,1.3500000000000014,1.3500000000000014,55.7375,56.91,54.94,1.9699999999999989,1.8399999999999963,54.3925,55.9,53.0,2.8999999999999986,1.769999999999996,55.4275,56.74,54.51,2.230000000000004,1.8100000000000023,989857,1426703,626102,800601,-800601
2016-01-24,57.75,58.64,56.72,1.9200000000000017,1.9200000000000017,58.844,60.04,57.54,2.5,2.5,57.52,58.64,56.35,2.289999999999999,2.289999999999999,58.422,59.95,57.19,2.760000000000005,2.760000000000005,610671,713026,441545,271481,62123
2016-01-31,60.714,61.78,59.37,2.4100000000000037,1.9299999999999997,61.594,62.56,60.77,1.7899999999999991,0.8500000000000014,60.39,61.32,59.1,2.219999999999999,1.8699999999999974,61.172,61.86,60.32,1.5399999999999991,1.25,720374,911373,536459,374914,229157
2016-02-07,59.842,61.45,58.63,2.8200000000000003,-1.8800000000000026,60.488,61.79,59.48,2.3100000000000023,-1.5799999999999983,58.864,59.23,58.19,1.0399999999999991,0.45999999999999375,59.494,59.85,59.05,0.8000000000000043,-0.030000000000001137,563641,949423,337870,611553,-611553
2016-02-14,61.2125,61.81,60.22,1.5900000000000034,1.2899999999999991,62.0325,62.24,61.53,0.7100000000000009,0.6000000000000014,60.8825,61.24,59.98,1.2600000000000051,1.25,61.705,62.1,61.35,0.75,0.75,492628,585359,450167,135192,114440
2016-02-21,62.924,64.9,61.48,3.420000000000009,1.6799999999999997,63.258,64.9,62.1,2.8000000000000043,1.009999999999998,61.824,62.3,61.2,1.0999999999999943,-0.4099999999999966,62.344,63.81,61.8,2.010000000000005,-0.45000000000000284,448233,652465,323179,329286,174242
2016-02-28,62.362,63.26,61.68,1.5799999999999983,-0.14000000000000057,63.068,63.79,62.21,1.5799999999999983,-0.6499999999999986,61.839999999999996,62.92,61.08,1.8400000000000034,-0.3200000000000003,62.582,63.59,61.66,1.9300000000000068,-0.5700000000000003,558637,694583,448374,246209,164715
2016-03-06,62.486,63.4,61.62,1.7800000000000011,1.7800000000000011,63.046,63.96,62.23,1.730000000000004,1.730000000000004,62.025999999999996,62.94,61.23,1.7100000000000009,1.7100000000000009,62.768,63.89,62.21,1.6799999999999997,1.6799999999999997,394752,462003,303536,158467,-120699
2016-03-13,63.976,65.3,62.94,2.3599999999999994,1.519999999999996,64.502,65.3,63.39,1.9099999999999966,1.3399999999999963,63.378,64.34,62.72,1.6200000000000045,1.2100000000000009,64.298,65.02,63.36,1.6599999999999966,0.9099999999999966,458667,799889,266929,532960,532960
2016-03-20,64.24,64.58,63.76,0.8200000000000003,-0.8200000000000003,64.715,64.84,64.59,0.25,-0.04999999999999716,63.9775,64.2,63.54,0.6600000000000037,-0.5599999999999952,64.43,64.72,64.14,0.5799999999999983,0.29999999999999716,291402,358959,225513,133446,-81845
2016-03-27,65.682,66.65,64.78,1.8700000000000045,1.3499999999999943,66.3,66.71,65.13,1.5799999999999983,1.3400000000000034,65.402,66.04,64.6,1.440000000000012,1.0900000000000034,66.046,66.62,65.11,1.5100000000000051,0.7399999999999949,349055,531758,194071,337687,162354
2016-04-03,65.7,65.89,65.57,0.3200000000000074,0.14000000000000057,66.038,66.3,65.81,0.4899999999999949,0.14999999999999147,65.396,65.65,65.17,0.480000000000004,-0.12000000000000455,65.854,66.01,65.61,0.4000000000000057,0.12000000000000455,312103,386303,167655,218648,185214
2016-04-10,66.498,66.99,66.18,0.8099999999999881,-0.05999999999998806,66.866,67.13,66.66,0.46999999999999886,0.04000000000000625,66.14,66.25,66.07,0.18000000000000682,-0.010000000000005116,66.532,66.83,66.23,0.5999999999999943,0.20000000000000284,361252,476847,243013,233834,159487
2016-04-17,66.17,67.1,64.5,2.5999999999999943,-1.9500000000000028,66.466,67.17,64.9,2.269999999999996,-2.259999999999991,65.372,66.83,64.0,2.8299999999999983,-2.260000000000005,65.718,67.06,64.28,2.780000000000001,-2.780000000000001,359493,406968,254718,152250,14465
2016-04-24,65.06,65.64,64.33,1.3100000000000023,0.5100000000000051,65.734,66.28,65.35,0.9300000000000068,0.6199999999999903,64.736,65.33,64.24,1.0900000000000034,0.5500000000000114,65.468,65.88,65.17,0.7099999999999937,0.4899999999999949,339417,559989,266718,293271,282580
2016-05-01,67.486,69.01,66.0,3.010000000000005,2.8299999999999983,68.668,70.53,67.11,3.4200000000000017,3.4200000000000017,67.294,68.67,66.0,2.6700000000000017,2.6700000000000017,68.548,70.49,67.06,3.4299999999999926,3.4299999999999926,528437,763742,320683,443059,4216
