Date,DRDStock_Open_average,DRDStock_Open_max,DRDStock_Open_min,DRDStock_Open_volatility,DRDStock_Open_change,DRDStock_High_average,DRDStock_High_max,DRDStock_High_min,DRDStock_High_volatility,DRDStock_High_change,DRDStock_Low_average,DRDStock_Low_max,DRDStock_Low_min,DRDStock_Low_volatility,DRDStock_Low_change,DRDStock_Close_average,DRDStock_Close_max,DRDStock_Close_min,DRDStock_Close_volatility,DRDStock_Close_change,DRDStock_Volume_average,DRDStock_Volume_max,DRDStock_Volume_min,DRDStock_Volume_volatility,DRDStock_Volume_change
2016-01-03,1.884,2.03,1.68,0.34999999999999987,0.26,1.976,2.1,1.72,0.3800000000000001,0.24,1.8539999999999999,1.96,1.65,0.31000000000000005,0.25,1.912,2.04,1.7,0.3400000000000001,0.21999999999999997,188290,486197,80067,406130,-17234
2016-01-10,2.104,2.26,1.99,0.2699999999999998,0.23999999999999977,2.202,2.36,2.02,0.33999999999999986,0.25,2.02,2.2,1.96,0.2400000000000002,0.2300000000000002,2.122,2.27,2.0,0.27,0.27,249448,421234,68053,353181,170172
2016-01-17,2.4,2.48,2.35,0.1299999999999999,0.040000000000000036,2.455,2.51,2.35,0.1599999999999997,0.1499999999999999,2.3425000000000002,2.45,2.21,0.2400000000000002,0.1200000000000001,2.4,2.51,2.24,0.2699999999999996,0.1599999999999997,242056,320708,175969,144739,-62128
2016-01-24,2.756,2.92,2.45,0.46999999999999975,0.3599999999999999,2.9979999999999998,3.43,2.63,0.8000000000000003,0.2200000000000002,2.704,2.84,2.45,0.3899999999999997,0.27,2.862,3.01,2.6,0.4099999999999997,0.19999999999999973,341136,626433,219691,406742,48914
2016-01-31,3.078,3.28,2.84,0.43999999999999995,0.31000000000000005,3.248,3.4,3.02,0.3799999999999999,0.31000000000000005,3.034,3.19,2.83,0.3599999999999999,0.19999999999999973,3.21,3.32,3.0,0.31999999999999984,0.31999999999999984,366639,493920,240992,252928,47542
2016-02-07,3.432,3.72,3.31,0.41000000000000014,0.0,3.612,4.03,3.31,0.7200000000000002,-0.5900000000000003,3.258,3.35,3.09,0.26000000000000023,-0.04999999999999982,3.446,3.89,3.22,0.6699999999999999,-0.48,604927,1033963,238470,795493,-795493
2016-02-14,3.3625,3.55,3.15,0.3999999999999999,0.06999999999999984,3.56,3.62,3.42,0.20000000000000018,0.020000000000000018,3.22,3.45,3.08,0.3700000000000001,0.33000000000000007,3.39,3.5,3.16,0.33999999999999986,0.33999999999999986,434577,624660,280553,344107,-344107
2016-02-21,3.342,3.46,3.25,0.20999999999999996,-0.08000000000000007,3.398,3.47,3.34,0.13000000000000034,-0.010000000000000231,3.22,3.31,3.12,0.18999999999999995,0.08000000000000007,3.304,3.35,3.25,0.10000000000000009,0.020000000000000018,341093,553795,199720,354075,-248835
2016-02-28,3.578,3.96,3.41,0.5499999999999998,0.5499999999999998,3.726,4.06,3.43,0.6299999999999994,0.5899999999999994,3.484,3.73,3.33,0.3999999999999999,0.3999999999999999,3.606,3.96,3.35,0.6099999999999999,0.46999999999999975,501392,711539,303485,408054,311819
2016-03-06,3.948,4.07,3.84,0.23000000000000043,0.07000000000000028,4.0360000000000005,4.15,3.95,0.20000000000000018,-0.05999999999999961,3.756,3.85,3.55,0.30000000000000027,-0.06999999999999984,3.882,3.95,3.8,0.15000000000000036,-0.06000000000000005,441437,641985,184970,457015,-280205
2016-03-13,3.81,3.98,3.59,0.3900000000000001,0.06999999999999984,3.936,4.09,3.69,0.3999999999999999,0.1599999999999997,3.718,3.94,3.53,0.41000000000000014,0.23999999999999977,3.836,4.0,3.68,0.31999999999999984,0.27,341376,455273,233491,221782,26595
2016-03-20,3.9675,4.1,3.9,0.19999999999999973,-0.040000000000000036,4.0525,4.1,3.97,0.12999999999999945,-0.07999999999999963,3.85,3.96,3.75,0.20999999999999996,-0.16999999999999993,3.925,4.0,3.77,0.22999999999999998,-0.2200000000000002,278370,379758,212359,167399,-24602
2016-03-27,3.916,4.0,3.78,0.2200000000000002,0.1200000000000001,3.996,4.1,3.8,0.2999999999999998,0.25,3.818,3.95,3.55,0.40000000000000036,0.3400000000000003,3.948,4.0,3.77,0.22999999999999998,0.2200000000000002,382766,556051,248944,307107,41035
2016-04-03,3.9739999999999998,4.02,3.88,0.13999999999999968,-0.1200000000000001,4.08,4.29,3.99,0.2999999999999998,0.27000000000000046,3.916,3.97,3.88,0.0900000000000003,-0.040000000000000036,4.01,4.24,3.9,0.3400000000000003,0.29000000000000004,321856,558479,151296,407183,350610
2016-04-10,4.442,4.58,4.33,0.25,0.04999999999999982,4.5,4.6,4.4,0.1999999999999993,0.019999999999999574,4.322,4.38,4.23,0.14999999999999947,-0.019999999999999574,4.454,4.53,4.39,0.14000000000000057,0.020000000000000462,580834,1133856,298398,835458,-455335
2016-04-17,4.545999999999999,4.6,4.51,0.08999999999999986,0.0,4.602,4.65,4.55,0.10000000000000053,0.03000000000000025,4.422,4.52,4.31,0.20999999999999996,-0.08999999999999986,4.472,4.57,4.34,0.23000000000000043,-0.08000000000000007,433424,552497,216048,336449,-196903
2016-04-24,4.69,5.25,4.49,0.7599999999999998,0.7599999999999998,4.848,5.49,4.55,0.9400000000000004,0.8799999999999999,4.636,5.22,4.44,0.7799999999999994,0.7699999999999996,4.794,5.41,4.47,0.9400000000000004,0.8600000000000003,384244,722216,141539,580677,467917
2016-05-01,5.194,5.53,4.91,0.6200000000000001,-0.40000000000000036,5.26,5.54,4.97,0.5700000000000003,-0.2599999999999998,4.936,5.3,4.56,0.7400000000000002,-0.21999999999999975,5.076,5.46,4.71,0.75,-0.2699999999999996,646859,1066274,384334,681940,-147826
2016-05-08,5.376,5.75,4.94,0.8099999999999996,0.6200000000000001,5.566,5.92,5.13,0.79,0.6699999999999999,5.252,5.65,4.85,0.8000000000000007,0.8000000000000007,5.472,5.81,4.94,0.8699999999999992,0.7599999999999998,587092,788870,335256,453614,120832
2016-05-15,5.572,5.87,5.13,0.7400000000000002,-0.5700000000000003,5.6979999999999995,6.05,5.3,0.75,-0.5899999999999999,5.366,5.83,4.9,0.9299999999999997,-0.7000000000000002,5.558,5.95,5.23,0.7199999999999998,-0.5,573334,790771,397182,393589,-253643
2016-05-22,4.79,5.16,4.44,0.7199999999999998,-0.6000000000000005,4.912,5.35,4.62,0.7299999999999995,-0.7299999999999995,4.614,5.05,4.34,0.71,-0.5699999999999994,4.72,5.18,4.53,0.6499999999999995,-0.6499999999999995,642814,914707,325954,588753,-588753
2016-05-29,4.5725,4.69,4.46,0.23000000000000043,0.23000000000000043,4.775,5.12,4.59,0.5300000000000002,0.4400000000000004,4.495,4.65,4.38,0.27000000000000046,0.27000000000000046,4.702500000000001,5.12,4.48,0.6399999999999997,0.5099999999999998,352012,642734,171622,471112,352307
