Date,PLX_stock_Open_average,PLX_stock_Open_max,PLX_stock_Open_min,PLX_stock_Open_volatility,PLX_stock_Open_change,PLX_stock_High_average,PLX_stock_High_max,PLX_stock_High_min,PLX_stock_High_volatility,PLX_stock_High_change,PLX_stock_Low_average,PLX_stock_Low_max,PLX_stock_Low_min,PLX_stock_Low_volatility,PLX_stock_Low_change,PLX_stock_Close_average,PLX_stock_Close_max,PLX_stock_Close_min,PLX_stock_Close_volatility,PLX_stock_Close_change,PLX_stock_Volume_average,PLX_stock_Volume_max,PLX_stock_Volume_min,PLX_stock_Volume_volatility,PLX_stock_Volume_change
2016-01-03,1.0,1.02,0.98,0.040000000000000036,-0.020000000000000018,1.01,1.02,0.99,0.030000000000000027,-0.030000000000000027,0.9796,1.01,0.9259999999999999,0.08400000000000007,-0.07400000000000007,0.999,1.02,0.955,0.06500000000000006,-0.05500000000000005,17098,35728,7506,28222,-6174
2016-01-10,0.8834,0.94,0.85,0.08999999999999997,-0.07299999999999995,0.8974,0.96,0.867,0.09299999999999997,-0.09299999999999997,0.833,0.87,0.815,0.05500000000000005,-0.050000000000000044,0.8638,0.91,0.82,0.09000000000000008,-0.09000000000000008,32739,61769,7704,54065,-17104
2016-01-17,0.8275,0.86,0.8,0.05999999999999994,-0.030000000000000027,0.865,0.9,0.82,0.08000000000000007,0.040000000000000036,0.81025,0.831,0.78,0.050999999999999934,-0.0010000000000000009,0.8525,0.89,0.8,0.08999999999999997,0.050000000000000044,15736,21889,5668,16221,-16221
2016-01-24,0.861,0.9,0.83,0.07000000000000006,-0.04500000000000004,0.8828,0.946,0.85,0.09599999999999997,-0.07599999999999996,0.8396,0.88,0.813,0.06700000000000006,-0.06700000000000006,0.8572,0.8859999999999999,0.83,0.05599999999999994,-0.04599999999999993,20897,65720,5100,60620,-60620
2016-01-31,0.8166,0.85,0.79,0.05999999999999994,-0.010000000000000009,0.8336,0.86,0.81,0.04999999999999993,-0.010000000000000009,0.7998,0.826,0.78,0.04599999999999993,0.0030000000000000027,0.8200000000000001,0.86,0.79,0.06999999999999995,-0.020000000000000018,10146,14780,3019,11761,11761
2016-02-07,0.7824,0.81,0.762,0.04800000000000004,-0.010000000000000009,0.7956,0.81,0.77,0.040000000000000036,-0.002000000000000113,0.7565999999999999,0.765,0.75,0.015000000000000013,-0.008000000000000007,0.7756,0.79,0.76,0.030000000000000027,-0.002000000000000113,8354,13133,5281,7852,-4693
2016-02-14,0.79775,0.82,0.77,0.04999999999999993,0.01200000000000001,0.82225,0.83,0.81,0.019999999999999907,-0.009999999999999898,0.783,0.8,0.77,0.030000000000000027,0.01200000000000001,0.79625,0.8009999999999999,0.787,0.013999999999999901,-0.0030000000000000027,9162,15762,5800,9962,-645
2016-02-21,0.8042,0.825,0.775,0.04999999999999993,-0.0009999999999998899,0.829,0.85,0.8009999999999999,0.049000000000000044,0.029000000000000026,0.786,0.8,0.775,0.025000000000000022,0.008000000000000007,0.8108,0.826,0.7829999999999999,0.04300000000000004,0.0,14084,24902,4995,19907,-10973
2016-02-28,0.865,0.91,0.83,0.08000000000000007,0.07000000000000006,0.8814,0.92,0.84,0.08000000000000007,0.08000000000000007,0.8452,0.885,0.8109999999999999,0.07400000000000007,0.05900000000000005,0.85,0.889,0.8109999999999999,0.07800000000000007,0.06900000000000006,10656,25680,3200,22480,6617
2016-03-06,0.8764,0.92,0.85,0.07000000000000006,0.07000000000000006,0.896,0.92,0.88,0.040000000000000036,0.040000000000000036,0.856,0.9,0.8220000000000001,0.07799999999999996,0.05400000000000005,0.8762,0.91,0.846,0.06400000000000006,0.06400000000000006,10955,18382,2773,15609,-3917
