Date,iShares 1-3 Year Treasury BondEtf_Open_average,iShares 1-3 Year Treasury BondEtf_Open_max,iShares 1-3 Year Treasury BondEtf_Open_min,iShares 1-3 Year Treasury BondEtf_Open_volatility,iShares 1-3 Year Treasury BondEtf_Open_change,iShares 1-3 Year Treasury BondEtf_High_average,iShares 1-3 Year Treasury BondEtf_High_max,iShares 1-3 Year Treasury BondEtf_High_min,iShares 1-3 Year Treasury BondEtf_High_volatility,iShares 1-3 Year Treasury BondEtf_High_change,iShares 1-3 Year Treasury BondEtf_Low_average,iShares 1-3 Year Treasury BondEtf_Low_max,iShares 1-3 Year Treasury BondEtf_Low_min,iShares 1-3 Year Treasury BondEtf_Low_volatility,iShares 1-3 Year Treasury BondEtf_Low_change,iShares 1-3 Year Treasury BondEtf_Close_average,iShares 1-3 Year Treasury BondEtf_Close_max,iShares 1-3 Year Treasury BondEtf_Close_min,iShares 1-3 Year Treasury BondEtf_Close_volatility,iShares 1-3 Year Treasury BondEtf_Close_change
2016-09-18,85.0,85.0,85.0,0.0,0.0,85.03,85.03,85.03,0.0,0.0,84.98,84.98,84.98,0.0,0.0,85.03,85.03,85.03,0.0,0.0
2016-09-25,85.1,85.1,85.1,0.0,0.0,85.11,85.11,85.11,0.0,0.0,85.04,85.04,85.04,0.0,0.0,85.04,85.04,85.04,0.0,0.0
2016-10-02,84.88,84.88,84.88,0.0,0.0,84.91,84.91,84.91,0.0,0.0,84.86,84.86,84.86,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2016-10-09,84.87,84.87,84.87,0.0,0.0,84.9,84.9,84.9,0.0,0.0,84.85,84.85,84.85,0.0,0.0,84.85,84.85,84.85,0.0,0.0
2016-10-16,84.93,84.93,84.93,0.0,0.0,84.94,84.94,84.94,0.0,0.0,84.9,84.9,84.9,0.0,0.0,84.93,84.93,84.93,0.0,0.0
2016-10-23,84.86,84.86,84.86,0.0,0.0,84.93,84.93,84.93,0.0,0.0,84.86,84.86,84.86,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2016-10-30,84.95,84.95,84.95,0.0,0.0,85.0,85.0,85.0,0.0,0.0,84.94,84.94,84.94,0.0,0.0,84.99,84.99,84.99,0.0,0.0
2016-11-06,84.75,84.75,84.75,0.0,0.0,84.77,84.77,84.77,0.0,0.0,84.7,84.7,84.7,0.0,0.0,84.73,84.73,84.73,0.0,0.0
2016-11-13,84.59,84.59,84.59,0.0,0.0,84.61,84.61,84.61,0.0,0.0,84.53,84.53,84.53,0.0,0.0,84.56,84.56,84.56,0.0,0.0
2016-11-20,84.47,84.47,84.47,0.0,0.0,84.51,84.51,84.51,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.47,84.47,84.47,0.0,0.0
2016-11-27,84.49,84.49,84.49,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.47,84.47,84.47,0.0,0.0,84.5,84.5,84.5,0.0,0.0
2016-12-04,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2016-12-11,84.27,84.27,84.27,0.0,0.0,84.33,84.33,84.33,0.0,0.0,84.26,84.26,84.26,0.0,0.0,84.29,84.29,84.29,0.0,0.0
2016-12-18,84.34,84.34,84.34,0.0,0.0,84.34,84.34,84.34,0.0,0.0,84.32,84.32,84.32,0.0,0.0,84.34,84.34,84.34,0.0,0.0
2016-12-25,84.43,84.43,84.43,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.42,84.42,84.42,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2017-01-01,84.41,84.41,84.41,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.38,84.38,84.38,0.0,0.0,84.39,84.39,84.39,0.0,0.0
2017-01-08,84.46,84.46,84.46,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.39,84.39,84.39,0.0,0.0,84.46,84.46,84.46,0.0,0.0
2017-01-15,84.42,84.42,84.42,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.42,84.42,84.42,0.0,0.0,84.46,84.46,84.46,0.0,0.0
2017-01-22,84.49,84.49,84.49,0.0,0.0,84.53,84.53,84.53,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.52,84.52,84.52,0.0,0.0
2017-01-29,84.52,84.52,84.52,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.46,84.46,84.46,0.0,0.0
2017-02-05,84.51,84.51,84.51,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.51,84.51,84.51,0.0,0.0,84.53,84.53,84.53,0.0,0.0
2017-02-12,84.53,84.53,84.53,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.52,84.52,84.52,0.0,0.0
2017-02-19,84.62,84.62,84.62,0.0,0.0,84.67,84.67,84.67,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.63,84.63,84.63,0.0,0.0
2017-02-26,84.32,84.32,84.32,0.0,0.0,84.36,84.36,84.36,0.0,0.0,84.3,84.3,84.3,0.0,0.0,84.33,84.33,84.33,0.0,0.0
2017-03-05,84.26,84.26,84.26,0.0,0.0,84.29,84.29,84.29,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.29,84.29,84.29,0.0,0.0
2017-03-12,84.38,84.38,84.38,0.0,0.0,84.41,84.41,84.41,0.0,0.0,84.36,84.36,84.36,0.0,0.0,84.38,84.38,84.38,0.0,0.0
2017-03-19,84.48,84.48,84.48,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.47,84.47,84.47,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2017-03-26,84.53,84.53,84.53,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0
2017-04-02,84.51,84.51,84.51,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.42,84.42,84.42,0.0,0.0,84.42,84.42,84.42,0.0,0.0
2017-04-09,84.59,84.59,84.59,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.64,84.64,84.64,0.0,0.0
2017-04-16,84.67,84.67,84.67,0.0,0.0,84.7,84.7,84.7,0.0,0.0,84.66,84.66,84.66,0.0,0.0,84.69,84.69,84.69,0.0,0.0
2017-04-23,84.57,84.57,84.57,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.62,84.62,84.62,0.0,0.0
2017-04-30,84.46,84.46,84.46,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.45,84.45,84.45,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2017-05-07,84.5,84.5,84.5,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.54,84.54,84.54,0.0,0.0
2017-05-14,84.61,84.61,84.61,0.0,0.0,84.61,84.61,84.61,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.6,84.6,84.6,0.0,0.0
2017-05-21,84.59,84.59,84.59,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.57,84.57,84.57,0.0,0.0,84.58,84.58,84.58,0.0,0.0
2017-05-28,84.57,84.57,84.57,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.6,84.6,84.6,0.0,0.0
2017-06-04,84.48,84.48,84.48,0.0,0.0,84.51,84.51,84.51,0.0,0.0,84.47,84.47,84.47,0.0,0.0,84.48,84.48,84.48,0.0,0.0
2017-06-11,84.5,84.5,84.5,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.52,84.52,84.52,0.0,0.0
2017-06-18,84.53,84.53,84.53,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.51,84.51,84.51,0.0,0.0,84.55,84.55,84.55,0.0,0.0
2017-06-25,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.47,84.47,84.47,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2017-07-02,84.41,84.41,84.41,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.38,84.38,84.38,0.0,0.0,84.4,84.4,84.4,0.0,0.0
2017-07-09,84.54,84.54,84.54,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.51,84.51,84.51,0.0,0.0
2017-07-16,84.55,84.55,84.55,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.58,84.58,84.58,0.0,0.0
2017-07-23,84.56,84.56,84.56,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.59,84.59,84.59,0.0,0.0
2017-07-30,84.52,84.52,84.52,0.0,0.0,84.53,84.53,84.53,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0
2017-08-06,84.58,84.58,84.58,0.0,0.0,84.66,84.66,84.66,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.66,84.66,84.66,0.0,0.0
2017-08-13,84.66,84.66,84.66,0.0,0.0,84.67,84.67,84.67,0.0,0.0,84.61,84.61,84.61,0.0,0.0,84.61,84.61,84.61,0.0,0.0
2017-08-20,84.62,84.62,84.62,0.0,0.0,84.65,84.65,84.65,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2017-08-27,84.6,84.6,84.6,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.59,84.59,84.59,0.0,0.0
2017-09-03,84.7,84.7,84.7,0.0,0.0,84.72,84.72,84.72,0.0,0.0,84.68,84.68,84.68,0.0,0.0,84.69,84.69,84.69,0.0,0.0
2017-09-10,84.56,84.56,84.56,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.55,84.55,84.55,0.0,0.0
2017-09-17,84.47,84.47,84.47,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.44,84.44,84.44,0.0,0.0,84.44,84.44,84.44,0.0,0.0
2017-09-24,84.48,84.48,84.48,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.42,84.42,84.42,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2017-10-01,84.3,84.3,84.3,0.0,0.0,84.37,84.37,84.37,0.0,0.0,84.29,84.29,84.29,0.0,0.0,84.34,84.34,84.34,0.0,0.0
2017-10-08,84.37,84.37,84.37,0.0,0.0,84.39,84.39,84.39,0.0,0.0,84.35,84.35,84.35,0.0,0.0,84.39,84.39,84.39,0.0,0.0
2017-10-15,84.3,84.3,84.3,0.0,0.0,84.32,84.32,84.32,0.0,0.0,84.27,84.27,84.27,0.0,0.0,84.29,84.29,84.29,0.0,0.0
2017-10-22,84.25,84.25,84.25,0.0,0.0,84.32,84.32,84.32,0.0,0.0,84.24,84.24,84.24,0.0,0.0,84.31,84.31,84.31,0.0,0.0
2017-10-29,84.26,84.26,84.26,0.0,0.0,84.26,84.26,84.26,0.0,0.0,84.18,84.18,84.18,0.0,0.0,84.18,84.18,84.18,0.0,0.0
2017-11-05,84.21,84.21,84.21,0.0,0.0,84.21,84.21,84.21,0.0,0.0,84.14,84.14,84.14,0.0,0.0,84.14,84.14,84.14,0.0,0.0
2017-11-12,84.14,84.14,84.14,0.0,0.0,84.14,84.14,84.14,0.0,0.0,84.08,84.08,84.08,0.0,0.0,84.08,84.08,84.08,0.0,0.0
2017-11-19,84.16,84.16,84.16,0.0,0.0,84.16,84.16,84.16,0.0,0.0,84.08,84.08,84.08,0.0,0.0,84.1,84.1,84.1,0.0,0.0
2017-11-26,83.98,83.98,83.98,0.0,0.0,84.04,84.04,84.04,0.0,0.0,83.92,83.92,83.92,0.0,0.0,83.98,83.98,83.98,0.0,0.0
2017-12-03,83.99,83.99,83.99,0.0,0.0,84.0,84.0,84.0,0.0,0.0,83.96,83.96,83.96,0.0,0.0,83.97,83.97,83.97,0.0,0.0
2017-12-10,83.96,83.96,83.96,0.0,0.0,83.96,83.96,83.96,0.0,0.0,83.91,83.91,83.91,0.0,0.0,83.95,83.95,83.95,0.0,0.0
2017-12-17,83.8,83.8,83.8,0.0,0.0,83.82,83.82,83.82,0.0,0.0,83.79,83.79,83.79,0.0,0.0,83.79,83.79,83.79,0.0,0.0
2017-12-24,83.86,83.86,83.86,0.0,0.0,83.87,83.87,83.87,0.0,0.0,83.84,83.84,83.84,0.0,0.0,83.85,83.85,83.85,0.0,0.0
2017-12-31,83.77,83.77,83.77,0.0,0.0,83.79,83.79,83.79,0.0,0.0,83.76,83.76,83.76,0.0,0.0,83.78,83.78,83.78,0.0,0.0
