Date,SPDR S&P MidCap 400_etf_Open_average,SPDR S&P MidCap 400_etf_Open_max,SPDR S&P MidCap 400_etf_Open_min,SPDR S&P MidCap 400_etf_Open_volatility,SPDR S&P MidCap 400_etf_Open_change,SPDR S&P MidCap 400_etf_High_average,SPDR S&P MidCap 400_etf_High_max,SPDR S&P MidCap 400_etf_High_min,SPDR S&P MidCap 400_etf_High_volatility,SPDR S&P MidCap 400_etf_High_change,SPDR S&P MidCap 400_etf_Low_average,SPDR S&P MidCap 400_etf_Low_max,SPDR S&P MidCap 400_etf_Low_min,SPDR S&P MidCap 400_etf_Low_volatility,SPDR S&P MidCap 400_etf_Low_change,SPDR S&P MidCap 400_etf_Close_average,SPDR S&P MidCap 400_etf_Close_max,SPDR S&P MidCap 400_etf_Close_min,SPDR S&P MidCap 400_etf_Close_volatility,SPDR S&P MidCap 400_etf_Close_change
2017-03-26,312.33,312.33,312.33,0.0,0.0,313.7,313.7,313.7,0.0,0.0,311.82,311.82,311.82,0.0,0.0,312.42,312.42,312.42,0.0,0.0
2017-04-02,309.61,309.61,309.61,0.0,0.0,311.3,311.3,311.3,0.0,0.0,309.03,309.03,309.03,0.0,0.0,310.08,310.08,310.08,0.0,0.0
2017-04-09,308.4,308.4,308.4,0.0,0.0,309.23,309.23,309.23,0.0,0.0,305.45,305.45,305.45,0.0,0.0,305.45,305.45,305.45,0.0,0.0
2017-04-16,312.42,312.42,312.42,0.0,0.0,312.89,312.89,312.89,0.0,0.0,311.31,311.31,311.31,0.0,0.0,312.05,312.05,312.05,0.0,0.0
2017-04-23,318.18,318.18,318.18,0.0,0.0,318.44,318.44,318.44,0.0,0.0,314.83,314.83,314.83,0.0,0.0,314.85,314.85,314.85,0.0,0.0
2017-04-30,314.75,314.75,314.75,0.0,0.0,316.27,316.27,316.27,0.0,0.0,313.46,313.46,313.46,0.0,0.0,316.27,316.27,316.27,0.0,0.0
2017-05-07,313.33,313.33,313.33,0.0,0.0,313.67,313.67,313.67,0.0,0.0,312.13,312.13,312.13,0.0,0.0,312.98,312.98,312.98,0.0,0.0
2017-05-14,309.08,309.08,309.08,0.0,0.0,312.81,312.81,312.81,0.0,0.0,308.87,308.87,308.87,0.0,0.0,311.6,311.6,311.6,0.0,0.0
2017-05-21,314.52,314.52,314.52,0.0,0.0,315.0,315.0,315.0,0.0,0.0,313.66,313.66,313.66,0.0,0.0,314.31,314.31,314.31,0.0,0.0
2017-05-28,318.8,318.8,318.8,0.0,0.0,320.22,320.22,320.22,0.0,0.0,317.64,317.64,317.64,0.0,0.0,318.74,318.74,318.74,0.0,0.0
2017-06-04,319.41,319.41,319.41,0.0,0.0,322.0,322.0,322.0,0.0,0.0,318.42,318.42,318.42,0.0,0.0,320.04,320.04,320.04,0.0,0.0
2017-06-11,318.39,318.39,318.39,0.0,0.0,319.05,319.05,319.05,0.0,0.0,317.07,317.07,317.07,0.0,0.0,318.99,318.99,318.99,0.0,0.0
2017-06-18,316.05,316.05,316.05,0.0,0.0,318.03,318.03,318.03,0.0,0.0,315.42,315.42,315.42,0.0,0.0,317.27,317.27,317.27,0.0,0.0
2017-06-25,317.72,317.72,317.72,0.0,0.0,319.15,319.15,319.15,0.0,0.0,317.31,317.31,317.31,0.0,0.0,317.62,317.62,317.62,0.0,0.0
2017-07-02,315.43,315.43,315.43,0.0,0.0,318.29,318.29,318.29,0.0,0.0,315.11,315.11,315.11,0.0,0.0,318.03,318.03,318.03,0.0,0.0
2017-07-09,319.73,319.73,319.73,0.0,0.0,322.38,322.38,322.38,0.0,0.0,319.73,319.73,319.73,0.0,0.0,321.19,321.19,321.19,0.0,0.0
2017-07-16,323.31,323.31,323.31,0.0,0.0,323.8,323.8,323.8,0.0,0.0,321.76,321.76,321.76,0.0,0.0,322.95,322.95,322.95,0.0,0.0
2017-07-23,321.65,321.65,321.65,0.0,0.0,322.13,322.13,322.13,0.0,0.0,320.12,320.12,320.12,0.0,0.0,320.88,320.88,320.88,0.0,0.0
2017-07-30,318.59,318.59,318.59,0.0,0.0,319.33,319.33,319.33,0.0,0.0,318.11,318.11,318.11,0.0,0.0,318.97,318.97,318.97,0.0,0.0
2017-08-06,310.59,310.59,310.59,0.0,0.0,312.08,312.08,312.08,0.0,0.0,310.09,310.09,310.09,0.0,0.0,311.72,311.72,311.72,0.0,0.0
2017-08-13,307.99,307.99,307.99,0.0,0.0,309.95,309.95,309.95,0.0,0.0,307.29,307.29,307.29,0.0,0.0,308.38,308.38,308.38,0.0,0.0
2017-08-20,310.87,310.87,310.87,0.0,0.0,312.45,312.45,312.45,0.0,0.0,310.87,310.87,310.87,0.0,0.0,311.62,311.62,311.62,0.0,0.0
2017-08-27,316.21,316.21,316.21,0.0,0.0,317.34,317.34,317.34,0.0,0.0,316.06,316.06,316.06,0.0,0.0,316.8,316.8,316.8,0.0,0.0
2017-09-03,311.98,311.98,311.98,0.0,0.0,314.05,314.05,314.05,0.0,0.0,311.45,311.45,311.45,0.0,0.0,313.44,313.44,313.44,0.0,0.0
2017-09-10,317.25,317.25,317.25,0.0,0.0,318.79,318.79,318.79,0.0,0.0,317.05,317.05,317.05,0.0,0.0,318.61,318.61,318.61,0.0,0.0
2017-09-17,319.84,319.84,319.84,0.0,0.0,321.49,321.49,321.49,0.0,0.0,319.84,319.84,319.84,0.0,0.0,321.22,321.22,321.22,0.0,0.0
2017-09-24,325.79,325.79,325.79,0.0,0.0,327.06,327.06,327.06,0.0,0.0,325.73,325.73,325.73,0.0,0.0,326.33,326.33,326.33,0.0,0.0
2017-10-01,329.85,329.85,329.85,0.0,0.0,330.89,330.89,330.89,0.0,0.0,329.68,329.68,329.68,0.0,0.0,330.59,330.59,330.59,0.0,0.0
2017-10-08,331.24,331.24,331.24,0.0,0.0,332.08,332.08,332.08,0.0,0.0,330.55,330.55,330.55,0.0,0.0,330.73,330.73,330.73,0.0,0.0
2017-10-15,333.28,333.28,333.28,0.0,0.0,333.64,333.64,333.64,0.0,0.0,332.69,332.69,332.69,0.0,0.0,333.57,333.57,333.57,0.0,0.0
2017-10-22,332.35,332.35,332.35,0.0,0.0,334.37,334.37,334.37,0.0,0.0,331.45,331.45,331.45,0.0,0.0,334.25,334.25,334.25,0.0,0.0
2017-10-29,332.64,332.64,332.64,0.0,0.0,334.04,334.04,334.04,0.0,0.0,332.3,332.3,332.3,0.0,0.0,333.86,333.86,333.86,0.0,0.0
2017-11-05,331.92,331.92,331.92,0.0,0.0,332.76,332.76,332.76,0.0,0.0,331.44,331.44,331.44,0.0,0.0,332.22,332.22,332.22,0.0,0.0
2017-11-12,333.51,333.51,333.51,0.0,0.0,335.59,335.59,335.59,0.0,0.0,333.13,333.13,333.13,0.0,0.0,335.07,335.07,335.07,0.0,0.0
2017-11-19,339.21,339.21,339.21,0.0,0.0,339.31,339.31,339.31,0.0,0.0,338.16,338.16,338.16,0.0,0.0,338.34,338.34,338.34,0.0,0.0
2017-11-26,346.06,346.06,346.06,0.0,0.0,346.06,346.06,346.06,0.0,0.0,337.71,337.71,337.71,0.0,0.0,345.02,345.02,345.02,0.0,0.0
2017-12-03,344.19,344.19,344.19,0.0,0.0,345.33,345.33,345.33,0.0,0.0,343.3,343.3,343.3,0.0,0.0,344.35,344.35,344.35,0.0,0.0
2017-12-10,340.87,340.87,340.87,0.0,0.0,344.49,344.49,344.49,0.0,0.0,340.44,340.44,340.44,0.0,0.0,342.47,342.47,342.47,0.0,0.0
2017-12-17,345.84,345.84,345.84,0.0,0.0,346.1,346.1,346.1,0.0,0.0,344.93,344.93,344.93,0.0,0.0,345.94,345.94,345.94,0.0,0.0
2017-12-24,348.03,348.03,348.03,0.0,0.0,348.12,348.12,348.12,0.0,0.0,345.24,345.24,345.24,0.0,0.0,345.41,345.41,345.41,0.0,0.0
2017-12-31,351.04,351.04,351.04,0.0,0.0,351.85,351.85,351.85,0.0,0.0,350.29,350.29,350.29,0.0,0.0,351.52,351.52,351.52,0.0,0.0
