Date,CGEMY_stock_Open_average,CGEMY_stock_Open_max,CGEMY_stock_Open_min,CGEMY_stock_Open_volatility,CGEMY_stock_Open_change,CGEMY_stock_High_average,CGEMY_stock_High_max,CGEMY_stock_High_min,CGEMY_stock_High_volatility,CGEMY_stock_High_change,CGEMY_stock_Low_average,CGEMY_stock_Low_max,CGEMY_stock_Low_min,CGEMY_stock_Low_volatility,CGEMY_stock_Low_change,CGEMY_stock_Close_average,CGEMY_stock_Close_max,CGEMY_stock_Close_min,CGEMY_stock_Close_volatility,CGEMY_stock_Close_change,CGEMY_stock_Volume_average,CGEMY_stock_Volume_max,CGEMY_stock_Volume_min,CGEMY_stock_Volume_volatility,CGEMY_stock_Volume_change
2016-06-12,18.606,18.94,18.18,0.7600000000000016,-0.2699999999999996,18.784,19.07,18.59,0.4800000000000004,-0.25,18.53,18.86,18.17,0.6899999999999977,-0.3000000000000007,18.716,18.94,18.59,0.3500000000000014,-0.20000000000000284,212577,977385,13208,964177,964177
2016-06-19,19.45,20.16,18.04,2.120000000000001,-1.6099999999999994,19.564,20.34,18.21,2.129999999999999,-1.4399999999999977,19.246,19.99,17.61,2.379999999999999,-1.9299999999999997,19.4,20.31,17.9,2.41,-1.6400000000000006,129036,391023,26438,364585,-47190
2016-06-26,17.148,17.49,16.61,0.879999999999999,0.75,17.2,17.5,16.61,0.8900000000000006,0.75,17.004,17.35,16.27,1.0800000000000018,0.9499999999999993,17.148,17.47,16.5,0.9699999999999989,0.8000000000000007,27226,44525,16653,27872,-26617
2016-07-03,16.4525,16.84,16.1,0.7399999999999984,-0.370000000000001,16.575,16.84,16.4,0.4400000000000013,-0.17999999999999972,16.314999999999998,16.47,16.02,0.4499999999999993,-0.00999999999999801,16.465,16.65,16.32,0.3299999999999983,0.13999999999999702,29502,31678,26618,5060,-555
2016-07-10,17.258,17.73,16.89,0.8399999999999999,0.509999999999998,17.372,17.87,16.94,0.9299999999999997,0.5799999999999983,17.221999999999998,17.7,16.86,0.8399999999999999,0.46999999999999886,17.28,17.86,16.88,0.9800000000000004,0.4700000000000024,359329,875905,28515,847390,-497188
2016-07-17,17.79,18.08,17.34,0.7399999999999984,0.5300000000000011,17.86,18.22,17.45,0.7699999999999996,0.490000000000002,17.714,18.08,17.28,0.7999999999999972,0.5299999999999976,17.756,18.16,17.31,0.8500000000000014,0.5699999999999967,83062,217300,13398,203902,106642
2016-07-24,18.552,19.09,18.21,0.879999999999999,0.879999999999999,18.654,19.2,18.26,0.9399999999999977,0.8000000000000007,18.476,19.07,18.0,1.0700000000000003,0.8599999999999994,18.592,19.2,18.22,0.9800000000000004,0.8399999999999999,139647,374030,17155,356875,-15320
2016-07-31,18.818,19.05,18.64,0.41000000000000014,-0.21000000000000085,18.902,19.13,18.69,0.4399999999999977,-0.129999999999999,18.756,18.94,18.51,0.4299999999999997,-0.10000000000000142,18.836,18.96,18.63,0.33000000000000185,-0.060000000000002274,22901,27715,19285,8430,-8430
2016-08-07,19.108,19.28,18.85,0.4299999999999997,0.3200000000000003,19.176000000000002,19.4,18.94,0.4599999999999973,0.25,19.07,19.25,18.84,0.41000000000000014,0.25,19.104,19.29,18.89,0.3999999999999986,0.23000000000000043,21317,29350,17565,11785,505
2016-08-14,19.12,19.25,18.93,0.3200000000000003,-0.2799999999999976,19.272000000000002,19.37,19.16,0.21000000000000085,-0.1999999999999993,19.099999999999998,19.24,18.91,0.3299999999999983,-0.3299999999999983,19.242,19.36,19.11,0.25,-0.16000000000000014,85936,253238,25075,228163,-201053
2016-08-21,19.396,19.59,19.18,0.41000000000000014,0.41000000000000014,19.494,19.76,19.31,0.45000000000000284,0.45000000000000284,19.356,19.53,19.18,0.3500000000000014,0.3500000000000014,19.400000000000002,19.61,19.26,0.34999999999999787,0.34999999999999787,31640,47925,18775,29150,14792
2016-08-28,19.682,19.91,19.42,0.48999999999999844,0.48999999999999844,19.754,19.92,19.64,0.28000000000000114,0.28000000000000114,19.580000000000002,19.79,19.42,0.36999999999999744,0.36999999999999744,19.712,19.92,19.49,0.43000000000000327,0.2900000000000027,33453,72038,11583,60455,26725
2016-09-04,19.7,19.8,19.54,0.26000000000000156,-0.22000000000000242,19.7775,19.9,19.54,0.35999999999999943,-0.33000000000000185,19.64,19.8,19.36,0.4400000000000013,-0.33999999999999986,19.7075,19.86,19.41,0.4499999999999993,-0.41000000000000014,26921,38058,15723,22335,-11415
2016-09-11,19.136,19.36,19.03,0.3299999999999983,0.0,19.298,19.48,19.06,0.4200000000000017,-0.4200000000000017,19.052,19.2,18.9,0.3000000000000007,-0.13000000000000256,19.227999999999998,19.48,19.04,0.4400000000000013,-0.4400000000000013,31337,43283,17465,25818,-24790
2016-09-18,19.53,19.83,19.39,0.4399999999999977,0.21000000000000085,19.625999999999998,19.83,19.49,0.33999999999999986,0.16000000000000014,19.466,19.65,19.33,0.3200000000000003,0.21000000000000085,19.528,19.68,19.41,0.2699999999999996,0.259999999999998,34173,51115,19740,31375,-22923
2016-09-25,19.528,19.69,19.28,0.41000000000000014,-0.05999999999999872,19.676,19.77,19.62,0.14999999999999858,-0.08000000000000185,19.46,19.64,19.27,0.370000000000001,-0.05999999999999872,19.58,19.74,19.37,0.36999999999999744,-0.0799999999999983,52422,82078,31610,50468,-31833
2016-10-02,19.572,19.91,19.06,0.8500000000000014,-0.8500000000000014,19.598,19.93,19.07,0.8599999999999994,-0.8599999999999994,19.402,19.84,18.68,1.1600000000000001,-1.1600000000000001,19.492,19.88,18.88,1.0,-1.0,24215,40160,14880,25280,-15508
2016-10-09,18.284,18.72,17.91,0.8099999999999987,-0.8099999999999987,18.344,18.73,18.0,0.7300000000000004,-0.7300000000000004,18.152,18.65,17.73,0.9199999999999982,-0.9199999999999982,18.222,18.65,17.79,0.8599999999999994,-0.8599999999999994,177762,406105,18433,387672,83597
2016-10-16,18.062,18.41,17.61,0.8000000000000007,0.5199999999999996,18.162,18.42,17.81,0.610000000000003,0.33000000000000185,18.034,18.3,17.61,0.6900000000000013,0.490000000000002,18.105999999999998,18.39,17.71,0.6799999999999997,0.41999999999999815,29347,42048,16508,25540,7535
2016-10-23,17.21,18.24,16.5,1.7399999999999984,-1.7399999999999984,17.258,18.25,16.56,1.6900000000000013,-1.6700000000000017,17.09,18.14,16.38,1.7600000000000016,-1.7199999999999989,17.116,18.17,16.38,1.7900000000000027,-1.7100000000000009,97886,318295,26635,291660,34763
2016-10-30,16.488,16.74,16.37,0.36999999999999744,-0.029999999999997584,16.62,16.75,16.5,0.25,-0.05999999999999872,16.416,16.52,16.35,0.16999999999999815,-0.10999999999999943,16.548000000000002,16.75,16.35,0.3999999999999986,-0.16000000000000014,66433,140624,19538,121086,6919
2016-11-06,16.08,16.33,15.77,0.5599999999999987,-0.5300000000000011,16.152,16.43,15.77,0.6600000000000001,-0.6600000000000001,15.954,16.3,15.61,0.6900000000000013,-0.6900000000000013,16.044,16.43,15.61,0.8200000000000003,-0.8200000000000003,51060,67120,24714,42406,42406
2016-11-13,15.738,16.09,15.25,0.8399999999999999,0.8399999999999999,15.898,16.23,15.44,0.7900000000000009,0.7900000000000009,15.686,16.07,15.21,0.8599999999999994,0.8599999999999994,15.774000000000001,16.14,15.33,0.8100000000000005,0.8100000000000005,182204,703345,38098,665247,659379
2016-11-20,16.035,16.16,15.89,0.2699999999999996,-0.129999999999999,16.0925,16.21,15.89,0.3200000000000003,-0.13000000000000256,15.9275,16.06,15.68,0.379999999999999,-0.13000000000000078,16.009999999999998,16.16,15.78,0.3800000000000008,-0.1899999999999995,48860,60350,40209,20141,-1774
2016-11-27,15.744,15.98,15.38,0.5999999999999996,-0.5599999999999987,15.802,16.1,15.49,0.6100000000000012,-0.5099999999999998,15.636,15.95,15.32,0.629999999999999,-0.5,15.69,16.04,15.39,0.6499999999999986,-0.5099999999999998,82409,104085,67346,36739,-18723
2016-12-04,15.924,16.12,15.68,0.4400000000000013,0.41000000000000014,16.064,16.38,15.79,0.5899999999999999,0.41000000000000014,15.872,16.05,15.61,0.4400000000000013,0.4400000000000013,16.018,16.3,15.76,0.5400000000000009,0.4399999999999995,100507,135073,72091,62982,30566
2016-12-11,16.204,16.26,16.14,0.120000000000001,0.0400000000000027,16.312,16.44,16.26,0.17999999999999972,0.1700000000000017,16.11,16.25,15.95,0.3000000000000007,0.14999999999999858,16.152,16.32,15.95,0.370000000000001,0.129999999999999,118640,172875,67014,105861,-86696
2016-12-18,16.506,16.73,16.38,0.3500000000000014,0.25,16.605999999999998,16.81,16.51,0.29999999999999716,0.28999999999999915,16.488,16.71,16.38,0.33000000000000185,0.3000000000000007,16.532,16.77,16.42,0.34999999999999787,0.34999999999999787,51754,73274,27583,45691,-45691
2016-12-25,16.7675,16.94,16.63,0.3100000000000023,0.23000000000000043,16.845,16.96,16.67,0.28999999999999915,0.14000000000000057,16.6975,16.78,16.53,0.25,0.05999999999999872,16.762500000000003,16.92,16.53,0.39000000000000057,0.03999999999999915,45820,58920,25848,33072,-23825
2017-01-01,16.8,16.88,16.73,0.14999999999999858,0.08999999999999986,16.91,17.1,16.8,0.3000000000000007,0.14000000000000057,16.747500000000002,16.88,16.6,0.2799999999999976,0.23999999999999844,16.8525,17.04,16.64,0.3999999999999986,0.3000000000000007,54255,90303,32867,57436,-50368
2017-01-08,16.992,17.19,16.81,0.38000000000000256,0.16999999999999815,17.112,17.22,16.98,0.23999999999999844,0.03999999999999915,16.956,17.15,16.78,0.36999999999999744,0.120000000000001,17.056,17.15,16.96,0.18999999999999773,0.0,46701,85033,14297,70736,-36867
2017-01-15,16.5825,16.94,16.39,0.5500000000000007,-0.5500000000000007,16.64,16.96,16.45,0.5100000000000016,-0.5100000000000016,16.4875,16.71,16.36,0.3500000000000014,-0.3500000000000014,16.57,16.87,16.42,0.4499999999999993,-0.4499999999999993,88744,148933,44838,104095,-44011
2017-01-22,16.27,16.5,16.11,0.39000000000000057,-0.1999999999999993,16.326,16.5,16.16,0.33999999999999986,-0.23999999999999844,16.194,16.35,16.05,0.3000000000000007,-0.18000000000000327,16.27,16.49,16.06,0.4299999999999997,-0.3100000000000023,38637,70222,19733,50489,-50489
2017-01-29,16.414,16.69,16.04,0.6500000000000021,0.6500000000000021,16.452,16.7,16.1,0.5999999999999979,0.5899999999999999,16.308,16.62,15.93,0.6900000000000013,0.6400000000000006,16.378,16.64,16.07,0.5700000000000003,0.5700000000000003,157430,367620,13379,354241,-348869
2017-02-05,16.296,16.4,16.21,0.18999999999999773,0.16000000000000014,16.374,16.48,16.31,0.1700000000000017,0.1700000000000017,16.274,16.39,16.21,0.17999999999999972,0.17999999999999972,16.342,16.48,16.29,0.19000000000000128,0.1700000000000017,24281,36310,18496,17814,2636
2017-02-12,16.826,17.43,16.45,0.9800000000000004,0.9800000000000004,16.956,17.45,16.57,0.879999999999999,0.879999999999999,16.798,17.35,16.45,0.9000000000000021,0.9000000000000021,16.934,17.43,16.54,0.8900000000000006,0.8900000000000006,76711,289521,17067,272454,260463
2017-02-19,17.072499999999998,17.2,16.96,0.23999999999999844,-0.10999999999999943,17.2025,17.28,17.14,0.14000000000000057,-0.14000000000000057,17.06,17.2,16.96,0.23999999999999844,-0.16000000000000014,17.1825,17.28,17.11,0.1700000000000017,-0.1700000000000017,89033,242659,32867,209792,-7279
2017-02-26,17.338,17.73,17.11,0.620000000000001,0.6099999999999994,17.426,17.82,17.16,0.6600000000000001,0.6600000000000001,17.288,17.66,17.03,0.629999999999999,0.5899999999999999,17.384,17.82,17.1,0.7199999999999989,0.6799999999999997,54795,170997,23887,147110,-2020
2017-03-05,17.594,17.66,17.55,0.10999999999999943,-0.05000000000000071,17.656,17.7,17.61,0.08999999999999986,0.030000000000001137,17.536,17.58,17.48,0.09999999999999787,0.0,17.566,17.61,17.5,0.10999999999999943,0.00999999999999801,601475,1011711,47420,964291,842062
2017-03-12,17.744,17.99,17.52,0.46999999999999886,0.46000000000000085,17.858,18.12,17.57,0.5500000000000007,0.5500000000000007,17.716,17.98,17.5,0.4800000000000004,0.4800000000000004,17.82,18.11,17.53,0.5799999999999983,0.5799999999999983,540364,2087056,26280,2060776,-2023043
2017-03-19,18.076,18.18,17.94,0.23999999999999844,-0.010000000000001563,18.198,18.34,18.08,0.26000000000000156,0.129999999999999,17.994,18.09,17.9,0.19000000000000128,-0.019999999999999574,18.07,18.2,17.95,0.25,0.08999999999999986,25163,42896,11704,31192,11112
2017-03-26,18.288,18.38,17.98,0.3999999999999986,0.019999999999999574,18.368000000000002,18.53,18.12,0.41000000000000014,0.07000000000000028,18.252,18.38,17.96,0.41999999999999815,0.029999999999997584,18.314,18.45,18.1,0.34999999999999787,0.0,13270,23667,8295,15372,-1318
2017-04-02,18.474,18.72,18.18,0.5399999999999991,0.3000000000000007,18.546,18.72,18.35,0.36999999999999744,0.3200000000000003,18.43,18.63,18.18,0.4499999999999993,0.38000000000000256,18.504,18.63,18.28,0.34999999999999787,0.34999999999999787,15526,26164,8702,17462,12400
2017-04-09,18.4525,18.53,18.26,0.2699999999999996,-0.259999999999998,18.5175,18.61,18.34,0.2699999999999996,-0.2699999999999996,18.405,18.52,18.22,0.3000000000000007,-0.3000000000000007,18.4925,18.6,18.27,0.33000000000000185,-0.33000000000000185,27828,41043,9612,31431,28012
2017-04-16,18.586,18.86,18.14,0.7199999999999989,0.17999999999999972,18.694,19.08,18.21,0.8699999999999974,0.21999999999999886,18.544,18.86,18.1,0.759999999999998,0.17999999999999972,18.588,18.92,18.21,0.7100000000000009,0.1700000000000017,13221,28169,6678,21491,1474
2017-04-23,19.958000000000002,20.14,19.69,0.4499999999999993,0.41000000000000014,20.056,20.21,19.77,0.4400000000000013,0.33000000000000185,19.9,20.08,19.62,0.4599999999999973,0.3299999999999983,20.012,20.18,19.77,0.41000000000000014,0.26000000000000156,10942,13747,6099,7648,-1966
2017-04-30,20.39,20.89,19.98,0.9100000000000001,0.9100000000000001,20.526,21.25,20.1,1.1499999999999986,1.1499999999999986,20.326,20.89,19.96,0.9299999999999997,0.9299999999999997,20.488,21.21,20.05,1.1600000000000001,1.1600000000000001,22701,42976,8968,34008,13617
2017-05-07,20.798,20.98,20.63,0.3500000000000014,-0.08999999999999986,20.9,21.09,20.73,0.35999999999999943,-0.03999999999999915,20.774,20.98,20.63,0.3500000000000014,-0.10000000000000142,20.854,21.06,20.64,0.41999999999999815,-0.04999999999999716,29616,66230,8911,57319,-20097
2017-05-14,20.724,20.97,20.5,0.46999999999999886,-0.19000000000000128,20.822,21.04,20.5,0.5399999999999991,-0.020000000000003126,20.55,20.92,20.25,0.6700000000000017,-0.33000000000000185,20.628,21.04,20.25,0.7899999999999991,-0.23000000000000043,15047,26101,11195,14906,-465
2017-05-21,20.672,20.74,20.6,0.13999999999999702,0.03999999999999915,20.727999999999998,20.86,20.64,0.21999999999999886,-0.010000000000001563,20.594,20.7,20.5,0.1999999999999993,-0.029999999999997584,20.669999999999998,20.75,20.55,0.1999999999999993,-0.05000000000000071,17296,26541,9641,16900,5494
2017-05-28,20.895,21.15,20.67,0.4799999999999969,0.379999999999999,20.9525,21.23,20.75,0.4800000000000004,0.40000000000000213,20.8325,21.08,20.67,0.4099999999999966,0.34999999999999787,20.95,21.22,20.75,0.46999999999999886,0.39000000000000057,15702,26558,7722,18836,-11706
2017-06-04,20.834,20.98,20.71,0.2699999999999996,-0.129999999999999,20.908,21.04,20.8,0.23999999999999844,-0.129999999999999,20.788,20.91,20.64,0.2699999999999996,-0.1999999999999993,20.874,20.96,20.75,0.21000000000000085,-0.17999999999999972,98392,257354,16912,240442,8281
2017-06-11,20.452,20.87,20.05,0.8200000000000003,0.129999999999999,20.586,20.89,20.29,0.6000000000000014,0.20000000000000284,20.374,20.62,19.99,0.6300000000000026,0.1700000000000017,20.542,20.75,20.27,0.4800000000000004,0.21000000000000085,36498,80292,7814,72478,-5795
2017-06-18,20.658,20.89,20.45,0.4400000000000013,0.28000000000000114,20.733999999999998,21.0,20.61,0.39000000000000057,0.39000000000000057,20.618,20.89,20.45,0.4400000000000013,0.39000000000000057,20.676,20.94,20.52,0.4200000000000017,0.4200000000000017,38904,135244,7333,127911,-18223
2017-06-25,20.830000000000002,21.24,20.64,0.5999999999999979,-0.5999999999999979,20.926,21.24,20.66,0.5799999999999983,-0.5499999999999972,20.692,21.0,20.37,0.629999999999999,-0.4499999999999993,20.826,21.0,20.5,0.5,-0.3299999999999983,23833,30833,12563,18270,13288
2017-07-02,20.4125,20.54,20.31,0.23000000000000043,-0.05999999999999872,20.615000000000002,20.72,20.55,0.16999999999999815,0.129999999999999,20.39,20.48,20.31,0.1700000000000017,0.019999999999999574,20.575,20.72,20.48,0.23999999999999844,0.23999999999999844,14412,17250,10904,6346,4776
2017-07-09,21.132,21.37,20.99,0.38000000000000256,0.14000000000000057,21.22,21.39,21.05,0.33999999999999986,0.33999999999999986,21.086,21.22,20.95,0.2699999999999996,0.1700000000000017,21.2,21.39,21.05,0.33999999999999986,0.33999999999999986,15248,43998,6886,37112,36042
2017-07-16,21.528,21.8,21.27,0.5300000000000011,0.25,21.612000000000002,21.86,21.37,0.48999999999999844,0.25,21.478,21.77,21.26,0.509999999999998,0.129999999999999,21.586,21.84,21.34,0.5,0.28000000000000114,12343,19177,7136,12041,-4349
2017-07-23,21.9,22.22,21.66,0.5599999999999987,0.08999999999999986,21.962,22.23,21.69,0.5399999999999991,0.07000000000000028,21.74,21.93,21.63,0.3000000000000007,0.05000000000000071,21.864,22.18,21.69,0.48999999999999844,0.0,60404,226296,7307,218989,9940
2017-07-30,21.81,22.09,21.58,0.5100000000000016,-0.18000000000000327,21.836000000000002,22.09,21.68,0.41000000000000014,-0.08000000000000185,21.727999999999998,21.98,21.58,0.40000000000000213,-0.08000000000000185,21.766000000000002,21.98,21.6,0.379999999999999,-0.14999999999999858,8549,11300,6188,5112,-2942
2017-08-06,21.22,21.56,20.98,0.5799999999999983,-0.509999999999998,21.318,21.59,21.1,0.48999999999999844,-0.4799999999999969,21.186,21.49,20.95,0.5399999999999991,-0.5399999999999991,21.256,21.55,20.97,0.5800000000000018,-0.4499999999999993,8244,12497,4860,7637,3209
2017-08-13,21.490000000000002,21.7,21.28,0.41999999999999815,0.16000000000000014,21.62,21.83,21.38,0.4499999999999993,0.26000000000000156,21.436,21.64,21.28,0.35999999999999943,0.10999999999999943,21.541999999999998,21.83,21.32,0.509999999999998,0.3099999999999987,11804,17787,5712,12075,1017
2017-08-20,21.894000000000002,22.03,21.62,0.41000000000000014,0.28999999999999915,21.966,22.13,21.7,0.4299999999999997,0.370000000000001,21.86,22.03,21.6,0.4299999999999997,0.2799999999999976,21.942,22.11,21.68,0.4299999999999997,0.39000000000000057,10748,16601,6264,10337,-2342
2017-08-27,21.988,22.25,21.71,0.5399999999999991,0.2699999999999996,22.048000000000002,22.25,21.87,0.379999999999999,0.21999999999999886,21.948,22.14,21.71,0.4299999999999997,0.16000000000000014,22.022,22.2,21.84,0.35999999999999943,0.16999999999999815,8619,18815,4131,14684,282
2017-09-03,22.497500000000002,22.87,22.19,0.6799999999999997,0.6799999999999997,22.54,22.87,22.19,0.6799999999999997,0.6799999999999997,22.375,22.78,21.88,0.9000000000000021,0.9000000000000021,22.4375,22.84,22.01,0.8299999999999983,0.8299999999999983,12315,22535,7707,14828,-14828
2017-09-10,23.494,23.83,23.11,0.7199999999999989,0.7199999999999989,23.566,23.83,23.15,0.6799999999999997,0.6799999999999997,23.434,23.75,23.01,0.7399999999999984,0.7399999999999984,23.522,23.8,23.09,0.7100000000000009,0.7100000000000009,24833,46263,7650,38613,-20401
2017-09-17,23.878,24.34,23.53,0.8099999999999987,-0.3500000000000014,23.958,24.48,23.65,0.8300000000000018,-0.3200000000000003,23.79,24.34,23.46,0.879999999999999,-0.3200000000000003,23.924,24.47,23.63,0.8399999999999999,-0.3299999999999983,14524,22445,6615,15830,-992
2017-09-24,23.248,23.44,23.03,0.41000000000000014,-0.19000000000000128,23.362000000000002,23.5,23.1,0.3999999999999986,-0.010000000000001563,23.19,23.39,22.94,0.4499999999999993,0.0,23.316,23.48,23.05,0.4299999999999997,0.10000000000000142,20502,46670,5296,41374,23082
2017-10-01,23.498,23.7,23.36,0.33999999999999986,-0.08999999999999986,23.582,23.79,23.39,0.3999999999999986,-0.17999999999999972,23.464,23.7,23.28,0.41999999999999815,-0.16999999999999815,23.544,23.75,23.39,0.35999999999999943,-0.16000000000000014,34681,122241,5010,117231,108066
