Date,AMPStock_Open_average,AMPStock_Open_max,AMPStock_Open_min,AMPStock_Open_volatility,AMPStock_Open_change,AMPStock_High_average,AMPStock_High_max,AMPStock_High_min,AMPStock_High_volatility,AMPStock_High_change,AMPStock_Low_average,AMPStock_Low_max,AMPStock_Low_min,AMPStock_Low_volatility,AMPStock_Low_change,AMPStock_Close_average,AMPStock_Close_max,AMPStock_Close_min,AMPStock_Close_volatility,AMPStock_Close_change,AMPStock_Volume_average,AMPStock_Volume_max,AMPStock_Volume_min,AMPStock_Volume_volatility,AMPStock_Volume_change
2016-01-03,101.31,104.5,97.9,6.599999999999994,-6.030000000000001,102.16,105.47,99.36,6.109999999999999,-4.969999999999999,99.44800000000001,103.14,94.75,8.39,-7.890000000000001,100.094,104.25,94.94,9.310000000000002,-9.310000000000002,1319107,1738690,805225,933465,635013
2016-01-10,95.18,96.81,92.95,3.8599999999999994,-2.280000000000001,95.95,96.98,93.93,3.049999999999997,-2.25,92.688,94.71,91.01,3.6999999999999886,-3.089999999999989,94.428,96.15,92.41,3.740000000000009,-2.8299999999999983,1587124,2012374,1031828,980546,-400759
2016-01-17,92.415,94.61,90.81,3.799999999999997,-2.4599999999999937,93.5075,94.61,92.61,2.0,-1.0,90.8,92.08,89.0,3.0799999999999983,0.39000000000000057,91.9925,93.25,90.57,2.680000000000007,0.7099999999999937,1332064,1456626,1090888,365738,294851
2016-01-24,90.69,92.38,87.43,4.949999999999989,-4.949999999999989,92.88600000000001,94.72,90.68,4.039999999999992,-2.469999999999999,87.958,90.73,81.4,9.329999999999998,-2.8299999999999983,90.272,92.36,86.92,5.439999999999998,0.3300000000000125,2581417,4964328,1507096,3457232,680619
2016-01-31,86.086,89.24,84.81,4.429999999999993,-3.9499999999999886,86.872,90.29,85.51,4.780000000000001,-4.310000000000002,83.66799999999999,87.5,81.19,6.310000000000002,-5.010000000000005,84.962,87.79,82.79,5.0,-5.0,2128153,2728885,1765603,963282,79782
2016-02-07,79.304,81.33,77.06,4.269999999999996,-2.4399999999999977,80.518,82.11,78.13,3.980000000000004,-1.7199999999999989,77.898,79.32,76.0,3.319999999999993,-3.1599999999999966,79.334,80.77,76.27,4.5,-0.6199999999999903,2194428,2463028,1908934,554094,-80399
2016-02-14,83.5475,85.0,81.62,3.3799999999999955,1.9200000000000017,84.465,85.48,83.27,2.210000000000008,0.4200000000000017,82.45,83.62,80.62,3.0,1.5,83.715,84.97,82.69,2.280000000000001,-0.23000000000000398,1985489,2321318,1831007,490311,-103445
2016-02-21,83.966,85.42,82.15,3.269999999999996,1.1200000000000045,85.084,87.33,83.79,3.539999999999992,2.1400000000000006,83.072,85.0,80.39,4.609999999999999,1.0300000000000011,84.452,86.49,83.43,3.059999999999988,1.9499999999999886,1634137,2010710,1344620,666090,-477368
2016-02-28,87.404,89.7,85.08,4.6200000000000045,3.6200000000000045,88.672,90.7,86.42,4.280000000000001,4.280000000000001,86.47200000000001,89.05,83.93,5.11999999999999,5.11999999999999,87.97,90.46,83.95,6.509999999999991,6.509999999999991,1631139,1898116,1230147,667969,-154818
2016-03-06,89.392,90.04,88.46,1.5800000000000125,0.8000000000000114,90.35,92.68,89.6,3.0800000000000125,2.7700000000000102,88.208,89.96,86.81,3.1499999999999915,1.2099999999999937,89.66,92.6,88.46,4.140000000000001,2.839999999999989,1431296,1906501,1278892,627609,20957
