Date,CMA_stock_Open_average,CMA_stock_Open_max,CMA_stock_Open_min,CMA_stock_Open_volatility,CMA_stock_Open_change,CMA_stock_High_average,CMA_stock_High_max,CMA_stock_High_min,CMA_stock_High_volatility,CMA_stock_High_change,CMA_stock_Low_average,CMA_stock_Low_max,CMA_stock_Low_min,CMA_stock_Low_volatility,CMA_stock_Low_change,CMA_stock_Close_average,CMA_stock_Close_max,CMA_stock_Close_min,CMA_stock_Close_volatility,CMA_stock_Close_change,CMA_stock_Volume_average,CMA_stock_Volume_max,CMA_stock_Volume_min,CMA_stock_Volume_volatility,CMA_stock_Volume_change
2016-01-03,40.568,41.53,40.15,1.3800000000000026,-0.36999999999999744,40.978,41.74,40.3,1.4400000000000048,-1.1600000000000037,39.988,40.76,38.93,1.8299999999999983,-1.6799999999999997,40.321999999999996,41.43,39.0,2.4299999999999997,-2.4299999999999997,2812524,4550557,1793435,2757122,-2117774
2016-01-10,37.708,39.33,35.39,3.9399999999999977,-3.9399999999999977,38.14,39.47,36.28,3.1899999999999977,-3.1899999999999977,36.726,38.35,35.12,3.230000000000004,-3.230000000000004,37.382,38.75,36.05,2.700000000000003,-2.700000000000003,3788781,4326640,3058139,1268501,136466
2016-01-17,34.7375,36.5,33.9,2.6000000000000014,-2.6000000000000014,34.9375,36.97,34.18,2.789999999999999,-2.789999999999999,33.519999999999996,34.51,32.95,1.5599999999999952,-1.0399999999999991,33.92,34.72,33.3,1.4200000000000017,-1.0499999999999972,4101794,4417389,3895626,521763,-209797
2016-01-24,33.396,34.31,32.31,2.0,0.9100000000000037,34.264,35.19,33.33,1.8599999999999994,1.009999999999998,32.94,34.02,31.92,2.1000000000000014,1.8699999999999974,33.394,34.3,32.04,2.259999999999998,2.259999999999998,3579352,4380026,3041696,1338330,-584953
2016-01-31,34.166,35.1,33.48,1.6200000000000045,0.8200000000000003,34.653999999999996,35.69,33.53,2.1599999999999966,1.4099999999999966,33.403999999999996,34.45,32.29,2.1600000000000037,1.1500000000000057,34.152,34.94,33.4,1.5399999999999991,0.9600000000000009,4693348,5851548,3545545,2306003,821257
2016-02-07,32.18,33.9,30.87,3.0299999999999976,-2.16,32.908,33.9,31.41,2.4899999999999984,-0.6799999999999997,31.541999999999998,32.03,30.48,1.5500000000000007,-0.2699999999999996,32.146,32.92,31.02,1.9000000000000021,0.6300000000000026,4455493,7423221,2464895,4958326,-4958326
2016-02-14,33.8425,34.03,33.6,0.4299999999999997,0.28000000000000114,34.7025,34.96,34.56,0.3999999999999986,0.0899999999999963,33.5175,33.73,32.99,0.7399999999999949,0.6799999999999997,34.1425,34.32,33.87,0.45000000000000284,0.07000000000000028,3429986,4242459,2768346,1474113,-99260
2016-02-21,34.392,35.36,33.2,2.1599999999999966,-0.03999999999999915,35.002,35.85,33.95,1.8999999999999986,-0.37000000000000455,33.772,34.71,32.74,1.9699999999999989,-0.21000000000000085,34.526,35.56,33.89,1.6700000000000017,-0.6000000000000014,3213513,4078155,2471587,1606568,-578796
2016-02-28,35.384,37.56,33.89,3.6700000000000017,3.020000000000003,36.284,38.33,34.66,3.6700000000000017,3.6700000000000017,35.08,37.56,33.61,3.950000000000003,3.789999999999999,36.024,38.23,33.78,4.449999999999996,4.449999999999996,2919240,4251127,2357093,1894034,1575750
2016-03-06,37.12,37.79,36.57,1.2199999999999989,-1.2199999999999989,37.632,38.43,36.94,1.490000000000002,-0.6400000000000006,36.403999999999996,37.57,35.58,1.990000000000002,-1.0,36.978,38.17,36.08,2.0900000000000034,-0.5600000000000023,2431749,2766262,2172708,593554,-213431
2016-03-13,38.186,39.23,37.69,1.5399999999999991,1.259999999999998,38.776,39.74,38.17,1.5700000000000003,1.4299999999999997,37.81,38.84,37.4,1.4400000000000048,1.1900000000000048,38.5,39.23,38.13,1.0999999999999943,1.0899999999999963,3064746,3657820,2591077,1066743,674103
2016-03-20,38.92,39.36,38.07,1.2899999999999991,-1.1799999999999997,39.425,39.85,38.78,1.0700000000000003,-1.0700000000000003,38.4,38.82,37.65,1.1700000000000017,-1.1700000000000017,39.0625,39.53,38.57,0.9600000000000009,-0.75,2410576,3048269,1966722,1081547,-531372
2016-03-27,38.192,39.02,37.58,1.4400000000000048,-1.4400000000000048,38.396,39.02,37.79,1.230000000000004,-1.230000000000004,37.542,38.28,36.96,1.3200000000000003,-1.3200000000000003,38.096,38.69,37.68,1.009999999999998,-1.009999999999998,2495351,3813093,1438031,2375062,1185306
