Date,CERNStock_Open_average,CERNStock_Open_max,CERNStock_Open_min,CERNStock_Open_volatility,CERNStock_Open_change,CERNStock_High_average,CERNStock_High_max,CERNStock_High_min,CERNStock_High_volatility,CERNStock_High_change,CERNStock_Low_average,CERNStock_Low_max,CERNStock_Low_min,CERNStock_Low_volatility,CERNStock_Low_change,CERNStock_Close_average,CERNStock_Close_max,CERNStock_Close_min,CERNStock_Close_volatility,CERNStock_Close_change,CERNStock_Volume_average,CERNStock_Volume_max,CERNStock_Volume_min,CERNStock_Volume_volatility,CERNStock_Volume_change
2016-01-03,57.968,59.05,57.3,1.75,-0.9599999999999937,58.806000000000004,59.34,57.95,1.3900000000000006,0.09000000000000341,57.55,57.85,57.11,0.740000000000002,0.09000000000000341,58.054,58.74,57.62,1.1200000000000045,0.5800000000000054,2398590,3212875,1415216,1797659,-241259
2016-01-10,58.174,59.3,56.67,2.6299999999999955,-2.299999999999997,58.9,59.92,57.18,2.740000000000002,-2.299999999999997,57.072,58.23,55.85,2.3799999999999955,-0.6999999999999957,57.942,59.16,56.77,2.3899999999999935,-0.4899999999999949,2268018,2560525,1817699,742826,-184914
2016-01-17,56.475,57.36,55.77,1.5899999999999963,-0.7000000000000028,57.105000000000004,57.76,56.56,1.1999999999999957,-0.269999999999996,55.3475,56.35,53.91,2.440000000000005,0.3299999999999983,56.4075,57.38,55.83,1.5500000000000043,0.990000000000002,1863804,2498582,1379368,1119214,-970659
2016-01-24,56.548,56.96,56.2,0.759999999999998,-0.6899999999999977,57.288,58.02,56.71,1.3100000000000023,0.7600000000000051,55.862,56.02,55.39,0.6300000000000026,0.0,56.594,58.01,55.96,2.049999999999997,1.8299999999999983,2025333,2275020,1504391,770629,91657
2016-01-31,57.403999999999996,58.36,56.83,1.5300000000000011,0.9799999999999969,58.082,59.07,57.12,1.9500000000000028,0.45000000000000284,56.135999999999996,57.05,55.04,2.009999999999998,-1.7199999999999989,57.054,58.49,55.31,3.1799999999999997,-2.309999999999995,1898168,2342480,1392967,949513,566092
2016-02-07,54.14,54.89,53.58,1.3100000000000023,-0.5200000000000031,54.891999999999996,55.51,54.33,1.1799999999999997,0.00999999999999801,53.484,53.97,52.91,1.0600000000000023,0.8500000000000014,54.28,54.9,53.71,1.1899999999999977,0.6099999999999994,2057588,2514689,1664038,850651,-778934
2016-02-14,52.5725,55.39,50.1,5.289999999999999,-3.5900000000000034,53.8075,56.01,52.26,3.75,-3.75,51.5475,55.03,49.89,5.140000000000001,-4.660000000000004,52.97,55.46,51.46,4.0,-4.0,7699855,15699713,3397126,12302587,1208115
2016-02-21,51.461666666666666,52.05,50.17,1.8799999999999955,0.3499999999999943,52.013333333333335,52.49,51.4,1.0900000000000034,-0.44000000000000483,51.025,52.05,50.01,2.039999999999999,0.6099999999999994,51.72,52.46,50.65,1.8100000000000023,-0.4100000000000037,2597788,3879216,1597243,2281973,-2281973
2016-02-28,51.252,51.93,50.21,1.7199999999999989,-1.7199999999999989,51.794,52.16,51.28,0.8799999999999955,-0.00999999999999801,50.454,51.07,49.59,1.4799999999999969,-1.1499999999999986,51.096,51.64,50.0,1.6400000000000006,0.5799999999999983,3383273,5546633,1762459,3784174,3372175
2016-03-06,52.872,53.87,51.24,2.6299999999999955,2.6299999999999955,53.884,54.45,53.42,1.0300000000000011,0.6400000000000006,52.496,53.18,51.21,1.9699999999999989,1.9699999999999989,53.269999999999996,54.01,52.61,1.3999999999999986,1.3999999999999986,3295421,4017462,2443710,1573752,-1254966
2016-03-13,52.824,54.0,52.03,1.9699999999999989,-1.4699999999999989,53.474000000000004,54.65,52.88,1.769999999999996,-1.0499999999999972,52.239999999999995,53.15,51.8,1.3500000000000014,-0.7199999999999989,52.762,53.48,52.08,1.3999999999999986,0.17999999999999972,1915819,2439945,1430172,1009773,338659
2016-03-20,53.2325,54.54,52.49,2.049999999999997,-0.6999999999999957,53.927499999999995,54.85,52.9,1.9500000000000028,-0.509999999999998,52.19,52.71,51.13,1.5799999999999983,-1.5700000000000003,52.955,54.56,51.46,3.1000000000000014,-1.6799999999999997,3001427,3651832,1653073,1998759,1978743
2016-03-27,52.294,52.86,51.54,1.3200000000000003,1.0700000000000003,53.028,54.32,51.94,2.3800000000000026,2.3800000000000026,52.082,52.6,51.26,1.3400000000000034,1.3400000000000034,52.762,54.08,51.57,2.509999999999998,2.509999999999998,2141583,2718413,1166173,1552240,488416
2016-04-03,54.89,56.2,54.14,2.0600000000000023,2.0600000000000023,55.548,56.66,54.35,2.309999999999995,1.6799999999999997,54.608,55.69,53.6,2.0899999999999963,1.6499999999999986,55.258,56.45,54.03,2.4200000000000017,1.8500000000000014,2424990,3348917,1413879,1935038,147177
2016-04-10,55.908,56.56,55.05,1.5100000000000051,-0.05000000000000426,56.414,57.04,55.59,1.4499999999999957,0.07000000000000028,55.34,56.19,54.6,1.5899999999999963,1.2299999999999969,55.996,57.02,55.11,1.9100000000000037,1.9100000000000037,1598281,2044251,1251399,792852,84781
2016-04-17,57.874,58.33,56.69,1.6400000000000006,1.6400000000000006,58.592,58.85,58.28,0.5700000000000003,0.509999999999998,57.6,58.08,56.58,1.5,1.1499999999999986,58.29,58.51,58.04,0.46999999999999886,0.4299999999999997,1824493,2439089,1473086,966003,-837688
2016-04-24,58.02,58.66,57.11,1.5499999999999972,-1.3100000000000023,58.39,58.89,57.31,1.5799999999999983,-1.5799999999999983,57.092,57.92,55.42,2.5,-2.5,57.666,58.57,56.14,2.4299999999999997,-2.4299999999999997,1593302,2793604,1094443,1699161,1453440
2016-05-01,55.844,56.53,54.23,2.3000000000000043,-2.010000000000005,56.44,57.08,54.91,2.1700000000000017,-2.0700000000000003,55.196,56.2,52.89,3.3100000000000023,-3.1199999999999974,55.738,56.96,53.63,3.3299999999999983,-3.3299999999999983,2884995,6962329,1586298,5376031,5185657
2016-05-08,54.718,55.61,53.83,1.7800000000000011,0.44000000000000483,55.29,55.8,54.61,1.1899999999999977,-0.9500000000000028,54.058,54.9,53.5,1.3999999999999986,0.21999999999999886,54.642,55.43,53.74,1.6899999999999977,-1.6899999999999977,2175278,3293134,1386147,1906987,-1483923
2016-05-15,53.602000000000004,54.27,53.1,1.1700000000000017,-0.10999999999999943,54.284,54.89,53.71,1.1799999999999997,0.29999999999999716,53.158,53.75,52.84,0.9099999999999966,-0.35999999999999943,53.848,54.56,53.2,1.3599999999999994,0.10000000000000142,2192981,3171419,1399044,1772375,1772375
2016-05-22,54.846,55.17,54.37,0.8000000000000043,0.6700000000000017,55.304,55.66,55.01,0.6499999999999986,0.4100000000000037,54.61,55.05,54.1,0.9499999999999957,0.7299999999999969,54.95,55.31,54.14,1.1700000000000017,1.1400000000000006,1187682,1600088,933380,666708,-666708
2016-05-29,55.45,55.58,55.26,0.3200000000000003,-0.240000000000002,55.8125,55.94,55.61,0.3299999999999983,-0.3299999999999983,55.165,55.38,54.98,0.4000000000000057,-0.29999999999999716,55.515,55.62,55.22,0.3999999999999986,-0.39000000000000057,2043661,2750001,1038580,1711421,-1157690
2016-06-05,56.124,57.01,55.21,1.7999999999999972,1.0300000000000011,56.86,57.36,55.54,1.8200000000000003,1.4100000000000037,55.763999999999996,56.83,54.91,1.9200000000000017,0.490000000000002,56.366,57.09,55.2,1.8900000000000006,0.4099999999999966,1962310,2909333,1286640,1622693,-233845
2016-06-12,55.152,55.74,54.28,1.4600000000000009,-1.3200000000000003,55.406,56.41,54.41,2.0,-1.9899999999999949,54.44,55.48,53.38,2.0999999999999943,-1.8999999999999986,54.788,55.72,53.85,1.8699999999999974,-1.8699999999999974,2141527,2831321,1256962,1574359,1231257
2016-06-19,54.804,56.28,54.0,2.280000000000001,0.4799999999999969,55.708,57.32,54.71,2.6099999999999994,1.2800000000000011,54.486,56.05,53.71,2.3399999999999963,0.6400000000000006,55.172000000000004,56.89,53.75,3.1400000000000006,1.3800000000000026,2662049,3153148,1915413,1237735,1138823
2016-06-26,56.042,58.48,54.04,4.439999999999998,3.759999999999998,57.12,59.14,54.8,4.340000000000003,4.340000000000003,55.589999999999996,58.26,53.33,4.93,4.93,56.756,58.91,53.71,5.199999999999996,5.199999999999996,2196285,3063113,1444837,1618276,-80582
2016-07-03,58.769999999999996,59.99,58.11,1.8800000000000026,1.740000000000002,59.4825,60.79,58.52,2.269999999999996,2.269999999999996,58.25,59.54,57.59,1.9499999999999957,1.7100000000000009,59.32,60.62,58.26,2.3599999999999994,2.3599999999999994,2495765,3551576,1862451,1689125,156760
2016-07-10,60.74,61.15,60.07,1.0799999999999983,0.4399999999999977,61.24,61.53,60.96,0.5700000000000003,-0.28000000000000114,60.188,60.53,60.02,0.509999999999998,0.45000000000000284,60.516,60.8,60.1,0.6999999999999957,0.4799999999999969,1875893,2283103,1574560,708543,-80376
2016-07-17,61.188,62.13,60.48,1.6500000000000057,1.6500000000000057,61.762,62.34,60.93,1.4100000000000037,1.2299999999999969,60.936,61.68,60.4,1.2800000000000011,0.8500000000000014,61.5,62.04,60.63,1.4099999999999966,1.0600000000000023,1432703,1762495,1045138,717357,418601
