Date,PBH_stock_Open_average,PBH_stock_Open_max,PBH_stock_Open_min,PBH_stock_Open_volatility,PBH_stock_Open_change,PBH_stock_High_average,PBH_stock_High_max,PBH_stock_High_min,PBH_stock_High_volatility,PBH_stock_High_change,PBH_stock_Low_average,PBH_stock_Low_max,PBH_stock_Low_min,PBH_stock_Low_volatility,PBH_stock_Low_change,PBH_stock_Close_average,PBH_stock_Close_max,PBH_stock_Close_min,PBH_stock_Close_volatility,PBH_stock_Close_change,PBH_stock_Volume_average,PBH_stock_Volume_max,PBH_stock_Volume_min,PBH_stock_Volume_volatility,PBH_stock_Volume_change
2016-07-24,53.97,54.31,53.8,0.5100000000000051,-0.28000000000000114,54.166000000000004,54.47,53.85,0.6199999999999974,-0.28000000000000114,53.488,53.8,53.29,0.509999999999998,-0.020000000000003126,53.854,54.43,53.5,0.9299999999999997,-0.240000000000002,384318,610577,282682,327895,303441
2016-07-31,53.546,54.81,52.6,2.210000000000001,-0.30999999999999517,53.7,54.81,52.63,2.1799999999999997,-0.9499999999999957,52.322,53.1,51.16,1.9400000000000048,-1.9400000000000048,52.578,53.59,51.38,2.210000000000001,-2.210000000000001,572127,729050,501736,227314,184381
2016-08-07,49.162,51.2,47.05,4.150000000000006,-4.150000000000006,49.922,51.2,48.48,2.720000000000006,-0.6700000000000017,48.199999999999996,49.8,46.97,2.8299999999999983,-2.8299999999999983,49.072,50.13,47.31,2.8200000000000003,0.010000000000005116,727956,1154010,541916,612094,607113
2016-08-14,48.992000000000004,50.21,48.13,2.0799999999999983,-2.0799999999999983,49.217999999999996,50.44,48.37,2.0700000000000003,-1.8200000000000003,48.188,49.4,47.64,1.759999999999998,-1.4499999999999957,48.552,50.13,48.1,2.030000000000001,-1.970000000000006,422965,701508,281592,419916,-419916
2016-08-21,48.384,48.72,48.0,0.7199999999999989,0.240000000000002,48.644000000000005,48.84,48.38,0.46000000000000085,-0.3100000000000023,47.974000000000004,48.28,47.73,0.5500000000000043,-0.22000000000000597,48.324,48.76,48.04,0.7199999999999989,-0.46999999999999886,375821,451272,315608,135664,-46078
2016-08-28,48.160000000000004,48.53,47.84,0.6899999999999977,-0.3100000000000023,48.448,48.82,48.15,0.6700000000000017,-0.3500000000000014,47.72,48.02,47.42,0.6000000000000014,-0.4299999999999997,48.128,48.55,47.7,0.8499999999999943,-0.28000000000000114,339071,526320,212658,313662,127637
2016-09-04,48.105000000000004,48.44,47.59,0.8499999999999943,-0.5499999999999972,48.305,48.53,47.95,0.5799999999999983,-0.30999999999999517,47.6,48.02,46.75,1.2700000000000031,-1.0700000000000003,47.885,48.52,46.75,1.7700000000000031,-1.4699999999999989,352039,438768,272187,166581,14804
2016-09-11,46.84,47.1,46.61,0.490000000000002,0.11999999999999744,47.224,47.56,46.83,0.730000000000004,-0.30000000000000426,46.396,46.54,46.21,0.3299999999999983,-0.10000000000000142,46.898,47.39,46.45,0.9399999999999977,-0.3500000000000014,601159,783344,308065,475279,453102
2016-09-18,47.41,48.21,46.83,1.3800000000000026,1.25,47.938,48.83,47.27,1.5599999999999952,1.2999999999999972,47.218,48.13,46.72,1.4100000000000037,1.1799999999999997,47.652,48.68,46.91,1.7700000000000031,1.4099999999999966,364669,391572,324040,67532,-53575
2016-09-25,48.236,48.68,47.97,0.7100000000000009,-0.7100000000000009,48.48,48.68,48.3,0.38000000000000256,-0.10000000000000142,47.734,48.14,47.3,0.8400000000000034,-0.6199999999999974,48.128,48.27,47.71,0.5600000000000023,0.09000000000000341,367339,428838,262420,166418,29855
2016-10-02,48.15,48.3,47.99,0.30999999999999517,0.04999999999999716,48.382,48.71,48.23,0.480000000000004,0.1599999999999966,47.692,48.21,47.49,0.7199999999999989,-0.11999999999999744,48.14,48.32,47.98,0.3400000000000034,0.0899999999999963,268995,417795,149410,268385,178583
2016-10-09,47.74,48.52,46.89,1.6300000000000026,-0.7100000000000009,48.126,49.0,47.57,1.4299999999999997,-1.2100000000000009,47.26,48.15,46.89,1.259999999999998,-0.8900000000000006,47.638,48.63,47.3,1.3300000000000054,-1.2800000000000011,211549,265428,142179,123249,51983
2016-10-16,47.29,47.5,46.92,0.5799999999999983,-0.37999999999999545,47.686,47.88,47.39,0.490000000000002,0.35999999999999943,47.014,47.18,46.77,0.4099999999999966,-0.19999999999999574,47.39,47.58,47.0,0.5799999999999983,0.5799999999999983,187574,275488,152938,122550,-96307
2016-10-23,47.396,48.13,46.38,1.75,-1.75,47.614,48.17,46.98,1.1900000000000048,-1.1900000000000048,46.842,47.7,45.76,1.9400000000000048,-1.9400000000000048,47.008,48.04,45.82,2.219999999999999,-2.219999999999999,211349,260964,130357,130607,130607
2016-10-30,45.653999999999996,46.11,45.17,0.9399999999999977,0.21999999999999886,46.528,47.46,45.89,1.5700000000000003,0.8800000000000026,45.132,45.6,44.64,0.9600000000000009,0.3500000000000014,45.886,46.43,45.28,1.1499999999999986,0.5499999999999972,539166,748974,363354,385620,292505
2016-11-06,47.644,49.73,45.84,3.8899999999999935,3.0400000000000063,48.46,50.19,46.48,3.710000000000001,3.710000000000001,47.12,48.98,45.68,3.299999999999997,3.0999999999999943,48.118,49.7,46.04,3.6600000000000037,3.6600000000000037,397088,510851,293217,217634,81821
2016-11-13,50.226,50.67,49.92,0.75,0.21000000000000085,50.476,51.04,50.11,0.9299999999999997,-0.12000000000000455,49.64,50.24,48.98,1.2600000000000051,-0.6700000000000017,49.876,50.33,49.12,1.2100000000000009,-0.9400000000000048,321081,386987,252604,134383,-1393
2016-11-20,49.025,49.31,48.54,0.7700000000000031,-0.060000000000002274,49.364999999999995,49.47,49.3,0.1700000000000017,-0.0799999999999983,48.72,49.0,48.31,0.6899999999999977,0.20000000000000284,49.027499999999996,49.05,48.98,0.07000000000000028,0.00999999999999801,324310,411822,245814,166008,-81182
2016-11-27,47.956,49.1,46.35,2.75,-2.75,48.15,49.25,46.77,2.479999999999997,-2.479999999999997,47.204,48.39,46.09,2.299999999999997,-2.299999999999997,47.39,48.41,46.36,2.049999999999997,-2.049999999999997,448520,694690,263389,431301,66148
2016-12-04,46.612,46.79,46.43,0.35999999999999943,-0.22999999999999687,47.016,47.52,46.85,0.6700000000000017,0.6700000000000017,46.188,46.46,46.03,0.4299999999999997,0.20000000000000284,46.736,47.09,46.53,0.5600000000000023,0.37000000000000455,416020,562583,311208,251375,36394
2016-12-11,48.9,50.42,46.93,3.490000000000002,3.490000000000002,49.618,50.84,48.03,2.8100000000000023,2.8100000000000023,48.576,49.84,46.5,3.3400000000000034,3.3400000000000034,49.366,50.2,48.0,2.200000000000003,1.9099999999999966,721463,1416838,416259,1000579,790291
2016-12-18,49.39,49.7,49.05,0.6500000000000057,-0.6500000000000057,50.022,51.5,49.14,2.3599999999999994,1.3900000000000006,49.012,49.23,48.59,0.6399999999999935,-0.21000000000000085,49.622,51.46,48.74,2.719999999999999,2.1400000000000006,358850,434958,292139,142819,76704
2016-12-25,52.0325,52.27,51.69,0.5800000000000054,0.5700000000000003,52.445,52.89,52.13,0.759999999999998,-0.4100000000000037,51.71,51.83,51.6,0.22999999999999687,0.0799999999999983,52.13,52.39,51.92,0.46999999999999886,-0.28999999999999915,349504,433690,226666,207024,-108474
2017-01-01,53.0925,53.44,52.55,0.8900000000000006,0.7000000000000028,53.4525,53.8,53.02,0.779999999999994,0.3399999999999963,52.535,53.08,51.64,1.4399999999999977,1.1000000000000014,53.0475,53.37,52.76,0.6099999999999994,-0.010000000000005116,358247,478123,229529,248594,-248594
2017-01-08,52.14,52.56,51.78,0.7800000000000011,-0.7700000000000031,52.484,52.84,51.85,0.990000000000002,-0.5700000000000003,51.764,52.23,51.38,0.8499999999999943,-0.6299999999999955,52.098,52.66,51.48,1.1799999999999997,-0.759999999999998,416130,630728,165439,465289,-430521
2017-01-15,51.769999999999996,52.15,51.54,0.6099999999999994,0.07000000000000028,52.0875,52.15,51.99,0.1599999999999966,-0.10999999999999943,51.425,51.69,51.02,0.6699999999999946,0.44999999999999574,51.805,51.91,51.72,0.18999999999999773,-0.18999999999999773,270885,325374,212263,113111,24649
2017-01-22,52.275999999999996,52.8,51.57,1.2299999999999969,0.7899999999999991,52.684,52.97,52.19,0.7800000000000011,0.6000000000000014,51.928000000000004,52.42,51.45,0.9699999999999989,0.509999999999998,52.306000000000004,52.63,51.71,0.9200000000000017,0.4200000000000017,201813,243138,173980,69158,45346
2017-01-29,53.538000000000004,56.94,51.76,5.18,4.599999999999994,54.506,57.13,52.39,4.740000000000002,4.740000000000002,53.014,55.9,51.5,4.399999999999999,4.399999999999999,54.002,56.32,51.84,4.479999999999997,4.239999999999995,414801,646193,245169,401024,144196
2017-02-05,55.646,56.0,55.26,0.740000000000002,0.0799999999999983,56.088,56.46,55.71,0.75,0.3299999999999983,55.326,55.78,54.98,0.8000000000000043,0.46000000000000085,55.754,56.22,55.43,0.7899999999999991,0.7899999999999991,223164,329561,147053,182508,-182508
2017-02-12,56.454,57.1,56.01,1.0900000000000034,0.09999999999999432,56.896,57.25,56.51,0.740000000000002,-0.19000000000000483,56.128,56.26,55.92,0.3399999999999963,-0.20999999999999375,56.406,56.88,56.15,0.730000000000004,-0.2700000000000031,233762,310426,147941,162485,89158
2017-02-19,56.7325,57.25,56.15,1.1000000000000014,0.6499999999999986,57.2325,57.66,56.88,0.779999999999994,0.3999999999999986,56.3825,56.53,55.94,0.5900000000000034,0.5900000000000034,57.11,57.46,56.78,0.6799999999999997,0.5,251825,321233,199493,121740,-28333
2017-02-26,57.456,57.84,57.27,0.5700000000000003,0.10999999999999943,57.838,58.08,57.51,0.5700000000000003,-0.13000000000000256,56.902,57.26,56.36,0.8999999999999986,-0.39000000000000057,57.33,57.92,56.62,1.3000000000000043,-0.4899999999999949,372625,553022,311235,241787,-54767
2017-03-05,57.008,57.32,56.48,0.8400000000000034,0.5900000000000034,57.484,57.69,57.05,0.6400000000000006,0.6400000000000006,56.622,57.15,56.0,1.1499999999999986,0.9299999999999997,57.066,57.59,56.29,1.3000000000000043,1.3000000000000043,329318,506022,228489,277533,29383
2017-03-12,57.15,57.75,56.52,1.2299999999999969,-0.6899999999999977,57.519999999999996,57.82,56.9,0.9200000000000017,-0.35999999999999943,56.458,56.75,55.91,0.8400000000000034,0.04999999999999716,57.012,57.61,56.39,1.2199999999999989,0.38000000000000256,360883,590702,211604,379098,249155
2017-03-19,56.64,57.58,56.11,1.4699999999999989,-1.1000000000000014,56.984,57.58,56.26,1.3200000000000003,-0.5399999999999991,55.894,56.87,55.34,1.529999999999994,-1.1499999999999986,56.316,57.36,55.94,1.4200000000000017,-1.4200000000000017,338490,436208,226177,210031,141541
2017-03-26,55.982,56.37,55.46,0.9099999999999966,0.28999999999999915,56.412,56.63,55.98,0.6500000000000057,-0.46000000000000085,55.628,56.0,55.28,0.7199999999999989,0.21999999999999886,56.102000000000004,56.36,55.56,0.7999999999999972,-0.759999999999998,404960,577805,300719,277086,8382
2017-04-02,55.752,56.2,55.41,0.7900000000000063,-0.1600000000000037,56.26,56.75,55.82,0.9299999999999997,-0.0899999999999963,55.414,55.72,55.24,0.4799999999999969,-0.28000000000000114,55.888,56.2,55.55,0.6500000000000057,0.20000000000000284,374483,456176,277793,178383,-12388
2017-04-09,56.5025,56.72,56.22,0.5,0.37000000000000455,57.5075,59.63,56.71,2.9200000000000017,-0.07000000000000028,56.1225,56.3,55.86,0.4399999999999977,0.38000000000000256,56.62,56.8,56.24,0.5599999999999952,-0.509999999999998,345283,375452,325656,49796,49796
2017-04-16,56.158,56.4,55.84,0.5599999999999952,-0.4099999999999966,56.426,56.63,56.14,0.490000000000002,-0.35999999999999943,55.652,55.83,55.56,0.269999999999996,-0.259999999999998,56.1,56.5,55.79,0.7100000000000009,-0.6400000000000006,332607,428075,231456,196619,71622
2017-04-23,57.136,58.2,56.29,1.9100000000000037,1.5399999999999991,57.519999999999996,58.22,56.4,1.8200000000000003,1.4600000000000009,56.704,57.75,55.89,1.8599999999999994,1.2000000000000028,57.202,57.89,55.98,1.9100000000000037,1.4299999999999997,381527,661425,274618,386807,-41439
2017-04-30,56.448,57.42,55.77,1.6499999999999986,-1.0700000000000003,56.728,57.61,56.21,1.3999999999999986,-1.1799999999999997,56.006,56.88,55.63,1.25,-0.8800000000000026,56.284,56.89,55.65,1.240000000000002,-0.5499999999999972,310888,400704,237150,163554,-163554
2017-05-07,55.798,57.13,53.31,3.8200000000000003,-3.0,56.096000000000004,57.42,53.54,3.8800000000000026,-3.200000000000003,54.862,56.84,52.16,4.680000000000007,-3.710000000000001,55.211999999999996,57.23,52.22,5.009999999999998,-3.8900000000000006,646572,1186267,211678,974589,771945
2017-05-14,50.628,52.32,49.24,3.0799999999999983,-3.0799999999999983,50.884,52.32,49.61,2.710000000000001,-2.710000000000001,49.876,51.01,48.96,2.049999999999997,-2.030000000000001,50.144,51.22,49.28,1.9399999999999977,-1.8299999999999983,652660,768007,466181,301826,-301826
2017-05-21,50.33,51.66,49.82,1.8399999999999963,-1.8399999999999963,50.628,52.43,50.08,2.3500000000000014,-2.3500000000000014,49.702,50.1,49.16,0.9400000000000048,-0.9400000000000048,50.018,50.16,49.81,0.3499999999999943,-0.3499999999999943,444913,555873,320396,235477,-55277
2017-05-28,50.6525,52.56,49.59,2.969999999999999,2.969999999999999,51.335,53.13,50.29,2.8400000000000034,2.8400000000000034,50.345,51.57,49.59,1.9799999999999969,1.9799999999999969,50.85,51.76,49.89,1.8699999999999974,1.8699999999999974,793583,1218708,454247,764461,-265405
2017-06-04,50.884,51.61,50.41,1.2000000000000028,-0.8299999999999983,51.292,51.61,50.96,0.6499999999999986,-0.030000000000001137,50.582,50.74,50.33,0.4100000000000037,0.030000000000001137,50.916,51.54,50.61,0.9299999999999997,0.7800000000000011,360575,413660,321785,91875,43834
2017-06-11,51.84,52.43,51.53,0.8999999999999986,0.7999999999999972,52.364000000000004,52.67,51.98,0.6900000000000048,0.14999999999999858,51.608,52.11,51.05,1.0600000000000023,0.6899999999999977,52.1,52.63,51.53,1.1000000000000014,1.1000000000000014,336706,532828,251655,281173,178167
2017-06-18,52.546,52.77,52.3,0.47000000000000597,-0.47000000000000597,52.822,53.14,52.6,0.5399999999999991,-0.4399999999999977,52.315999999999995,52.51,52.07,0.4399999999999977,-0.28000000000000114,52.536,52.68,52.38,0.29999999999999716,-0.04999999999999716,431139,615932,280642,335290,-127399
2017-06-25,52.93,53.21,52.69,0.5200000000000031,-0.07000000000000028,53.28,53.52,53.09,0.4299999999999997,-0.38000000000000256,52.504000000000005,52.7,52.1,0.6000000000000014,-0.14000000000000057,52.826,53.28,52.57,0.7100000000000009,-0.46999999999999886,368988,450601,278429,172172,155744
2017-07-02,51.8125,52.91,50.85,2.059999999999995,-2.059999999999995,51.917500000000004,52.91,51.09,1.8199999999999932,-1.6399999999999935,50.9975,52.17,50.09,2.0799999999999983,-1.5399999999999991,51.394999999999996,52.41,50.63,1.779999999999994,-1.1699999999999946,369764,590510,134653,455857,134113
2017-07-09,51.032000000000004,51.28,50.7,0.5799999999999983,0.10000000000000142,51.408,51.86,51.14,0.7199999999999989,0.509999999999998,50.748,51.19,50.41,0.7800000000000011,0.5300000000000011,51.058,51.75,50.73,1.0200000000000031,1.0200000000000031,371983,539497,190922,348575,-159079
2017-07-16,51.827999999999996,52.48,51.44,1.0399999999999991,0.6699999999999946,52.046,52.48,51.59,0.8899999999999935,0.6199999999999974,51.464,51.66,51.07,0.5899999999999963,0.22999999999999687,51.660000000000004,51.9,51.39,0.509999999999998,0.3999999999999986,337709,408103,258741,149362,-45448
2017-07-23,52.4,52.68,51.83,0.8500000000000014,0.8200000000000003,52.708,52.85,52.22,0.6300000000000026,0.6200000000000045,51.99,52.25,51.57,0.6799999999999997,0.6799999999999997,52.556000000000004,52.78,52.17,0.6099999999999994,0.6099999999999994,419253,559720,248097,311623,311623
2017-07-30,53.034,53.69,52.65,1.0399999999999991,0.18999999999999773,53.486,53.9,52.65,1.25,-0.509999999999998,52.316,52.64,51.86,0.7800000000000011,-0.5399999999999991,52.888,53.63,52.17,1.4600000000000009,-0.6200000000000045,589764,831851,489168,342683,-316996
2017-08-06,52.262,52.87,51.33,1.5399999999999991,-1.5399999999999991,52.628,53.23,51.94,1.2899999999999991,-1.2899999999999991,51.768,52.37,50.97,1.3999999999999986,-1.3999999999999986,51.934,52.59,50.99,1.6000000000000014,-1.6000000000000014,474638,545572,413260,132312,67094
2017-08-13,51.63,52.12,51.0,1.1199999999999974,-0.38000000000000256,51.928000000000004,52.38,51.09,1.2899999999999991,-0.759999999999998,51.166,51.97,50.47,1.5,-0.4299999999999997,51.546,52.26,50.57,1.6899999999999977,-1.0300000000000011,381992,644649,182698,461951,-371353
2017-08-20,50.842,51.27,50.56,0.7100000000000009,0.14999999999999858,51.098,51.31,50.77,0.5399999999999991,0.0899999999999963,50.522,50.74,50.26,0.480000000000004,-0.12000000000000455,50.748,51.1,50.3,0.8000000000000043,-0.39000000000000057,332892,422027,254673,167354,-23609
2017-08-27,50.692,51.02,50.33,0.6900000000000048,0.5500000000000043,51.014,51.2,50.65,0.5500000000000043,0.4200000000000017,50.44,50.67,50.26,0.4100000000000037,0.3400000000000034,50.814,51.0,50.57,0.4299999999999997,0.35999999999999943,226630,346156,167384,178772,-29391
2017-09-03,49.805,50.82,48.56,2.259999999999998,-2.259999999999998,50.0175,50.85,49.2,1.6499999999999986,-1.6499999999999986,49.0275,50.06,48.23,1.8300000000000054,-1.8300000000000054,49.387499999999996,50.3,48.69,1.6099999999999994,-1.1099999999999994,696272,1107845,496180,611665,-94746
2017-09-10,50.418,51.52,49.49,2.030000000000001,2.030000000000001,50.89,51.71,49.75,1.9600000000000009,1.8100000000000023,50.164,50.99,49.27,1.7199999999999989,1.7199999999999989,50.816,51.53,49.71,1.8200000000000003,1.8200000000000003,395175,506979,278980,227999,58415
2017-09-17,50.308,51.55,49.35,2.1999999999999957,-2.1999999999999957,50.428,51.62,49.59,2.029999999999994,-2.029999999999994,49.674,50.85,48.81,2.039999999999999,-2.039999999999999,49.8,50.89,49.11,1.7800000000000011,-1.7800000000000011,372191,427476,269109,158367,74199
2017-09-24,49.08,49.33,48.67,0.6599999999999966,0.21000000000000085,49.51,50.37,49.04,1.3299999999999983,1.1299999999999955,48.732,49.33,48.45,0.8799999999999955,0.8799999999999955,49.272,50.09,48.73,1.3600000000000065,1.3600000000000065,477930,502359,428696,73663,-73663
2017-10-01,50.586,50.97,50.35,0.6199999999999974,-0.00999999999999801,51.046,51.8,50.5,1.2999999999999972,-0.4799999999999969,49.824,50.51,48.46,2.049999999999997,-1.4699999999999989,50.228,50.91,48.52,2.3899999999999935,-2.229999999999997,508792,752802,317034,435768,409168
