Date,VRTXStock_Open_average,VRTXStock_Open_max,VRTXStock_Open_min,VRTXStock_Open_volatility,VRTXStock_Open_change,VRTXStock_High_average,VRTXStock_High_max,VRTXStock_High_min,VRTXStock_High_volatility,VRTXStock_High_change,VRTXStock_Low_average,VRTXStock_Low_max,VRTXStock_Low_min,VRTXStock_Low_volatility,VRTXStock_Low_change,VRTXStock_Close_average,VRTXStock_Close_max,VRTXStock_Close_min,VRTXStock_Close_volatility,VRTXStock_Close_change,VRTXStock_Volume_average,VRTXStock_Volume_max,VRTXStock_Volume_min,VRTXStock_Volume_volatility,VRTXStock_Volume_change
2016-01-03,120.47,123.89,115.62,8.269999999999996,-7.409999999999997,121.786,124.96,117.11,7.849999999999994,-6.760000000000005,117.368,121.9,110.55,11.350000000000009,-10.480000000000004,118.848,123.45,110.71,12.740000000000009,-12.180000000000007,1879145,2362559,1300116,1062443,-394594
2016-01-10,102.944,109.88,97.44,12.439999999999998,-11.72999999999999,105.646,109.94,100.13,9.810000000000002,-9.810000000000002,97.162,101.49,94.68,6.809999999999988,-6.3999999999999915,100.756,103.95,96.37,7.579999999999998,-6.040000000000006,3820859,5709229,3222211,2487018,-8513
2016-01-17,96.9825,100.54,93.33,7.210000000000008,-3.5400000000000063,99.1725,101.46,97.81,3.6499999999999915,-3.6499999999999915,92.7575,94.84,89.97,4.8700000000000045,1.0800000000000125,95.44,96.99,94.71,2.280000000000001,-0.28000000000000114,3080949,4089325,2572854,1516471,-206972
2016-01-24,92.602,94.24,91.0,3.239999999999995,-1.519999999999996,94.654,96.09,93.43,2.6599999999999966,-0.6800000000000068,88.876,92.01,81.98,10.030000000000001,-2.010000000000005,92.066,92.76,90.75,2.010000000000005,-1.3700000000000045,4085458,8088468,2561816,5526652,820158
2016-01-31,91.464,93.49,89.78,3.7099999999999937,-2.1400000000000006,93.846,96.35,92.23,4.11999999999999,-1.759999999999991,88.11,90.71,84.54,6.1699999999999875,-5.209999999999994,91.116,93.88,86.61,7.269999999999996,-5.780000000000001,3267412,4571268,2452985,2118283,1658020
2016-02-07,81.778,85.23,79.21,6.02000000000001,-3.2900000000000063,83.684,85.85,81.17,4.679999999999993,-2.039999999999992,79.502,80.25,78.51,1.7399999999999949,-0.3100000000000023,81.362,83.23,79.71,3.5200000000000102,1.230000000000004,3831243,4215071,2771696,1443375,-1443375
2016-02-14,86.3375,87.87,85.42,2.450000000000003,0.5699999999999932,87.82,88.5,85.85,2.6500000000000057,2.6500000000000057,84.075,85.75,83.01,2.739999999999995,1.0300000000000011,87.08500000000001,88.25,85.37,2.8799999999999955,2.7099999999999937,2157729,2276253,2029687,246566,-161421
2016-02-21,87.07166666666666,89.41,84.12,5.289999999999992,-2.3400000000000034,88.655,91.6,87.07,4.530000000000001,-4.530000000000001,85.30833333333334,87.85,82.44,5.409999999999997,-0.7800000000000011,86.775,89.0,85.28,3.719999999999999,-1.9300000000000068,1327278,1809507,0,1809507,-1599928
2016-02-28,88.812,92.25,86.13,6.1200000000000045,3.0799999999999983,91.038,93.42,88.97,4.450000000000003,1.2199999999999989,86.926,89.1,84.26,4.839999999999989,3.3200000000000074,89.078,92.52,85.49,7.030000000000001,2.8700000000000045,1962441,2779440,1575719,1203721,-58969
2016-03-06,86.884,90.63,83.82,6.810000000000002,-3.5400000000000063,88.22200000000001,91.0,85.43,5.569999999999993,-4.659999999999997,83.90599999999999,85.94,81.16,4.780000000000001,-2.9099999999999966,86.206,90.95,82.28,8.670000000000002,-4.689999999999998,2159784,2776549,1647733,1128816,68192
2016-03-13,82.358,86.11,79.33,6.780000000000001,-6.3700000000000045,83.788,86.96,80.09,6.86999999999999,-3.819999999999993,79.622,83.98,75.9,8.079999999999998,-5.510000000000005,81.884,85.59,79.18,6.409999999999997,-3.0700000000000074,2632074,3768290,1762560,2005730,1754027
2016-03-20,82.8425,86.0,79.71,6.290000000000006,-2.3000000000000114,84.9625,86.91,82.19,4.719999999999999,-2.5600000000000023,80.77,83.31,78.25,5.060000000000002,-3.269999999999996,82.8825,86.78,80.15,6.6299999999999955,-3.4399999999999977,1914011,2198077,1784542,413535,103712
2016-03-27,79.438,80.85,78.49,2.3599999999999994,-1.8299999999999983,80.794,82.1,79.25,2.8499999999999943,-2.010000000000005,77.176,77.81,75.92,1.8900000000000006,-1.75,78.996,79.49,78.4,1.0899999999999892,0.45000000000000284,2375620,3638695,1508407,2130288,2130288
2016-04-03,84.754,90.31,79.81,10.5,7.480000000000004,88.482,91.78,84.4,7.3799999999999955,3.5999999999999943,82.904,85.93,79.19,6.740000000000009,4.990000000000009,85.978,91.31,82.87,8.439999999999998,2.3799999999999955,2678106,3460260,1539729,1920531,-1204250
2016-04-10,85.468,87.42,84.04,3.3799999999999955,1.460000000000008,86.66,88.08,85.19,2.8900000000000006,0.8099999999999881,83.11,84.73,81.02,3.710000000000008,-3.0400000000000063,84.37,87.08,81.75,5.329999999999998,-2.719999999999999,2171354,4163741,1319208,2844533,2750739
2016-04-17,83.978,86.36,81.42,4.939999999999998,4.939999999999998,86.09,87.49,84.78,2.7099999999999937,1.4799999999999898,83.092,84.1,81.42,2.6799999999999926,2.6599999999999966,84.83,86.81,83.21,3.6000000000000085,3.5799999999999983,1733283,2495577,1278986,1216591,-1216591
2016-04-24,84.598,86.26,81.24,5.02000000000001,-0.35999999999999943,87.142,90.25,85.76,4.489999999999995,-1.2199999999999989,82.46600000000001,85.02,78.84,6.179999999999993,-1.6199999999999903,85.078,86.75,84.14,2.6099999999999994,-1.3199999999999932,2823215,5463306,1460054,4003252,1427943
2016-05-01,82.608,84.24,81.41,2.8299999999999983,-1.009999999999991,84.122,85.66,82.91,2.75,0.9599999999999937,81.06400000000001,82.95,80.31,2.6400000000000006,2.3299999999999983,83.066,85.54,80.63,4.910000000000011,2.5400000000000063,1990070,2165439,1814625,350814,-165906
2016-05-08,85.822,88.96,81.79,7.1699999999999875,-3.75,86.994,89.1,83.03,6.069999999999993,-5.909999999999997,83.388,86.26,80.58,5.680000000000007,-4.450000000000003,84.85,89.08,81.38,7.700000000000003,-6.680000000000007,1745180,2095059,1119962,975097,-681093
2016-05-15,81.05799999999999,81.64,80.27,1.3700000000000045,-0.6099999999999994,83.05,85.0,82.25,2.75,1.7800000000000011,80.572,81.38,80.25,1.1299999999999955,-0.8299999999999983,82.054,84.7,80.71,3.990000000000009,2.5600000000000023,1902077,2166702,1659482,507220,-416033
2016-05-22,87.06,89.28,83.7,5.579999999999998,5.0,88.838,90.49,85.6,4.890000000000001,4.890000000000001,86.134,88.37,83.3,5.070000000000007,5.070000000000007,88.394,90.38,84.42,5.959999999999994,5.959999999999994,1352056,1598630,1109487,489143,-114343
2016-05-29,93.19500000000001,95.62,90.62,5.0,5.0,94.88,95.88,93.6,2.280000000000001,2.0900000000000034,92.255,93.11,90.61,2.5,2.010000000000005,94.2075,95.82,93.15,2.6699999999999875,0.8099999999999881,1485580,1740980,1295054,445926,-267670
2016-06-05,94.244,95.22,92.48,2.739999999999995,-2.009999999999991,95.194,96.49,93.08,3.4099999999999966,-3.4099999999999966,92.49,93.56,90.82,2.740000000000009,-1.6500000000000057,93.886,96.09,91.49,4.6000000000000085,-4.6000000000000085,1485196,1851959,1191766,660193,172171
2016-06-12,90.616,91.35,89.95,1.3999999999999915,-0.7800000000000011,91.604,92.47,90.68,1.789999999999992,-1.230000000000004,88.888,90.4,85.88,4.52000000000001,-4.180000000000007,89.97800000000001,91.37,86.73,4.640000000000001,-3.8100000000000023,1498036,2658851,1083223,1575628,1449344
2016-06-19,85.90599999999999,87.74,83.58,4.159999999999997,-4.159999999999997,87.97800000000001,89.17,85.79,3.3799999999999955,-3.219999999999999,84.394,86.52,81.82,4.700000000000003,-4.700000000000003,85.464,88.2,81.9,6.299999999999997,-4.819999999999993,1753855,2298494,1273069,1025425,1025425
2016-06-26,83.292,85.67,80.54,5.1299999999999955,4.5,85.336,88.46,82.09,6.36999999999999,6.36999999999999,82.414,85.17,79.59,5.579999999999998,5.579999999999998,84.408,87.74,79.84,7.8999999999999915,7.8999999999999915,1582096,1908556,1292792,615764,-615764
2016-07-03,88.25999999999999,90.08,86.16,3.9200000000000017,2.969999999999999,89.6225,90.83,87.33,3.5,3.1000000000000085,87.275,89.0,85.53,3.469999999999999,3.1200000000000045,88.795,90.05,86.51,3.539999999999992,2.4499999999999886,1405935,1794278,870137,924141,924141
2016-07-10,89.966,91.1,88.98,2.1199999999999903,-0.75,90.524,91.45,89.08,2.3700000000000045,0.04000000000000625,88.332,89.27,87.5,1.769999999999996,-1.2199999999999989,89.17399999999999,90.21,87.78,2.4299999999999926,0.10999999999999943,1236451,1548387,945726,602661,-78559
