Date,EVRIStock_Open_average,EVRIStock_Open_max,EVRIStock_Open_min,EVRIStock_Open_volatility,EVRIStock_Open_change,EVRIStock_High_average,EVRIStock_High_max,EVRIStock_High_min,EVRIStock_High_volatility,EVRIStock_High_change,EVRIStock_Low_average,EVRIStock_Low_max,EVRIStock_Low_min,EVRIStock_Low_volatility,EVRIStock_Low_change,EVRIStock_Close_average,EVRIStock_Close_max,EVRIStock_Close_min,EVRIStock_Close_volatility,EVRIStock_Close_change,EVRIStock_Volume_average,EVRIStock_Volume_max,EVRIStock_Volume_min,EVRIStock_Volume_volatility,EVRIStock_Volume_change
2016-01-03,4.314,4.46,4.16,0.2999999999999998,-0.21999999999999975,4.364,4.5,4.17,0.33000000000000007,-0.33000000000000007,4.104,4.23,3.95,0.28000000000000025,-0.16999999999999948,4.234,4.44,3.99,0.4500000000000002,-0.4500000000000002,538381,681663,386527,295136,116102
2016-01-10,3.758,4.02,3.4,0.6199999999999997,-0.6099999999999999,3.848,4.12,3.56,0.56,-0.56,3.554,3.9,3.21,0.69,-0.69,3.694,3.98,3.51,0.4700000000000002,-0.41999999999999993,513474,626348,371706,254642,194753
2016-01-17,3.435,3.57,3.3,0.27,-0.10999999999999988,3.5425,3.61,3.48,0.1299999999999999,-0.04999999999999982,3.285,3.37,3.14,0.22999999999999998,0.08000000000000007,3.4675000000000002,3.56,3.39,0.16999999999999993,0.16999999999999993,515218,662408,380135,282273,5565
2016-01-24,3.02,3.44,2.8,0.6400000000000001,-0.6400000000000001,3.072,3.49,2.9,0.5900000000000003,-0.5900000000000003,2.79,2.84,2.75,0.08999999999999986,-0.040000000000000036,2.882,2.99,2.76,0.23000000000000043,-0.18000000000000016,686632,1925652,301669,1623983,-1506616
2016-01-31,2.87,2.93,2.81,0.1200000000000001,0.1200000000000001,2.962,3.03,2.87,0.1599999999999997,-0.07999999999999963,2.758,2.81,2.65,0.16000000000000014,0.06999999999999984,2.872,2.96,2.8,0.16000000000000014,-0.16000000000000014,279291,431950,182461,249489,-195704
2016-02-07,2.506,2.77,2.31,0.45999999999999996,-0.27,2.606,2.82,2.39,0.4299999999999997,0.04999999999999982,2.31,2.57,2.14,0.4299999999999997,-0.4299999999999997,2.5,2.78,2.34,0.43999999999999995,0.13999999999999968,610359,1028427,309123,719304,709481
2016-02-14,2.635,2.89,2.54,0.3500000000000001,-0.3500000000000001,2.665,2.89,2.56,0.33000000000000007,-0.33000000000000007,2.49,2.51,2.47,0.03999999999999959,-0.029999999999999805,2.5375,2.56,2.52,0.040000000000000036,-0.029999999999999805,493402,827560,340957,486603,-105273
2016-02-21,2.77,2.91,2.57,0.3400000000000003,0.16000000000000014,2.85,2.93,2.78,0.15000000000000036,0.11000000000000032,2.678,2.73,2.55,0.18000000000000016,0.18000000000000016,2.774,2.83,2.7,0.1299999999999999,0.07000000000000028,422006,613790,307662,306128,-306128
2016-02-28,3.14,3.46,2.83,0.6299999999999999,0.6299999999999999,3.2800000000000002,3.5,2.98,0.52,0.52,3.074,3.31,2.83,0.48,0.44999999999999973,3.212,3.47,2.94,0.5300000000000002,0.3799999999999999,381765,499719,272749,226970,-75297
2016-03-06,3.364,3.56,3.09,0.4700000000000002,-0.22999999999999998,3.472,3.6,3.24,0.3599999999999999,-0.3599999999999999,3.22,3.43,3.05,0.38000000000000034,-0.20999999999999996,3.352,3.6,3.07,0.5300000000000002,-0.3599999999999999,264227,303750,217266,86484,-47358
2016-03-13,2.736,3.25,2.39,0.8599999999999999,-0.8599999999999999,2.816,3.29,2.48,0.81,-0.81,2.47,3.1,1.73,1.37,-0.8599999999999999,2.688,3.18,2.28,0.9000000000000004,-0.9000000000000004,1460819,4482467,172881,4309586,1145797
2016-03-20,2.2825,2.37,2.21,0.16000000000000014,-0.10999999999999988,2.34,2.44,2.25,0.18999999999999995,-0.18999999999999995,2.1875,2.28,2.15,0.1299999999999999,-0.11999999999999966,2.245,2.33,2.2,0.1299999999999999,-0.1299999999999999,710238,803723,539102,264621,-198204
2016-03-27,2.222,2.29,2.16,0.1299999999999999,0.010000000000000231,2.278,2.37,2.21,0.16000000000000014,0.010000000000000231,2.132,2.2,2.03,0.17000000000000037,0.009999999999999787,2.216,2.29,2.18,0.10999999999999988,0.020000000000000018,699919,884611,329340,555271,-330877
2016-04-03,2.156,2.22,2.08,0.14000000000000012,-0.07000000000000028,2.196,2.29,2.15,0.14000000000000012,-0.14000000000000012,2.068,2.09,2.02,0.06999999999999984,-0.020000000000000018,2.126,2.18,2.09,0.0900000000000003,-0.07000000000000028,846880,1321651,561213,760438,-334906
2016-04-10,2.152,2.19,2.11,0.08000000000000007,0.04999999999999982,2.182,2.23,2.13,0.10000000000000009,0.08000000000000007,2.108,2.18,2.04,0.14000000000000012,0.08000000000000007,2.158,2.21,2.12,0.08999999999999986,0.06999999999999984,643756,989036,209422,779614,-779614
2016-04-17,2.128,2.22,2.02,0.20000000000000018,-0.1499999999999999,2.176,2.29,2.05,0.2400000000000002,-0.15000000000000036,2.0140000000000002,2.2,1.8,0.40000000000000013,-0.3400000000000001,2.082,2.25,1.88,0.3700000000000001,-0.3200000000000003,546830,937029,294873,642156,642156
2016-04-24,1.83,1.92,1.77,0.1499999999999999,-0.11999999999999988,1.87,1.98,1.8,0.17999999999999994,-0.17999999999999994,1.756,1.82,1.64,0.18000000000000016,-0.18000000000000016,1.784,1.84,1.68,0.16000000000000014,-0.15000000000000013,501690,574613,357081,217532,25384
2016-05-01,1.646,1.73,1.49,0.24,-0.20999999999999996,1.676,1.75,1.52,0.22999999999999998,-0.21999999999999997,1.578,1.66,1.48,0.17999999999999994,-0.16999999999999993,1.6,1.73,1.5,0.22999999999999998,-0.21999999999999997,415279,571513,254541,316972,166109
2016-05-08,1.53,1.64,1.48,0.15999999999999992,-0.040000000000000036,1.646,1.72,1.56,0.15999999999999992,0.07999999999999985,1.396,1.45,1.33,0.11999999999999988,0.10999999999999988,1.534,1.65,1.46,0.18999999999999995,-0.010000000000000009,2159037,6882774,642463,6240311,6240311
2016-05-15,1.398,1.45,1.3,0.1499999999999999,-0.11999999999999988,1.452,1.55,1.31,0.24,-0.17999999999999994,1.312,1.42,1.19,0.22999999999999998,-0.20999999999999996,1.338,1.45,1.2,0.25,-0.21999999999999997,863497,1452967,513451,939516,122330
