Date,ACAD_stock_Open_average,ACAD_stock_Open_max,ACAD_stock_Open_min,ACAD_stock_Open_volatility,ACAD_stock_Open_change,ACAD_stock_High_average,ACAD_stock_High_max,ACAD_stock_High_min,ACAD_stock_High_volatility,ACAD_stock_High_change,ACAD_stock_Low_average,ACAD_stock_Low_max,ACAD_stock_Low_min,ACAD_stock_Low_volatility,ACAD_stock_Low_change,ACAD_stock_Close_average,ACAD_stock_Close_max,ACAD_stock_Close_min,ACAD_stock_Close_volatility,ACAD_stock_Close_change,ACAD_stock_Volume_average,ACAD_stock_Volume_max,ACAD_stock_Volume_min,ACAD_stock_Volume_volatility,ACAD_stock_Volume_change
2016-01-03,31.876,34.84,28.35,6.490000000000002,-5.840000000000003,32.174,35.2,29.03,6.170000000000002,-5.8700000000000045,30.394000000000002,34.02,27.51,6.510000000000002,-6.040000000000003,31.018,34.62,28.04,6.579999999999998,-6.579999999999998,2759286,5372867,1047106,4325761,634006
2016-01-10,25.902,28.46,22.88,5.580000000000002,-5.580000000000002,26.666,28.8,23.86,4.940000000000001,-4.940000000000001,23.472,26.1,20.42,5.68,-3.6900000000000013,25.0,27.11,23.13,3.9800000000000004,-3.3299999999999983,2938814,4321664,1953062,2368602,755081
2016-01-17,23.6575,24.49,22.22,2.2699999999999996,-0.389999999999997,24.759999999999998,25.08,24.34,0.7399999999999984,0.10999999999999943,22.34,23.96,20.8,3.16,1.8900000000000006,23.405,24.52,22.66,1.8599999999999994,1.8599999999999994,2601165,3056098,1935038,1121060,105954
2016-01-24,22.948,24.25,20.38,3.870000000000001,-3.7300000000000004,23.662,25.26,21.58,3.6800000000000033,-3.6800000000000033,21.5,24.08,19.21,4.869999999999997,-4.869999999999997,22.208,24.16,20.52,3.6400000000000006,-3.469999999999999,2732369,4948705,1697293,3251412,3251412
2016-01-31,19.962,21.47,18.8,2.669999999999998,-1.5700000000000003,20.648,21.79,19.42,2.3699999999999974,-1.1699999999999982,18.876,20.13,17.52,2.6099999999999994,-0.8999999999999986,19.688,20.86,18.89,1.9699999999999989,-1.5,2713643,3020888,2317298,703590,23172
2016-02-07,18.204,19.09,17.38,1.7100000000000009,-0.9899999999999984,18.886,19.65,17.86,1.7899999999999991,-0.6500000000000021,17.21,18.08,16.64,1.4399999999999977,-0.11999999999999744,18.056,18.48,17.55,0.9299999999999997,0.5,2136257,2409503,1567679,841824,10768
2016-02-14,19.3925,20.81,18.7,2.1099999999999994,0.4299999999999997,20.1775,21.04,19.15,1.8900000000000006,0.7200000000000024,18.6825,19.15,18.25,0.8999999999999986,0.39000000000000057,19.605,20.62,18.82,1.8000000000000007,0.9400000000000013,2105836,2606366,1735921,870445,-322298
2016-02-21,19.298333333333332,20.35,18.72,1.6300000000000026,-1.620000000000001,19.671666666666667,20.93,18.73,2.1999999999999993,-1.7699999999999996,18.578333333333333,19.61,17.6,2.009999999999998,-0.879999999999999,19.061666666666667,20.12,18.48,1.6400000000000006,-1.3900000000000006,1432101,1884246,0,1884246,-1744684
2016-02-28,19.486,21.53,17.5,4.030000000000001,2.8200000000000003,20.622,22.09,19.18,2.91,2.8500000000000014,18.74,20.56,17.02,3.539999999999999,3.3099999999999987,19.886,21.46,17.26,4.199999999999999,3.9399999999999977,2428425,2733378,2207154,526224,25137
2016-03-06,20.29,21.53,19.48,2.0500000000000007,-1.5599999999999987,20.88,22.26,19.87,2.3900000000000006,-2.0400000000000027,19.306,20.6,18.6,2.0,-1.4700000000000024,20.032,21.76,19.26,2.5,-1.5700000000000003,1882057,2117320,1573677,543643,-374771
2016-03-13,19.724,20.18,19.23,0.9499999999999993,-0.6099999999999994,20.204,20.69,19.85,0.8399999999999999,-0.6500000000000021,19.108,19.8,18.4,1.4000000000000021,-0.8100000000000023,19.736,20.32,19.39,0.9299999999999997,-0.5300000000000011,2055049,3040513,1644446,1396067,1089394
2016-03-20,20.9625,22.61,19.73,2.879999999999999,0.5500000000000007,22.25,23.3,21.04,2.2600000000000016,-0.7600000000000016,20.0575,21.2,19.32,1.879999999999999,-0.35999999999999943,21.1825,22.64,20.25,2.3900000000000006,-1.2200000000000024,3100214,4008521,2319031,1689490,-606777
2016-03-27,26.7225,28.57,24.48,4.09,3.3900000000000006,27.9675,29.03,25.49,3.5400000000000027,3.5400000000000027,25.4675,27.46,23.55,3.91,3.91,26.61,28.66,23.81,4.850000000000001,4.850000000000001,11678586,18298608,5932917,12365691,-8105869
2016-04-03,31.098,32.9,29.55,3.349999999999998,3.349999999999998,32.622,34.06,31.27,2.7900000000000027,1.3100000000000023,30.336,31.8,29.01,2.789999999999999,2.2799999999999976,31.372,32.86,29.9,2.960000000000001,1.7200000000000024,4364134,7362553,2396396,4966157,-4966157
2016-04-10,32.566,33.68,31.07,2.6099999999999994,1.5,33.432,35.14,32.34,2.799999999999997,1.5700000000000003,31.862000000000002,33.24,30.43,2.8100000000000023,2.020000000000003,32.776,33.79,31.11,2.6799999999999997,2.4100000000000037,3067580,3750451,2360057,1390394,1336188
