Date,ACLSStock_Open_average,ACLSStock_Open_max,ACLSStock_Open_min,ACLSStock_Open_volatility,ACLSStock_Open_change,ACLSStock_High_average,ACLSStock_High_max,ACLSStock_High_min,ACLSStock_High_volatility,ACLSStock_High_change,ACLSStock_Low_average,ACLSStock_Low_max,ACLSStock_Low_min,ACLSStock_Low_volatility,ACLSStock_Low_change,ACLSStock_Close_average,ACLSStock_Close_max,ACLSStock_Close_min,ACLSStock_Close_volatility,ACLSStock_Close_change,ACLSStock_Volume_average,ACLSStock_Volume_max,ACLSStock_Volume_min,ACLSStock_Volume_volatility,ACLSStock_Volume_change
2016-12-25,14.225,14.4,14.05,0.34999999999999964,0.29999999999999893,14.54,14.68,14.4,0.27999999999999936,-0.08000000000000007,14.037500000000001,14.05,14.0,0.05000000000000071,-0.05000000000000071,14.35,14.55,14.1,0.45000000000000107,0.25,99570,174360,38859,135501,52612
2017-01-01,14.4875,14.65,14.3,0.34999999999999964,-0.20000000000000107,14.620000000000001,14.65,14.6,0.05000000000000071,-0.05000000000000071,14.1625,14.25,14.0,0.25,0.25,14.375,14.5,14.15,0.34999999999999964,0.34999999999999964,135498,188834,90473,98361,-76123
2017-01-08,15.2,16.3,14.45,1.8500000000000014,1.1000000000000014,15.809999999999999,16.55,14.95,1.6000000000000014,1.1999999999999993,14.89,15.3,14.45,0.8500000000000014,0.8500000000000014,15.61,16.5,14.7,1.8000000000000007,1.200000000000001,246534,471277,167068,304209,53857
2017-01-15,15.7375,16.05,15.45,0.6000000000000014,-0.6000000000000014,15.9975,16.2,15.8,0.3999999999999986,-0.25,15.35,15.55,15.2,0.3500000000000014,-0.20000000000000107,15.5375,15.9,15.25,0.6500000000000004,-0.3000000000000007,160376,206334,99385,106949,9382
2017-01-22,15.54,15.85,15.25,0.5999999999999996,0.1999999999999993,15.712,15.88,15.45,0.4300000000000015,0.28000000000000114,15.33,15.45,15.1,0.34999999999999964,0.3000000000000007,15.540000000000001,15.75,15.25,0.5,0.3000000000000007,130249,215138,86620,128518,-89959
2017-01-29,15.77,16.5,15.05,1.4499999999999993,1.0,15.954,16.75,15.32,1.4299999999999997,1.25,15.440000000000001,16.35,14.8,1.5500000000000007,1.5500000000000007,15.83,16.65,15.2,1.4499999999999993,1.3499999999999979,297702,666905,97343,569562,126711
2017-02-05,16.18,16.75,15.85,0.9000000000000004,-0.8499999999999996,16.4,16.95,16.05,0.8999999999999986,-0.75,15.8,16.3,15.57,0.7300000000000004,-0.6500000000000004,16.01,16.35,15.75,0.6000000000000014,-0.25,220374,452908,116487,336421,-305048
2017-02-12,16.09,16.35,15.8,0.5500000000000007,-0.5500000000000007,16.336,16.8,15.98,0.8200000000000003,-0.8200000000000003,15.824,16.16,15.5,0.6600000000000001,-0.6600000000000001,16.04,16.3,15.8,0.5,-0.5,212574,314634,100530,214104,-214104
2017-02-19,15.9375,16.3,15.55,0.75,0.4499999999999993,16.2875,16.4,16.1,0.29999999999999716,-0.14999999999999858,15.7,15.9,15.55,0.34999999999999964,0.049999999999998934,16.025,16.2,15.8,0.3999999999999986,-0.09999999999999964,189726,274517,137784,136733,-136733
2017-02-26,15.82,16.0,15.5,0.5,-0.40000000000000036,15.97,16.35,15.55,0.8000000000000007,-0.8000000000000007,15.49,15.85,15.15,0.6999999999999993,-0.6999999999999993,15.64,16.0,15.25,0.75,-0.75,193164,250469,118276,132193,-125602
2017-03-05,15.06,15.4,14.85,0.5500000000000007,-0.20000000000000107,15.29,15.5,15.1,0.40000000000000036,-0.09999999999999964,14.85,15.0,14.75,0.25,-0.09999999999999964,15.01,15.3,14.8,0.5,-0.20000000000000107,117053,244702,71330,173372,-165091
2017-03-12,15.13,15.8,14.7,1.1000000000000014,1.1000000000000014,15.584,16.25,14.95,1.3000000000000007,1.1500000000000021,15.014,15.65,14.6,1.0500000000000007,1.0500000000000007,15.4,16.05,14.75,1.3000000000000007,1.3000000000000007,181677,342563,78438,264125,98123
2017-03-19,15.92,16.1,15.75,0.3500000000000014,-0.09999999999999964,16.13,16.5,15.8,0.6999999999999993,0.3999999999999986,15.648,15.9,15.45,0.45000000000000107,0.3100000000000005,15.94,16.3,15.7,0.6000000000000014,0.25,161024,235857,96516,139341,139341
2017-03-26,16.8,18.05,15.95,2.1000000000000014,2.1000000000000014,17.49,18.9,16.8,2.099999999999998,2.099999999999998,16.656,17.85,15.9,1.950000000000001,1.950000000000001,17.4,18.8,16.65,2.150000000000002,2.0,320362,541827,115210,426617,243316
2017-04-02,18.34,18.9,17.8,1.0999999999999979,-1.0,18.56,19.0,18.15,0.8500000000000014,-0.8500000000000014,17.88,18.2,17.65,0.5500000000000007,-0.5500000000000007,18.2,18.6,17.85,0.75,-0.6500000000000021,283100,463279,172740,290539,-187146
2017-04-09,17.9625,18.05,17.8,0.25,-0.1999999999999993,18.35,18.6,18.05,0.5500000000000007,-0.20000000000000284,17.8,17.95,17.7,0.25,-0.25,18.0125,18.15,17.8,0.34999999999999787,0.09999999999999787,180570,268115,78128,189987,41609
2017-04-16,18.419999999999998,18.7,18.15,0.5500000000000007,0.5500000000000007,18.676,18.9,18.4,0.5,0.45000000000000284,18.23,18.5,18.0,0.5,0.5,18.48,18.7,18.25,0.4499999999999993,0.25,252161,292201,200514,91687,10382
2017-04-23,19.23,19.75,18.9,0.8500000000000014,0.8500000000000014,19.47,19.8,19.25,0.5500000000000007,0.5,18.976,19.25,18.65,0.6000000000000014,0.5,19.22,19.7,18.85,0.8499999999999979,0.3999999999999986,200712,310787,130794,179993,-128906
2017-04-30,19.68,20.5,19.25,1.25,1.25,20.470000000000002,22.85,19.5,3.3500000000000014,2.75,19.41,20.45,18.85,1.5999999999999979,1.1999999999999993,20.0,21.55,19.3,2.25,1.5500000000000007,462218,1258824,182561,1076263,940869
2017-05-07,21.22,21.75,20.8,0.9499999999999993,-0.5500000000000007,21.63,22.2,21.25,0.9499999999999993,-0.5999999999999979,20.926000000000002,21.38,20.6,0.7799999999999976,-0.2799999999999976,21.13,21.45,20.9,0.5500000000000007,-0.34999999999999787,546990,597386,510541,86845,-34035
2017-05-14,21.28,21.45,20.75,0.6999999999999993,0.04999999999999716,21.666,21.88,21.45,0.4299999999999997,0.3500000000000014,21.002,21.4,20.55,0.8499999999999979,0.3200000000000003,21.33,21.75,20.75,1.0,0.0,497786,570888,374722,196166,-43164
2017-05-21,21.7,22.15,21.3,0.8499999999999979,0.6000000000000014,22.06,22.45,21.7,0.75,0.75,21.396,21.85,21.0,0.8500000000000014,0.5700000000000003,21.82,22.35,21.3,1.0500000000000007,0.8000000000000007,395635,557014,244718,312296,136314
2017-05-28,22.0875,22.4,21.75,0.6499999999999986,-0.14999999999999858,22.759999999999998,24.09,22.15,1.9400000000000013,1.6400000000000006,21.7625,22.25,21.4,0.8500000000000014,0.5,22.3375,23.5,21.75,1.75,1.6999999999999993,492149,721306,230751,490555,490555
2017-06-04,24.54,25.85,23.6,2.25,2.25,25.188,26.52,23.9,2.620000000000001,2.620000000000001,23.76,24.6,23.2,1.4000000000000021,0.1999999999999993,24.55,25.65,23.8,1.8499999999999979,0.3000000000000007,721425,1155661,445571,710090,332109
2017-06-11,23.69,24.4,22.8,1.5999999999999979,-1.5,24.146,25.0,23.18,1.8200000000000003,-1.3500000000000014,22.908,23.6,22.01,1.5899999999999999,-0.870000000000001,23.56,24.15,22.7,1.4499999999999993,-0.5999999999999979,525999,660213,338239,321974,-32230
2017-06-18,23.67,24.2,23.35,0.8499999999999979,-0.3999999999999986,24.009999999999998,24.3,23.65,0.6500000000000021,-0.3500000000000014,23.25,23.4,23.1,0.29999999999999716,-0.29999999999999716,23.599999999999998,24.0,23.4,0.6000000000000014,-0.3000000000000007,523706,1357461,198204,1159257,794555
2017-06-25,22.650000000000002,23.8,21.35,2.4499999999999993,-2.4499999999999993,22.91,24.05,21.75,2.3000000000000007,-2.3000000000000007,21.75,23.25,20.9,2.3500000000000014,-2.3500000000000014,22.060000000000002,23.35,20.95,2.400000000000002,-2.400000000000002,569591,715711,470955,244756,-147071
2017-07-02,21.1625,21.5,20.7,0.8000000000000007,0.3999999999999986,21.8775,22.65,21.26,1.389999999999997,1.389999999999997,20.7875,21.5,20.05,1.4499999999999993,1.4499999999999993,21.55,22.55,20.7,1.8500000000000014,1.8500000000000014,425232,590182,325944,264238,95757
2017-07-09,22.44,23.25,21.6,1.6499999999999986,-0.9499999999999993,22.706,23.33,22.0,1.3299999999999983,-1.1999999999999993,21.73,22.2,21.2,1.0,-0.6500000000000021,22.114,23.02,21.5,1.5199999999999996,-1.2199999999999989,615911,1029046,387972,641074,-117882
2017-07-16,22.85,23.35,21.85,1.5,1.1499999999999986,23.355999999999998,23.75,22.95,0.8000000000000007,0.3000000000000007,22.59,23.1,21.65,1.4500000000000028,1.0,23.07,23.35,22.85,0.5,0.14999999999999858,462005,599442,337888,261554,-191175
2017-07-23,23.19,23.7,22.85,0.8499999999999979,-0.14999999999999858,23.509999999999998,23.9,23.25,0.6499999999999986,-0.05000000000000071,22.816,23.22,22.4,0.8200000000000003,-0.35999999999999943,23.12,23.6,22.85,0.75,-0.29999999999999716,286046,423560,225231,198329,19955
2017-07-30,21.54,22.9,20.6,2.299999999999997,-2.1999999999999993,21.76,23.05,20.7,2.3500000000000014,-2.3500000000000014,20.55,21.8,18.6,3.1999999999999993,-3.1999999999999993,20.98,22.2,20.1,2.099999999999998,-2.099999999999998,468735,680908,386345,294563,294563
2017-08-06,20.5,21.85,19.55,2.3000000000000007,-0.6999999999999993,21.064,21.92,20.4,1.5200000000000031,-1.5,19.94,20.65,19.35,1.2999999999999972,-0.8000000000000007,20.54,21.75,19.45,2.3000000000000007,-1.4499999999999993,458802,566510,376882,189628,-117991
2017-08-13,20.58,21.05,19.9,1.1500000000000021,-0.75,21.03,21.2,20.8,0.3999999999999986,-0.3999999999999986,20.189999999999998,20.65,19.65,1.0,-1.0,20.59,21.1,19.8,1.3000000000000007,-0.45000000000000284,323694,572756,224311,348445,282550
2017-08-20,20.36,20.65,20.2,0.4499999999999993,-0.4499999999999993,20.52,20.85,20.2,0.6500000000000021,-0.4499999999999993,19.98,20.25,19.6,0.6499999999999986,-0.4499999999999993,20.17,20.6,19.8,0.8000000000000007,-0.3999999999999986,183187,244684,150791,93893,25303
2017-08-27,20.55,21.0,19.8,1.1999999999999993,1.1999999999999993,20.96,21.5,20.4,1.1000000000000014,1.1000000000000014,20.323999999999998,20.95,19.65,1.3000000000000007,1.2300000000000004,20.88,21.5,20.3,1.1999999999999993,1.1999999999999993,235059,294526,191604,102922,-33964
2017-09-03,21.2375,21.45,20.95,0.5,0.0,21.6,22.0,21.15,0.8500000000000014,0.4499999999999993,20.8,21.3,20.4,0.9000000000000021,0.9000000000000021,21.175,21.5,20.85,0.6499999999999986,0.6499999999999986,268666,408349,164008,244341,-104711
2017-09-10,22.64,23.3,21.6,1.6999999999999993,1.6999999999999993,23.12,23.6,22.58,1.0200000000000031,1.0200000000000031,22.458,23.13,21.56,1.5700000000000003,1.5700000000000003,22.97,23.35,22.5,0.8500000000000014,0.8500000000000014,296329,374212,193267,180945,3716
2017-09-17,24.3,24.85,23.5,1.3500000000000014,0.6999999999999993,24.854,25.1,24.55,0.5500000000000007,0.379999999999999,23.948,24.24,23.5,0.7399999999999984,0.6000000000000014,24.58,24.95,24.25,0.6999999999999993,0.3999999999999986,414647,486387,312606,173781,67367
2017-09-24,25.46,26.4,24.8,1.5999999999999979,1.3999999999999986,26.07,27.4,25.05,2.349999999999998,2.349999999999998,24.8,25.75,24.0,1.75,1.5500000000000007,25.77,27.35,24.5,2.8500000000000014,2.650000000000002,531402,707920,350611,357309,357309
2017-10-01,28.11,28.75,27.65,1.1000000000000014,-0.6000000000000014,28.51,29.4,28.0,1.3999999999999986,-1.0999999999999979,27.57,27.95,27.25,0.6999999999999993,-0.34999999999999787,28.08,28.55,27.9,0.6500000000000021,-0.5,524211,809697,248115,561582,-218425
2017-10-08,28.8,30.3,27.75,2.5500000000000007,2.5500000000000007,29.42,31.4,28.05,3.349999999999998,3.0500000000000007,28.456,30.3,27.15,3.150000000000002,2.8000000000000007,29.029999999999998,30.65,27.95,2.6999999999999993,2.6999999999999993,801675,1985213,264356,1720857,807797
2017-10-15,31.439999999999998,33.15,30.75,2.3999999999999986,2.3999999999999986,32.19,33.67,31.2,2.4700000000000024,2.4700000000000024,31.139999999999997,32.8,30.45,2.349999999999998,2.1499999999999986,31.86,33.1,31.0,2.1000000000000014,1.9500000000000028,1959553,5688272,786806,4901466,-153698
