Date,PAGStock_Open_average,PAGStock_Open_max,PAGStock_Open_min,PAGStock_Open_volatility,PAGStock_Open_change,PAGStock_High_average,PAGStock_High_max,PAGStock_High_min,PAGStock_High_volatility,PAGStock_High_change,PAGStock_Low_average,PAGStock_Low_max,PAGStock_Low_min,PAGStock_Low_volatility,PAGStock_Low_change,PAGStock_Close_average,PAGStock_Close_max,PAGStock_Close_min,PAGStock_Close_volatility,PAGStock_Close_change,PAGStock_Volume_average,PAGStock_Volume_max,PAGStock_Volume_min,PAGStock_Volume_volatility,PAGStock_Volume_change
2016-01-03,38.416,41.44,35.69,5.75,-5.75,38.808,41.72,35.95,5.769999999999996,-5.769999999999996,37.14,40.62,34.82,5.799999999999997,-5.799999999999997,37.394,40.77,34.91,5.8600000000000065,-5.8600000000000065,1093002,1552350,655445,896905,357891
2016-01-10,34.622,35.8,33.29,2.509999999999998,-2.009999999999998,35.028,35.8,33.74,2.059999999999995,-2.049999999999997,33.614000000000004,34.83,33.09,1.7399999999999949,-1.7299999999999969,34.36,35.54,33.54,2.0,-2.0,893060,1402530,557072,845458,-304384
2016-01-17,32.96,33.6,31.86,1.740000000000002,-0.2700000000000031,33.5975,33.91,33.42,0.4899999999999949,-0.35999999999999943,32.1425,33.08,31.36,1.7199999999999989,1.3399999999999999,32.8725,33.41,32.38,1.029999999999994,1.029999999999994,947157,1319200,767021,552179,147517
2016-01-24,32.352000000000004,33.03,30.69,2.34,-2.2699999999999996,32.696,33.45,31.37,2.080000000000002,-2.080000000000002,31.488,32.79,29.71,3.0799999999999983,-2.2399999999999984,31.964,33.16,30.51,2.649999999999995,-1.4800000000000004,746514,1383955,374083,1009872,439342
2016-01-31,30.97,31.43,29.88,1.5500000000000007,0.10000000000000142,31.554,32.21,30.91,1.3000000000000007,-0.6700000000000017,30.126,30.8,29.41,1.3900000000000006,-0.05000000000000071,30.96,31.89,29.96,1.9299999999999997,-0.8300000000000018,1056995,1480635,688372,792263,792263
2016-02-07,30.706,31.82,29.58,2.240000000000002,1.1800000000000033,31.678,32.6,31.12,1.4800000000000004,0.7099999999999973,29.966,30.53,29.5,1.0300000000000011,0.7600000000000016,30.844,31.39,30.09,1.3000000000000007,1.3000000000000007,954605,1149813,850370,299443,112479
2016-02-14,33.515,34.5,32.06,2.4399999999999977,2.4399999999999977,34.405,34.86,33.39,1.4699999999999989,1.3200000000000003,33.08,33.95,31.71,2.240000000000002,1.9600000000000009,34.0325,34.63,33.29,1.3400000000000034,0.6700000000000017,879774,1025656,753462,272194,-117439
2016-02-21,35.904,37.67,34.24,3.4299999999999997,3.4299999999999997,36.924,37.84,35.34,2.5,2.5,35.548,37.11,34.09,3.019999999999996,3.019999999999996,36.612,37.7,34.83,2.8700000000000045,2.8700000000000045,915431,1191464,721836,469628,-177920
2016-02-28,38.426,39.92,37.77,2.1499999999999986,1.9200000000000017,39.162,40.55,38.24,2.309999999999995,2.309999999999995,37.96,38.81,37.49,1.3200000000000003,1.2600000000000051,38.604,39.75,37.72,2.030000000000001,1.509999999999998,984746,1119075,873262,245813,88559
2016-03-06,39.228,39.57,38.83,0.740000000000002,0.6099999999999994,39.95,40.83,39.46,1.3699999999999974,0.8099999999999952,38.656,39.28,38.06,1.2199999999999989,0.4299999999999997,39.532000000000004,40.77,38.53,2.240000000000002,0.75,705965,794656,629320,165336,88837
