Date,ATRStock_Open_average,ATRStock_Open_max,ATRStock_Open_min,ATRStock_Open_volatility,ATRStock_Open_change,ATRStock_High_average,ATRStock_High_max,ATRStock_High_min,ATRStock_High_volatility,ATRStock_High_change,ATRStock_Low_average,ATRStock_Low_max,ATRStock_Low_min,ATRStock_Low_volatility,ATRStock_Low_change,ATRStock_Close_average,ATRStock_Close_max,ATRStock_Close_min,ATRStock_Close_volatility,ATRStock_Close_change,ATRStock_Volume_average,ATRStock_Volume_max,ATRStock_Volume_min,ATRStock_Volume_volatility,ATRStock_Volume_change
2016-01-03,70.78999999999999,72.0,69.96,2.0400000000000063,-2.0400000000000063,71.426,72.21,70.63,1.5799999999999983,-1.5799999999999983,70.372,71.23,69.6,1.6300000000000097,-1.5600000000000023,70.914,72.08,69.76,2.319999999999993,-2.200000000000003,377700,565025,288250,276775,276775
2016-01-10,69.398,70.31,67.52,2.7900000000000063,-2.410000000000011,69.91,70.92,68.26,2.6599999999999966,-2.0999999999999943,68.484,69.33,67.0,2.3299999999999983,-2.069999999999993,69.078,69.84,68.07,1.7700000000000102,-1.75,352479,439129,286698,152431,32342
2016-01-17,67.895,68.85,67.35,1.5,-1.3699999999999903,68.47999999999999,68.85,68.32,0.5300000000000011,-0.5300000000000011,66.8775,67.3,66.33,0.9699999999999989,-0.10999999999999943,67.725,68.25,66.7,1.5499999999999972,0.12999999999999545,262644,323094,221888,101206,30737
2016-01-24,69.446,70.86,67.64,3.219999999999999,3.1899999999999977,70.852,72.91,67.76,5.1499999999999915,5.1499999999999915,69.03999999999999,70.86,66.64,4.219999999999999,4.219999999999999,70.234,72.9,66.86,6.040000000000006,6.040000000000006,524143,796075,330452,465623,465623
2016-01-31,72.31400000000001,73.01,71.48,1.5300000000000011,0.6899999999999977,73.204,74.66,71.78,2.8799999999999955,1.9699999999999989,71.066,71.88,70.48,1.3999999999999915,-1.1099999999999994,72.028,73.15,71.12,2.030000000000001,-1.1899999999999977,338209,433060,281883,151177,-2846
2016-02-07,73.148,74.82,70.56,4.259999999999991,4.259999999999991,74.906,75.65,73.06,2.5900000000000034,2.5900000000000034,72.504,73.7,69.88,3.8200000000000074,3.8200000000000074,74.25,75.3,73.03,2.269999999999996,2.269999999999996,459930,581191,306716,274475,-215290
2016-02-14,74.275,76.05,73.3,2.75,-2.75,74.5925,76.19,73.75,2.4399999999999977,-2.4299999999999926,72.795,73.47,71.56,1.9099999999999966,-1.9099999999999966,73.375,73.95,72.88,1.0700000000000074,-1.0700000000000074,430516,700703,260379,440324,313933
2016-02-21,73.504,74.78,72.42,2.3599999999999994,1.3100000000000023,74.072,74.95,73.02,1.9300000000000068,1.0700000000000074,72.7,73.48,72.05,1.4300000000000068,0.8700000000000045,73.45,74.34,72.8,1.5400000000000063,0.5300000000000011,248136,387394,159440,227954,-227954
2016-02-28,74.296,75.2,73.5,1.7000000000000028,1.7000000000000028,75.128,76.1,74.38,1.7199999999999989,1.7199999999999989,73.9,75.14,72.98,2.1599999999999966,2.1599999999999966,74.764,76.0,73.71,2.2900000000000063,2.2900000000000063,251012,354469,154824,199645,86607
2016-03-06,75.866,76.28,75.51,0.769999999999996,-0.35999999999999943,76.418,76.81,76.13,0.6800000000000068,-0.21999999999999886,75.19,75.51,75.09,0.4200000000000017,0.4200000000000017,75.702,75.85,75.37,0.47999999999998977,0.060000000000002274,254426,313314,216147,97167,23077
2016-03-13,76.026,76.95,74.78,2.1700000000000017,1.1700000000000017,76.974,77.76,76.2,1.5600000000000023,1.3799999999999955,75.426,76.51,74.04,2.469999999999999,1.2900000000000063,76.42,77.26,75.24,2.0200000000000102,1.6500000000000057,351238,611749,188847,422902,325764
2016-03-20,77.47,77.96,76.99,0.9699999999999989,0.9400000000000119,78.32249999999999,78.89,77.99,0.9000000000000057,0.0,76.8275,76.99,76.64,0.3499999999999943,0.04000000000000625,77.745,78.14,77.38,0.7600000000000051,0.010000000000005116,228595,253247,207598,45649,-4442
2016-03-27,78.252,78.83,77.68,1.1499999999999915,0.3499999999999943,78.86,79.16,78.37,0.789999999999992,0.789999999999992,77.782,78.2,77.38,0.8200000000000074,0.36999999999999034,78.61,79.09,78.31,0.7800000000000011,0.7800000000000011,361257,624428,193949,430479,-126328
2016-04-03,78.15599999999999,79.23,77.64,1.5900000000000034,-1.3800000000000097,78.426,79.67,77.64,2.030000000000001,-1.8200000000000074,77.354,78.71,76.66,2.049999999999997,-1.6699999999999875,77.868,78.91,77.35,1.5600000000000023,-1.5499999999999972,208731,250278,176984,73294,1627
2016-04-10,78.05,78.42,77.47,0.9500000000000028,0.45000000000000284,78.394,79.3,77.7,1.5999999999999943,1.1299999999999955,77.428,78.16,76.87,1.289999999999992,1.0,78.168,79.25,77.36,1.8900000000000006,1.8900000000000006,200821,246953,171759,75194,75194
2016-04-17,79.37,79.9,78.62,1.2800000000000011,-0.37999999999999545,79.946,80.32,79.66,0.6599999999999966,0.13000000000000966,78.88000000000001,79.26,78.43,0.8299999999999983,-0.3100000000000023,79.422,79.77,78.58,1.1899999999999977,0.05000000000001137,234404,304845,188876,115969,17449
2016-04-24,79.024,79.89,77.22,2.6700000000000017,-1.7199999999999989,79.612,80.36,77.96,2.4000000000000057,-1.460000000000008,78.348,79.54,75.71,3.8300000000000125,-3.0400000000000063,78.84,79.96,76.0,3.9599999999999937,-3.019999999999996,431572,777825,234407,543418,511028
2016-05-01,75.792,76.39,75.25,1.1400000000000006,0.21999999999999886,76.552,77.33,75.9,1.4299999999999926,-0.7800000000000011,75.42,75.72,75.01,0.7099999999999937,0.06999999999999318,76.1,76.85,75.56,1.289999999999992,-0.5699999999999932,483778,836239,222368,613871,-256559
2016-05-08,76.926,77.34,76.17,1.1700000000000017,1.1700000000000017,77.42,77.98,76.81,1.1700000000000017,0.5300000000000011,76.44800000000001,77.08,75.66,1.4200000000000017,0.8500000000000085,77.012,77.63,76.55,1.0799999999999983,0.4200000000000017,247444,365705,196560,169145,-162450
