Date,MTL_stock_Open_average,MTL_stock_Open_max,MTL_stock_Open_min,MTL_stock_Open_volatility,MTL_stock_Open_change,MTL_stock_High_average,MTL_stock_High_max,MTL_stock_High_min,MTL_stock_High_volatility,MTL_stock_High_change,MTL_stock_Low_average,MTL_stock_Low_max,MTL_stock_Low_min,MTL_stock_Low_volatility,MTL_stock_Low_change,MTL_stock_Close_average,MTL_stock_Close_max,MTL_stock_Close_min,MTL_stock_Close_volatility,MTL_stock_Close_change,MTL_stock_Volume_average,MTL_stock_Volume_max,MTL_stock_Volume_min,MTL_stock_Volume_volatility,MTL_stock_Volume_change
2016-03-13,1.808,1.83,1.79,0.040000000000000036,-0.020000000000000018,1.846,1.9,1.81,0.08999999999999986,-0.07999999999999985,1.776,1.82,1.7,0.1200000000000001,-0.030000000000000027,1.812,1.88,1.78,0.09999999999999987,-0.07999999999999985,157620,261730,75023,186707,-186707
2016-03-20,1.7875,1.85,1.72,0.13000000000000012,-0.07000000000000006,1.8225,1.85,1.78,0.07000000000000006,-0.07000000000000006,1.7525,1.8,1.7,0.10000000000000009,-0.09000000000000008,1.7875,1.85,1.72,0.13000000000000012,-0.08000000000000007,66484,105599,37738,67861,36329
2016-03-27,1.768,1.8,1.72,0.08000000000000007,-0.010000000000000009,1.812,1.83,1.78,0.050000000000000044,0.050000000000000044,1.746,1.77,1.71,0.06000000000000005,0.030000000000000027,1.79,1.81,1.75,0.06000000000000005,0.06000000000000005,121143,243305,54900,188405,15193
2016-04-03,1.846,1.88,1.8,0.07999999999999985,0.039999999999999813,1.886,1.91,1.83,0.07999999999999985,0.010000000000000009,1.814,1.86,1.79,0.07000000000000006,0.040000000000000036,1.854,1.9,1.82,0.07999999999999985,0.010000000000000009,74190,151360,36879,114481,-111313
2016-04-10,1.996,2.08,1.87,0.20999999999999996,0.16999999999999993,2.082,2.15,2.0,0.1499999999999999,0.10000000000000009,1.956,2.02,1.83,0.18999999999999995,0.17999999999999972,2.052,2.1,1.94,0.16000000000000014,0.1299999999999999,346251,677002,132433,544569,-155132
2016-04-17,2.102,2.15,2.02,0.1299999999999999,0.08999999999999986,2.156,2.17,2.15,0.020000000000000018,0.0,2.088,2.11,2.02,0.08999999999999986,0.08000000000000007,2.148,2.15,2.14,0.009999999999999787,0.0,134134,200042,72979,127063,103486
2016-04-24,2.07,2.13,2.04,0.08999999999999986,-0.08999999999999986,2.124,2.16,2.08,0.08000000000000007,-0.06000000000000005,2.014,2.1,1.94,0.16000000000000014,-0.16000000000000014,2.034,2.1,1.99,0.1100000000000001,-0.1100000000000001,274487,468922,83245,385677,375377
2016-05-01,1.92,1.97,1.86,0.10999999999999988,-0.10999999999999988,1.946,2.02,1.9,0.1200000000000001,-0.1200000000000001,1.838,1.95,1.76,0.18999999999999995,-0.09999999999999987,1.864,2.0,1.77,0.22999999999999998,-0.1399999999999999,217902,375180,60694,314486,52437
2016-05-08,1.848,1.9,1.8,0.09999999999999987,0.030000000000000027,1.888,1.92,1.81,0.10999999999999988,0.09999999999999987,1.788,1.86,1.75,0.1100000000000001,0.010000000000000009,1.836,1.9,1.78,0.11999999999999988,-0.010000000000000009,179800,430861,69963,360898,319687
2016-05-15,1.8,1.83,1.76,0.07000000000000006,-0.030000000000000027,1.858,1.89,1.81,0.07999999999999985,0.019999999999999796,1.766,1.8,1.74,0.06000000000000005,-0.040000000000000036,1.816,1.89,1.75,0.1399999999999999,0.07999999999999985,112971,171549,66059,105490,-65428
2016-05-22,1.844,1.9,1.8,0.09999999999999987,-0.020000000000000018,1.88,1.92,1.84,0.07999999999999985,0.039999999999999813,1.808,1.88,1.77,0.10999999999999988,-0.020000000000000018,1.832,1.88,1.79,0.08999999999999986,-0.040000000000000036,70819,148395,20922,127473,-40480
2016-05-29,1.84,1.91,1.81,0.09999999999999987,-0.09999999999999987,1.85,1.91,1.81,0.09999999999999987,-0.05999999999999983,1.7875,1.84,1.75,0.09000000000000008,-0.08000000000000007,1.8075,1.85,1.75,0.10000000000000009,-0.020000000000000018,118035,249486,55055,194431,-176520
2016-06-05,1.778,1.82,1.75,0.07000000000000006,-0.07000000000000006,1.808,1.83,1.79,0.040000000000000036,-0.030000000000000027,1.724,1.75,1.71,0.040000000000000036,-0.010000000000000009,1.75,1.77,1.71,0.06000000000000005,-0.040000000000000036,228092,401168,56380,344788,-286461
2016-06-12,1.72,1.73,1.71,0.020000000000000018,-0.010000000000000009,1.748,1.8,1.72,0.08000000000000007,0.040000000000000036,1.654,1.71,1.61,0.09999999999999987,0.08000000000000007,1.714,1.8,1.64,0.16000000000000014,0.08000000000000007,123450,314379,23713,290666,223065
2016-06-19,1.702,1.8,1.62,0.17999999999999994,-0.17999999999999994,1.726,1.8,1.65,0.15000000000000013,-0.15000000000000013,1.6400000000000001,1.75,1.55,0.19999999999999996,-0.19999999999999996,1.666,1.78,1.59,0.18999999999999995,-0.18999999999999995,42738,73151,26392,46759,8436
2016-06-26,1.648,1.7,1.56,0.1399999999999999,0.1399999999999999,1.704,1.74,1.59,0.1499999999999999,0.1399999999999999,1.616,1.7,1.53,0.16999999999999993,0.16999999999999993,1.658,1.72,1.56,0.15999999999999992,0.15999999999999992,41424,63302,25372,37930,-22408
2016-07-03,1.7175,1.73,1.7,0.030000000000000027,0.030000000000000027,1.7575,1.78,1.73,0.050000000000000044,0.050000000000000044,1.6925,1.7,1.68,0.020000000000000018,-0.020000000000000018,1.7525,1.77,1.73,0.040000000000000036,0.040000000000000036,72145,123240,36660,86580,51826
2016-07-10,1.758,1.8,1.73,0.07000000000000006,0.040000000000000036,1.822,1.84,1.8,0.040000000000000036,0.0,1.734,1.77,1.67,0.10000000000000009,0.09000000000000008,1.798,1.84,1.75,0.09000000000000008,0.040000000000000036,133210,241002,78013,162989,-7218
2016-07-17,1.772,1.79,1.75,0.040000000000000036,-0.040000000000000036,1.79,1.82,1.76,0.06000000000000005,-0.06000000000000005,1.75,1.78,1.7,0.08000000000000007,-0.08000000000000007,1.76,1.8,1.71,0.09000000000000008,-0.09000000000000008,37637,51120,23466,27654,7498
2016-07-24,1.7,1.73,1.63,0.10000000000000009,-0.010000000000000009,1.722,1.74,1.71,0.030000000000000027,-0.030000000000000027,1.5999999999999999,1.65,1.46,0.18999999999999995,-0.16000000000000014,1.6119999999999999,1.65,1.46,0.18999999999999995,-0.18999999999999995,162954,505582,67208,438374,413781
2016-07-31,1.612,1.64,1.6,0.039999999999999813,-0.039999999999999813,1.618,1.65,1.6,0.04999999999999982,-0.039999999999999813,1.572,1.6,1.55,0.050000000000000044,-0.020000000000000018,1.58,1.62,1.56,0.06000000000000005,-0.040000000000000036,147576,272260,65177,207083,-32092
2016-08-07,1.594,1.61,1.58,0.030000000000000027,0.020000000000000018,1.632,1.66,1.61,0.04999999999999982,-0.009999999999999787,1.578,1.6,1.54,0.06000000000000005,0.040000000000000036,1.582,1.61,1.54,0.07000000000000006,0.040000000000000036,214008,307017,116087,190930,-76355
2016-08-14,1.694,1.79,1.61,0.17999999999999994,0.17999999999999994,1.74,1.84,1.63,0.2100000000000002,0.2100000000000002,1.686,1.79,1.61,0.17999999999999994,0.17999999999999994,1.72,1.8,1.62,0.17999999999999994,0.16999999999999993,103381,185321,33351,151970,-51610
2016-08-21,1.836,1.85,1.82,0.030000000000000027,0.030000000000000027,1.846,1.88,1.82,0.05999999999999983,0.05999999999999983,1.802,1.82,1.78,0.040000000000000036,0.020000000000000018,1.82,1.85,1.8,0.050000000000000044,0.0,77160,87267,49404,37863,37863
2016-08-28,2.008,2.11,1.9,0.20999999999999996,0.20999999999999996,2.06,2.17,1.93,0.24,0.24,1.978,2.08,1.86,0.21999999999999997,0.20999999999999974,2.028,2.14,1.89,0.2500000000000002,0.2500000000000002,347034,620183,88327,531856,-86
2016-09-04,2.5175,2.81,2.21,0.6000000000000001,0.6000000000000001,2.6575,2.83,2.49,0.33999999999999986,0.31999999999999984,2.4450000000000003,2.64,2.2,0.43999999999999995,0.3799999999999999,2.6025,2.8,2.46,0.33999999999999986,0.16999999999999993,668912,1116751,407389,709362,160678
2016-09-11,2.452,2.56,2.41,0.1499999999999999,-0.1499999999999999,2.5580000000000003,2.7,2.47,0.22999999999999998,0.08000000000000007,2.416,2.53,2.33,0.19999999999999973,-0.11999999999999966,2.524,2.69,2.37,0.31999999999999984,0.08000000000000007,422203,828471,216761,611710,544734
2016-09-18,2.702,2.85,2.6,0.25,0.2200000000000002,2.796,2.9,2.69,0.20999999999999996,0.1599999999999997,2.654,2.8,2.56,0.23999999999999977,0.23999999999999977,2.766,2.87,2.66,0.20999999999999996,0.16999999999999993,566553,688237,504449,183788,183788
2016-09-25,2.868,2.89,2.84,0.050000000000000266,0.020000000000000018,2.91,2.95,2.88,0.07000000000000028,-0.07000000000000028,2.832,2.86,2.81,0.04999999999999982,0.0,2.884,2.9,2.86,0.040000000000000036,-0.03000000000000025,214263,459963,86706,373257,61534
2016-10-02,2.93,3.01,2.85,0.1599999999999997,-0.020000000000000018,3.0,3.06,2.92,0.14000000000000012,-0.10000000000000009,2.904,3.0,2.83,0.16999999999999993,-0.040000000000000036,2.972,3.04,2.88,0.16000000000000014,-0.1299999999999999,249442,306912,149842,157070,-157070
2016-10-09,2.848,2.94,2.75,0.18999999999999995,-0.0900000000000003,2.928,2.97,2.87,0.10000000000000009,-0.07000000000000028,2.798,2.89,2.64,0.25,-0.06999999999999984,2.894,2.97,2.81,0.16000000000000014,-0.11000000000000032,173298,228853,119614,109239,-62370
2016-10-16,3.168,3.62,2.9,0.7200000000000002,0.7200000000000002,3.364,3.96,2.95,1.0099999999999998,1.0099999999999998,3.132,3.6,2.9,0.7000000000000002,0.7000000000000002,3.32,3.82,2.94,0.8799999999999999,0.8799999999999999,627238,1134449,111489,1022960,1022960
2016-10-23,4.736000000000001,5.03,4.4,0.6299999999999999,0.45999999999999996,5.048,5.25,4.83,0.41999999999999993,-0.2599999999999998,4.617999999999999,4.79,4.25,0.54,0.5199999999999996,4.922,5.19,4.8,0.39000000000000057,-0.33000000000000007,1616646,3457651,555126,2902525,-2902525
2016-10-30,4.696,4.91,4.31,0.6000000000000005,-0.5200000000000005,4.792,4.97,4.51,0.45999999999999996,-0.4300000000000006,4.542,4.91,4.19,0.7199999999999998,-0.5099999999999998,4.664,4.95,4.35,0.6000000000000005,-0.5500000000000007,573206,771805,350306,421499,76410
2016-11-06,5.206,5.82,4.6,1.2200000000000006,1.0900000000000007,5.374,5.83,4.98,0.8499999999999996,0.7399999999999993,5.006,5.34,4.6,0.7400000000000002,0.6300000000000008,5.2540000000000004,5.63,4.92,0.71,0.5099999999999998,843965,1369451,322604,1046847,61490
2016-11-13,6.288,6.66,5.81,0.8500000000000005,-0.39000000000000057,6.412,6.74,5.82,0.9199999999999999,-0.6799999999999997,6.164,6.54,5.6,0.9400000000000004,-0.5500000000000007,6.336,6.61,5.79,0.8200000000000003,-0.71,932594,1527551,573120,954431,-498082
2016-11-20,6.1375,6.3,6.0,0.2999999999999998,-0.13000000000000078,6.3325,6.42,6.25,0.16999999999999993,-0.16999999999999993,6.025,6.09,5.98,0.10999999999999943,-0.0699999999999994,6.2025,6.3,6.12,0.17999999999999972,0.04999999999999982,392338,490240,251064,239176,-239176
2016-11-27,5.812,6.18,5.47,0.71,-0.71,5.936,6.3,5.5,0.7999999999999998,-0.7999999999999998,5.646,6.13,5.28,0.8499999999999996,-0.8499999999999996,5.766,6.22,5.4,0.8199999999999994,-0.8199999999999994,513484,750507,310843,439664,83406
2016-12-04,5.374,5.46,5.22,0.2400000000000002,-0.2400000000000002,5.434,5.59,5.24,0.34999999999999964,-0.34999999999999964,5.248,5.46,5.13,0.33000000000000007,-0.33000000000000007,5.326,5.51,5.14,0.3700000000000001,-0.3700000000000001,386710,521210,261218,259992,259992
2016-12-11,6.22,6.35,6.12,0.22999999999999954,0.22999999999999954,6.306,6.38,6.2,0.17999999999999972,-0.03000000000000025,5.9719999999999995,6.05,5.81,0.2400000000000002,-0.09999999999999964,6.052,6.09,5.96,0.1299999999999999,0.0,799646,1325791,469067,856724,-152594
2016-12-18,6.024,6.24,5.75,0.4900000000000002,-0.4900000000000002,6.094,6.24,5.91,0.33000000000000007,-0.33000000000000007,5.876,6.07,5.64,0.4300000000000006,-0.21999999999999975,5.978,6.19,5.71,0.4800000000000004,-0.11000000000000032,314230,490938,176214,314724,-288405
2016-12-25,5.9225,6.0,5.85,0.15000000000000036,-0.09999999999999964,5.985,6.0,5.97,0.03000000000000025,-0.03000000000000025,5.7175,5.85,5.61,0.23999999999999932,0.0,5.805,5.94,5.68,0.2600000000000007,0.05000000000000071,419715,779131,194617,584514,-388841
2017-01-01,6.005,6.03,5.99,0.040000000000000036,-0.03000000000000025,6.1,6.15,6.03,0.1200000000000001,0.020000000000000462,5.890000000000001,5.98,5.82,0.16000000000000014,0.040000000000000036,5.9775,6.01,5.93,0.08000000000000007,-0.0600000000000005,236462,406432,164673,241759,-229054
2017-01-08,6.34,6.67,5.92,0.75,0.5800000000000001,6.598,6.83,6.01,0.8200000000000003,0.5499999999999998,6.25,6.51,5.88,0.6299999999999999,0.5200000000000005,6.502,6.79,5.91,0.8799999999999999,0.4900000000000002,560010,1277093,179293,1097800,169549
2017-01-15,6.345,6.43,6.25,0.17999999999999972,0.0699999999999994,6.5575,6.7,6.45,0.25,-0.08000000000000007,6.29,6.35,6.22,0.1299999999999999,-0.009999999999999787,6.4375,6.56,6.31,0.25,0.0,311833,514369,189872,324497,-68415
2017-01-22,6.344,6.45,6.22,0.23000000000000043,0.0,6.402,6.49,6.29,0.20000000000000018,-0.020000000000000462,6.13,6.28,6.05,0.23000000000000043,0.09999999999999964,6.19,6.3,6.09,0.20999999999999996,-0.05000000000000071,361936,504409,258404,246005,-127548
2017-01-29,6.202,6.29,6.12,0.16999999999999993,-0.08000000000000007,6.23,6.3,6.12,0.17999999999999972,0.009999999999999787,6.026,6.13,5.91,0.21999999999999975,0.03000000000000025,6.1,6.22,6.0,0.21999999999999975,0.08000000000000007,262790,291126,224749,66377,-7939
2017-02-05,6.088,6.22,6.01,0.20999999999999996,-0.20999999999999996,6.154,6.3,6.09,0.20999999999999996,-0.20999999999999996,5.97,6.07,5.86,0.20999999999999996,-0.10000000000000053,6.048,6.12,6.01,0.11000000000000032,-0.10000000000000053,189533,262920,120899,142021,-96601
2017-02-12,5.882,6.02,5.63,0.3899999999999997,0.02999999999999936,5.944,6.08,5.73,0.34999999999999964,-0.009999999999999787,5.664,5.83,5.46,0.3700000000000001,-0.03000000000000025,5.7379999999999995,5.89,5.56,0.33000000000000007,-0.09000000000000075,400178,516601,203732,312869,231948
2017-02-19,5.595000000000001,5.79,5.4,0.3899999999999997,-0.3899999999999997,5.68,5.84,5.58,0.2599999999999998,-0.2599999999999998,5.43,5.59,5.3,0.29000000000000004,-0.2699999999999996,5.4875,5.66,5.37,0.29000000000000004,-0.29000000000000004,247727,337612,150719,186893,44430
2017-02-26,5.13,5.26,5.03,0.22999999999999954,-0.14999999999999947,5.244,5.36,5.16,0.20000000000000018,-0.1299999999999999,4.998,5.07,4.81,0.2600000000000007,-0.03000000000000025,5.094,5.33,4.87,0.45999999999999996,-0.040000000000000036,253762,477332,116525,360807,-132044
2017-03-05,4.784,5.19,4.43,0.7600000000000007,-0.7600000000000007,4.828,5.19,4.51,0.6800000000000006,-0.6800000000000006,4.617999999999999,5.0,4.22,0.7800000000000002,-0.7800000000000002,4.678,5.05,4.36,0.6899999999999995,-0.6899999999999995,208814,321612,101052,220560,190310
2017-03-12,4.752,4.97,4.58,0.3899999999999997,0.21999999999999975,4.926,5.45,4.69,0.7599999999999998,0.6500000000000004,4.694,4.97,4.54,0.4299999999999997,0.3799999999999999,4.874,5.45,4.61,0.8399999999999999,0.79,270344,526464,152177,374287,236155
2017-03-19,5.026,5.2,4.89,0.3100000000000005,-0.20999999999999996,5.106,5.29,4.93,0.3600000000000003,-0.2599999999999998,4.886,5.08,4.8,0.28000000000000025,-0.27000000000000046,4.94,5.29,4.81,0.4800000000000004,-0.46999999999999975,171579,280780,84302,196478,-148544
2017-03-26,5.2540000000000004,5.65,4.82,0.8300000000000001,0.5099999999999998,5.532,5.81,5.21,0.5999999999999996,0.20000000000000018,5.144,5.37,4.75,0.6200000000000001,0.5499999999999998,5.402,5.65,5.19,0.45999999999999996,0.1299999999999999,784606,2167118,360451,1806667,-46409
2017-04-02,5.68,5.86,5.5,0.3600000000000003,0.20000000000000018,5.726,5.9,5.52,0.3800000000000008,0.28000000000000025,5.538,5.78,5.31,0.47000000000000064,0.35000000000000053,5.586,5.81,5.37,0.4399999999999995,0.2999999999999998,266414,416139,85670,330469,-148670
2017-04-09,5.5625,5.6,5.5,0.09999999999999964,-0.07000000000000028,5.63,5.68,5.58,0.09999999999999964,0.0699999999999994,5.435,5.47,5.39,0.08000000000000007,0.040000000000000036,5.48,5.53,5.43,0.10000000000000053,0.0600000000000005,184561,224581,142580,82001,-82001
2017-04-16,5.312,5.54,5.05,0.4900000000000002,-0.29000000000000004,5.382,5.61,5.26,0.35000000000000053,-0.35000000000000053,5.18,5.41,5.03,0.3799999999999999,-0.3100000000000005,5.268,5.46,5.09,0.3700000000000001,-0.28000000000000025,115815,150199,76096,74103,-27363
2017-04-23,5.529999999999999,5.97,5.3,0.6699999999999999,0.6699999999999999,5.656000000000001,6.23,5.36,0.8700000000000001,0.8300000000000001,5.434,5.95,5.1,0.8500000000000005,0.6900000000000004,5.538,6.01,5.16,0.8499999999999996,0.6600000000000001,352170,759664,108436,651228,587322
2017-04-30,5.85,6.01,5.55,0.45999999999999996,-0.45999999999999996,5.936,6.1,5.62,0.47999999999999954,-0.47999999999999954,5.7540000000000004,5.9,5.49,0.41000000000000014,-0.3799999999999999,5.83,6.01,5.61,0.39999999999999947,-0.39999999999999947,209473,247241,165917,81324,15125
2017-05-07,5.578,5.66,5.5,0.16000000000000014,0.09999999999999964,5.682,5.78,5.59,0.1900000000000004,0.040000000000000036,5.526,5.65,5.49,0.16000000000000014,0.0,5.58,5.74,5.5,0.2400000000000002,0.0,96784,120478,82785,37693,3460
2017-05-14,5.356,5.58,5.16,0.41999999999999993,-0.35999999999999943,5.418,5.63,5.22,0.41000000000000014,-0.39000000000000057,5.256,5.51,5.01,0.5,-0.3799999999999999,5.298,5.54,5.09,0.4500000000000002,-0.3899999999999997,116934,291248,36427,254821,35508
2017-05-21,5.324,5.48,5.15,0.33000000000000007,0.1299999999999999,5.394,5.55,5.19,0.35999999999999943,0.08999999999999986,5.22,5.4,5.08,0.3200000000000003,0.040000000000000036,5.306,5.46,5.18,0.28000000000000025,0.07000000000000028,118761,166791,65667,101124,66377
2017-05-28,5.3025,5.54,5.17,0.3700000000000001,0.04999999999999982,5.375,5.7,5.18,0.5200000000000005,0.07000000000000028,5.1775,5.3,5.05,0.25,0.08999999999999986,5.2275,5.38,5.07,0.3099999999999996,0.0699999999999994,379763,1037899,110194,927705,-15551
2017-06-04,5.138,5.31,4.96,0.34999999999999964,-0.20999999999999996,5.164,5.33,4.97,0.3600000000000003,-0.2699999999999996,5.03,5.22,4.85,0.3700000000000001,-0.2599999999999998,5.098,5.26,4.92,0.33999999999999986,-0.3100000000000005,122072,148518,78454,70064,23404
2017-06-11,4.65,4.86,4.36,0.5,-0.5,4.71,4.92,4.44,0.47999999999999954,-0.47999999999999954,4.482,4.78,4.16,0.6200000000000001,-0.6200000000000001,4.558,4.83,4.25,0.5800000000000001,-0.5800000000000001,166060,210112,97785,112327,95619
2017-06-18,4.358,4.5,4.25,0.25,0.25,4.442,4.6,4.32,0.27999999999999936,0.20999999999999996,4.298,4.47,4.17,0.2999999999999998,0.22999999999999954,4.372,4.59,4.22,0.3700000000000001,0.3099999999999996,174408,232282,123426,108856,-32928
2017-06-25,4.638,4.74,4.55,0.1900000000000004,0.020000000000000462,4.696,4.77,4.63,0.13999999999999968,0.07000000000000028,4.522,4.58,4.43,0.15000000000000036,0.15000000000000036,4.604,4.7,4.53,0.16999999999999993,0.09999999999999964,137666,190416,107841,82575,21218
2017-07-02,4.7375,4.79,4.65,0.13999999999999968,0.0699999999999994,4.8125,4.94,4.72,0.22000000000000064,-0.020000000000000462,4.665,4.72,4.61,0.10999999999999943,-0.02999999999999936,4.77,4.94,4.64,0.3000000000000007,-0.08000000000000007,95866,204097,53029,151068,19786
2017-07-09,4.796,4.88,4.66,0.21999999999999975,0.16000000000000014,4.8999999999999995,5.02,4.8,0.21999999999999975,0.08000000000000007,4.76,4.85,4.66,0.1899999999999995,0.10000000000000053,4.8839999999999995,5.02,4.77,0.25,0.07000000000000028,115675,192633,58971,133662,-4371
2017-07-16,4.890000000000001,4.95,4.82,0.1299999999999999,0.1200000000000001,5.0040000000000004,5.09,4.96,0.1299999999999999,-0.009999999999999787,4.864,4.93,4.8,0.1299999999999999,0.08999999999999986,4.984,5.05,4.92,0.1299999999999999,-0.03000000000000025,137617,215683,62129,153554,-102560
2017-07-23,4.82,4.94,4.64,0.3000000000000007,-0.16999999999999993,4.884,4.97,4.68,0.29000000000000004,-0.29000000000000004,4.748,4.84,4.61,0.22999999999999954,-0.09999999999999964,4.828,4.91,4.64,0.27000000000000046,-0.2400000000000002,103330,119804,85350,34454,-3645
2017-07-30,4.81,4.9,4.75,0.15000000000000036,0.04999999999999982,4.878,4.9,4.84,0.0600000000000005,0.0,4.706,4.77,4.65,0.11999999999999922,0.11999999999999922,4.784,4.88,4.69,0.1899999999999995,0.1200000000000001,158511,341324,76348,264976,-219514
2017-08-06,5.034,5.18,4.89,0.29000000000000004,-0.03000000000000025,5.088,5.19,4.93,0.2600000000000007,-0.16000000000000014,4.946,5.09,4.82,0.2699999999999996,-0.05999999999999961,4.982,5.11,4.84,0.27000000000000046,-0.15000000000000036,216570,467629,82914,384715,-366864
2017-08-13,5.02,5.09,4.9,0.1899999999999995,0.1299999999999999,5.084,5.17,5.03,0.13999999999999968,0.02999999999999936,4.9239999999999995,5.02,4.81,0.20999999999999996,0.1200000000000001,4.986,5.06,4.9,0.15999999999999925,0.09999999999999964,100274,118940,81030,37910,-37910
2017-08-20,5.342,5.51,5.14,0.3700000000000001,0.3700000000000001,5.504,5.75,5.15,0.5999999999999996,0.40999999999999925,5.244,5.42,5.06,0.3600000000000003,0.3600000000000003,5.432,5.73,5.13,0.6000000000000005,0.33000000000000007,316852,516159,123380,392779,-65590
2017-08-27,5.558,5.75,5.43,0.3200000000000003,0.2599999999999998,5.646,5.8,5.52,0.28000000000000025,0.20000000000000018,5.516,5.7,5.4,0.2999999999999998,0.21999999999999975,5.572,5.76,5.45,0.3099999999999996,0.27999999999999936,119160,186098,75232,110866,55819
2017-09-03,5.6425,5.73,5.59,0.14000000000000057,-0.08000000000000007,5.695,5.73,5.66,0.07000000000000028,-0.07000000000000028,5.54,5.57,5.52,0.05000000000000071,-0.009999999999999787,5.6075,5.65,5.56,0.09000000000000075,0.03000000000000025,130307,241420,82438,158982,20959
2017-09-10,5.466,5.65,5.28,0.3700000000000001,-0.3700000000000001,5.516,5.66,5.4,0.2599999999999998,-0.20999999999999996,5.338,5.51,5.23,0.27999999999999936,-0.27999999999999936,5.422,5.6,5.3,0.2999999999999998,-0.14999999999999947,175928,324494,81281,243213,243213
2017-09-17,5.3100000000000005,5.45,5.19,0.2599999999999998,-0.2599999999999998,5.354,5.45,5.31,0.14000000000000057,-0.1299999999999999,5.196,5.27,5.09,0.17999999999999972,-0.10999999999999943,5.248,5.33,5.16,0.16999999999999993,-0.14999999999999947,75721,110041,37484,72557,-7341
2017-09-24,5.22,5.41,5.11,0.2999999999999998,-0.2999999999999998,5.272,5.44,5.17,0.27000000000000046,-0.22000000000000064,5.124,5.26,5.06,0.20000000000000018,-0.14999999999999947,5.186,5.27,5.11,0.15999999999999925,-0.09999999999999964,158287,234240,80630,153610,-36221
2017-10-01,5.102,5.15,5.03,0.1200000000000001,-0.1200000000000001,5.144,5.19,5.1,0.09000000000000075,-0.08000000000000007,4.992,5.02,4.94,0.07999999999999918,-0.03999999999999915,5.066,5.12,5.0,0.1200000000000001,-0.0600000000000005,98464,161455,51305,110150,-49144
