Date,STNG_stock_Open_average,STNG_stock_Open_max,STNG_stock_Open_min,STNG_stock_Open_volatility,STNG_stock_Open_change,STNG_stock_High_average,STNG_stock_High_max,STNG_stock_High_min,STNG_stock_High_volatility,STNG_stock_High_change,STNG_stock_Low_average,STNG_stock_Low_max,STNG_stock_Low_min,STNG_stock_Low_volatility,STNG_stock_Low_change,STNG_stock_Close_average,STNG_stock_Close_max,STNG_stock_Close_min,STNG_stock_Close_volatility,STNG_stock_Close_change,STNG_stock_Volume_average,STNG_stock_Volume_max,STNG_stock_Volume_min,STNG_stock_Volume_volatility,STNG_stock_Volume_change
2016-03-13,6.128,6.25,5.99,0.2599999999999998,0.07000000000000028,6.258,6.41,6.08,0.33000000000000007,0.1900000000000004,6.02,6.16,5.85,0.3100000000000005,0.020000000000000462,6.142,6.24,6.02,0.22000000000000064,0.009999999999999787,2558067,4209581,1734098,2475483,1082762
2016-03-20,5.88,6.1,5.56,0.54,-0.54,5.99,6.12,5.82,0.2999999999999998,-0.2999999999999998,5.66,5.83,5.41,0.41999999999999993,-0.41999999999999993,5.85,6.01,5.64,0.3700000000000001,-0.20999999999999996,2223034,2564652,1705891,858761,353964
2016-03-27,5.742,5.83,5.58,0.25,-0.040000000000000036,5.848,5.94,5.76,0.1800000000000006,-0.0600000000000005,5.626,5.72,5.48,0.23999999999999932,0.0,5.7459999999999996,5.83,5.63,0.20000000000000018,0.11000000000000032,1809811,2703088,1160638,1542450,-230388
2016-04-03,5.642,5.73,5.51,0.22000000000000064,-0.040000000000000036,5.76,5.83,5.62,0.20999999999999996,0.040000000000000036,5.548,5.67,5.47,0.20000000000000018,0.09999999999999964,5.628,5.72,5.56,0.16000000000000014,0.14999999999999947,1650448,2136689,1293130,843559,-50237
2016-04-10,6.0200000000000005,6.32,5.78,0.54,0.3700000000000001,6.188,6.39,5.92,0.46999999999999975,0.27000000000000046,5.92,6.1,5.78,0.3199999999999994,0.1299999999999999,6.07,6.31,5.8,0.5099999999999998,0.25,2662148,4486554,1146941,3339613,1004486
2016-04-17,6.166,6.29,6.0,0.29000000000000004,0.29000000000000004,6.342,6.59,6.17,0.41999999999999993,0.41999999999999993,6.093999999999999,6.25,5.97,0.28000000000000025,0.28000000000000025,6.2620000000000005,6.57,6.11,0.45999999999999996,0.4500000000000002,2108619,2870942,1297877,1573065,791579
2016-04-24,6.482,6.64,6.35,0.29000000000000004,-0.08000000000000007,6.596,6.7,6.5,0.20000000000000018,-0.1299999999999999,6.272,6.33,6.18,0.15000000000000036,-0.0600000000000005,6.386,6.53,6.26,0.27000000000000046,-0.0600000000000005,2819577,4934715,1837283,3097432,289949
2016-05-01,6.08,6.24,5.78,0.45999999999999996,-0.45999999999999996,6.146,6.33,5.88,0.4500000000000002,-0.4500000000000002,5.886,6.03,5.74,0.29000000000000004,-0.29000000000000004,5.982,6.3,5.78,0.5199999999999996,-0.5199999999999996,1885198,2062521,1652393,410128,-288385
2016-05-08,5.79,5.98,5.63,0.35000000000000053,-0.040000000000000036,5.974,6.13,5.8,0.33000000000000007,-0.08000000000000007,5.686,5.76,5.63,0.1299999999999999,0.0,5.776,5.91,5.66,0.25,-0.20000000000000018,1790693,2386934,1177063,1209871,-1209871
2016-05-15,5.664,5.8,5.45,0.34999999999999964,-0.3099999999999996,5.732,5.91,5.49,0.41999999999999993,-0.35999999999999943,5.548,5.71,5.36,0.34999999999999964,-0.34999999999999964,5.606,5.82,5.42,0.40000000000000036,-0.40000000000000036,1801763,2360139,1232229,1127910,-687298
2016-05-22,5.6,5.82,5.38,0.4400000000000004,0.25,5.7459999999999996,5.88,5.53,0.34999999999999964,0.2999999999999998,5.5,5.61,5.37,0.2400000000000002,0.1200000000000001,5.676,5.82,5.51,0.3100000000000005,0.3100000000000005,2130618,3420171,1244099,2176072,1487756
2016-05-29,5.77,5.82,5.71,0.11000000000000032,-0.0699999999999994,5.835,5.95,5.76,0.1900000000000004,-0.15000000000000036,5.68,5.79,5.61,0.17999999999999972,-0.1200000000000001,5.7875,5.88,5.73,0.14999999999999947,-0.13999999999999968,1528923,1681771,1180741,501030,-67548
2016-06-05,5.782,5.95,5.49,0.45999999999999996,-0.27999999999999936,5.844,5.99,5.51,0.4800000000000004,-0.47000000000000064,5.62,5.87,5.2,0.6699999999999999,-0.5699999999999994,5.676,5.95,5.23,0.7199999999999998,-0.7199999999999998,2005478,2369673,1270185,1099488,580745
2016-06-12,4.892,5.2,4.76,0.4400000000000004,-0.41000000000000014,4.958,5.2,4.79,0.41000000000000014,-0.33999999999999986,4.71,4.89,4.59,0.2999999999999998,-0.20999999999999996,4.802,4.93,4.7,0.22999999999999954,-0.22999999999999954,4036504,6372905,3229724,3143181,98433
2016-06-19,4.676,4.82,4.39,0.4300000000000006,-0.41999999999999993,4.782,4.94,4.66,0.28000000000000025,-0.28000000000000025,4.58,4.72,4.34,0.3799999999999999,-0.3799999999999999,4.674,4.82,4.56,0.2600000000000007,-0.16000000000000014,2723617,4783695,1921421,2862274,2722982
2016-06-26,4.39,4.57,4.26,0.3100000000000005,-0.3100000000000005,4.4559999999999995,4.59,4.35,0.2400000000000002,-0.16999999999999993,4.246,4.33,4.1,0.23000000000000043,0.0,4.32,4.4,4.2,0.20000000000000018,0.09999999999999964,3871235,5580623,2526404,3054219,-2847463
2016-07-03,4.24,4.36,4.1,0.2600000000000007,-0.25,4.3675,4.4,4.33,0.07000000000000028,-0.040000000000000036,4.075,4.1,4.05,0.04999999999999982,-0.04999999999999982,4.22,4.35,4.08,0.2699999999999996,0.04999999999999982,3076184,4278630,2246688,2031942,-666676
2016-07-10,4.526,4.65,4.35,0.3000000000000007,0.2600000000000007,4.594,4.76,4.36,0.39999999999999947,0.25,4.402,4.52,4.21,0.3099999999999996,0.2400000000000002,4.51,4.59,4.33,0.2599999999999998,0.13999999999999968,3249758,4485047,1726036,2759011,-634333
2016-07-17,4.6259999999999994,4.8,4.47,0.33000000000000007,0.33000000000000007,4.75,4.89,4.61,0.27999999999999936,0.21999999999999975,4.518,4.78,4.37,0.41000000000000014,0.20000000000000018,4.658,4.82,4.48,0.33999999999999986,0.009999999999999787,3062283,4066185,2181188,1884997,-545950
2016-07-24,4.58,4.78,4.38,0.40000000000000036,0.1299999999999999,4.74,4.89,4.62,0.2699999999999996,0.08999999999999986,4.4559999999999995,4.67,4.31,0.3600000000000003,0.1299999999999999,4.628,4.78,4.34,0.4400000000000004,0.1299999999999999,5077709,10297480,2805751,7491729,3014286
2016-07-31,4.83,4.98,4.73,0.25,0.22000000000000064,5.008,5.2,4.81,0.39000000000000057,0.39000000000000057,4.7700000000000005,4.91,4.65,0.2599999999999998,0.25,4.884,5.19,4.67,0.5200000000000005,0.5200000000000005,2939444,4253445,2156209,2097236,-359929
2016-08-07,5.214,5.26,5.16,0.09999999999999964,-0.040000000000000036,5.264,5.36,5.19,0.16999999999999993,-0.1200000000000001,5.118,5.19,5.04,0.15000000000000036,-0.08000000000000007,5.18,5.26,5.12,0.13999999999999968,-0.10999999999999943,2053517,2866913,1354295,1512618,-1175310
2016-08-14,5.29,5.45,5.19,0.2599999999999998,0.2599999999999998,5.406000000000001,5.53,5.32,0.20999999999999996,0.1200000000000001,5.232,5.33,5.15,0.17999999999999972,0.16999999999999993,5.306,5.41,5.2,0.20999999999999996,0.040000000000000036,1956582,3101678,1172424,1929254,1091966
2016-08-21,5.122,5.35,4.89,0.45999999999999996,-0.3899999999999997,5.188,5.4,4.98,0.41999999999999993,-0.41000000000000014,4.904,5.15,4.69,0.45999999999999996,-0.3600000000000003,5.028,5.25,4.85,0.40000000000000036,-0.34000000000000075,4150179,7341293,2551744,4789549,345249
2016-08-28,4.890000000000001,4.95,4.83,0.1200000000000001,-0.03000000000000025,4.952,5.08,4.88,0.20000000000000018,0.0,4.784,4.88,4.72,0.16000000000000014,0.03000000000000025,4.864,4.96,4.77,0.1900000000000004,0.0,1952381,2407268,1432699,974569,-393231
2016-09-04,5.0425,5.15,4.89,0.2600000000000007,0.2400000000000002,5.1875,5.33,5.06,0.27000000000000046,0.1200000000000001,4.9375,5.07,4.82,0.25,-0.040000000000000036,5.0225,5.1,4.86,0.23999999999999932,-0.17999999999999972,3378839,5057144,2423105,2634039,2372682
2016-09-11,4.726,4.82,4.64,0.1800000000000006,-0.1800000000000006,4.796,4.94,4.69,0.25,-0.17000000000000082,4.614,4.74,4.55,0.1900000000000004,-0.1299999999999999,4.7459999999999996,4.94,4.63,0.3100000000000005,-0.22000000000000064,3114221,4067972,2219756,1848216,-715758
2016-09-18,4.812,4.91,4.71,0.20000000000000018,0.1200000000000001,4.904,5.01,4.8,0.20999999999999996,0.04999999999999982,4.732,4.83,4.63,0.20000000000000018,0.08999999999999986,4.798,4.91,4.63,0.28000000000000025,0.10000000000000053,2669697,3372917,1799926,1572991,-1572991
2016-09-25,4.756,4.92,4.63,0.29000000000000004,-0.29000000000000004,4.784,4.92,4.67,0.25,-0.25,4.594,4.71,4.51,0.20000000000000018,-0.20000000000000018,4.674,4.76,4.57,0.1899999999999995,-0.08000000000000007,2656453,4964521,1107585,3856936,3856936
2016-10-02,4.788,4.96,4.57,0.3899999999999997,0.3899999999999997,4.878,5.0,4.7,0.2999999999999998,0.2999999999999998,4.714,4.88,4.54,0.33999999999999986,0.33999999999999986,4.826,4.97,4.7,0.2699999999999996,0.17999999999999972,2136157,2457426,1903964,553462,-230124
2016-10-09,4.65,4.96,4.41,0.5499999999999998,-0.5499999999999998,4.688,5.0,4.5,0.5,-0.5,4.49,4.83,4.26,0.5700000000000003,-0.5700000000000003,4.548,4.84,4.36,0.47999999999999954,-0.47999999999999954,3174479,3661759,2439996,1221763,865908
2016-10-16,4.428,4.48,4.38,0.10000000000000053,0.10000000000000053,4.518,4.61,4.39,0.22000000000000064,0.1299999999999999,4.37,4.43,4.25,0.17999999999999972,0.17999999999999972,4.434,4.54,4.31,0.23000000000000043,0.13000000000000078,2265962,3523787,1025809,2497978,-2497978
2016-10-23,4.284,4.4,4.17,0.23000000000000043,-0.23000000000000043,4.334,4.49,4.17,0.3200000000000003,-0.3200000000000003,4.136,4.28,3.83,0.4500000000000002,-0.4500000000000002,4.192,4.3,3.97,0.3299999999999996,-0.3299999999999996,2927425,7000238,1718580,5281658,5021982
2016-10-30,3.924,4.05,3.81,0.23999999999999977,-0.1200000000000001,4.038,4.44,3.89,0.5500000000000003,-0.06999999999999984,3.7640000000000002,3.94,3.68,0.2599999999999998,0.04999999999999982,3.844,3.99,3.76,0.23000000000000043,-0.07000000000000028,4534927,9426991,2478250,6948741,-2342886
2016-11-06,3.828,4.06,3.66,0.39999999999999947,0.21999999999999975,3.98,4.21,3.8,0.41000000000000014,0.31999999999999984,3.758,3.91,3.61,0.30000000000000027,0.15000000000000036,3.918,4.16,3.69,0.4700000000000002,0.3600000000000003,2761069,4158319,1529256,2629063,2267471
2016-11-13,4.182,4.57,3.88,0.6900000000000004,0.3799999999999999,4.362,4.63,4.04,0.5899999999999999,0.21999999999999975,3.982,4.19,3.77,0.4200000000000004,0.4099999999999997,4.182,4.36,3.91,0.4500000000000002,0.3700000000000001,4696297,6455707,3240477,3215230,-3215230
2016-11-20,4.3275,4.35,4.28,0.0699999999999994,-0.0699999999999994,4.42,4.5,4.34,0.16000000000000014,-0.11000000000000032,4.275,4.33,4.21,0.1200000000000001,-0.08000000000000007,4.3375,4.41,4.28,0.1299999999999999,-0.1299999999999999,2601549,4044250,1047218,2997032,-2303668
2016-11-27,4.1739999999999995,4.3,4.02,0.28000000000000025,-0.28000000000000025,4.232,4.31,4.07,0.23999999999999932,-0.22999999999999954,4.062,4.16,3.96,0.20000000000000018,-0.20000000000000018,4.104,4.23,3.99,0.2400000000000002,-0.1899999999999995,2778144,4090506,1761196,2329310,1129929
2016-12-04,4.156,4.44,3.96,0.4800000000000004,0.40000000000000036,4.338,4.68,4.07,0.6099999999999994,0.6099999999999994,4.124,4.44,3.92,0.5200000000000005,0.5200000000000005,4.244,4.49,4.0,0.4900000000000002,0.4900000000000002,2929645,4180783,1978327,2202456,1329257
2016-12-11,4.338,4.61,4.11,0.5,-0.16999999999999993,4.468,4.67,4.33,0.33999999999999986,0.019999999999999574,4.2,4.42,4.01,0.41000000000000014,0.16999999999999993,4.29,4.49,4.13,0.3600000000000003,0.22000000000000064,2904123,4122322,2280822,1841500,1407176
2016-12-18,13.190000000000001,47.7,4.49,43.21,43.21,13.374,48.2,4.57,43.63,43.63,12.761999999999999,45.8,4.47,41.33,41.33,12.974,46.4,4.54,41.86,41.86,1666815,3097079,147963,2949116,-1672766
2016-12-25,46.025,46.4,45.4,1.0,-0.8999999999999986,47.045,47.9,46.15,1.75,-1.5500000000000043,45.275,45.9,45.0,0.8999999999999986,-0.8999999999999986,45.775,46.4,45.3,1.1000000000000014,-1.1000000000000014,119144,143758,100303,43455,6986
2017-01-01,47.775,48.7,46.4,2.3000000000000043,2.3000000000000043,48.6125,49.3,47.9,1.3999999999999986,0.9500000000000028,46.8125,47.8,45.75,2.049999999999997,1.0499999999999972,47.9,48.4,47.5,0.8999999999999986,-0.3999999999999986,196427,219431,165432,53999,-16688
2017-01-08,47.0,47.3,46.2,1.0999999999999943,-0.7999999999999972,47.66,48.4,46.9,1.5,-0.6000000000000014,46.01,46.8,45.1,1.6999999999999957,-0.25,46.62,47.3,45.8,1.5,-0.9000000000000057,172775,194996,135129,59867,59867
2017-01-15,43.825,45.0,43.0,2.0,-1.3999999999999986,44.4125,45.25,43.6,1.6499999999999986,-1.2000000000000028,42.4625,43.0,41.6,1.3999999999999986,0.6499999999999986,43.275,43.5,43.0,0.5,0.29999999999999716,466792,705474,260893,444581,-127722
2017-01-22,40.46,43.3,39.0,4.299999999999997,-4.299999999999997,41.14,43.5,40.0,3.5,-3.5,39.04,40.3,38.3,2.0,-2.0,39.28,40.4,38.4,2.0,-2.0,408798,690980,287754,403226,-181255
2017-01-29,38.16,39.8,37.3,2.5,-2.5,38.92,39.9,38.0,1.8999999999999986,-1.1000000000000014,36.9,37.3,36.6,0.6999999999999957,0.5,37.82,38.8,37.2,1.5999999999999943,1.5,278631,296758,248465,48293,21436
2017-02-05,37.1,38.5,35.7,2.799999999999997,-2.6000000000000014,37.512,38.8,36.16,2.6400000000000006,-2.0999999999999943,36.09,37.85,35.0,2.8500000000000014,-2.450000000000003,36.4,38.0,35.5,2.5,-2.200000000000003,211005,355496,150290,205206,56736
2017-02-12,41.94,44.7,37.1,7.600000000000001,4.399999999999999,43.6,44.8,41.5,3.299999999999997,1.7000000000000028,40.64,42.6,36.8,5.800000000000004,3.9000000000000057,42.62,44.7,39.6,5.100000000000001,3.3999999999999986,660562,1096773,284859,811914,-688396
2017-02-19,43.175,44.2,42.5,1.7000000000000028,-0.3999999999999986,43.775,44.4,43.4,1.0,0.10000000000000142,41.975,42.4,41.1,1.2999999999999972,-1.1999999999999957,42.5,43.1,41.2,1.8999999999999986,-1.6999999999999957,283769,369727,185801,183926,133659
2017-02-26,39.32,41.2,38.5,2.700000000000003,-2.5,39.9,41.2,39.0,2.200000000000003,-1.8000000000000043,38.5,39.3,38.3,1.0,-1.0,38.88,39.9,38.5,1.3999999999999986,-1.3999999999999986,233044,336127,155204,180923,-75634
2017-03-05,39.12,40.4,37.9,2.5,2.5,40.12,41.7,38.3,3.4000000000000057,2.4000000000000057,38.5,39.6,37.3,2.3000000000000043,2.3000000000000043,39.48,40.1,38.1,2.0,1.8999999999999986,243479,289996,162103,127893,-105210
2017-03-12,40.42,43.5,39.2,4.299999999999997,3.5,42.67,47.9,40.0,7.899999999999999,6.949999999999996,40.25,43.4,38.9,4.5,3.4499999999999957,42.160000000000004,47.6,39.0,8.600000000000001,7.5,358544,740559,129529,611030,611030
2017-03-19,43.0,46.9,40.5,6.399999999999999,-4.600000000000001,43.9,46.9,42.0,4.899999999999999,-4.0,41.22,43.5,39.45,4.049999999999997,-1.8999999999999986,41.82,43.5,40.7,2.799999999999997,-1.7000000000000028,286735,329112,178726,150386,-105742
2017-03-26,44.16,45.8,40.8,5.0,4.900000000000006,45.56,46.5,42.4,4.100000000000001,4.0,43.42,44.8,40.3,4.5,3.9000000000000057,44.82,45.9,42.2,3.6999999999999957,2.1999999999999957,310704,511255,181413,329842,140116
2017-04-02,43.26,44.7,42.2,2.5,-2.3000000000000043,43.82,45.0,43.1,1.8999999999999986,-1.7000000000000028,42.22,43.6,41.3,2.3000000000000043,-1.6000000000000014,42.839999999999996,43.8,41.6,2.1999999999999957,-0.6999999999999957,207111,296872,147529,149343,68957
2017-04-09,43.375,45.0,41.5,3.5,-1.6000000000000014,44.175,45.5,41.8,3.700000000000003,-3.700000000000003,41.824999999999996,43.3,39.3,4.0,-3.6000000000000014,42.9,45.2,39.9,5.300000000000004,-5.300000000000004,254955,390518,197295,193223,172247
2017-04-16,40.379999999999995,41.5,39.9,1.6000000000000014,1.6000000000000014,40.879999999999995,41.5,40.3,1.2000000000000028,1.2000000000000028,39.62,40.3,39.0,1.2999999999999972,0.8999999999999986,40.26,40.7,40.0,0.7000000000000028,-0.10000000000000142,168467,193951,129866,64085,3055
2017-04-23,41.74,45.8,40.1,5.699999999999996,4.799999999999997,43.14,46.0,41.0,5.0,4.799999999999997,40.64,42.9,39.6,3.299999999999997,3.299999999999997,42.38,45.7,40.5,5.200000000000003,3.3999999999999986,301640,588707,177538,411169,167087
2017-04-30,43.78,44.8,42.9,1.8999999999999986,-1.3000000000000043,44.56,45.2,43.4,1.8000000000000043,-1.2000000000000028,42.6,42.9,42.3,0.6000000000000014,-0.6000000000000014,43.44,44.8,42.3,2.5,-0.8000000000000043,176059,241710,132000,109710,1873
2017-05-07,43.26,45.8,42.1,3.6999999999999957,3.5,43.84,45.9,43.0,2.8999999999999986,2.5,41.8,42.0,41.7,0.29999999999999716,0.0,42.480000000000004,43.2,41.9,1.3000000000000043,-1.3000000000000043,194252,526061,93196,432865,425535
2017-05-14,41.4,42.7,40.5,2.200000000000003,-1.7000000000000028,42.22,43.6,40.9,2.700000000000003,-1.6000000000000014,40.85,42.15,40.2,1.9499999999999957,-1.6499999999999986,41.36,42.6,40.3,2.3000000000000043,-1.3000000000000043,171221,195682,143129,52553,12642
2017-05-21,40.6,42.1,39.3,2.8000000000000043,-2.1000000000000014,41.089999999999996,42.3,39.55,2.75,-2.75,39.8,41.4,37.5,3.8999999999999986,-3.6000000000000014,40.26,42.0,37.9,4.100000000000001,-3.700000000000003,748129,1886139,97252,1788887,745588
2017-05-28,37.475,37.8,37.2,0.5999999999999943,0.09999999999999432,38.05,38.2,37.9,0.30000000000000426,0.10000000000000142,36.125,36.6,35.7,0.8999999999999986,0.3999999999999986,37.125,37.8,36.4,1.3999999999999986,-0.7000000000000028,560413,792169,322350,469819,-469819
2017-06-04,36.3,36.8,35.8,1.0,0.3999999999999986,37.3,39.0,36.3,2.700000000000003,1.8999999999999986,35.47,36.3,34.2,2.0999999999999943,0.44999999999999574,36.64,38.2,36.0,2.200000000000003,2.1000000000000014,366045,447601,258699,188902,173141
2017-06-11,38.08,38.9,37.3,1.6000000000000014,-1.1000000000000014,38.802,39.2,37.9,1.3000000000000043,-1.3000000000000043,36.88,37.6,36.3,1.3000000000000043,-0.6000000000000014,37.76,38.6,36.5,2.1000000000000014,-0.29999999999999716,381255,408879,340532,68347,-15513
2017-06-18,37.16,38.0,36.0,2.0,0.0,38.14,40.0,37.1,2.8999999999999986,1.6000000000000014,36.449999999999996,37.4,35.5,1.8999999999999986,-0.10000000000000142,37.52,40.0,36.1,3.8999999999999986,2.3999999999999986,240991,380558,176264,204294,204294
2017-06-25,40.42,40.8,39.9,0.8999999999999986,0.7000000000000028,41.4,42.0,40.4,1.6000000000000014,1.0,39.802,40.4,39.0,1.3999999999999986,0.6000000000000014,40.42,40.9,39.7,1.1999999999999957,-0.5,272280,419743,162331,257412,100928
2017-07-02,39.325,40.6,37.7,2.8999999999999986,-2.299999999999997,40.175,41.7,38.1,3.6000000000000014,-3.6000000000000014,38.45,40.0,36.8,3.200000000000003,-3.200000000000003,38.9,40.5,37.7,2.799999999999997,-2.700000000000003,209992,269591,134024,135567,50653
2017-07-09,37.74,38.4,37.1,1.2999999999999972,0.8999999999999986,38.8,39.3,38.3,1.0,1.0,37.339999999999996,37.8,36.8,1.0,0.6999999999999957,38.1,39.0,37.6,1.3999999999999986,1.2000000000000028,178735,268704,107848,160856,43093
2017-07-16,38.04,39.0,37.4,1.6000000000000014,-1.0,38.64,39.7,37.9,1.8000000000000043,-1.7000000000000028,37.14,38.4,36.4,2.0,-2.0,37.66,38.6,37.3,1.3000000000000043,-1.3000000000000043,234046,361796,90199,271597,157089
2017-07-23,37.28,37.8,36.9,0.8999999999999986,0.3999999999999986,37.91,38.15,37.7,0.44999999999999574,0.29999999999999716,36.82,37.0,36.7,0.29999999999999716,0.29999999999999716,37.1,37.6,36.8,0.8000000000000043,0.30000000000000426,181269,215574,156563,59011,31986
2017-07-30,36.58,37.2,35.7,1.5,-1.5,37.04,37.7,36.3,1.4000000000000057,-1.4000000000000057,36.12,36.95,35.3,1.6500000000000057,-1.6500000000000057,36.22,37.1,35.4,1.7000000000000028,-1.7000000000000028,160108,202516,120207,82309,-82309
2017-08-06,34.88,35.3,33.5,1.7999999999999972,-1.7000000000000028,35.56,36.2,34.4,1.8000000000000043,-1.5,34.56,35.2,33.2,2.0,-2.0,34.82,35.5,33.6,1.8999999999999986,-1.8999999999999986,152399,231785,100333,131452,131452
2017-08-13,33.64,34.1,32.7,1.3999999999999986,-0.6000000000000014,34.82,35.3,34.2,1.0999999999999943,-0.19999999999999574,33.019999999999996,33.9,32.0,1.8999999999999986,-1.0,33.84,35.1,32.2,2.8999999999999986,1.0,222838,338629,106273,232356,65538
2017-08-20,34.88,37.3,33.8,3.5,2.5999999999999943,36.156,39.9,34.2,5.699999999999996,5.119999999999997,34.52,36.8,33.6,3.1999999999999957,3.1999999999999957,35.84,39.8,33.7,6.099999999999994,6.099999999999994,229254,442910,140325,302585,302585
2017-08-27,39.9,40.7,38.7,2.0,0.9000000000000057,40.99,41.8,40.2,1.5999999999999943,0.5,39.04,40.0,37.5,2.5,1.0,39.980000000000004,40.7,39.1,1.6000000000000014,1.1000000000000014,416712,565550,318323,247227,-18205
2017-09-03,37.325,40.0,35.4,4.600000000000001,-3.6000000000000014,37.879999999999995,40.0,36.15,3.8500000000000014,-2.4299999999999997,35.4875,36.9,34.9,2.0,-1.75,35.725,37.2,35.1,2.1000000000000014,-1.9000000000000057,785879,1329415,497548,831867,42612
2017-09-10,35.14,36.9,34.2,2.6999999999999957,1.3999999999999986,35.94,36.9,35.05,1.8500000000000014,0.44999999999999574,34.3,34.8,33.7,1.0999999999999943,0.3999999999999986,34.78,35.8,34.1,1.6999999999999957,0.5,459434,857424,276199,581225,548598
2017-09-17,34.26,35.8,33.0,2.799999999999997,1.1000000000000014,35.75,36.65,34.8,1.8500000000000014,1.7000000000000028,33.7,34.2,32.7,1.5,1.3999999999999986,34.94,35.9,33.9,2.0,2.0,627930,1171837,401226,770611,-139539
2017-09-24,35.22,36.2,34.8,1.4000000000000057,-1.1000000000000014,35.93,36.5,35.2,1.2999999999999972,-0.29999999999999716,34.44,35.0,34.0,1.0,-0.8999999999999986,34.78,35.3,34.1,1.1999999999999957,-1.0,436815,573073,308215,264858,140348
2017-10-01,35.74,36.6,34.3,2.3000000000000043,2.3000000000000043,36.769999999999996,37.3,36.3,1.0,0.7000000000000028,35.42,36.2,34.3,1.9000000000000057,1.8000000000000043,36.26,37.0,35.8,1.2000000000000028,0.5,357378,473864,251021,222843,-222843
2017-10-08,36.0,36.3,35.6,0.6999999999999957,-0.09999999999999432,36.23,36.4,35.85,0.5499999999999972,0.0,35.26,35.7,34.9,0.8000000000000043,0.6000000000000014,35.62,36.1,35.1,1.0,0.7000000000000028,219070,376318,142861,233457,76813
2017-10-15,36.28,37.0,35.8,1.2000000000000028,-0.10000000000000142,36.86,37.2,36.0,1.2000000000000028,0.0,35.82,36.4,35.0,1.3999999999999986,-0.30000000000000426,36.36,37.0,35.6,1.3999999999999986,0.6000000000000014,286709,324675,238128,86547,59922
