Date,DNRStock_Open_average,DNRStock_Open_max,DNRStock_Open_min,DNRStock_Open_volatility,DNRStock_Open_change,DNRStock_High_average,DNRStock_High_max,DNRStock_High_min,DNRStock_High_volatility,DNRStock_High_change,DNRStock_Low_average,DNRStock_Low_max,DNRStock_Low_min,DNRStock_Low_volatility,DNRStock_Low_change,DNRStock_Close_average,DNRStock_Close_max,DNRStock_Close_min,DNRStock_Close_volatility,DNRStock_Close_change,DNRStock_Volume_average,DNRStock_Volume_max,DNRStock_Volume_min,DNRStock_Volume_volatility,DNRStock_Volume_change
2016-01-03,1.8559999999999999,2.01,1.64,0.3699999999999999,-0.2799999999999998,1.928,2.21,1.73,0.48,-0.48,1.718,1.92,1.51,0.4099999999999999,-0.4099999999999999,1.8,2.04,1.61,0.42999999999999994,-0.41000000000000014,12136571,15754328,10258602,5495726,-5495726
2016-01-10,1.45,1.66,1.3,0.3599999999999999,-0.3599999999999999,1.538,1.66,1.37,0.2899999999999998,-0.2899999999999998,1.314,1.49,1.16,0.33000000000000007,-0.33000000000000007,1.376,1.49,1.22,0.27,-0.27,12837234,18944168,9823627,9120541,4600498
2016-01-17,1.185,1.39,1.03,0.3599999999999999,0.10999999999999988,1.315,1.52,1.1,0.41999999999999993,0.22999999999999998,1.0725,1.33,0.86,0.4700000000000001,0.26,1.195,1.34,1.08,0.26,0.24,13713143,17846380,10382913,7463467,7463467
2016-01-24,1.212,1.33,1.06,0.27,0.040000000000000036,1.312,1.58,1.12,0.45999999999999996,0.26,1.092,1.32,0.98,0.3400000000000001,0.32000000000000006,1.206,1.56,1.01,0.55,0.55,13566176,15579459,9921881,5657578,5303003
2016-01-31,1.3479999999999999,1.47,1.2,0.27,-0.010000000000000009,1.506,1.67,1.27,0.3999999999999999,0.20999999999999996,1.25,1.47,1.11,0.3599999999999999,0.14000000000000012,1.4,1.56,1.19,0.3700000000000001,0.30000000000000004,13470597,15622488,11114932,4507556,-620806
2016-02-07,1.234,1.51,1.1,0.4099999999999999,-0.4099999999999999,1.306,1.51,1.12,0.3899999999999999,-0.17999999999999994,1.09,1.22,1.0,0.21999999999999997,-0.20999999999999996,1.1400000000000001,1.26,1.03,0.22999999999999998,-0.1399999999999999,11835095,17982320,6875572,11106748,6837766
2016-02-14,1.1025,1.19,1.03,0.15999999999999992,-0.15999999999999992,1.1375,1.23,1.03,0.19999999999999996,-0.19999999999999996,0.9875,1.02,0.89,0.13,-0.13,1.0475,1.1,1.01,0.09000000000000008,-0.020000000000000018,13615676,18426352,9290656,9135696,7335324
2016-02-21,1.022,1.11,0.93,0.18000000000000005,0.050000000000000044,1.118,1.24,1.01,0.22999999999999998,0.1299999999999999,0.988,1.1,0.9,0.20000000000000007,0.08000000000000007,1.056,1.19,0.95,0.24,0.10999999999999988,11139130,16208598,8877157,7331441,6121189
2016-02-28,1.57,2.28,1.2,1.0799999999999998,1.0799999999999998,2.018,3.28,1.31,1.9699999999999998,1.9699999999999998,1.512,2.16,1.19,0.9700000000000002,0.9700000000000002,1.968,3.26,1.28,1.9799999999999998,1.9799999999999998,25366206,55160116,11568279,43591837,43591837
2016-03-06,2.78,3.48,2.29,1.19,-0.8500000000000001,2.942,3.7,2.31,1.3900000000000001,-1.1700000000000004,2.338,3.05,1.97,1.0799999999999998,-0.75,2.556,3.66,2.21,1.4500000000000002,-1.2600000000000002,27557051,50066588,16720462,33346126,-33346126
