Date,Technology Select Sector SPDR_etf_Open_average,Technology Select Sector SPDR_etf_Open_max,Technology Select Sector SPDR_etf_Open_min,Technology Select Sector SPDR_etf_Open_volatility,Technology Select Sector SPDR_etf_Open_change,Technology Select Sector SPDR_etf_High_average,Technology Select Sector SPDR_etf_High_max,Technology Select Sector SPDR_etf_High_min,Technology Select Sector SPDR_etf_High_volatility,Technology Select Sector SPDR_etf_High_change,Technology Select Sector SPDR_etf_Low_average,Technology Select Sector SPDR_etf_Low_max,Technology Select Sector SPDR_etf_Low_min,Technology Select Sector SPDR_etf_Low_volatility,Technology Select Sector SPDR_etf_Low_change,Technology Select Sector SPDR_etf_Close_average,Technology Select Sector SPDR_etf_Close_max,Technology Select Sector SPDR_etf_Close_min,Technology Select Sector SPDR_etf_Close_volatility,Technology Select Sector SPDR_etf_Close_change
2016-03-20,43.31,43.31,43.31,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2016-03-27,44.05,44.05,44.05,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2016-04-03,44.12,44.12,44.12,0.0,0.0,44.28,44.28,44.28,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.89,43.89,43.89,0.0,0.0
2016-04-10,44.45,44.45,44.45,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.25,44.25,44.25,0.0,0.0,44.34,44.34,44.34,0.0,0.0
2016-04-17,43.51,43.51,43.51,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2016-04-24,42.26,42.26,42.26,0.0,0.0,42.33,42.33,42.33,0.0,0.0,41.82,41.82,41.82,0.0,0.0,42.13,42.13,42.13,0.0,0.0
2016-05-01,41.76,41.76,41.76,0.0,0.0,42.25,42.25,42.25,0.0,0.0,41.76,41.76,41.76,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2016-05-08,42.36,42.36,42.36,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2016-05-15,42.45,42.45,42.45,0.0,0.0,42.83,42.83,42.83,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2016-05-22,43.88,43.88,43.88,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.83,43.83,43.83,0.0,0.0,44.1,44.1,44.1,0.0,0.0
2016-05-29,43.98,43.98,43.98,0.0,0.0,44.03,44.03,44.03,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.94,43.94,43.94,0.0,0.0
2016-06-05,43.96,43.96,43.96,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.81,43.81,43.81,0.0,0.0,43.96,43.96,43.96,0.0,0.0
2016-06-12,43.25,43.25,43.25,0.0,0.0,43.35,43.35,43.35,0.0,0.0,42.85,42.85,42.85,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2016-06-19,42.42,42.42,42.42,0.0,0.0,43.14,43.14,43.14,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2016-06-26,43.4,43.4,43.4,0.0,0.0,43.6,43.6,43.6,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2016-07-03,43.66,43.66,43.66,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.61,43.61,43.61,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2016-07-10,45.2,45.2,45.2,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.88,44.88,44.88,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2016-07-17,45.53,45.53,45.53,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.43,45.43,45.43,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2016-07-24,46.48,46.48,46.48,0.0,0.0,46.56,46.56,46.56,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2016-07-31,46.75,46.75,46.75,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.7,46.7,46.7,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2016-08-07,47.15,47.15,47.15,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.01,47.01,47.01,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2016-08-14,46.86,46.86,46.86,0.0,0.0,47.06,47.06,47.06,0.0,0.0,46.75,46.75,46.75,0.0,0.0,47.02,47.02,47.02,0.0,0.0
2016-08-21,47.0,47.0,47.0,0.0,0.0,47.39,47.39,47.39,0.0,0.0,46.8,46.8,46.8,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2016-08-28,47.37,47.37,47.37,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.14,47.14,47.14,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2016-09-04,46.89,46.89,46.89,0.0,0.0,47.05,47.05,47.05,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.16,46.16,46.16,0.0,0.0
2016-09-11,47.4,47.4,47.4,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2016-09-18,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2016-09-25,47.64,47.64,47.64,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2016-10-02,47.79,47.79,47.79,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2016-10-09,47.38,47.38,47.38,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2016-10-16,47.47,47.47,47.47,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2016-10-23,47.62,47.62,47.62,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.32,47.32,47.32,0.0,0.0,47.44,47.44,47.44,0.0,0.0
2016-10-30,46.22,46.22,46.22,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.06,46.06,46.06,0.0,0.0,46.18,46.18,46.18,0.0,0.0
2016-11-06,46.33,46.33,46.33,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.33,46.33,46.33,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2016-11-13,47.51,47.51,47.51,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.36,47.36,47.36,0.0,0.0
2016-11-20,47.83,47.83,47.83,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.78,47.78,47.78,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2016-11-27,46.48,46.48,46.48,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2016-12-04,48.48,48.48,48.48,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2016-12-11,49.08,49.08,49.08,0.0,0.0,49.09,49.09,49.09,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2016-12-18,48.87,48.87,48.87,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2016-12-25,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2017-01-01,49.04,49.04,49.04,0.0,0.0,49.47,49.47,49.47,0.0,0.0,48.9,48.9,48.9,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2017-01-08,49.51,49.51,49.51,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2017-01-15,49.75,49.75,49.75,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2017-01-22,50.72,50.72,50.72,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2017-01-29,50.55,50.55,50.55,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-02-05,51.29,51.29,51.29,0.0,0.0,51.4,51.4,51.4,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2017-02-12,51.95,51.95,51.95,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.87,51.87,51.87,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2017-02-19,52.2,52.2,52.2,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.17,52.17,52.17,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2017-02-26,52.7,52.7,52.7,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2017-03-05,53.08,53.08,53.08,0.0,0.0,53.22,53.22,53.22,0.0,0.0,52.89,52.89,52.89,0.0,0.0,53.11,53.11,53.11,0.0,0.0
2017-03-12,53.43,53.43,53.43,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.34,53.34,53.34,0.0,0.0
2017-03-19,52.98,52.98,52.98,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2017-03-26,53.36,53.36,53.36,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.31,53.31,53.31,0.0,0.0
2017-04-02,53.01,53.01,53.01,0.0,0.0,53.2,53.2,53.2,0.0,0.0,52.87,52.87,52.87,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2017-04-09,52.52,52.52,52.52,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2017-04-16,53.3,53.3,53.3,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.17,53.17,53.17,0.0,0.0
2017-04-23,54.41,54.41,54.41,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.25,54.25,54.25,0.0,0.0,54.38,54.38,54.38,0.0,0.0
2017-04-30,54.86,54.86,54.86,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2017-05-07,55.47,55.47,55.47,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2017-05-14,55.22,55.22,55.22,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2017-05-21,56.36,56.36,56.36,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.38,56.38,56.38,0.0,0.0
2017-05-28,56.88,56.88,56.88,0.0,0.0,57.2,57.2,57.2,0.0,0.0,56.7,56.7,56.7,0.0,0.0,57.19,57.19,57.19,0.0,0.0
2017-06-04,57.52,57.52,57.52,0.0,0.0,57.62,57.62,57.62,0.0,0.0,55.22,55.22,55.22,0.0,0.0,56.02,56.02,56.02,0.0,0.0
2017-06-11,55.35,55.35,55.35,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2017-06-18,55.9,55.9,55.9,0.0,0.0,56.44,56.44,56.44,0.0,0.0,55.81,55.81,55.81,0.0,0.0,56.3,56.3,56.3,0.0,0.0
2017-06-25,55.0,55.0,55.0,0.0,0.0,55.09,55.09,55.09,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2017-07-02,54.58,54.58,54.58,0.0,0.0,55.19,55.19,55.19,0.0,0.0,54.54,54.54,54.54,0.0,0.0,55.01,55.01,55.01,0.0,0.0
2017-07-09,56.6,56.6,56.6,0.0,0.0,56.92,56.92,56.92,0.0,0.0,56.52,56.52,56.52,0.0,0.0,56.86,56.86,56.86,0.0,0.0
2017-07-16,57.29,57.29,57.29,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2017-07-23,57.21,57.21,57.21,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.44,57.44,57.44,0.0,0.0
2017-07-30,57.6,57.6,57.6,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.61,57.61,57.61,0.0,0.0
2017-08-06,56.8,56.8,56.8,0.0,0.0,57.28,57.28,57.28,0.0,0.0,56.73,56.73,56.73,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2017-08-13,57.13,57.13,57.13,0.0,0.0,57.47,57.47,57.47,0.0,0.0,56.85,56.85,56.85,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2017-08-20,57.9,57.9,57.9,0.0,0.0,58.07,58.07,58.07,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2017-08-27,58.98,58.98,58.98,0.0,0.0,59.03,59.03,59.03,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2017-09-03,58.42,58.42,58.42,0.0,0.0,58.5,58.5,58.5,0.0,0.0,57.98,57.98,57.98,0.0,0.0,58.03,58.03,58.03,0.0,0.0
2017-09-10,58.45,58.45,58.45,0.0,0.0,58.79,58.79,58.79,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.74,58.74,58.74,0.0,0.0
2017-09-17,58.3,58.3,58.3,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.27,58.27,58.27,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2017-09-24,58.8,58.8,58.8,0.0,0.0,59.15,59.15,59.15,0.0,0.0,58.73,58.73,58.73,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2017-10-01,59.66,59.66,59.66,0.0,0.0,59.98,59.98,59.98,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2017-10-08,60.43,60.43,60.43,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.43,60.43,60.43,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2017-10-15,61.06,61.06,61.06,0.0,0.0,61.17,61.17,61.17,0.0,0.0,60.96,60.96,60.96,0.0,0.0,61.1,61.1,61.1,0.0,0.0
2017-10-22,61.88,61.88,61.88,0.0,0.0,62.71,62.71,62.71,0.0,0.0,61.88,61.88,61.88,0.0,0.0,62.54,62.54,62.54,0.0,0.0
2017-10-29,63.32,63.32,63.32,0.0,0.0,63.55,63.55,63.55,0.0,0.0,62.95,62.95,62.95,0.0,0.0,63.49,63.49,63.49,0.0,0.0
2017-11-05,63.42,63.42,63.42,0.0,0.0,63.55,63.55,63.55,0.0,0.0,63.27,63.27,63.27,0.0,0.0,63.5,63.5,63.5,0.0,0.0
2017-11-12,63.67,63.67,63.67,0.0,0.0,63.72,63.72,63.72,0.0,0.0,63.3,63.3,63.3,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2017-11-19,64.24,64.24,64.24,0.0,0.0,64.53,64.53,64.53,0.0,0.0,64.22,64.22,64.22,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2017-11-26,63.45,63.45,63.45,0.0,0.0,63.83,63.83,63.83,0.0,0.0,62.59,62.59,62.59,0.0,0.0,63.51,63.51,63.51,0.0,0.0
2017-12-03,63.72,63.72,63.72,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.45,63.45,63.45,0.0,0.0,63.6,63.6,63.6,0.0,0.0
2017-12-10,64.03,64.03,64.03,0.0,0.0,64.65,64.65,64.65,0.0,0.0,63.87,63.87,63.87,0.0,0.0,64.56,64.56,64.56,0.0,0.0
2017-12-17,64.47,64.47,64.47,0.0,0.0,64.59,64.59,64.59,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2017-12-24,64.33,64.33,64.33,0.0,0.0,64.35,64.35,64.35,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.95,63.95,63.95,0.0,0.0
2017-12-31,65.95,65.95,65.95,0.0,0.0,66.36,66.36,66.36,0.0,0.0,65.82,65.82,65.82,0.0,0.0,66.3,66.3,66.3,0.0,0.0
