Date,WisdomTree Intenational LargeCap DividendEtf_Open_average,WisdomTree Intenational LargeCap DividendEtf_Open_max,WisdomTree Intenational LargeCap DividendEtf_Open_min,WisdomTree Intenational LargeCap DividendEtf_Open_volatility,WisdomTree Intenational LargeCap DividendEtf_Open_change,WisdomTree Intenational LargeCap DividendEtf_High_average,WisdomTree Intenational LargeCap DividendEtf_High_max,WisdomTree Intenational LargeCap DividendEtf_High_min,WisdomTree Intenational LargeCap DividendEtf_High_volatility,WisdomTree Intenational LargeCap DividendEtf_High_change,WisdomTree Intenational LargeCap DividendEtf_Low_average,WisdomTree Intenational LargeCap DividendEtf_Low_max,WisdomTree Intenational LargeCap DividendEtf_Low_min,WisdomTree Intenational LargeCap DividendEtf_Low_volatility,WisdomTree Intenational LargeCap DividendEtf_Low_change,WisdomTree Intenational LargeCap DividendEtf_Close_average,WisdomTree Intenational LargeCap DividendEtf_Close_max,WisdomTree Intenational LargeCap DividendEtf_Close_min,WisdomTree Intenational LargeCap DividendEtf_Close_volatility,WisdomTree Intenational LargeCap DividendEtf_Close_change
2016-05-15,42.07,42.07,42.07,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.02,42.02,42.02,0.0,0.0,42.09,42.09,42.09,0.0,0.0
2016-05-22,43.24,43.24,43.24,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.05,43.05,43.05,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2016-05-29,42.93,42.93,42.93,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.78,42.78,42.78,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2016-06-05,42.44,42.44,42.44,0.0,0.0,42.44,42.44,42.44,0.0,0.0,41.97,41.97,41.97,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2016-06-12,41.42,41.42,41.42,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.13,41.13,41.13,0.0,0.0,41.67,41.67,41.67,0.0,0.0
2016-06-19,39.58,39.58,39.58,0.0,0.0,40.42,40.42,40.42,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2016-06-26,41.43,41.43,41.43,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.42,41.42,41.42,0.0,0.0
2016-07-03,40.8,40.8,40.8,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.92,40.92,40.92,0.0,0.0
2016-07-10,42.29,42.29,42.29,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.08,42.08,42.08,0.0,0.0,42.16,42.16,42.16,0.0,0.0
2016-07-17,42.11,42.11,42.11,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2016-07-24,42.51,42.51,42.51,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2016-07-31,42.29,42.29,42.29,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.48,42.48,42.48,0.0,0.0
2016-08-07,43.4,43.4,43.4,0.0,0.0,43.43,43.43,43.43,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2016-08-14,43.25,43.25,43.25,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.01,43.01,43.01,0.0,0.0,43.33,43.33,43.33,0.0,0.0
2016-08-21,43.35,43.35,43.35,0.0,0.0,43.66,43.66,43.66,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2016-08-28,43.64,43.64,43.64,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.64,43.64,43.64,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2016-09-04,43.73,43.73,43.73,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2016-09-11,42.33,42.33,42.33,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.13,42.13,42.13,0.0,0.0,42.27,42.27,42.27,0.0,0.0
2016-09-18,43.46,43.46,43.46,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2016-09-25,42.96,42.96,42.96,0.0,0.0,43.37,43.37,43.37,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.25,43.25,43.25,0.0,0.0
2016-10-02,43.09,43.09,43.09,0.0,0.0,43.17,43.17,43.17,0.0,0.0,42.77,42.77,42.77,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2016-10-09,42.61,42.61,42.61,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2016-10-16,42.51,42.51,42.51,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2016-10-23,42.45,42.45,42.45,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.5,42.5,42.5,0.0,0.0
2016-10-30,41.62,41.62,41.62,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2016-11-06,42.0,42.0,42.0,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.93,41.93,41.93,0.0,0.0
2016-11-13,41.32,41.32,41.32,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.23,41.23,41.23,0.0,0.0
2016-11-20,41.71,41.71,41.71,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.75,41.75,41.75,0.0,0.0
2016-11-27,41.61,41.61,41.61,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2016-12-04,43.17,43.17,43.17,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.33,43.33,43.33,0.0,0.0
2016-12-11,43.0,43.0,43.0,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2016-12-18,42.56,42.56,42.56,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2016-12-25,43.07,43.07,43.07,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2017-01-01,43.71,43.71,43.71,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2017-01-08,44.04,44.04,44.04,0.0,0.0,44.12,44.12,44.12,0.0,0.0,43.99,43.99,43.99,0.0,0.0,44.09,44.09,44.09,0.0,0.0
2017-01-15,43.86,43.86,43.86,0.0,0.0,43.89,43.89,43.89,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2017-01-22,44.27,44.27,44.27,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.14,44.14,44.14,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2017-01-29,44.22,44.22,44.22,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.15,44.15,44.15,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2017-02-05,43.97,43.97,43.97,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2017-02-12,44.29,44.29,44.29,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.24,44.24,44.24,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2017-02-19,44.07,44.07,44.07,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2017-02-26,44.5,44.5,44.5,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2017-03-05,44.75,44.75,44.75,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.63,44.63,44.63,0.0,0.0,44.76,44.76,44.76,0.0,0.0
2017-03-12,45.65,45.65,45.65,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2017-03-19,45.55,45.55,45.55,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.52,45.52,45.52,0.0,0.0
2017-03-26,45.37,45.37,45.37,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2017-04-02,45.08,45.08,45.08,0.0,0.0,45.15,45.15,45.15,0.0,0.0,45.05,45.05,45.05,0.0,0.0,45.06,45.06,45.06,0.0,0.0
2017-04-09,44.95,44.95,44.95,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.86,44.86,44.86,0.0,0.0
2017-04-16,44.99,44.99,44.99,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.86,44.86,44.86,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2017-04-23,46.38,46.38,46.38,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2017-04-30,47.27,47.27,47.27,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2017-05-07,47.26,47.26,47.26,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2017-05-14,48.13,48.13,48.13,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2017-05-21,48.0,48.0,48.0,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2017-05-28,48.62,48.62,48.62,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2017-06-04,48.15,48.15,48.15,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2017-06-11,47.98,47.98,47.98,0.0,0.0,48.23,48.23,48.23,0.0,0.0,47.91,47.91,47.91,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2017-06-18,47.74,47.74,47.74,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2017-06-25,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2017-07-02,46.91,46.91,46.91,0.0,0.0,47.12,47.12,47.12,0.0,0.0,46.87,46.87,46.87,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2017-07-09,48.0,48.0,48.0,0.0,0.0,48.18,48.18,48.18,0.0,0.0,47.9,47.9,47.9,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2017-07-16,48.1,48.1,48.1,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2017-07-23,48.28,48.28,48.28,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2017-07-30,48.98,48.98,48.98,0.0,0.0,49.05,49.05,49.05,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2017-08-06,48.13,48.13,48.13,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2017-08-13,47.97,47.97,47.97,0.0,0.0,48.17,48.17,48.17,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2017-08-20,48.45,48.45,48.45,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2017-08-27,48.79,48.79,48.79,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-09-03,49.19,49.19,49.19,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2017-09-10,49.44,49.44,49.44,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.48,49.48,49.48,0.0,0.0
2017-09-17,49.84,49.84,49.84,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2017-09-24,49.35,49.35,49.35,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2017-10-01,49.24,49.24,49.24,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.41,49.41,49.41,0.0,0.0
2017-10-08,50.1,50.1,50.1,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2017-10-15,49.98,49.98,49.98,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.94,49.94,49.94,0.0,0.0
2017-10-22,49.55,49.55,49.55,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2017-10-29,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,49.99,49.99,49.99,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2017-11-05,49.77,49.77,49.77,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2017-11-12,49.36,49.36,49.36,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2017-11-19,50.31,50.31,50.31,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2017-11-26,50.13,50.13,50.13,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2017-12-03,49.92,49.92,49.92,0.0,0.0,50.05,50.05,50.05,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2017-12-10,50.08,50.08,50.08,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.96,49.96,49.96,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2017-12-17,50.57,50.57,50.57,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2017-12-24,50.83,50.83,50.83,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2017-12-31,51.94,51.94,51.94,0.0,0.0,52.11,52.11,52.11,0.0,0.0,51.87,51.87,51.87,0.0,0.0,52.1,52.1,52.1,0.0,0.0
