Date,Global X Gold ExplorersEtf_Open_average,Global X Gold ExplorersEtf_Open_max,Global X Gold ExplorersEtf_Open_min,Global X Gold ExplorersEtf_Open_volatility,Global X Gold ExplorersEtf_Open_change,Global X Gold ExplorersEtf_High_average,Global X Gold ExplorersEtf_High_max,Global X Gold ExplorersEtf_High_min,Global X Gold ExplorersEtf_High_volatility,Global X Gold ExplorersEtf_High_change,Global X Gold ExplorersEtf_Low_average,Global X Gold ExplorersEtf_Low_max,Global X Gold ExplorersEtf_Low_min,Global X Gold ExplorersEtf_Low_volatility,Global X Gold ExplorersEtf_Low_change,Global X Gold ExplorersEtf_Close_average,Global X Gold ExplorersEtf_Close_max,Global X Gold ExplorersEtf_Close_min,Global X Gold ExplorersEtf_Close_volatility,Global X Gold ExplorersEtf_Close_change
2016-03-13,23.76,23.76,23.76,0.0,0.0,24.01,24.01,24.01,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2016-03-20,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.04,22.04,22.04,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2016-03-27,22.4,22.4,22.4,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2016-04-03,24.44,24.44,24.44,0.0,0.0,25.35,25.35,25.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2016-04-10,28.09,28.09,28.09,0.0,0.0,29.41,29.41,29.41,0.0,0.0,28.07,28.07,28.07,0.0,0.0,29.28,29.28,29.28,0.0,0.0
2016-04-17,32.44,32.44,32.44,0.0,0.0,32.45,32.45,32.45,0.0,0.0,30.6,30.6,30.6,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2016-04-24,34.72,34.72,34.72,0.0,0.0,36.5,36.5,36.5,0.0,0.0,34.72,34.72,34.72,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2016-05-01,33.25,33.25,33.25,0.0,0.0,34.82,34.82,34.82,0.0,0.0,33.25,33.25,33.25,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2016-05-08,34.57,34.57,34.57,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2016-05-15,34.42,34.42,34.42,0.0,0.0,34.65,34.65,34.65,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2016-05-22,31.56,31.56,31.56,0.0,0.0,31.56,31.56,31.56,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2016-05-29,32.19,32.19,32.19,0.0,0.0,33.54,33.54,33.54,0.0,0.0,30.8,30.8,30.8,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2016-06-05,37.09,37.09,37.09,0.0,0.0,37.82,37.82,37.82,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2016-06-12,35.47,35.47,35.47,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.06,35.06,35.06,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2016-06-19,38.61,38.61,38.61,0.0,0.0,38.73,38.73,38.73,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2016-06-26,40.44,40.44,40.44,0.0,0.0,41.91,41.91,41.91,0.0,0.0,40.06,40.06,40.06,0.0,0.0,41.0,41.0,41.0,0.0,0.0
2016-07-03,42.78,42.78,42.78,0.0,0.0,42.86,42.86,42.86,0.0,0.0,41.47,41.47,41.47,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2016-07-10,44.0,44.0,44.0,0.0,0.0,44.85,44.85,44.85,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2016-07-17,40.18,40.18,40.18,0.0,0.0,40.97,40.97,40.97,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.89,40.89,40.89,0.0,0.0
2016-07-24,43.04,43.04,43.04,0.0,0.0,44.6,44.6,44.6,0.0,0.0,43.04,43.04,43.04,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2016-07-31,43.77,43.77,43.77,0.0,0.0,43.77,43.77,43.77,0.0,0.0,42.08,42.08,42.08,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2016-08-07,44.78,44.78,44.78,0.0,0.0,45.61,45.61,45.61,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.45,44.45,44.45,0.0,0.0
2016-08-14,44.76,44.76,44.76,0.0,0.0,44.76,44.76,44.76,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2016-08-21,40.45,40.45,40.45,0.0,0.0,42.62,42.62,42.62,0.0,0.0,39.75,39.75,39.75,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2016-08-28,38.96,38.96,38.96,0.0,0.0,41.0,41.0,41.0,0.0,0.0,38.96,38.96,38.96,0.0,0.0,40.73,40.73,40.73,0.0,0.0
2016-09-04,41.33,41.33,41.33,0.0,0.0,41.33,41.33,41.33,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2016-09-11,39.02,39.02,39.02,0.0,0.0,39.8,39.8,39.8,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2016-09-18,40.68,40.68,40.68,0.0,0.0,40.68,40.68,40.68,0.0,0.0,39.7,39.7,39.7,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2016-09-25,38.84,38.84,38.84,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2016-10-02,33.42,33.42,33.42,0.0,0.0,34.61,34.61,34.61,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2016-10-09,34.25,34.25,34.25,0.0,0.0,34.84,34.84,34.84,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2016-10-16,35.86,35.86,35.86,0.0,0.0,35.86,35.86,35.86,0.0,0.0,34.18,34.18,34.18,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2016-10-23,34.28,34.28,34.28,0.0,0.0,34.51,34.51,34.51,0.0,0.0,33.72,33.72,33.72,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2016-10-30,35.46,35.46,35.46,0.0,0.0,35.46,35.46,35.46,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2016-11-06,31.06,31.06,31.06,0.0,0.0,31.2,31.2,31.2,0.0,0.0,28.66,28.66,28.66,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2016-11-13,28.47,28.47,28.47,0.0,0.0,28.71,28.71,28.71,0.0,0.0,27.73,27.73,27.73,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2016-11-20,28.38,28.38,28.38,0.0,0.0,28.59,28.59,28.59,0.0,0.0,27.8,27.8,27.8,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2016-11-27,29.7,29.7,29.7,0.0,0.0,30.74,30.74,30.74,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2016-12-04,29.61,29.61,29.61,0.0,0.0,29.9,29.9,29.9,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2016-12-11,26.31,26.31,26.31,0.0,0.0,26.35,26.35,26.35,0.0,0.0,25.51,25.51,25.51,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2016-12-18,25.67,25.67,25.67,0.0,0.0,26.44,26.44,26.44,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2016-12-25,21.5,21.5,21.5,0.0,0.0,21.8,21.8,21.8,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2017-01-01,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2017-01-08,23.43,23.43,23.43,0.0,0.0,23.61,23.61,23.61,0.0,0.0,22.81,22.81,22.81,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2017-01-15,23.81,23.81,23.81,0.0,0.0,24.3,24.3,24.3,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2017-01-22,23.62,23.62,23.62,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.86,23.86,23.86,0.0,0.0
2017-01-29,25.37,25.37,25.37,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2017-02-05,25.87,25.87,25.87,0.0,0.0,26.6,26.6,26.6,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2017-02-12,27.28,27.28,27.28,0.0,0.0,27.29,27.29,27.29,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2017-02-19,26.34,26.34,26.34,0.0,0.0,26.57,26.57,26.57,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2017-02-26,22.45,22.45,22.45,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2017-03-05,21.56,21.56,21.56,0.0,0.0,22.51,22.51,22.51,0.0,0.0,21.5,21.5,21.5,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2017-03-12,24.26,24.26,24.26,0.0,0.0,24.72,24.72,24.72,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2017-03-19,23.7,23.7,23.7,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2017-03-26,23.42,23.42,23.42,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2017-04-02,24.49,24.49,24.49,0.0,0.0,24.7,24.7,24.7,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2017-04-09,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2017-04-16,23.34,23.34,23.34,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2017-04-23,21.83,21.83,21.83,0.0,0.0,22.49,22.49,22.49,0.0,0.0,21.83,21.83,21.83,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2017-04-30,20.39,20.39,20.39,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2017-05-07,21.87,21.87,21.87,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2017-05-14,22.33,22.33,22.33,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2017-05-21,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2017-05-28,21.51,21.51,21.51,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2017-06-04,22.16,22.16,22.16,0.0,0.0,22.22,22.22,22.22,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2017-06-11,21.8,21.8,21.8,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2017-06-18,22.5,22.5,22.5,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2017-06-25,22.33,22.33,22.33,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2017-07-02,21.69,21.69,21.69,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2017-07-09,21.91,21.91,21.91,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2017-07-16,22.6,22.6,22.6,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2017-07-23,22.46,22.46,22.46,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2017-07-30,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2017-08-06,22.24,22.24,22.24,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2017-08-13,22.51,22.51,22.51,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2017-08-20,22.63,22.63,22.63,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2017-08-27,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.97,23.97,23.97,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2017-09-03,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2017-09-10,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2017-09-17,22.96,22.96,22.96,0.0,0.0,23.2,23.2,23.2,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2017-09-24,23.03,23.03,23.03,0.0,0.0,23.44,23.44,23.44,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2017-10-01,23.03,23.03,23.03,0.0,0.0,23.61,23.61,23.61,0.0,0.0,22.86,22.86,22.86,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2017-10-08,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2017-10-15,22.85,22.85,22.85,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2017-10-22,21.58,21.58,21.58,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2017-10-29,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2017-11-05,22.12,22.12,22.12,0.0,0.0,22.25,22.25,22.25,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.81,21.81,21.81,0.0,0.0
2017-11-12,21.45,21.45,21.45,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2017-11-19,22.07,22.07,22.07,0.0,0.0,22.17,22.17,22.17,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2017-11-26,21.48,21.48,21.48,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2017-12-03,20.35,20.35,20.35,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2017-12-10,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2017-12-17,22.61,22.61,22.61,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2017-12-24,23.31,23.31,23.31,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2017-12-31,23.46,23.46,23.46,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.44,23.44,23.44,0.0,0.0
