Date,EXPR_stock_Open_average,EXPR_stock_Open_max,EXPR_stock_Open_min,EXPR_stock_Open_volatility,EXPR_stock_Open_change,EXPR_stock_High_average,EXPR_stock_High_max,EXPR_stock_High_min,EXPR_stock_High_volatility,EXPR_stock_High_change,EXPR_stock_Low_average,EXPR_stock_Low_max,EXPR_stock_Low_min,EXPR_stock_Low_volatility,EXPR_stock_Low_change,EXPR_stock_Close_average,EXPR_stock_Close_max,EXPR_stock_Close_min,EXPR_stock_Close_volatility,EXPR_stock_Close_change,EXPR_stock_Volume_average,EXPR_stock_Volume_max,EXPR_stock_Volume_min,EXPR_stock_Volume_volatility,EXPR_stock_Volume_change
2016-01-03,17.612,17.99,16.96,1.0299999999999976,0.48999999999999844,18.122,18.46,17.63,0.8300000000000018,-0.2900000000000027,17.142,17.76,16.09,1.6700000000000017,-0.5899999999999999,17.538,18.3,16.12,2.1799999999999997,-1.6799999999999997,2992245,3633619,2585951,1047668,740306
2016-01-10,16.17,16.92,15.76,1.160000000000002,-0.4599999999999991,16.68,16.94,16.28,0.6600000000000001,-0.33999999999999986,15.798,16.02,15.61,0.41000000000000014,-0.2599999999999998,16.26,16.53,15.97,0.5600000000000005,-0.07000000000000028,2879283,4004136,1954011,2050125,-1340096
2016-01-17,16.52,16.68,16.15,0.5300000000000011,0.10000000000000142,16.875,17.07,16.67,0.3999999999999986,0.2699999999999996,16.217499999999998,16.54,15.94,0.5999999999999996,0.4800000000000004,16.575,16.88,16.32,0.5599999999999987,0.5599999999999987,1616755,1813048,1226225,586823,474628
2016-01-24,16.84,17.0,16.55,0.4499999999999993,0.14000000000000057,17.137999999999998,17.32,17.02,0.3000000000000007,0.28000000000000114,16.592,16.83,16.41,0.41999999999999815,0.41999999999999815,16.812,16.97,16.5,0.46999999999999886,0.46000000000000085,1646729,2246324,1306010,940314,940314
2016-01-31,16.76,17.0,16.49,0.5100000000000016,-0.3100000000000023,16.904,17.08,16.53,0.5499999999999972,-0.3299999999999983,16.418,16.63,15.77,0.8599999999999994,-0.8099999999999987,16.604,16.93,15.8,1.129999999999999,-0.9899999999999984,2280754,2923116,1446014,1477102,-464513
2016-02-07,15.96,16.33,15.64,0.6899999999999977,0.370000000000001,16.364,16.53,16.14,0.39000000000000057,0.030000000000001137,15.814,16.09,15.53,0.5600000000000005,0.40000000000000036,16.094,16.27,15.87,0.40000000000000036,-0.09999999999999787,1473065,2278302,951730,1326572,-1259038
2016-02-14,16.6825,16.91,16.39,0.5199999999999996,0.34999999999999787,17.0225,17.27,16.73,0.5399999999999991,0.5399999999999991,16.5375,16.69,16.25,0.4400000000000013,0.3000000000000007,16.810000000000002,16.94,16.55,0.39000000000000057,0.33999999999999986,1629042,1848132,1336757,511375,22687
2016-02-21,17.068,17.3,16.93,0.370000000000001,0.1700000000000017,17.264,17.49,17.08,0.41000000000000014,0.14000000000000057,16.834,16.95,16.73,0.21999999999999886,0.21000000000000085,17.07,17.28,16.94,0.33999999999999986,0.19000000000000128,1691317,2987070,981550,2005520,-889714
2016-02-28,17.434,17.81,17.19,0.6199999999999974,0.6199999999999974,17.816,18.64,17.39,1.25,1.0600000000000023,17.242,17.73,17.08,0.6500000000000021,0.5899999999999999,17.672,18.5,17.23,1.2699999999999996,1.2699999999999996,2097808,2603451,1791069,812382,730380
2016-03-06,19.608,20.57,18.57,2.0,2.0,20.09,21.04,19.02,2.0199999999999996,2.0199999999999996,19.304,20.3,18.39,1.9100000000000001,1.9100000000000001,19.72,20.85,18.6,2.25,2.25,5290482,8933104,2409362,6523742,1889596
2016-03-13,20.88,21.24,20.63,0.6099999999999994,0.389999999999997,21.192,21.41,20.92,0.48999999999999844,0.03999999999999915,20.634,21.05,20.41,0.6400000000000006,0.3500000000000014,20.91,21.11,20.68,0.4299999999999997,0.14999999999999858,2532221,3319493,2043374,1276119,-1276119
2016-03-20,20.975,21.06,20.79,0.2699999999999996,-0.26000000000000156,21.11,21.28,20.87,0.41000000000000014,-0.41000000000000014,20.745,20.96,20.58,0.38000000000000256,-0.38000000000000256,20.91,21.16,20.68,0.4800000000000004,-0.4800000000000004,2003468,2566888,1537747,1029141,-533255
2016-03-27,21.02,21.29,20.68,0.6099999999999994,0.6099999999999994,21.368000000000002,21.57,20.94,0.629999999999999,0.629999999999999,20.93,21.19,20.65,0.5400000000000027,0.5400000000000027,21.172,21.41,20.77,0.6400000000000006,0.620000000000001,1724649,2276431,1080703,1195728,1195728
