Date,HSTM_stock_Open_average,HSTM_stock_Open_max,HSTM_stock_Open_min,HSTM_stock_Open_volatility,HSTM_stock_Open_change,HSTM_stock_High_average,HSTM_stock_High_max,HSTM_stock_High_min,HSTM_stock_High_volatility,HSTM_stock_High_change,HSTM_stock_Low_average,HSTM_stock_Low_max,HSTM_stock_Low_min,HSTM_stock_Low_volatility,HSTM_stock_Low_change,HSTM_stock_Close_average,HSTM_stock_Close_max,HSTM_stock_Close_min,HSTM_stock_Close_volatility,HSTM_stock_Close_change,HSTM_stock_Volume_average,HSTM_stock_Volume_max,HSTM_stock_Volume_min,HSTM_stock_Volume_volatility,HSTM_stock_Volume_change
2016-01-03,21.174,21.61,20.58,1.0300000000000011,-1.0300000000000011,21.666,22.16,20.83,1.3300000000000018,-0.8800000000000026,20.718,21.21,19.64,1.5700000000000003,-1.3299999999999983,21.002,21.76,19.8,1.9600000000000009,-1.5599999999999987,101997,156492,71909,84583,-36593
2016-01-10,19.846,20.49,18.84,1.6499999999999986,-1.0700000000000003,20.284,21.1,19.08,2.020000000000003,-1.3300000000000018,19.218,19.9,17.8,2.099999999999998,-1.9800000000000004,19.524,20.31,18.2,2.1099999999999994,-2.0600000000000023,107732,216797,64086,152711,122466
2016-01-17,19.535,20.25,18.98,1.2699999999999996,1.2699999999999996,20.2275,20.78,19.74,1.0400000000000027,1.0400000000000027,19.355,20.25,18.75,1.5,1.4499999999999993,19.877499999999998,20.45,19.31,1.1400000000000006,1.1400000000000006,121169,213956,75586,138370,-138370
2016-01-24,20.39,20.91,19.92,0.9899999999999984,0.48999999999999844,21.028000000000002,22.0,20.55,1.4499999999999993,1.3299999999999983,20.132,20.91,19.64,1.2699999999999996,1.1799999999999997,20.644,21.9,19.76,2.139999999999997,2.139999999999997,111492,171363,68453,102910,94688
2016-01-31,21.272,21.74,20.59,1.1499999999999986,-1.1499999999999986,21.368000000000002,22.01,20.59,1.4200000000000017,-1.4200000000000017,20.696,21.46,19.64,1.8200000000000003,-1.8200000000000003,20.906,21.61,19.79,1.8200000000000003,-1.8200000000000003,84247,109656,53290,56366,-18518
2016-02-07,19.196,19.62,18.67,0.9499999999999993,-0.25,19.596,19.87,19.25,0.620000000000001,0.25,18.970000000000002,19.1,18.67,0.4299999999999997,0.08000000000000185,19.308,19.8,19.06,0.740000000000002,0.4400000000000013,71578,137796,39745,98051,84843
2016-02-14,21.2975,22.2,20.02,2.1799999999999997,1.3500000000000014,22.02,24.14,20.24,3.900000000000002,1.2100000000000009,20.875,21.6,19.47,2.1300000000000026,1.5899999999999999,21.2475,22.35,20.07,2.280000000000001,1.009999999999998,223101,524986,93530,431456,-1817
2016-02-21,21.27166666666667,21.71,20.97,0.740000000000002,-0.3000000000000007,21.765,22.48,20.97,1.5100000000000016,-0.620000000000001,20.936666666666667,21.23,20.73,0.5,-0.060000000000002274,21.248333333333335,21.75,20.93,0.8200000000000003,-0.4700000000000024,72584,122554,0,122554,-122554
2016-02-28,20.994,21.29,20.77,0.5199999999999996,0.41000000000000014,21.59,21.79,21.35,0.4399999999999977,0.07000000000000028,20.816,21.05,20.62,0.4299999999999997,0.4299999999999997,21.11,21.52,20.67,0.8499999999999979,0.8499999999999979,80520,101005,67238,33767,-30119
2016-03-06,21.148,21.76,20.41,1.3500000000000014,-1.1000000000000014,21.404,21.89,20.44,1.4499999999999993,-1.4499999999999993,20.614,21.32,19.77,1.5500000000000007,-1.5500000000000007,20.86,21.84,20.2,1.6400000000000006,-1.6400000000000006,95515,153800,59974,93826,75174
2016-03-13,20.048,20.43,19.38,1.0500000000000007,0.14000000000000057,20.548,20.98,20.24,0.740000000000002,0.17999999999999972,19.698,20.23,19.38,0.8500000000000014,0.379999999999999,20.198,20.82,19.45,1.370000000000001,0.2699999999999996,86507,168925,52977,115948,87591
2016-03-20,20.5625,20.83,20.28,0.5499999999999972,-0.5499999999999972,20.7675,21.13,20.37,0.759999999999998,-0.759999999999998,20.1925,20.42,19.77,0.6500000000000021,-0.4800000000000004,20.345,20.56,19.85,0.7099999999999973,-0.7099999999999973,70668,108237,39283,68954,-28706
2016-03-27,21.13,22.05,19.95,2.1000000000000014,2.0,21.78,22.43,19.98,2.4499999999999993,2.4499999999999993,20.888,21.98,19.61,2.370000000000001,2.370000000000001,21.53,22.32,19.66,2.66,2.66,101204,190081,65210,124871,37736
2016-04-03,21.914,22.32,21.56,0.7600000000000016,-0.3500000000000014,22.236,22.59,22.01,0.5799999999999983,-0.5799999999999983,21.598,22.02,21.16,0.8599999999999994,-0.8599999999999994,21.858,22.07,21.69,0.379999999999999,-0.17999999999999972,102619,146992,66042,80950,-63634
2016-04-10,21.956,22.38,21.23,1.1499999999999986,0.3099999999999987,22.396,22.73,21.92,0.8099999999999987,0.2699999999999996,21.718,22.29,20.98,1.3099999999999987,1.1499999999999986,22.036,22.44,21.17,1.2699999999999996,1.1799999999999997,63481,98219,28848,69371,-69371
2016-04-17,22.316,22.8,22.14,0.6600000000000001,0.0799999999999983,22.802,23.26,22.24,1.0200000000000031,0.18000000000000327,21.83,22.14,21.27,0.870000000000001,-0.870000000000001,22.516000000000002,23.21,22.11,1.1000000000000014,0.5199999999999996,82450,145896,55571,90325,81285
2016-04-24,22.87,23.29,22.3,0.9899999999999984,-0.4399999999999977,23.544,24.12,22.94,1.1799999999999997,-0.5999999999999979,22.016,22.77,19.95,2.8200000000000003,-0.259999999999998,23.016000000000002,23.37,22.62,0.75,-0.75,193035,464037,97931,366106,-69514
2016-05-01,22.176,22.79,21.43,1.3599999999999994,-1.3599999999999994,22.546,23.32,21.94,1.379999999999999,-0.9699999999999989,21.27,21.82,20.71,1.1099999999999994,-1.1099999999999994,22.076,22.61,21.62,0.9899999999999984,-0.7199999999999989,137816,201604,91632,109972,-43238
2016-05-08,22.13,22.48,21.86,0.620000000000001,0.129999999999999,22.372,22.53,22.15,0.38000000000000256,0.05000000000000071,21.806,22.25,21.58,0.6700000000000017,-0.20000000000000284,22.216,22.49,21.98,0.509999999999998,0.16000000000000014,71627,115209,39133,76076,49060
2016-05-15,22.184,22.44,21.98,0.46000000000000085,-0.08999999999999986,22.572,22.74,22.43,0.3099999999999987,0.3099999999999987,21.744,22.05,21.3,0.75,0.75,22.23,22.56,22.0,0.5599999999999987,0.3299999999999983,67703,105942,47168,58774,416
2016-05-22,22.828,23.13,22.31,0.8200000000000003,0.5,23.157999999999998,23.4,23.01,0.389999999999997,0.389999999999997,22.556,22.94,22.22,0.7200000000000024,0.4800000000000004,22.978,23.39,22.49,0.9000000000000021,0.9000000000000021,71032,87466,50922,36544,32014
2016-05-29,24.1175,25.41,23.45,1.9600000000000009,1.9200000000000017,24.715,25.47,23.66,1.8099999999999987,1.75,23.8275,24.73,23.21,1.5199999999999996,1.4800000000000004,24.572499999999998,25.4,23.49,1.9100000000000001,1.6600000000000001,108719,138213,80633,57580,-51078
2016-06-05,25.994,26.48,25.31,1.1700000000000017,1.1700000000000017,26.418,26.9,25.87,1.0299999999999976,0.7899999999999991,25.654,25.88,25.17,0.7099999999999973,0.7099999999999973,26.112,26.58,25.77,0.8099999999999987,0.21999999999999886,85320,142431,51132,91299,-59004
2016-06-12,25.652,25.92,25.27,0.6500000000000021,-0.3400000000000034,26.044,26.88,25.58,1.3000000000000007,-1.3000000000000007,25.29,25.49,25.0,0.48999999999999844,-0.46999999999999886,25.556,25.74,25.37,0.36999999999999744,-0.2699999999999996,86795,149760,49655,100105,61213
2016-06-19,25.494,25.74,25.0,0.7399999999999984,-0.7399999999999984,25.942,26.24,25.47,0.7699999999999996,-0.7600000000000016,25.17,25.63,24.77,0.8599999999999994,-0.8599999999999994,25.488,25.98,25.15,0.8300000000000018,-0.5,78267,175962,42949,133013,114063
2016-06-26,25.762,26.67,24.67,2.0,1.7800000000000011,26.112000000000002,26.78,25.12,1.6600000000000001,1.6600000000000001,25.374000000000002,26.19,24.17,2.0199999999999996,2.0199999999999996,25.830000000000002,26.52,24.47,2.0500000000000007,2.0100000000000016,92763,139014,49265,89749,-37768
2016-07-03,26.3175,26.8,26.02,0.7800000000000011,0.6600000000000001,26.880000000000003,27.73,26.44,1.2899999999999991,1.129999999999999,26.115000000000002,26.72,25.71,1.009999999999998,0.5799999999999983,26.655,27.61,26.23,1.379999999999999,1.379999999999999,75544,101253,54972,46281,-15969
2016-07-10,27.728,27.87,27.55,0.3200000000000003,0.05000000000000071,27.926,28.16,27.7,0.46000000000000085,0.15000000000000213,27.146,27.34,26.74,0.6000000000000014,-0.40000000000000213,27.404,27.65,26.85,0.7999999999999972,-0.5499999999999972,115203,158805,68120,90685,90685
2016-07-17,26.378,27.02,25.51,1.509999999999998,-1.509999999999998,26.802,27.57,26.0,1.5700000000000003,-1.5700000000000003,25.906,26.77,25.21,1.5599999999999987,-1.5599999999999987,26.126,27.01,25.55,1.4600000000000009,-1.1800000000000033,152394,277116,69108,208008,91040
2016-07-24,24.428,25.95,23.08,2.870000000000001,-1.0999999999999979,25.14,26.12,24.42,1.6999999999999993,-1.2699999999999996,24.058,25.77,23.01,2.759999999999998,-1.5799999999999983,24.836,25.97,24.23,1.7399999999999984,-1.7399999999999984,229240,395869,79313,316556,17911
2016-07-31,24.484,24.94,24.16,0.7800000000000011,0.05000000000000071,24.85,24.96,24.7,0.26000000000000156,-0.26000000000000156,24.105999999999998,24.31,23.96,0.34999999999999787,-0.05000000000000071,24.526,24.89,23.99,0.9000000000000021,-0.35999999999999943,133273,185223,54927,130296,-77921
2016-08-07,24.16,24.6,23.75,0.8500000000000014,-0.5,24.264,24.63,23.99,0.6400000000000006,-0.3999999999999986,23.82,24.05,23.58,0.4700000000000024,-0.1999999999999993,24.018,24.14,23.73,0.41000000000000014,0.0,69480,84914,57608,27306,6071
2016-08-14,24.124000000000002,24.19,24.07,0.120000000000001,-0.08999999999999986,24.444,24.75,24.2,0.5500000000000007,0.3500000000000014,23.838,24.16,23.64,0.5199999999999996,-0.3500000000000014,24.16,24.36,24.0,0.35999999999999943,0.120000000000001,78829,102056,59243,42813,22697
2016-08-21,25.346,25.87,24.26,1.6099999999999994,1.6099999999999994,25.936,26.57,25.28,1.2899999999999991,1.2899999999999991,25.242,25.87,24.11,1.7600000000000016,1.7600000000000016,25.7,26.07,25.1,0.9699999999999989,0.9699999999999989,98703,166813,66502,100311,-35207
2016-08-28,26.418,26.74,26.17,0.5699999999999967,0.4200000000000017,26.672,26.96,26.4,0.5600000000000023,0.5100000000000016,26.156,26.52,25.9,0.620000000000001,0.620000000000001,26.526,26.91,26.26,0.6499999999999986,0.6499999999999986,70132,110968,34902,76066,12616
