Date,ASMStock_Open_average,ASMStock_Open_max,ASMStock_Open_min,ASMStock_Open_volatility,ASMStock_Open_change,ASMStock_High_average,ASMStock_High_max,ASMStock_High_min,ASMStock_High_volatility,ASMStock_High_change,ASMStock_Low_average,ASMStock_Low_max,ASMStock_Low_min,ASMStock_Low_volatility,ASMStock_Low_change,ASMStock_Close_average,ASMStock_Close_max,ASMStock_Close_min,ASMStock_Close_volatility,ASMStock_Close_change,ASMStock_Volume_average,ASMStock_Volume_max,ASMStock_Volume_min,ASMStock_Volume_volatility,ASMStock_Volume_change
2016-01-03,0.914,0.93,0.9,0.030000000000000027,0.020000000000000018,0.924,0.94,0.91,0.029999999999999916,0.010000000000000009,0.894,0.91,0.88,0.030000000000000027,0.010000000000000009,0.9066000000000001,0.93,0.89,0.040000000000000036,-0.0030000000000000027,7657,13561,1400,12161,6096
2016-01-10,0.8106,0.93,0.75,0.18000000000000005,-0.18000000000000005,0.8106,0.93,0.75,0.18000000000000005,-0.18000000000000005,0.771,0.85,0.72,0.13,-0.13,0.774,0.85,0.72,0.13,-0.13,8047,17072,4350,12722,10903
2016-01-17,0.7385,0.755,0.71,0.04500000000000004,0.009000000000000119,0.76625,0.8,0.75,0.050000000000000044,-0.040000000000000036,0.7275,0.74,0.71,0.030000000000000027,0.020000000000000018,0.73625,0.76,0.72,0.040000000000000036,0.03500000000000003,8200,17062,1069,15993,-14462
2016-01-24,0.794,0.81,0.77,0.040000000000000036,-0.030000000000000027,0.806,0.82,0.8,0.019999999999999907,0.010000000000000009,0.757,0.77,0.735,0.03500000000000003,0.03500000000000003,0.779,0.8,0.75,0.050000000000000044,0.03500000000000003,12517,20794,3232,17562,-12104
2016-01-31,0.8156,0.89,0.77,0.12,0.10400000000000009,0.8484,0.9,0.812,0.08799999999999997,0.08000000000000007,0.7842,0.821,0.75,0.07099999999999995,0.030000000000000027,0.83,0.9,0.76,0.14,0.08000000000000007,15156,25846,3187,22659,16868
2016-02-07,1.002,1.07,0.94,0.13000000000000012,0.13000000000000012,1.012,1.09,0.95,0.14000000000000012,0.14000000000000012,0.9364,1.0,0.902,0.09799999999999998,0.028000000000000025,0.998,1.09,0.95,0.14000000000000012,0.14000000000000012,22802,52618,3220,49398,30359
2016-02-14,1.05,1.11,0.99,0.1200000000000001,0.020000000000000018,1.0825,1.11,1.06,0.050000000000000044,0.020000000000000018,1.01,1.05,0.98,0.07000000000000006,0.030000000000000027,1.03275,1.08,0.981,0.09900000000000009,0.06000000000000005,28243,31776,21933,9843,1290
2016-02-21,1.084,1.1,1.06,0.040000000000000036,0.010000000000000009,1.104,1.13,1.07,0.05999999999999983,-0.020000000000000018,1.056,1.08,1.04,0.040000000000000036,0.010000000000000009,1.078,1.09,1.06,0.030000000000000027,-0.020000000000000018,26347,54710,7839,46871,-13238
2016-02-28,1.07,1.17,1.02,0.1499999999999999,0.1499999999999999,1.104,1.19,1.05,0.1399999999999999,0.11999999999999988,1.052,1.13,1.02,0.10999999999999988,0.10999999999999988,1.078,1.13,1.03,0.09999999999999987,0.06999999999999984,21661,48216,3872,44344,35853
2016-03-06,1.082,1.18,1.01,0.16999999999999993,-0.09999999999999987,1.116,1.18,1.06,0.11999999999999988,-0.05999999999999983,1.036,1.08,1.0,0.08000000000000007,-0.010000000000000009,1.072,1.1,1.04,0.06000000000000005,-0.020000000000000018,25979,60561,10501,50060,-48458
