Date,ProShares UltraPro Short S&P500_etf_Open_average,ProShares UltraPro Short S&P500_etf_Open_max,ProShares UltraPro Short S&P500_etf_Open_min,ProShares UltraPro Short S&P500_etf_Open_volatility,ProShares UltraPro Short S&P500_etf_Open_change,ProShares UltraPro Short S&P500_etf_High_average,ProShares UltraPro Short S&P500_etf_High_max,ProShares UltraPro Short S&P500_etf_High_min,ProShares UltraPro Short S&P500_etf_High_volatility,ProShares UltraPro Short S&P500_etf_High_change,ProShares UltraPro Short S&P500_etf_Low_average,ProShares UltraPro Short S&P500_etf_Low_max,ProShares UltraPro Short S&P500_etf_Low_min,ProShares UltraPro Short S&P500_etf_Low_volatility,ProShares UltraPro Short S&P500_etf_Low_change,ProShares UltraPro Short S&P500_etf_Close_average,ProShares UltraPro Short S&P500_etf_Close_max,ProShares UltraPro Short S&P500_etf_Close_min,ProShares UltraPro Short S&P500_etf_Close_volatility,ProShares UltraPro Short S&P500_etf_Close_change
2016-05-22,108.48,108.48,108.48,0.0,0.0,108.48,108.48,108.48,0.0,0.0,107.32,107.32,107.32,0.0,0.0,107.4,107.4,107.4,0.0,0.0
2016-05-29,107.36,107.36,107.36,0.0,0.0,109.28,109.28,109.28,0.0,0.0,106.56,106.56,106.56,0.0,0.0,107.12,107.12,107.12,0.0,0.0
2016-06-05,107.0,107.0,107.0,0.0,0.0,108.4,108.4,108.4,0.0,0.0,106.24,106.24,106.24,0.0,0.0,107.56,107.56,107.56,0.0,0.0
2016-06-12,110.44,110.44,110.44,0.0,0.0,112.48,112.48,112.48,0.0,0.0,110.24,110.24,110.24,0.0,0.0,111.08,111.08,111.08,0.0,0.0
2016-06-19,115.28,115.28,115.28,0.0,0.0,116.44,116.44,116.44,0.0,0.0,110.28,110.28,110.28,0.0,0.0,115.48,115.48,115.48,0.0,0.0
2016-06-26,105.24,105.24,105.24,0.0,0.0,105.32,105.32,105.32,0.0,0.0,103.48,103.48,103.48,0.0,0.0,104.4,104.4,104.4,0.0,0.0
2016-07-03,102.6,102.6,102.6,0.0,0.0,103.04,103.04,103.04,0.0,0.0,99.76,99.76,99.76,0.0,0.0,100.16,100.16,100.16,0.0,0.0
2016-07-10,94.5,94.5,94.5,0.0,0.0,96.44,96.44,96.44,0.0,0.0,94.44,94.44,94.44,0.0,0.0,95.8,95.8,95.8,0.0,0.0
2016-07-17,95.0,95.0,95.0,0.0,0.0,95.36,95.36,95.36,0.0,0.0,93.76,93.76,93.76,0.0,0.0,93.76,93.76,93.76,0.0,0.0
2016-07-24,94.92,94.92,94.92,0.0,0.0,95.32,95.32,95.32,0.0,0.0,93.48,93.48,93.48,0.0,0.0,94.04,94.04,94.04,0.0,0.0
2016-07-31,93.88,93.88,93.88,0.0,0.0,94.04,94.04,94.04,0.0,0.0,92.52,92.52,92.52,0.0,0.0,92.72,92.72,92.72,0.0,0.0
2016-08-07,92.4,92.4,92.4,0.0,0.0,92.84,92.84,92.84,0.0,0.0,91.92,91.92,91.92,0.0,0.0,92.24,92.24,92.24,0.0,0.0
2016-08-14,92.4,92.4,92.4,0.0,0.0,93.08,93.08,93.08,0.0,0.0,91.84,91.84,91.84,0.0,0.0,92.04,92.04,92.04,0.0,0.0
2016-08-21,92.9,92.9,92.9,0.0,0.0,95.04,95.04,95.04,0.0,0.0,91.36,91.36,91.36,0.0,0.0,93.72,93.72,93.72,0.0,0.0
2016-08-28,92.26,92.26,92.26,0.0,0.0,93.14,93.14,93.14,0.0,0.0,91.64,91.64,91.64,0.0,0.0,92.32,92.32,92.32,0.0,0.0
2016-09-04,94.08,94.08,94.08,0.0,0.0,98.72,98.72,98.72,0.0,0.0,93.96,93.96,93.96,0.0,0.0,98.68,98.68,98.68,0.0,0.0
2016-09-11,96.68,96.68,96.68,0.0,0.0,97.85,97.85,97.85,0.0,0.0,96.4,96.4,96.4,0.0,0.0,96.92,96.92,96.92,0.0,0.0
2016-09-18,92.32,92.32,92.32,0.0,0.0,93.34,93.34,93.34,0.0,0.0,92.1,92.1,92.1,0.0,0.0,93.16,93.16,93.16,0.0,0.0
2016-09-25,93.56,93.56,93.56,0.0,0.0,93.88,93.88,93.88,0.0,0.0,91.6,91.6,91.6,0.0,0.0,92.56,92.56,92.56,0.0,0.0
2016-10-02,92.84,92.84,92.84,0.0,0.0,95.4,95.4,95.4,0.0,0.0,92.6,92.6,92.6,0.0,0.0,94.2,94.2,94.2,0.0,0.0
2016-10-09,95.32,95.32,95.32,0.0,0.0,96.84,96.84,96.84,0.0,0.0,94.56,94.56,94.56,0.0,0.0,96.76,96.76,96.76,0.0,0.0
2016-10-16,96.92,96.92,96.92,0.0,0.0,97.16,97.16,97.16,0.0,0.0,95.4,95.4,95.4,0.0,0.0,95.56,95.56,95.56,0.0,0.0
2016-10-23,96.72,96.72,96.72,0.0,0.0,98.6,98.6,98.6,0.0,0.0,95.6,95.6,95.6,0.0,0.0,97.56,97.56,97.56,0.0,0.0
2016-10-30,102.64,102.64,102.64,0.0,0.0,103.36,103.36,103.36,0.0,0.0,101.16,101.16,101.16,0.0,0.0,103.16,103.16,103.16,0.0,0.0
2016-11-06,92.36,92.36,92.36,0.0,0.0,93.32,93.32,93.32,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.88,91.88,91.88,0.0,0.0
2016-11-13,88.64,88.64,88.64,0.0,0.0,89.6,89.6,89.6,0.0,0.0,88.36,88.36,88.36,0.0,0.0,89.24,89.24,89.24,0.0,0.0
2016-11-20,86.16,86.16,86.16,0.0,0.0,86.28,86.28,86.28,0.0,0.0,85.64,85.64,85.64,0.0,0.0,85.64,85.64,85.64,0.0,0.0
2016-11-27,87.84,87.84,87.84,0.0,0.0,88.32,88.32,88.32,0.0,0.0,87.12,87.12,87.12,0.0,0.0,87.88,87.88,87.88,0.0,0.0
2016-12-04,81.16,81.16,81.16,0.0,0.0,81.2,81.2,81.2,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.08,80.08,80.08,0.0,0.0
2016-12-11,79.04,79.04,79.04,0.0,0.0,80.45,80.45,80.45,0.0,0.0,79.0,79.0,79.0,0.0,0.0,79.96,79.96,79.96,0.0,0.0
2016-12-18,79.68,79.68,79.68,0.0,0.0,79.88,79.88,79.88,0.0,0.0,79.36,79.36,79.36,0.0,0.0,79.48,79.48,79.48,0.0,0.0
2016-12-25,80.4,80.4,80.4,0.0,0.0,82.56,82.56,82.56,0.0,0.0,80.32,80.32,80.32,0.0,0.0,81.64,81.64,81.64,0.0,0.0
2017-01-01,78.48,78.48,78.48,0.0,0.0,79.12,79.12,79.12,0.0,0.0,77.23,77.23,77.23,0.0,0.0,77.8,77.8,77.8,0.0,0.0
2017-01-08,78.28,78.28,78.28,0.0,0.0,78.36,78.36,78.36,0.0,0.0,77.6,77.6,77.6,0.0,0.0,77.96,77.96,77.96,0.0,0.0
2017-01-15,78.32,78.32,78.32,0.0,0.0,79.04,79.04,79.04,0.0,0.0,77.68,77.68,77.68,0.0,0.0,78.32,78.32,78.32,0.0,0.0
2017-01-22,75.56,75.56,75.56,0.0,0.0,76.16,76.16,76.16,0.0,0.0,75.36,75.36,75.36,0.0,0.0,76.0,76.0,76.0,0.0,0.0
2017-01-29,76.12,76.12,76.12,0.0,0.0,76.52,76.52,76.52,0.0,0.0,75.4,75.4,75.4,0.0,0.0,75.52,75.52,75.52,0.0,0.0
2017-02-05,73.96,73.96,73.96,0.0,0.0,74.12,74.12,74.12,0.0,0.0,73.24,73.24,73.24,0.0,0.0,73.52,73.52,73.52,0.0,0.0
2017-02-12,71.24,71.24,71.24,0.0,0.0,71.28,71.28,71.28,0.0,0.0,70.2,70.2,70.2,0.0,0.0,70.2,70.2,70.2,0.0,0.0
2017-02-19,69.84,69.84,69.84,0.0,0.0,69.92,69.92,69.92,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2017-02-26,67.4,67.4,67.4,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.04,67.04,67.04,0.0,0.0,67.16,67.16,67.16,0.0,0.0
2017-03-05,67.56,67.56,67.56,0.0,0.0,68.78,68.78,68.78,0.0,0.0,67.52,67.52,67.52,0.0,0.0,67.88,67.88,67.88,0.0,0.0
2017-03-12,66.88,66.88,66.88,0.0,0.0,67.44,67.44,67.44,0.0,0.0,66.74,66.74,66.74,0.0,0.0,67.4,67.4,67.4,0.0,0.0
2017-03-19,69.76,69.76,69.76,0.0,0.0,71.06,71.06,71.06,0.0,0.0,69.2,69.2,69.2,0.0,0.0,70.28,70.28,70.28,0.0,0.0
2017-03-26,68.48,68.48,68.48,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.92,67.92,67.92,0.0,0.0,68.6,68.6,68.6,0.0,0.0
2017-04-02,69.16,69.16,69.16,0.0,0.0,69.6,69.6,69.6,0.0,0.0,68.4,68.4,68.4,0.0,0.0,69.12,69.12,69.12,0.0,0.0
2017-04-09,70.52,70.52,70.52,0.0,0.0,71.52,71.52,71.52,0.0,0.0,69.76,69.76,69.76,0.0,0.0,71.48,71.48,71.48,0.0,0.0
2017-04-16,69.04,69.04,69.04,0.0,0.0,70.04,70.04,70.04,0.0,0.0,69.02,69.02,69.02,0.0,0.0,69.64,69.64,69.64,0.0,0.0
2017-04-23,65.92,65.92,65.92,0.0,0.0,66.72,66.72,66.72,0.0,0.0,65.88,65.88,65.88,0.0,0.0,66.52,66.52,66.52,0.0,0.0
2017-04-30,65.72,65.72,65.72,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.28,65.28,65.28,0.0,0.0
2017-05-07,65.8,65.8,65.8,0.0,0.0,66.14,66.14,66.14,0.0,0.0,65.72,65.72,65.72,0.0,0.0,65.84,65.84,65.84,0.0,0.0
2017-05-14,67.16,67.16,67.16,0.0,0.0,67.24,67.24,67.24,0.0,0.0,65.68,65.68,65.68,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2017-05-21,63.72,63.72,63.72,0.0,0.0,63.8,63.8,63.8,0.0,0.0,63.48,63.48,63.48,0.0,0.0,63.64,63.64,63.64,0.0,0.0
2017-05-28,62.24,62.24,62.24,0.0,0.0,62.52,62.52,62.52,0.0,0.0,61.56,61.56,61.56,0.0,0.0,61.8,61.8,61.8,0.0,0.0
2017-06-04,61.76,61.76,61.76,0.0,0.0,63.4,63.4,63.4,0.0,0.0,61.08,61.08,61.08,0.0,0.0,62.28,62.28,62.28,0.0,0.0
2017-06-11,61.96,61.96,61.96,0.0,0.0,62.78,62.78,62.78,0.0,0.0,61.92,61.92,61.92,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2017-06-18,61.84,61.84,61.84,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.37,61.37,61.37,0.0,0.0,61.64,61.64,61.64,0.0,0.0
2017-06-25,62.28,62.28,62.28,0.0,0.0,62.8,62.8,62.8,0.0,0.0,61.92,61.92,61.92,0.0,0.0,62.6,62.6,62.6,0.0,0.0
2017-07-02,63.12,63.12,63.12,0.0,0.0,63.24,63.24,63.24,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.48,62.48,62.48,0.0,0.0
2017-07-09,60.68,60.68,60.68,0.0,0.0,60.72,60.72,60.72,0.0,0.0,59.48,59.48,59.48,0.0,0.0,59.8,59.8,59.8,0.0,0.0
2017-07-16,59.2,59.2,59.2,0.0,0.0,59.38,59.38,59.38,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.92,58.92,58.92,0.0,0.0
2017-07-23,59.12,59.12,59.12,0.0,0.0,59.44,59.44,59.44,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2017-07-30,58.52,58.52,58.52,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2017-08-06,61.04,61.04,61.04,0.0,0.0,61.24,61.24,61.24,0.0,0.0,60.46,60.46,60.46,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2017-08-13,61.84,61.84,61.84,0.0,0.0,62.36,62.36,62.36,0.0,0.0,60.86,60.86,60.86,0.0,0.0,62.04,62.04,62.04,0.0,0.0
2017-08-20,60.32,60.32,60.32,0.0,0.0,60.68,60.68,60.68,0.0,0.0,59.76,59.76,59.76,0.0,0.0,60.68,60.68,60.68,0.0,0.0
2017-08-27,58.2,58.2,58.2,0.0,0.0,58.32,58.32,58.32,0.0,0.0,57.84,57.84,57.84,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2017-09-03,59.2,59.2,59.2,0.0,0.0,59.32,59.32,59.32,0.0,0.0,58.76,58.76,58.76,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2017-09-10,56.8,56.8,56.8,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2017-09-17,56.6,56.6,56.6,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.28,56.28,56.28,0.0,0.0
2017-09-24,55.72,55.72,55.72,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.16,55.16,55.16,0.0,0.0
2017-10-01,53.32,53.32,53.32,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2017-10-08,52.72,52.72,52.72,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2017-10-15,51.76,51.76,51.76,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2017-10-22,51.92,51.92,51.92,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2017-10-29,51.16,51.16,51.16,0.0,0.0,51.47,51.47,51.47,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2017-11-05,51.24,51.24,51.24,0.0,0.0,51.46,51.46,51.46,0.0,0.0,50.94,50.94,50.94,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2017-11-12,50.96,50.96,50.96,0.0,0.0,51.2,51.2,51.2,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2017-11-19,49.8,49.8,49.8,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2017-11-26,47.28,47.28,47.28,0.0,0.0,49.4,49.4,49.4,0.0,0.0,46.96,46.96,46.96,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2017-12-03,47.16,47.16,47.16,0.0,0.0,47.32,47.32,47.32,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.92,46.92,46.92,0.0,0.0
2017-12-10,46.2,46.2,46.2,0.0,0.0,46.28,46.28,46.28,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.68,45.68,45.68,0.0,0.0
2017-12-17,45.16,45.16,45.16,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.12,45.12,45.12,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2017-12-24,44.68,44.68,44.68,0.0,0.0,45.68,45.68,45.68,0.0,0.0,44.68,44.68,44.68,0.0,0.0,45.48,45.48,45.48,0.0,0.0
2017-12-31,42.72,42.72,42.72,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.32,42.32,42.32,0.0,0.0
