Date,CXOStock_Open_average,CXOStock_Open_max,CXOStock_Open_min,CXOStock_Open_volatility,CXOStock_Open_change,CXOStock_High_average,CXOStock_High_max,CXOStock_High_min,CXOStock_High_volatility,CXOStock_High_change,CXOStock_Low_average,CXOStock_Low_max,CXOStock_Low_min,CXOStock_Low_volatility,CXOStock_Low_change,CXOStock_Close_average,CXOStock_Close_max,CXOStock_Close_min,CXOStock_Close_volatility,CXOStock_Close_change,CXOStock_Volume_average,CXOStock_Volume_max,CXOStock_Volume_min,CXOStock_Volume_volatility,CXOStock_Volume_change
2016-01-03,87.06400000000001,92.68,81.87,10.810000000000002,-9.350000000000009,88.85000000000001,93.79,85.56,8.230000000000004,-8.230000000000004,84.574,88.88,80.59,8.289999999999992,-7.109999999999999,86.494,91.05,82.42,8.629999999999995,-5.8700000000000045,2142690,2870734,1506454,1364280,-198936
2016-01-10,81.402,85.5,76.64,8.86,-8.86,83.214,86.28,79.09,7.189999999999998,-7.189999999999998,76.888,80.54,74.02,6.52000000000001,-6.52000000000001,79.822,82.17,77.07,5.1000000000000085,-5.1000000000000085,2667858,4178608,1917996,2260612,757341
2016-01-17,77.7525,86.04,72.69,13.350000000000009,7.38000000000001,81.2325,88.9,74.58,14.320000000000007,9.61,75.0525,83.25,69.94,13.310000000000002,8.480000000000004,78.94,85.87,72.52,13.350000000000009,9.89,3489018,4670091,2874996,1795095,-160139
2016-01-24,87.714,93.49,83.29,10.199999999999989,7.799999999999997,91.374,95.21,86.95,8.259999999999991,8.259999999999991,85.56,91.05,80.46,10.590000000000003,10.590000000000003,88.596,95.13,80.68,14.449999999999989,14.449999999999989,2378482,3046813,1546585,1500228,767219
2016-01-31,90.94,93.82,88.42,5.3999999999999915,-4.909999999999997,92.362,94.41,90.23,4.179999999999993,-4.179999999999993,87.83,89.42,85.85,3.5700000000000074,-3.5700000000000074,89.9,92.01,87.27,4.740000000000009,-4.740000000000009,2148177,2777923,1580109,1197814,369636
2016-02-07,85.612,87.4,84.23,3.1700000000000017,2.4000000000000057,87.51,88.91,85.16,3.75,-0.29000000000000625,82.922,84.45,80.7,3.75,1.6400000000000006,86.15,87.15,84.9,2.25,0.0,1545411,1732686,1208392,524294,-388020
2016-02-14,92.9275,95.57,89.2,6.36999999999999,3.6299999999999955,94.28999999999999,97.0,89.5,7.5,4.920000000000002,91.025,93.11,86.63,6.480000000000004,5.030000000000001,92.475,95.51,88.14,7.3700000000000045,4.150000000000006,10079794,23881768,1992828,21888940,21888940
2016-02-21,91.842,93.93,88.5,5.430000000000007,-0.5300000000000011,93.36,95.19,91.0,4.189999999999998,-0.9299999999999926,89.822,92.75,87.55,5.200000000000003,-2.1500000000000057,91.61800000000001,94.97,88.78,6.189999999999998,-3.039999999999992,3314736,4492812,2552326,1940486,-739637
2016-02-28,93.51,98.06,90.58,7.480000000000004,5.8500000000000085,96.87,102.3,92.06,10.239999999999995,9.409999999999997,91.978,95.25,89.06,6.189999999999998,5.650000000000006,94.722,98.16,90.24,7.920000000000002,7.920000000000002,2893249,3826110,2193479,1632631,1632631
2016-03-06,98.014,99.57,96.16,3.4099999999999966,0.5100000000000051,100.028,102.43,97.61,4.820000000000007,1.220000000000013,95.548,98.12,94.26,3.8599999999999994,2.219999999999999,98.436,102.06,95.45,6.609999999999999,0.9099999999999966,2478404,3680052,1803576,1876476,-956563
