Date,NFLXStock_Open_average,NFLXStock_Open_max,NFLXStock_Open_min,NFLXStock_Open_volatility,NFLXStock_Open_change,NFLXStock_High_average,NFLXStock_High_max,NFLXStock_High_min,NFLXStock_High_volatility,NFLXStock_High_change,NFLXStock_Low_average,NFLXStock_Low_max,NFLXStock_Low_min,NFLXStock_Low_volatility,NFLXStock_Low_change,NFLXStock_Close_average,NFLXStock_Close_max,NFLXStock_Close_min,NFLXStock_Close_volatility,NFLXStock_Close_change,NFLXStock_Volume_average,NFLXStock_Volume_max,NFLXStock_Volume_min,NFLXStock_Volume_volatility,NFLXStock_Volume_change
2016-01-03,111.486,116.36,105.29,11.069999999999993,7.329999999999998,115.678,122.18,110.0,12.180000000000007,7.719999999999999,107.88199999999999,112.29,104.96,7.3300000000000125,5.890000000000001,112.25,117.68,107.66,10.02000000000001,1.4300000000000068,24641773,33636660,17664562,15972098,-2727708
2016-01-10,110.15,116.11,102.43,13.679999999999993,-9.699999999999989,112.76,117.78,105.5,12.280000000000001,-11.290000000000006,106.748,115.08,101.21,13.870000000000005,-9.480000000000004,109.842,116.58,104.04,12.539999999999992,-10.929999999999993,21083084,24921588,15133522,9788066,-2145250
2016-01-17,107.13,108.91,104.72,4.189999999999998,-1.8499999999999943,108.4075,110.14,104.99,5.150000000000006,-5.150000000000006,100.97999999999999,105.55,97.05,8.5,-6.329999999999998,104.675,107.89,100.72,7.170000000000002,-7.170000000000002,36645362,53009420,26821772,26187648,-8900980
2016-01-24,96.394,99.78,92.0,7.780000000000001,-7.780000000000001,98.144,102.68,94.39,8.290000000000006,-8.290000000000006,93.036,99.0,90.11,8.89,-8.370000000000005,94.87,99.12,91.15,7.969999999999999,-7.280000000000001,22597478,25556188,20321102,5235086,142794
2016-01-31,91.494,95.54,88.23,7.310000000000002,-3.5600000000000023,93.34400000000001,97.18,88.95,8.230000000000004,-8.230000000000004,87.31400000000001,91.3,81.86,9.439999999999998,-9.439999999999998,89.764,94.09,82.79,11.299999999999997,-11.299999999999997,22818972,27466034,19108600,8357434,6244780
2016-02-07,85.076,89.0,80.57,8.430000000000007,6.070000000000007,88.684,92.21,84.7,7.509999999999991,5.019999999999996,83.418,87.42,79.95,7.469999999999999,5.310000000000002,86.33,88.45,83.32,5.13000000000001,4.0800000000000125,22992605,25892874,19067684,6825190,-5967950
2016-02-14,90.97749999999999,94.8,89.0,5.799999999999997,0.980000000000004,92.80250000000001,94.9,90.14,4.760000000000005,1.2600000000000051,88.88,90.31,87.54,2.769999999999996,0.4899999999999949,90.8825,94.76,89.05,5.710000000000008,0.18000000000000682,16658741,18323834,14259205,4064629,-2097399
2016-02-21,91.99333333333334,95.3,88.5,6.799999999999997,4.180000000000007,94.10333333333334,97.48,91.76,5.719999999999999,1.8599999999999994,90.57333333333334,94.93,86.7,8.230000000000004,6.63000000000001,92.825,94.97,89.12,5.849999999999994,3.039999999999992,16063697,17898776,12744428,5154348,147365
2016-02-28,96.798,98.76,94.58,4.180000000000007,3.950000000000003,99.282,102.22,97.2,5.019999999999996,5.019999999999996,95.312,98.32,93.34,4.97999999999999,4.97999999999999,97.766,101.58,93.41,8.170000000000002,8.170000000000002,17710052,23414622,13663080,9751542,9751542
2016-03-06,98.102,101.0,95.0,6.0,-1.4899999999999949,99.556,101.79,98.28,3.510000000000005,-2.190000000000012,95.25,96.05,94.5,1.5499999999999972,0.7999999999999972,96.948,98.0,95.49,2.510000000000005,2.1700000000000017,16623732,23906672,12298660,11608012,-8792373
2016-03-13,98.43,100.5,97.2,3.299999999999997,3.299999999999997,100.292,102.41,98.51,3.8999999999999915,2.989999999999995,98.022,100.01,96.43,3.5799999999999983,2.8400000000000034,99.236,101.12,97.86,3.260000000000005,2.990000000000009,12570518,15453454,9691768,5761686,4201580
2016-03-20,100.005,101.15,98.64,2.510000000000005,-2.510000000000005,100.715,102.1,98.85,3.25,-3.25,98.645,99.5,97.07,2.430000000000007,-2.430000000000007,99.7125,101.06,98.36,2.700000000000003,-2.700000000000003,9408247,10671139,8313480,2357659,1092673
2016-03-27,101.88600000000001,104.65,98.34,6.310000000000002,4.590000000000003,104.0,105.79,101.44,4.3500000000000085,4.3500000000000085,100.764,102.47,97.82,4.650000000000006,4.650000000000006,103.092,105.7,101.21,4.490000000000009,4.490000000000009,13415195,16008868,9747539,6261329,1750142
2016-04-03,104.82000000000001,105.9,103.47,2.430000000000007,-0.7800000000000011,105.976,106.44,105.33,1.1099999999999994,-0.5900000000000034,103.42399999999999,104.25,102.82,1.4300000000000068,-0.38000000000000966,104.476,104.94,103.81,1.1299999999999955,-0.539999999999992,9847925,10940426,7857600,3082826,-3082826
2016-04-10,107.168,110.64,103.15,7.489999999999995,6.599999999999994,109.394,111.85,104.98,6.86999999999999,6.86999999999999,106.328,109.78,102.21,7.570000000000007,7.159999999999997,108.248,111.51,102.68,8.829999999999998,8.829999999999998,11577960,16701700,7451300,9250400,4294800
2016-04-17,99.178,109.9,94.34,15.560000000000002,-15.050000000000011,100.624,110.7,96.69,14.010000000000005,-14.010000000000005,96.47,106.02,93.14,12.879999999999995,-11.810000000000002,98.078,108.4,94.34,14.060000000000002,-12.5,30176880,55728800,15806300,39922500,-17010100
2016-04-24,92.676,95.7,90.5,5.200000000000003,-5.200000000000003,93.006,95.75,90.56,5.189999999999998,-5.189999999999998,90.512,92.8,88.21,4.590000000000003,-4.590000000000003,91.468,93.56,90.03,3.530000000000001,-3.530000000000001,13595620,15330900,11474900,3856000,-1017400
2016-05-01,90.646,92.08,88.83,3.25,-1.5799999999999983,92.318,93.25,90.88,2.3700000000000045,-2.3400000000000034,89.78,91.3,88.11,3.1899999999999977,-1.7800000000000011,91.13000000000001,93.11,89.37,3.739999999999995,-2.269999999999996,10267600,12547000,7394700,5152300,-2113100
2016-05-08,90.396,92.4,87.39,5.010000000000005,-3.3400000000000034,91.334,93.25,88.59,4.659999999999997,-3.239999999999995,88.578,91.09,85.74,5.3500000000000085,-3.6400000000000006,89.814,92.89,87.74,5.150000000000006,-2.660000000000011,12878400,20408100,9543700,10864400,2027700
2016-05-15,89.01,90.16,87.56,2.5999999999999943,2.519999999999996,91.428,93.28,90.0,3.280000000000001,3.280000000000001,88.17,89.98,86.15,3.8299999999999983,3.8299999999999983,90.05799999999999,92.49,88.63,3.8599999999999994,3.3699999999999903,12648840,15063000,11247800,3815200,3815200
2016-05-22,98.722,103.21,92.98,10.22999999999999,9.459999999999994,100.44800000000001,104.0,95.29,8.709999999999994,8.209999999999994,97.944,101.44,92.85,8.590000000000003,8.590000000000003,99.818,103.3,94.89,8.409999999999997,8.409999999999997,15473280,21246000,9092100,12153900,-4900200
