Date,Vanguard S&P 500Etf_Open_average,Vanguard S&P 500Etf_Open_max,Vanguard S&P 500Etf_Open_min,Vanguard S&P 500Etf_Open_volatility,Vanguard S&P 500Etf_Open_change,Vanguard S&P 500Etf_High_average,Vanguard S&P 500Etf_High_max,Vanguard S&P 500Etf_High_min,Vanguard S&P 500Etf_High_volatility,Vanguard S&P 500Etf_High_change,Vanguard S&P 500Etf_Low_average,Vanguard S&P 500Etf_Low_max,Vanguard S&P 500Etf_Low_min,Vanguard S&P 500Etf_Low_volatility,Vanguard S&P 500Etf_Low_change,Vanguard S&P 500Etf_Close_average,Vanguard S&P 500Etf_Close_max,Vanguard S&P 500Etf_Close_min,Vanguard S&P 500Etf_Close_volatility,Vanguard S&P 500Etf_Close_change
2016-01-03,178.97,178.97,178.97,0.0,0.0,179.53,179.53,179.53,0.0,0.0,175.65,175.65,175.65,0.0,0.0,175.97,175.97,175.97,0.0,0.0
2016-01-10,171.2,171.2,171.2,0.0,0.0,173.06,173.06,173.06,0.0,0.0,170.1,170.1,170.1,0.0,0.0,172.15,172.15,172.15,0.0,0.0
2016-01-17,174.03,174.03,174.03,0.0,0.0,174.86,174.86,174.86,0.0,0.0,173.18,173.18,173.18,0.0,0.0,174.66,174.66,174.66,0.0,0.0
2016-01-24,174.34,174.34,174.34,0.0,0.0,177.75,177.75,177.75,0.0,0.0,174.08,174.08,174.08,0.0,0.0,177.75,177.75,177.75,0.0,0.0
2016-01-31,175.04,175.04,175.04,0.0,0.0,175.19,175.19,175.19,0.0,0.0,171.65,171.65,171.65,0.0,0.0,172.31,172.31,172.31,0.0,0.0
2016-02-07,169.54,169.54,169.54,0.0,0.0,171.14,171.14,171.14,0.0,0.0,168.7,168.7,168.7,0.0,0.0,171.14,171.14,171.14,0.0,0.0
2016-02-14,175.28,175.28,175.28,0.0,0.0,176.2,176.2,176.2,0.0,0.0,174.65,174.65,174.65,0.0,0.0,176.07,176.07,176.07,0.0,0.0
2016-02-21,180.2,180.2,180.2,0.0,0.0,180.36,180.36,180.36,0.0,0.0,178.74,178.74,178.74,0.0,0.0,178.98,178.98,178.98,0.0,0.0
2016-02-28,183.45,183.45,183.45,0.0,0.0,184.66,184.66,184.66,0.0,0.0,182.55,182.55,182.55,0.0,0.0,183.78,183.78,183.78,0.0,0.0
2016-03-06,184.57,184.57,184.57,0.0,0.0,186.01,186.01,186.01,0.0,0.0,184.46,184.46,184.46,0.0,0.0,185.98,185.98,185.98,0.0,0.0
2016-03-13,188.35,188.35,188.35,0.0,0.0,188.79,188.79,188.79,0.0,0.0,187.91,187.91,187.91,0.0,0.0,188.45,188.45,188.45,0.0,0.0
2016-03-20,185.25,185.25,185.25,0.0,0.0,186.32,186.32,186.32,0.0,0.0,185.01,185.01,185.01,0.0,0.0,186.3,186.3,186.3,0.0,0.0
2016-03-27,187.4,187.4,187.4,0.0,0.0,189.96,189.96,189.96,0.0,0.0,187.1,187.1,187.1,0.0,0.0,189.77,189.77,189.77,0.0,0.0
2016-04-03,188.31,188.31,188.31,0.0,0.0,188.77,188.77,188.77,0.0,0.0,186.99,186.99,186.99,0.0,0.0,187.57,187.57,187.57,0.0,0.0
2016-04-10,190.8,190.8,190.8,0.0,0.0,190.85,190.85,190.85,0.0,0.0,190.22,190.22,190.22,0.0,0.0,190.56,190.56,190.56,0.0,0.0
2016-04-17,191.3,191.3,191.3,0.0,0.0,191.94,191.94,191.94,0.0,0.0,190.69,190.69,190.69,0.0,0.0,191.66,191.66,191.66,0.0,0.0
2016-04-24,189.62,189.62,189.62,0.0,0.0,189.97,189.97,189.97,0.0,0.0,188.05,188.05,188.05,0.0,0.0,189.22,189.22,189.22,0.0,0.0
2016-05-01,187.21,187.21,187.21,0.0,0.0,188.72,188.72,188.72,0.0,0.0,187.0,187.0,187.0,0.0,0.0,188.65,188.65,188.65,0.0,0.0
2016-05-08,189.1,189.1,189.1,0.0,0.0,189.71,189.71,189.71,0.0,0.0,187.46,187.46,187.46,0.0,0.0,187.76,187.76,187.76,0.0,0.0
2016-05-15,187.97,187.97,187.97,0.0,0.0,189.05,189.05,189.05,0.0,0.0,187.9,187.9,187.9,0.0,0.0,188.49,188.49,188.49,0.0,0.0
2016-05-22,192.19,192.19,192.19,0.0,0.0,192.83,192.83,192.83,0.0,0.0,192.16,192.16,192.16,0.0,0.0,192.77,192.77,192.77,0.0,0.0
2016-05-29,192.85,192.85,192.85,0.0,0.0,193.26,193.26,193.26,0.0,0.0,191.59,191.59,191.59,0.0,0.0,192.92,192.92,192.92,0.0,0.0
2016-06-05,193.07,193.07,193.07,0.0,0.0,193.43,193.43,193.43,0.0,0.0,192.12,192.12,192.12,0.0,0.0,192.67,192.67,192.67,0.0,0.0
2016-06-12,191.1,191.1,191.1,0.0,0.0,191.1,191.1,191.1,0.0,0.0,189.73,189.73,189.73,0.0,0.0,190.43,190.43,190.43,0.0,0.0
2016-06-19,187.0,187.0,187.0,0.0,0.0,189.82,189.82,189.82,0.0,0.0,186.0,186.0,186.0,0.0,0.0,186.56,186.56,186.56,0.0,0.0
2016-06-26,192.09,192.09,192.09,0.0,0.0,193.12,193.12,193.12,0.0,0.0,192.07,192.07,192.07,0.0,0.0,192.6,192.6,192.6,0.0,0.0
2016-07-03,193.63,193.63,193.63,0.0,0.0,195.36,195.36,195.36,0.0,0.0,193.41,193.41,193.41,0.0,0.0,195.17,195.17,195.17,0.0,0.0
2016-07-10,198.93,198.93,198.93,0.0,0.0,198.93,198.93,198.93,0.0,0.0,197.56,197.56,197.56,0.0,0.0,198.01,198.01,198.01,0.0,0.0
2016-07-17,198.62,198.62,198.62,0.0,0.0,199.38,199.38,199.38,0.0,0.0,198.3,198.3,198.3,0.0,0.0,199.33,199.33,199.33,0.0,0.0
2016-07-24,198.63,198.63,198.63,0.0,0.0,199.6,199.6,199.6,0.0,0.0,198.32,198.32,198.32,0.0,0.0,199.28,199.28,199.28,0.0,0.0
2016-07-31,199.34,199.34,199.34,0.0,0.0,200.22,200.22,200.22,0.0,0.0,199.19,199.19,199.19,0.0,0.0,200.17,200.17,200.17,0.0,0.0
2016-08-07,200.32,200.32,200.32,0.0,0.0,200.7,200.7,200.7,0.0,0.0,200.04,200.04,200.04,0.0,0.0,200.47,200.47,200.47,0.0,0.0
2016-08-14,200.34,200.34,200.34,0.0,0.0,200.72,200.72,200.72,0.0,0.0,199.81,199.81,199.81,0.0,0.0,200.54,200.54,200.54,0.0,0.0
2016-08-21,199.96,199.96,199.96,0.0,0.0,201.05,201.05,201.05,0.0,0.0,198.44,198.44,198.44,0.0,0.0,199.38,199.38,199.38,0.0,0.0
2016-08-28,200.41,200.41,200.41,0.0,0.0,200.83,200.83,200.83,0.0,0.0,199.78,199.78,199.78,0.0,0.0,200.37,200.37,200.37,0.0,0.0
2016-09-04,199.08,199.08,199.08,0.0,0.0,199.18,199.18,199.18,0.0,0.0,195.67,195.67,195.67,0.0,0.0,195.68,195.68,195.68,0.0,0.0
2016-09-11,196.02,196.02,196.02,0.0,0.0,196.19,196.19,196.19,0.0,0.0,195.17,195.17,195.17,0.0,0.0,195.89,195.89,195.89,0.0,0.0
2016-09-18,198.98,198.98,198.98,0.0,0.0,199.11,199.11,199.11,0.0,0.0,198.22,198.22,198.22,0.0,0.0,198.29,198.29,198.29,0.0,0.0
2016-09-25,198.01,198.01,198.01,0.0,0.0,199.34,199.34,199.34,0.0,0.0,197.75,197.75,197.75,0.0,0.0,198.69,198.69,198.69,0.0,0.0
2016-10-02,198.42,198.42,198.42,0.0,0.0,198.6,198.6,198.6,0.0,0.0,196.65,196.65,196.65,0.0,0.0,197.46,197.46,197.46,0.0,0.0
2016-10-09,196.65,196.65,196.65,0.0,0.0,197.12,197.12,197.12,0.0,0.0,195.61,195.61,195.61,0.0,0.0,195.63,195.63,195.63,0.0,0.0
2016-10-16,195.54,195.54,195.54,0.0,0.0,196.57,196.57,196.57,0.0,0.0,195.38,195.38,195.38,0.0,0.0,196.47,196.47,196.47,0.0,0.0
2016-10-23,195.71,195.71,195.71,0.0,0.0,196.4,196.4,196.4,0.0,0.0,194.4,194.4,194.4,0.0,0.0,195.13,195.13,195.13,0.0,0.0
2016-10-30,191.8,191.8,191.8,0.0,0.0,192.71,192.71,192.71,0.0,0.0,191.32,191.32,191.32,0.0,0.0,191.48,191.48,191.48,0.0,0.0
2016-11-06,198.42,198.42,198.42,0.0,0.0,198.96,198.96,198.96,0.0,0.0,197.7,197.7,197.7,0.0,0.0,198.77,198.77,198.77,0.0,0.0
2016-11-13,201.16,201.16,201.16,0.0,0.0,201.32,201.32,201.32,0.0,0.0,200.44,200.44,200.44,0.0,0.0,200.66,200.66,200.66,0.0,0.0
2016-11-20,203.08,203.08,203.08,0.0,0.0,203.5,203.5,203.5,0.0,0.0,202.96,202.96,202.96,0.0,0.0,203.5,203.5,203.5,0.0,0.0
2016-11-27,201.7,201.7,201.7,0.0,0.0,202.23,202.23,202.23,0.0,0.0,201.35,201.35,201.35,0.0,0.0,201.75,201.75,201.75,0.0,0.0
2016-12-04,207.02,207.02,207.02,0.0,0.0,208.03,208.03,208.03,0.0,0.0,206.98,206.98,206.98,0.0,0.0,208.0,208.0,208.0,0.0,0.0
2016-12-11,208.82,208.82,208.82,0.0,0.0,208.84,208.84,208.84,0.0,0.0,207.55,207.55,207.55,0.0,0.0,207.87,207.87,207.87,0.0,0.0
2016-12-18,206.98,206.98,206.98,0.0,0.0,207.22,207.22,207.22,0.0,0.0,206.77,206.77,206.77,0.0,0.0,207.19,207.19,207.19,0.0,0.0
2016-12-25,206.37,206.37,206.37,0.0,0.0,206.43,206.43,206.43,0.0,0.0,204.51,204.51,204.51,0.0,0.0,205.31,205.31,205.31,0.0,0.0
2017-01-01,207.99,207.99,207.99,0.0,0.0,209.09,209.09,209.09,0.0,0.0,207.4,207.4,207.4,0.0,0.0,208.61,208.61,208.61,0.0,0.0
2017-01-08,208.18,208.18,208.18,0.0,0.0,208.78,208.78,208.78,0.0,0.0,208.13,208.13,208.13,0.0,0.0,208.46,208.46,208.46,0.0,0.0
2017-01-15,208.14,208.14,208.14,0.0,0.0,208.7,208.7,208.7,0.0,0.0,207.56,207.56,207.56,0.0,0.0,208.13,208.13,208.13,0.0,0.0
2017-01-22,210.65,210.65,210.65,0.0,0.0,210.76,210.76,210.76,0.0,0.0,210.03,210.03,210.03,0.0,0.0,210.25,210.25,210.25,0.0,0.0
2017-01-29,210.08,210.08,210.08,0.0,0.0,210.73,210.73,210.73,0.0,0.0,209.77,209.77,209.77,0.0,0.0,210.64,210.64,210.64,0.0,0.0
2017-02-05,212.13,212.13,212.13,0.0,0.0,212.8,212.8,212.8,0.0,0.0,212.01,212.01,212.01,0.0,0.0,212.57,212.57,212.57,0.0,0.0
2017-02-12,214.84,214.84,214.84,0.0,0.0,215.84,215.84,215.84,0.0,0.0,214.79,214.79,214.79,0.0,0.0,215.84,215.84,215.84,0.0,0.0
2017-02-19,216.22,216.22,216.22,0.0,0.0,217.42,217.42,217.42,0.0,0.0,216.16,216.16,216.16,0.0,0.0,217.39,217.39,217.39,0.0,0.0
2017-02-26,218.7,218.7,218.7,0.0,0.0,219.09,219.09,219.09,0.0,0.0,218.31,218.31,218.31,0.0,0.0,218.98,218.98,218.98,0.0,0.0
2017-03-05,218.55,218.55,218.55,0.0,0.0,218.56,218.56,218.56,0.0,0.0,217.26,217.26,217.26,0.0,0.0,218.17,218.17,218.17,0.0,0.0
2017-03-12,219.3,219.3,219.3,0.0,0.0,219.44,219.44,219.44,0.0,0.0,218.56,218.56,218.56,0.0,0.0,218.56,218.56,218.56,0.0,0.0
2017-03-19,215.14,215.14,215.14,0.0,0.0,215.77,215.77,215.77,0.0,0.0,213.88,213.88,213.88,0.0,0.0,214.73,214.73,214.73,0.0,0.0
2017-03-26,216.56,216.56,216.56,0.0,0.0,217.11,217.11,217.11,0.0,0.0,216.35,216.35,216.35,0.0,0.0,216.35,216.35,216.35,0.0,0.0
2017-04-02,215.86,215.86,215.86,0.0,0.0,216.64,216.64,216.64,0.0,0.0,215.4,215.4,215.4,0.0,0.0,215.91,215.91,215.91,0.0,0.0
2017-04-09,214.5,214.5,214.5,0.0,0.0,215.24,215.24,215.24,0.0,0.0,213.47,213.47,213.47,0.0,0.0,213.47,213.47,213.47,0.0,0.0
2017-04-16,215.97,215.97,215.97,0.0,0.0,216.02,216.02,216.02,0.0,0.0,214.93,214.93,214.93,0.0,0.0,215.4,215.4,215.4,0.0,0.0
