Date,First Trust Mega Cap AlphaDEXEtf_Open_average,First Trust Mega Cap AlphaDEXEtf_Open_max,First Trust Mega Cap AlphaDEXEtf_Open_min,First Trust Mega Cap AlphaDEXEtf_Open_volatility,First Trust Mega Cap AlphaDEXEtf_Open_change,First Trust Mega Cap AlphaDEXEtf_High_average,First Trust Mega Cap AlphaDEXEtf_High_max,First Trust Mega Cap AlphaDEXEtf_High_min,First Trust Mega Cap AlphaDEXEtf_High_volatility,First Trust Mega Cap AlphaDEXEtf_High_change,First Trust Mega Cap AlphaDEXEtf_Low_average,First Trust Mega Cap AlphaDEXEtf_Low_max,First Trust Mega Cap AlphaDEXEtf_Low_min,First Trust Mega Cap AlphaDEXEtf_Low_volatility,First Trust Mega Cap AlphaDEXEtf_Low_change,First Trust Mega Cap AlphaDEXEtf_Close_average,First Trust Mega Cap AlphaDEXEtf_Close_max,First Trust Mega Cap AlphaDEXEtf_Close_min,First Trust Mega Cap AlphaDEXEtf_Close_volatility,First Trust Mega Cap AlphaDEXEtf_Close_change
2016-10-09,26.67,26.67,26.67,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2016-10-16,26.9,26.9,26.9,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2016-10-23,26.81,26.81,26.81,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2016-10-30,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2016-11-06,27.05,27.05,27.05,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.05,27.05,27.05,0.0,0.0
2016-11-13,27.66,27.66,27.66,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2016-11-20,27.76,27.76,27.76,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2016-11-27,27.74,27.74,27.74,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2016-12-04,28.3,28.3,28.3,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2016-12-11,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2016-12-18,28.32,28.32,28.32,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2016-12-25,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2017-01-01,28.68,28.68,28.68,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2017-01-08,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2017-01-15,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2017-01-22,28.87,28.87,28.87,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2017-01-29,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2017-02-05,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2017-02-12,29.41,29.41,29.41,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2017-02-19,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2017-02-26,29.93,29.93,29.93,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2017-03-05,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2017-03-12,29.74,29.74,29.74,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2017-03-19,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2017-03-26,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2017-04-02,28.87,28.87,28.87,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2017-04-09,28.73,28.73,28.73,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2017-04-16,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2017-04-23,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2017-04-30,29.34,29.34,29.34,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2017-05-07,29.27,29.27,29.27,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2017-05-14,28.8,28.8,28.8,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.93,28.93,28.93,0.0,0.0
2017-05-21,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2017-05-28,29.72,29.72,29.72,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2017-06-04,29.78,29.78,29.78,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2017-06-11,29.83,29.83,29.83,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2017-06-18,29.98,29.98,29.98,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2017-06-25,29.87,29.87,29.87,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2017-07-02,29.79,29.79,29.79,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2017-07-09,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2017-07-16,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2017-07-23,30.9,30.9,30.9,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2017-07-30,31.03,31.03,31.03,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2017-08-06,30.6,30.6,30.6,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2017-08-13,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2017-08-20,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2017-08-27,30.96,30.96,30.96,0.0,0.0,31.11,31.11,31.11,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2017-09-03,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2017-09-10,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2017-09-17,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2017-09-24,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2017-10-01,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2017-10-08,32.39,32.39,32.39,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.43,32.43,32.43,0.0,0.0
2017-10-15,32.68,32.68,32.68,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2017-10-22,32.42,32.42,32.42,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2017-10-29,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2017-11-05,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2017-11-12,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2017-11-19,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2017-11-26,32.99,32.99,32.99,0.0,0.0,33.19,33.19,33.19,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2017-12-03,33.19,33.19,33.19,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-12-10,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2017-12-17,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2017-12-24,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2017-12-31,34.42,34.42,34.42,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.46,34.46,34.46,0.0,0.0
