Date,SPDR S&P Biotech_etf_Open_average,SPDR S&P Biotech_etf_Open_max,SPDR S&P Biotech_etf_Open_min,SPDR S&P Biotech_etf_Open_volatility,SPDR S&P Biotech_etf_Open_change,SPDR S&P Biotech_etf_High_average,SPDR S&P Biotech_etf_High_max,SPDR S&P Biotech_etf_High_min,SPDR S&P Biotech_etf_High_volatility,SPDR S&P Biotech_etf_High_change,SPDR S&P Biotech_etf_Low_average,SPDR S&P Biotech_etf_Low_max,SPDR S&P Biotech_etf_Low_min,SPDR S&P Biotech_etf_Low_volatility,SPDR S&P Biotech_etf_Low_change,SPDR S&P Biotech_etf_Close_average,SPDR S&P Biotech_etf_Close_max,SPDR S&P Biotech_etf_Close_min,SPDR S&P Biotech_etf_Close_volatility,SPDR S&P Biotech_etf_Close_change
2016-03-20,49.0,49.0,49.0,0.0,0.0,51.1,51.1,51.1,0.0,0.0,48.29,48.29,48.29,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2016-03-27,51.37,51.37,51.37,0.0,0.0,53.35,53.35,53.35,0.0,0.0,50.81,50.81,50.81,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2016-04-03,57.66,57.66,57.66,0.0,0.0,57.75,57.75,57.75,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2016-04-10,56.53,56.53,56.53,0.0,0.0,56.8,56.8,56.8,0.0,0.0,55.77,55.77,55.77,0.0,0.0,56.58,56.58,56.58,0.0,0.0
2016-04-17,57.4,57.4,57.4,0.0,0.0,57.88,57.88,57.88,0.0,0.0,56.28,56.28,56.28,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2016-04-24,54.99,54.99,54.99,0.0,0.0,55.35,55.35,55.35,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.93,53.93,53.93,0.0,0.0
2016-05-01,49.97,49.97,49.97,0.0,0.0,51.03,51.03,51.03,0.0,0.0,49.42,49.42,49.42,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2016-05-08,49.34,49.34,49.34,0.0,0.0,50.98,50.98,50.98,0.0,0.0,49.34,49.34,49.34,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2016-05-15,53.05,53.05,53.05,0.0,0.0,54.12,54.12,54.12,0.0,0.0,52.83,52.83,52.83,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2016-05-22,56.26,56.26,56.26,0.0,0.0,56.87,56.87,56.87,0.0,0.0,55.71,55.71,55.71,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2016-05-29,59.64,59.64,59.64,0.0,0.0,59.8,59.8,59.8,0.0,0.0,57.49,57.49,57.49,0.0,0.0,58.1,58.1,58.1,0.0,0.0
2016-06-05,55.95,55.95,55.95,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2016-06-12,55.07,55.07,55.07,0.0,0.0,55.07,55.07,55.07,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2016-06-19,52.38,52.38,52.38,0.0,0.0,53.39,53.39,53.39,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2016-06-26,53.83,53.83,53.83,0.0,0.0,55.88,55.88,55.88,0.0,0.0,53.8,53.8,53.8,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2016-07-03,57.06,57.06,57.06,0.0,0.0,57.97,57.97,57.97,0.0,0.0,56.63,56.63,56.63,0.0,0.0,57.59,57.59,57.59,0.0,0.0
2016-07-10,56.22,56.22,56.22,0.0,0.0,57.26,57.26,57.26,0.0,0.0,55.9,55.9,55.9,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2016-07-17,59.13,59.13,59.13,0.0,0.0,59.68,59.68,59.68,0.0,0.0,58.6,58.6,58.6,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2016-07-24,60.92,60.92,60.92,0.0,0.0,62.13,62.13,62.13,0.0,0.0,60.72,60.72,60.72,0.0,0.0,62.07,62.07,62.07,0.0,0.0
2016-07-31,63.52,63.52,63.52,0.0,0.0,64.4,64.4,64.4,0.0,0.0,63.33,63.33,63.33,0.0,0.0,64.19,64.19,64.19,0.0,0.0
2016-08-07,61.67,61.67,61.67,0.0,0.0,62.65,62.65,62.65,0.0,0.0,61.49,61.49,61.49,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2016-08-14,61.85,61.85,61.85,0.0,0.0,62.19,62.19,62.19,0.0,0.0,61.44,61.44,61.44,0.0,0.0,61.85,61.85,61.85,0.0,0.0
2016-08-21,60.53,60.53,60.53,0.0,0.0,61.76,61.76,61.76,0.0,0.0,60.17,60.17,60.17,0.0,0.0,61.1,61.1,61.1,0.0,0.0
2016-08-28,60.42,60.42,60.42,0.0,0.0,60.85,60.85,60.85,0.0,0.0,59.79,59.79,59.79,0.0,0.0,60.15,60.15,60.15,0.0,0.0
2016-09-04,62.45,62.45,62.45,0.0,0.0,63.21,63.21,63.21,0.0,0.0,61.2,61.2,61.2,0.0,0.0,61.25,61.25,61.25,0.0,0.0
2016-09-11,64.25,64.25,64.25,0.0,0.0,64.84,64.84,64.84,0.0,0.0,63.7,63.7,63.7,0.0,0.0,64.71,64.71,64.71,0.0,0.0
2016-09-18,68.61,68.61,68.61,0.0,0.0,69.21,69.21,69.21,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.14,68.14,68.14,0.0,0.0
2016-09-25,65.67,65.67,65.67,0.0,0.0,66.63,66.63,66.63,0.0,0.0,64.71,64.71,64.71,0.0,0.0,66.29,66.29,66.29,0.0,0.0
2016-10-02,64.65,64.65,64.65,0.0,0.0,64.89,64.89,64.89,0.0,0.0,63.46,63.46,63.46,0.0,0.0,64.15,64.15,64.15,0.0,0.0
2016-10-09,61.95,61.95,61.95,0.0,0.0,62.13,62.13,62.13,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.56,59.56,59.56,0.0,0.0
2016-10-16,59.75,59.75,59.75,0.0,0.0,60.49,60.49,60.49,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.73,59.73,59.73,0.0,0.0
2016-10-23,56.84,56.84,56.84,0.0,0.0,57.73,57.73,57.73,0.0,0.0,55.8,55.8,55.8,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2016-10-30,53.46,53.46,53.46,0.0,0.0,55.31,55.31,55.31,0.0,0.0,53.45,53.45,53.45,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2016-11-06,65.04,65.04,65.04,0.0,0.0,66.45,66.45,66.45,0.0,0.0,64.53,64.53,64.53,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2016-11-13,66.7,66.7,66.7,0.0,0.0,67.05,67.05,67.05,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.98,65.98,65.98,0.0,0.0
2016-11-20,66.01,66.01,66.01,0.0,0.0,66.48,66.48,66.48,0.0,0.0,64.95,64.95,64.95,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2016-11-27,61.11,61.11,61.11,0.0,0.0,62.67,62.67,62.67,0.0,0.0,60.6,60.6,60.6,0.0,0.0,61.81,61.81,61.81,0.0,0.0
2016-12-04,62.75,62.75,62.75,0.0,0.0,63.77,63.77,63.77,0.0,0.0,61.83,61.83,61.83,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2016-12-11,61.89,61.89,61.89,0.0,0.0,62.7,62.7,62.7,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.95,61.95,61.95,0.0,0.0
2016-12-18,59.5,59.5,59.5,0.0,0.0,61.7,61.7,61.7,0.0,0.0,59.21,59.21,59.21,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2016-12-25,59.71,59.71,59.71,0.0,0.0,60.01,60.01,60.01,0.0,0.0,58.87,58.87,58.87,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2017-01-01,62.69,62.69,62.69,0.0,0.0,63.88,63.88,63.88,0.0,0.0,62.69,62.69,62.69,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2017-01-08,64.36,64.36,64.36,0.0,0.0,65.79,65.79,65.79,0.0,0.0,64.36,64.36,64.36,0.0,0.0,65.0,65.0,65.0,0.0,0.0
2017-01-15,63.7,63.7,63.7,0.0,0.0,64.01,64.01,64.01,0.0,0.0,62.98,62.98,62.98,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2017-01-22,62.72,62.72,62.72,0.0,0.0,63.46,63.46,63.46,0.0,0.0,62.56,62.56,62.56,0.0,0.0,63.42,63.42,63.42,0.0,0.0
2017-01-29,65.49,65.49,65.49,0.0,0.0,66.03,66.03,66.03,0.0,0.0,64.71,64.71,64.71,0.0,0.0,65.98,65.98,65.98,0.0,0.0
2017-02-05,67.19,67.19,67.19,0.0,0.0,67.38,67.38,67.38,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.75,66.75,66.75,0.0,0.0
2017-02-12,68.31,68.31,68.31,0.0,0.0,69.51,69.51,69.51,0.0,0.0,68.09,68.09,68.09,0.0,0.0,69.45,69.45,69.45,0.0,0.0
2017-02-19,66.43,66.43,66.43,0.0,0.0,67.42,67.42,67.42,0.0,0.0,66.3,66.3,66.3,0.0,0.0,67.24,67.24,67.24,0.0,0.0
2017-02-26,70.62,70.62,70.62,0.0,0.0,71.48,71.48,71.48,0.0,0.0,70.56,70.56,70.56,0.0,0.0,71.35,71.35,71.35,0.0,0.0
2017-03-05,71.59,71.59,71.59,0.0,0.0,71.59,71.59,71.59,0.0,0.0,70.24,70.24,70.24,0.0,0.0,71.5,71.5,71.5,0.0,0.0
2017-03-12,70.84,70.84,70.84,0.0,0.0,71.59,71.59,71.59,0.0,0.0,70.55,70.55,70.55,0.0,0.0,71.02,71.02,71.02,0.0,0.0
2017-03-19,68.39,68.39,68.39,0.0,0.0,69.05,69.05,69.05,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.72,68.72,68.72,0.0,0.0
2017-03-26,69.26,69.26,69.26,0.0,0.0,69.64,69.64,69.64,0.0,0.0,68.81,68.81,68.81,0.0,0.0,69.34,69.34,69.34,0.0,0.0
2017-04-02,66.66,66.66,66.66,0.0,0.0,67.44,67.44,67.44,0.0,0.0,66.4,66.4,66.4,0.0,0.0,67.32,67.32,67.32,0.0,0.0
2017-04-09,67.35,67.35,67.35,0.0,0.0,68.89,68.89,68.89,0.0,0.0,67.29,67.29,67.29,0.0,0.0,68.47,68.47,68.47,0.0,0.0
2017-04-16,68.56,68.56,68.56,0.0,0.0,68.75,68.75,68.75,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.98,67.98,67.98,0.0,0.0
2017-04-23,71.27,71.27,71.27,0.0,0.0,71.73,71.73,71.73,0.0,0.0,70.83,70.83,70.83,0.0,0.0,71.44,71.44,71.44,0.0,0.0
2017-04-30,70.65,70.65,70.65,0.0,0.0,70.65,70.65,70.65,0.0,0.0,69.4,69.4,69.4,0.0,0.0,70.15,70.15,70.15,0.0,0.0
2017-05-07,69.03,69.03,69.03,0.0,0.0,70.26,70.26,70.26,0.0,0.0,68.77,68.77,68.77,0.0,0.0,70.03,70.03,70.03,0.0,0.0
2017-05-14,70.24,70.24,70.24,0.0,0.0,70.78,70.78,70.78,0.0,0.0,68.94,68.94,68.94,0.0,0.0,69.14,69.14,69.14,0.0,0.0
2017-05-21,69.53,69.53,69.53,0.0,0.0,69.83,69.83,69.83,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.72,68.72,68.72,0.0,0.0
2017-05-28,69.84,69.84,69.84,0.0,0.0,71.3,71.3,71.3,0.0,0.0,69.62,69.62,69.62,0.0,0.0,71.1,71.1,71.1,0.0,0.0
2017-06-04,71.6,71.6,71.6,0.0,0.0,72.75,72.75,72.75,0.0,0.0,70.71,70.71,70.71,0.0,0.0,71.35,71.35,71.35,0.0,0.0
2017-06-11,71.29,71.29,71.29,0.0,0.0,71.67,71.67,71.67,0.0,0.0,70.71,70.71,70.71,0.0,0.0,71.6,71.6,71.6,0.0,0.0
2017-06-18,78.86,78.86,78.86,0.0,0.0,80.48,80.48,80.48,0.0,0.0,78.11,78.11,78.11,0.0,0.0,80.31,80.31,80.31,0.0,0.0
2017-06-25,78.09,78.09,78.09,0.0,0.0,78.1,78.1,78.1,0.0,0.0,76.87,76.87,76.87,0.0,0.0,77.18,77.18,77.18,0.0,0.0
2017-07-02,78.46,78.46,78.46,0.0,0.0,78.66,78.66,78.66,0.0,0.0,77.87,77.87,77.87,0.0,0.0,78.26,78.26,78.26,0.0,0.0
2017-07-09,79.2,79.2,79.2,0.0,0.0,79.82,79.82,79.82,0.0,0.0,78.86,78.86,78.86,0.0,0.0,79.07,79.07,79.07,0.0,0.0
2017-07-16,80.11,80.11,80.11,0.0,0.0,81.08,81.08,81.08,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.77,80.77,80.77,0.0,0.0
2017-07-23,78.27,78.27,78.27,0.0,0.0,79.94,79.94,79.94,0.0,0.0,78.15,78.15,78.15,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2017-07-30,77.15,77.15,77.15,0.0,0.0,78.26,78.26,78.26,0.0,0.0,76.83,76.83,76.83,0.0,0.0,78.23,78.23,78.23,0.0,0.0
2017-08-06,74.54,74.54,74.54,0.0,0.0,75.82,75.82,75.82,0.0,0.0,74.35,74.35,74.35,0.0,0.0,75.77,75.77,75.77,0.0,0.0
2017-08-13,74.79,74.79,74.79,0.0,0.0,75.58,75.58,75.58,0.0,0.0,74.37,74.37,74.37,0.0,0.0,74.95,74.95,74.95,0.0,0.0
2017-08-20,78.94,78.94,78.94,0.0,0.0,78.97,78.97,78.97,0.0,0.0,77.56,77.56,77.56,0.0,0.0,77.81,77.81,77.81,0.0,0.0
2017-08-27,84.08,84.08,84.08,0.0,0.0,84.9,84.9,84.9,0.0,0.0,83.31,83.31,83.31,0.0,0.0,84.62,84.62,84.62,0.0,0.0
2017-09-03,84.23,84.23,84.23,0.0,0.0,84.65,84.65,84.65,0.0,0.0,83.63,83.63,83.63,0.0,0.0,83.82,83.82,83.82,0.0,0.0
2017-09-10,83.32,83.32,83.32,0.0,0.0,83.91,83.91,83.91,0.0,0.0,82.8,82.8,82.8,0.0,0.0,83.66,83.66,83.66,0.0,0.0
2017-09-17,84.1,84.1,84.1,0.0,0.0,84.18,84.18,84.18,0.0,0.0,83.55,83.55,83.55,0.0,0.0,83.91,83.91,83.91,0.0,0.0
2017-09-24,86.0,86.0,86.0,0.0,0.0,86.69,86.69,86.69,0.0,0.0,85.58,85.58,85.58,0.0,0.0,86.57,86.57,86.57,0.0,0.0
2017-10-01,88.22,88.22,88.22,0.0,0.0,88.98,88.98,88.98,0.0,0.0,87.89,87.89,87.89,0.0,0.0,88.32,88.32,88.32,0.0,0.0
2017-10-08,87.36,87.36,87.36,0.0,0.0,87.45,87.45,87.45,0.0,0.0,86.58,86.58,86.58,0.0,0.0,86.66,86.66,86.66,0.0,0.0
2017-10-15,85.66,85.66,85.66,0.0,0.0,85.94,85.94,85.94,0.0,0.0,84.72,84.72,84.72,0.0,0.0,85.62,85.62,85.62,0.0,0.0
2017-10-22,82.03,82.03,82.03,0.0,0.0,84.02,84.02,84.02,0.0,0.0,81.86,81.86,81.86,0.0,0.0,83.8,83.8,83.8,0.0,0.0
2017-10-29,83.99,83.99,83.99,0.0,0.0,85.81,85.81,85.81,0.0,0.0,83.71,83.71,83.71,0.0,0.0,85.6,85.6,85.6,0.0,0.0
2017-11-05,82.66,82.66,82.66,0.0,0.0,83.04,83.04,83.04,0.0,0.0,81.9,81.9,81.9,0.0,0.0,82.77,82.77,82.77,0.0,0.0
2017-11-12,81.34,81.34,81.34,0.0,0.0,81.69,81.69,81.69,0.0,0.0,80.67,80.67,80.67,0.0,0.0,81.43,81.43,81.43,0.0,0.0
2017-11-19,81.99,81.99,81.99,0.0,0.0,82.36,82.36,82.36,0.0,0.0,81.61,81.61,81.61,0.0,0.0,81.96,81.96,81.96,0.0,0.0
2017-11-26,83.29,83.29,83.29,0.0,0.0,84.14,84.14,84.14,0.0,0.0,80.77,80.77,80.77,0.0,0.0,83.42,83.42,83.42,0.0,0.0
2017-12-03,83.03,83.03,83.03,0.0,0.0,84.44,84.44,84.44,0.0,0.0,82.77,82.77,82.77,0.0,0.0,83.93,83.93,83.93,0.0,0.0
2017-12-10,81.11,81.11,81.11,0.0,0.0,81.87,81.87,81.87,0.0,0.0,80.79,80.79,80.79,0.0,0.0,81.82,81.82,81.82,0.0,0.0
2017-12-17,83.56,83.56,83.56,0.0,0.0,84.75,84.75,84.75,0.0,0.0,83.34,83.34,83.34,0.0,0.0,84.59,84.59,84.59,0.0,0.0
2017-12-24,86.51,86.51,86.51,0.0,0.0,86.77,86.77,86.77,0.0,0.0,84.84,84.84,84.84,0.0,0.0,84.87,84.87,84.87,0.0,0.0
2017-12-31,87.75,87.75,87.75,0.0,0.0,87.75,87.75,87.75,0.0,0.0,86.46,86.46,86.46,0.0,0.0,87.04,87.04,87.04,0.0,0.0
