Date,TENXStock_Open_average,TENXStock_Open_max,TENXStock_Open_min,TENXStock_Open_volatility,TENXStock_Open_change,TENXStock_High_average,TENXStock_High_max,TENXStock_High_min,TENXStock_High_volatility,TENXStock_High_change,TENXStock_Low_average,TENXStock_Low_max,TENXStock_Low_min,TENXStock_Low_volatility,TENXStock_Low_change,TENXStock_Close_average,TENXStock_Close_max,TENXStock_Close_min,TENXStock_Close_volatility,TENXStock_Close_change,TENXStock_Volume_average,TENXStock_Volume_max,TENXStock_Volume_min,TENXStock_Volume_volatility,TENXStock_Volume_change
2016-01-03,3.206,3.37,3.12,0.25,-0.06000000000000005,3.242,3.37,3.12,0.25,-0.1299999999999999,3.099,3.17,2.99,0.17999999999999972,-0.16999999999999993,3.122,3.21,3.0,0.20999999999999996,-0.18000000000000016,16015,23826,6628,17198,8200
2016-01-10,2.9228,3.03,2.67,0.3599999999999999,-0.3410000000000002,2.9666,3.09,2.8,0.29000000000000004,-0.29000000000000004,2.794,3.0,2.65,0.3500000000000001,-0.3500000000000001,2.854,3.03,2.72,0.3099999999999996,-0.2899999999999996,38813,119182,12131,107051,7755
2016-01-17,2.7225,2.8,2.64,0.1599999999999997,-0.09999999999999964,2.785,2.8,2.75,0.04999999999999982,-0.04999999999999982,2.6205,2.65,2.57,0.08000000000000007,-0.0019999999999997797,2.71875,2.775,2.68,0.09499999999999975,-0.020000000000000018,31755,38465,18245,20220,4649
2016-01-24,2.649,2.69,2.61,0.08000000000000007,0.04999999999999982,2.716,2.78,2.69,0.08999999999999986,-0.08999999999999986,2.587,2.665,2.52,0.14500000000000002,0.08000000000000007,2.652,2.69,2.61,0.08000000000000007,0.020000000000000018,24407,47534,5858,41676,-33218
2016-01-31,53.8804,56.0,53.2,2.799999999999997,-2.3999999999999986,54.64,56.0,54.0,2.0,-1.2000000000000028,52.04,53.0,51.0,2.0,-2.0,53.24,53.8,52.6,1.1999999999999957,-1.0,1708,4450,594,3856,-3856
2016-02-07,48.32,51.4,45.2,6.199999999999996,-3.6000000000000014,50.48,54.0,47.6,6.399999999999999,1.7999999999999972,46.3,48.6,45.0,3.6000000000000014,-2.8000000000000043,47.4404,48.6,46.6,2.0,-1.2000000000000028,1776,4292,537,3755,-2722
2016-02-14,47.4955,48.8,46.022,2.7779999999999987,-2.7779999999999987,48.775,50.1,47.8,2.3000000000000043,-2.3000000000000043,45.8,46.2,45.4,0.8000000000000043,0.6000000000000014,47.15,48.2,46.6,1.6000000000000014,-0.20000000000000284,2146,3213,711,2502,-1591
2016-02-21,46.52,48.2,45.4,2.8000000000000043,-2.6000000000000014,48.1196,50.6,46.998000000000005,3.6019999999999968,-3.3999999999999986,45.117200000000004,46.41,44.2,2.2099999999999937,-1.8499999999999943,46.2,47.2,44.8,2.4000000000000057,-0.3999999999999986,1729,5042,497,4545,164
2016-02-28,45.04,46.4,44.0,2.3999999999999986,-2.0,46.16,47.6,44.4,3.200000000000003,-2.6000000000000014,42.32,44.8,40.0,4.799999999999997,-3.5999999999999943,43.800000000000004,45.4,41.2,4.199999999999996,-4.199999999999996,2066,3636,1174,2462,1009
2016-03-06,41.1832,41.916000000000004,40.0,1.916000000000004,0.3999999999999986,41.96,42.0,41.8,0.20000000000000284,0.0,40.12,41.0,38.8,2.200000000000003,1.0,40.88,41.4,40.0,1.3999999999999986,1.0,2780,4707,439,4268,-3470
2016-03-13,42.839999999999996,50.0,40.2,9.799999999999997,-0.3999999999999986,43.56,50.0,41.8,8.200000000000003,0.0,40.2,41.6,39.2,2.3999999999999986,-1.3999999999999986,40.7196,41.8,39.2,2.5999999999999943,-1.2000000000000028,1171,1818,539,1279,1109
2016-03-20,41.2,42.0,39.6,2.3999999999999986,1.7999999999999972,41.7,42.0,40.8,1.2000000000000028,1.2000000000000028,40.5505,41.0,39.202,1.7980000000000018,1.7980000000000018,41.4505,42.0,40.402,1.597999999999999,1.597999999999999,826,1231,411,820,-351
2016-03-27,41.2404,42.0,40.6,1.3999999999999986,-1.1999999999999957,41.76,42.0,40.8,1.2000000000000028,-1.2000000000000028,40.6,41.0,40.0,1.0,-0.7999999999999972,41.0,41.8,40.4,1.3999999999999986,-1.3999999999999986,873,1281,437,844,-136
2016-04-03,44.0,47.2,40.4,6.800000000000004,6.800000000000004,45.7196,47.2,42.4,4.800000000000004,4.800000000000004,43.6,45.8,40.4,5.399999999999999,5.0,44.96,46.4,42.0,4.399999999999999,4.399999999999999,1191,2250,553,1697,722
2016-04-10,52.24,55.6,46.0,9.600000000000001,9.600000000000001,54.72,58.8,51.0,7.799999999999997,4.600000000000001,51.4,54.6,45.8,8.800000000000004,7.800000000000004,53.3444,55.4,50.398,5.001999999999995,3.8019999999999996,2005,3026,689,2337,-2337
2016-04-17,55.892,56.8,55.226000000000006,1.573999999999991,1.573999999999991,57.36,58.2,56.8,1.4000000000000057,0.3999999999999986,54.7808,56.0,53.802,2.1980000000000004,2.1980000000000004,56.04,56.8,55.6,1.1999999999999957,0.20000000000000284,1435,1884,919,965,-762
2016-04-24,55.8404,56.8,54.2,2.5999999999999943,-2.5999999999999943,56.379200000000004,56.8,55.798,1.0019999999999953,-1.0019999999999953,55.12,56.2,54.0,2.200000000000003,-2.200000000000003,55.4292,56.54600000000001,54.4,2.146000000000008,-2.146000000000008,766,1285,413,872,872
2016-05-01,53.932,55.8,50.06,5.739999999999995,-3.9399999999999977,54.839999999999996,56.8,51.0,5.799999999999997,-5.799999999999997,52.532000000000004,55.0,49.4,5.600000000000001,-3.1400000000000006,53.312,55.6,50.0,5.600000000000001,-5.0,1233,3064,210,2854,-2043
2016-05-08,53.44,54.6,51.0,3.6000000000000014,2.799999999999997,53.88,55.0,51.2,3.799999999999997,2.799999999999997,52.2,53.2,50.0,3.200000000000003,3.0,53.04,54.2,51.2,3.0,2.1999999999999957,671,1338,167,1171,214
2016-05-15,53.6348,54.4,52.8,1.6000000000000014,1.6000000000000014,54.28,55.0,53.8,1.2000000000000028,1.0,52.9004,53.8,52.3,1.5,0.7980000000000018,53.48,53.8,52.4,1.3999999999999986,0.0,338,551,113,438,257
2016-05-22,52.0328,54.163999999999994,50.0,4.163999999999994,-4.163999999999994,53.1196,55.0,51.0,4.0,-2.6000000000000014,50.84,52.4,49.2,3.1999999999999957,-2.3999999999999986,51.1604,52.4,49.802,2.597999999999999,-2.0,1248,2389,492,1897,408
2016-05-29,50.295,50.6,49.78,0.8200000000000003,0.0,52.599999999999994,54.8,51.8,3.0,3.0,50.095,50.6,49.78,0.8200000000000003,0.8000000000000043,51.4,52.0,50.4,1.6000000000000014,1.6000000000000014,729,1110,365,745,-130
2016-06-05,52.199600000000004,53.998000000000005,51.0,2.9980000000000047,0.20000000000000284,53.5196,54.4,52.2,2.1999999999999957,-2.1999999999999957,50.5128,51.38,49.583999999999996,1.7960000000000065,0.8000000000000043,51.96,53.4,50.4,3.0,1.2000000000000028,559,915,171,744,-589
2016-06-12,52.217600000000004,53.4,50.802,2.597999999999999,2.5119999999999933,53.48,54.0,52.4,1.6000000000000014,1.6000000000000014,51.7008,52.8,50.602,2.1980000000000004,1.6980000000000004,52.6,53.6,51.6,2.0,2.0,872,3050,160,2890,2807
2016-06-19,53.199600000000004,54.2,51.0,3.200000000000003,-2.9980000000000047,53.980000000000004,55.6,51.6,4.0,-4.0,51.537600000000005,54.0,49.0,5.0,-4.508000000000003,52.72,54.2,51.0,3.200000000000003,-3.200000000000003,623,934,400,534,112
2016-06-26,51.2404,54.0,48.8,5.200000000000003,0.8019999999999996,52.72,54.4,49.6,4.799999999999997,4.600000000000001,48.9204,51.2,46.0,5.200000000000003,4.201999999999998,51.08,54.2,48.2,6.0,4.800000000000004,1845,5998,353,5645,-217
2016-07-03,54.1005,54.4,54.0,0.3999999999999986,0.3999999999999986,54.6485,54.8,54.394,0.4059999999999988,0.4059999999999988,53.15,53.6,53.0,0.6000000000000014,0.6000000000000014,53.9495,54.2,53.6,0.6000000000000014,0.001999999999995339,3472,7804,1115,6689,-4277
2016-07-10,54.0308,54.6,53.6,1.0,0.4060000000000059,55.0356,55.4,54.38,1.019999999999996,-0.8200000000000003,53.0804,53.4,52.4,1.0,-1.0,53.56,54.6,52.4,2.200000000000003,-2.0,1107,1936,157,1779,-469
