Date,First Trust BICK_etf_Open_average,First Trust BICK_etf_Open_max,First Trust BICK_etf_Open_min,First Trust BICK_etf_Open_volatility,First Trust BICK_etf_Open_change,First Trust BICK_etf_High_average,First Trust BICK_etf_High_max,First Trust BICK_etf_High_min,First Trust BICK_etf_High_volatility,First Trust BICK_etf_High_change,First Trust BICK_etf_Low_average,First Trust BICK_etf_Low_max,First Trust BICK_etf_Low_min,First Trust BICK_etf_Low_volatility,First Trust BICK_etf_Low_change,First Trust BICK_etf_Close_average,First Trust BICK_etf_Close_max,First Trust BICK_etf_Close_min,First Trust BICK_etf_Close_volatility,First Trust BICK_etf_Close_change
2017-02-19,24.37,24.37,24.37,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2017-02-26,24.01,24.01,24.01,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.75,23.75,23.75,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2017-03-05,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2017-03-12,24.81,24.81,24.81,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2017-03-19,24.47,24.47,24.47,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2017-03-26,24.37,24.37,24.37,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2017-04-02,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2017-04-09,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2017-04-16,24.05,24.05,24.05,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2017-04-23,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2017-04-30,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2017-05-07,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2017-05-14,25.42,25.42,25.42,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2017-05-21,26.04,26.04,26.04,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2017-05-28,26.02,26.02,26.02,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.08,26.08,26.08,0.0,0.0
2017-06-04,26.24,26.24,26.24,0.0,0.0,26.43,26.43,26.43,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2017-06-11,25.52,25.52,25.52,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2017-06-18,25.61,25.61,25.61,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2017-06-25,25.96,25.96,25.96,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.73,25.73,25.73,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2017-07-02,25.74,25.74,25.74,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2017-07-09,27.16,27.16,27.16,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-07-16,27.64,27.64,27.64,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2017-07-23,27.74,27.74,27.74,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.76,27.76,27.76,0.0,0.0
2017-07-30,27.9,27.9,27.9,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2017-08-06,27.01,27.01,27.01,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2017-08-13,27.62,27.62,27.62,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.37,27.37,27.37,0.0,0.0
2017-08-20,28.5,28.5,28.5,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2017-08-27,28.71,28.71,28.71,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2017-09-03,28.76,28.76,28.76,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2017-09-10,29.57,29.57,29.57,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2017-09-17,29.22,29.22,29.22,0.0,0.0,29.36,29.36,29.36,0.0,0.0,28.29,28.29,28.29,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2017-09-24,28.75,28.75,28.75,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.73,28.73,28.73,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2017-10-01,29.5,29.5,29.5,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2017-10-08,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.8,29.8,29.8,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2017-10-15,29.55,29.55,29.55,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2017-10-22,29.19,29.19,29.19,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2017-10-29,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2017-11-05,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2017-11-12,29.91,29.91,29.91,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2017-11-19,30.5,30.5,30.5,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2017-11-26,29.53,29.53,29.53,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2017-12-03,29.07,29.07,29.07,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2017-12-10,29.25,29.25,29.25,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.28,29.28,29.28,0.0,0.0
2017-12-17,29.63,29.63,29.63,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2017-12-24,30.3,30.3,30.3,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.19,30.19,30.19,0.0,0.0
2017-12-31,31.32,31.32,31.32,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.56,31.56,31.56,0.0,0.0
