Date,Direxion Daily Energy Bull 3X SharesEtf_Open_average,Direxion Daily Energy Bull 3X SharesEtf_Open_max,Direxion Daily Energy Bull 3X SharesEtf_Open_min,Direxion Daily Energy Bull 3X SharesEtf_Open_volatility,Direxion Daily Energy Bull 3X SharesEtf_Open_change,Direxion Daily Energy Bull 3X SharesEtf_High_average,Direxion Daily Energy Bull 3X SharesEtf_High_max,Direxion Daily Energy Bull 3X SharesEtf_High_min,Direxion Daily Energy Bull 3X SharesEtf_High_volatility,Direxion Daily Energy Bull 3X SharesEtf_High_change,Direxion Daily Energy Bull 3X SharesEtf_Low_average,Direxion Daily Energy Bull 3X SharesEtf_Low_max,Direxion Daily Energy Bull 3X SharesEtf_Low_min,Direxion Daily Energy Bull 3X SharesEtf_Low_volatility,Direxion Daily Energy Bull 3X SharesEtf_Low_change,Direxion Daily Energy Bull 3X SharesEtf_Close_average,Direxion Daily Energy Bull 3X SharesEtf_Close_max,Direxion Daily Energy Bull 3X SharesEtf_Close_min,Direxion Daily Energy Bull 3X SharesEtf_Close_volatility,Direxion Daily Energy Bull 3X SharesEtf_Close_change
2016-04-10,256.6,256.6,256.6,0.0,0.0,259.5,259.5,259.5,0.0,0.0,251.0,251.0,251.0,0.0,0.0,252.2,252.2,252.2,0.0,0.0
2016-04-17,285.5,285.5,285.5,0.0,0.0,298.2,298.2,298.2,0.0,0.0,284.1,284.1,284.1,0.0,0.0,294.9,294.9,294.9,0.0,0.0
2016-04-24,305.0,305.0,305.0,0.0,0.0,312.3,312.3,312.3,0.0,0.0,286.5,286.5,286.5,0.0,0.0,299.9,299.9,299.9,0.0,0.0
2016-05-01,266.6,266.6,266.6,0.0,0.0,280.4,280.4,280.4,0.0,0.0,265.2,265.2,265.2,0.0,0.0,270.7,270.7,270.7,0.0,0.0
2016-05-08,273.2,273.2,273.2,0.0,0.0,279.5,279.5,279.5,0.0,0.0,264.7,264.7,264.7,0.0,0.0,266.3,266.3,266.3,0.0,0.0
2016-05-15,278.0,278.0,278.0,0.0,0.0,282.14,282.14,282.14,0.0,0.0,273.2,273.2,273.2,0.0,0.0,280.4,280.4,280.4,0.0,0.0
2016-05-22,289.4,289.4,289.4,0.0,0.0,293.2,293.2,293.2,0.0,0.0,284.2,284.2,284.2,0.0,0.0,292.9,292.9,292.9,0.0,0.0
2016-05-29,288.3,288.3,288.3,0.0,0.0,292.7,292.7,292.7,0.0,0.0,279.8,279.8,279.8,0.0,0.0,285.6,285.6,285.6,0.0,0.0
2016-06-05,305.3,305.3,305.3,0.0,0.0,311.1,311.1,311.1,0.0,0.0,293.1,293.1,293.1,0.0,0.0,296.0,296.0,296.0,0.0,0.0
2016-06-12,292.6,292.6,292.6,0.0,0.0,295.07,295.07,295.07,0.0,0.0,288.5,288.5,288.5,0.0,0.0,293.2,293.2,293.2,0.0,0.0
2016-06-19,285.3,285.3,285.3,0.0,0.0,301.0,301.0,301.0,0.0,0.0,284.2,284.2,284.2,0.0,0.0,287.2,287.2,287.2,0.0,0.0
2016-06-26,305.8,305.8,305.8,0.0,0.0,315.6,315.6,315.6,0.0,0.0,305.7,305.7,305.7,0.0,0.0,312.6,312.6,312.6,0.0,0.0
2016-07-03,296.3,296.3,296.3,0.0,0.0,302.6,302.6,302.6,0.0,0.0,290.89,290.89,290.89,0.0,0.0,299.6,299.6,299.6,0.0,0.0
2016-07-10,323.3,323.3,323.3,0.0,0.0,325.7,325.7,325.7,0.0,0.0,316.0,316.0,316.0,0.0,0.0,319.2,319.2,319.2,0.0,0.0
2016-07-17,306.0,306.0,306.0,0.0,0.0,308.1,308.1,308.1,0.0,0.0,300.9,300.9,300.9,0.0,0.0,306.4,306.4,306.4,0.0,0.0
2016-07-24,274.8,274.8,274.8,0.0,0.0,294.5,294.5,294.5,0.0,0.0,272.1,272.1,272.1,0.0,0.0,293.9,293.9,293.9,0.0,0.0
2016-07-31,287.8,287.8,287.8,0.0,0.0,294.76,294.76,294.76,0.0,0.0,284.7,284.7,284.7,0.0,0.0,293.7,293.7,293.7,0.0,0.0
2016-08-07,305.5,305.5,305.5,0.0,0.0,311.4,311.4,311.4,0.0,0.0,303.6,303.6,303.6,0.0,0.0,308.3,308.3,308.3,0.0,0.0
2016-08-14,337.9,337.9,337.9,0.0,0.0,338.0,338.0,338.0,0.0,0.0,327.9,327.9,327.9,0.0,0.0,331.6,331.6,331.6,0.0,0.0
2016-08-21,321.3,321.3,321.3,0.0,0.0,329.21,329.21,329.21,0.0,0.0,312.4,312.4,312.4,0.0,0.0,317.2,317.2,317.2,0.0,0.0
2016-08-28,309.3,309.3,309.3,0.0,0.0,314.5,314.5,314.5,0.0,0.0,306.3,306.3,306.3,0.0,0.0,311.5,311.5,311.5,0.0,0.0
2016-09-04,341.1,341.1,341.1,0.0,0.0,343.9,343.9,343.9,0.0,0.0,320.0,320.0,320.0,0.0,0.0,320.0,320.0,320.0,0.0,0.0
2016-09-11,290.3,290.3,290.3,0.0,0.0,296.38,296.38,296.38,0.0,0.0,287.03,287.03,287.03,0.0,0.0,293.2,293.2,293.2,0.0,0.0
2016-09-18,303.0,303.0,303.0,0.0,0.0,310.7,310.7,310.7,0.0,0.0,289.6,289.6,289.6,0.0,0.0,294.6,294.6,294.6,0.0,0.0
2016-09-25,327.1,327.1,327.1,0.0,0.0,338.2,338.2,338.2,0.0,0.0,320.6,320.6,320.6,0.0,0.0,333.1,333.1,333.1,0.0,0.0
2016-10-02,339.0,339.0,339.0,0.0,0.0,342.9,342.9,342.9,0.0,0.0,329.8,329.8,329.8,0.0,0.0,332.9,332.9,332.9,0.0,0.0
2016-10-09,331.4,331.4,331.4,0.0,0.0,334.8,334.8,334.8,0.0,0.0,320.2,320.2,320.2,0.0,0.0,321.4,321.4,321.4,0.0,0.0
2016-10-16,327.3,327.3,327.3,0.0,0.0,327.5,327.5,327.5,0.0,0.0,320.2,320.2,320.2,0.0,0.0,325.8,325.8,325.8,0.0,0.0
2016-10-23,315.7,315.7,315.7,0.0,0.0,328.6,328.6,328.6,0.0,0.0,308.3,308.3,308.3,0.0,0.0,313.7,313.7,313.7,0.0,0.0
2016-10-30,293.7,293.7,293.7,0.0,0.0,301.5,301.5,301.5,0.0,0.0,287.4,287.4,287.4,0.0,0.0,292.7,292.7,292.7,0.0,0.0
2016-11-06,326.1,326.1,326.1,0.0,0.0,327.9,327.9,327.9,0.0,0.0,306.1,306.1,306.1,0.0,0.0,314.5,314.5,314.5,0.0,0.0
2016-11-13,335.8,335.8,335.8,0.0,0.0,341.6,341.6,341.6,0.0,0.0,330.8,330.8,330.8,0.0,0.0,336.5,336.5,336.5,0.0,0.0
2016-11-20,358.0,358.0,358.0,0.0,0.0,361.6,361.6,361.6,0.0,0.0,353.05,353.05,353.05,0.0,0.0,358.9,358.9,358.9,0.0,0.0
2016-11-27,384.9,384.9,384.9,0.0,0.0,392.6,392.6,392.6,0.0,0.0,380.0,380.0,380.0,0.0,0.0,387.7,387.7,387.7,0.0,0.0
2016-12-04,416.8,416.8,416.8,0.0,0.0,416.8,416.8,416.8,0.0,0.0,408.2,408.2,408.2,0.0,0.0,414.7,414.7,414.7,0.0,0.0
2016-12-11,419.8,419.8,419.8,0.0,0.0,420.5,420.5,420.5,0.0,0.0,413.0,413.0,413.0,0.0,0.0,418.9,418.9,418.9,0.0,0.0
2016-12-18,414.1,414.1,414.1,0.0,0.0,418.5,418.5,418.5,0.0,0.0,413.44,413.44,413.44,0.0,0.0,415.4,415.4,415.4,0.0,0.0
2016-12-25,401.1,401.1,401.1,0.0,0.0,408.3,408.3,408.3,0.0,0.0,395.4,395.4,395.4,0.0,0.0,399.1,399.1,399.1,0.0,0.0
2017-01-01,410.8,410.8,410.8,0.0,0.0,411.8,411.8,411.8,0.0,0.0,400.1,400.1,400.1,0.0,0.0,408.3,408.3,408.3,0.0,0.0
2017-01-08,382.9,382.9,382.9,0.0,0.0,387.5,387.5,387.5,0.0,0.0,380.32,380.32,380.32,0.0,0.0,383.3,383.3,383.3,0.0,0.0
2017-01-15,387.8,387.8,387.8,0.0,0.0,392.2,392.2,392.2,0.0,0.0,381.5,381.5,381.5,0.0,0.0,385.2,385.2,385.2,0.0,0.0
2017-01-22,386.7,386.7,386.7,0.0,0.0,386.7,386.7,386.7,0.0,0.0,376.6,376.6,376.6,0.0,0.0,379.5,379.5,379.5,0.0,0.0
2017-01-29,360.4,360.4,360.4,0.0,0.0,372.0,372.0,372.0,0.0,0.0,355.0,355.0,355.0,0.0,0.0,366.6,366.6,366.6,0.0,0.0
2017-02-05,363.9,363.9,363.9,0.0,0.0,369.8,369.8,369.8,0.0,0.0,360.4,360.4,360.4,0.0,0.0,364.0,364.0,364.0,0.0,0.0
2017-02-12,344.6,344.6,344.6,0.0,0.0,347.4,347.4,347.4,0.0,0.0,340.84,340.84,340.84,0.0,0.0,344.0,344.0,344.0,0.0,0.0
2017-02-19,333.0,333.0,333.0,0.0,0.0,335.31,335.31,335.31,0.0,0.0,324.55,324.55,324.55,0.0,0.0,329.2,329.2,329.2,0.0,0.0
2017-02-26,346.0,346.0,346.0,0.0,0.0,350.2,350.2,350.2,0.0,0.0,340.6,340.6,340.6,0.0,0.0,342.3,342.3,342.3,0.0,0.0
2017-03-05,320.6,320.6,320.6,0.0,0.0,322.7,322.7,322.7,0.0,0.0,308.74,308.74,308.74,0.0,0.0,314.0,314.0,314.0,0.0,0.0
2017-03-12,320.0,320.0,320.0,0.0,0.0,322.62,322.62,322.62,0.0,0.0,316.29,316.29,316.29,0.0,0.0,316.8,316.8,316.8,0.0,0.0
2017-03-19,304.3,304.3,304.3,0.0,0.0,305.7,305.7,305.7,0.0,0.0,297.5,297.5,297.5,0.0,0.0,299.3,299.3,299.3,0.0,0.0
2017-03-26,317.4,317.4,317.4,0.0,0.0,322.3,322.3,322.3,0.0,0.0,311.9,311.9,311.9,0.0,0.0,317.0,317.0,317.0,0.0,0.0
2017-04-02,326.8,326.8,326.8,0.0,0.0,329.1,329.1,329.1,0.0,0.0,320.81,320.81,320.81,0.0,0.0,322.0,322.0,322.0,0.0,0.0
2017-04-09,324.5,324.5,324.5,0.0,0.0,324.5,324.5,324.5,0.0,0.0,305.2,305.2,305.2,0.0,0.0,307.1,307.1,307.1,0.0,0.0
2017-04-16,288.0,288.0,288.0,0.0,0.0,291.5,291.5,291.5,0.0,0.0,282.8,282.8,282.8,0.0,0.0,287.8,287.8,287.8,0.0,0.0
2017-04-23,293.5,293.5,293.5,0.0,0.0,295.5,295.5,295.5,0.0,0.0,286.0,286.0,286.0,0.0,0.0,287.0,287.0,287.0,0.0,0.0
2017-04-30,268.1,268.1,268.1,0.0,0.0,281.1,281.1,281.1,0.0,0.0,267.3,267.3,267.3,0.0,0.0,280.1,280.1,280.1,0.0,0.0
2017-05-07,287.4,287.4,287.4,0.0,0.0,288.6,288.6,288.6,0.0,0.0,282.5,282.5,282.5,0.0,0.0,285.1,285.1,285.1,0.0,0.0
2017-05-14,283.0,283.0,283.0,0.0,0.0,290.2,290.2,290.2,0.0,0.0,280.5,280.5,280.5,0.0,0.0,288.2,288.2,288.2,0.0,0.0
2017-05-21,269.5,269.5,269.5,0.0,0.0,270.4,270.4,270.4,0.0,0.0,264.5,264.5,264.5,0.0,0.0,268.8,268.8,268.8,0.0,0.0
2017-05-28,255.9,255.9,255.9,0.0,0.0,256.9,256.9,256.9,0.0,0.0,247.9,247.9,247.9,0.0,0.0,251.2,251.2,251.2,0.0,0.0
2017-06-04,250.0,250.0,250.0,0.0,0.0,268.4,268.4,268.4,0.0,0.0,249.8,249.8,249.8,0.0,0.0,266.1,266.1,266.1,0.0,0.0
2017-06-11,260.9,260.9,260.9,0.0,0.0,269.4,269.4,269.4,0.0,0.0,256.0,256.0,256.0,0.0,0.0,269.3,269.3,269.3,0.0,0.0
2017-06-18,240.6,240.6,240.6,0.0,0.0,246.0,246.0,246.0,0.0,0.0,238.47,238.47,238.47,0.0,0.0,245.1,245.1,245.1,0.0,0.0
2017-06-25,251.9,251.9,251.9,0.0,0.0,254.66,254.66,254.66,0.0,0.0,246.3,246.3,246.3,0.0,0.0,250.5,250.5,250.5,0.0,0.0
2017-07-02,238.6,238.6,238.6,0.0,0.0,240.9,240.9,240.9,0.0,0.0,231.9,231.9,231.9,0.0,0.0,239.6,239.6,239.6,0.0,0.0
2017-07-09,251.7,251.7,251.7,0.0,0.0,256.9,256.9,256.9,0.0,0.0,250.8,250.8,250.8,0.0,0.0,255.2,255.2,255.2,0.0,0.0
2017-07-16,257.0,257.0,257.0,0.0,0.0,260.5,260.5,260.5,0.0,0.0,250.7,250.7,250.7,0.0,0.0,252.1,252.1,252.1,0.0,0.0
2017-07-23,265.8,265.8,265.8,0.0,0.0,275.2,275.2,275.2,0.0,0.0,264.4,264.4,264.4,0.0,0.0,267.3,267.3,267.3,0.0,0.0
2017-07-30,255.3,255.3,255.3,0.0,0.0,259.2,259.2,259.2,0.0,0.0,253.2,253.2,253.2,0.0,0.0,257.2,257.2,257.2,0.0,0.0
2017-08-06,241.0,241.0,241.0,0.0,0.0,243.8,243.8,243.8,0.0,0.0,236.6,236.6,236.6,0.0,0.0,237.2,237.2,237.2,0.0,0.0
2017-08-13,216.0,216.0,216.0,0.0,0.0,223.5,223.5,223.5,0.0,0.0,213.9,213.9,213.9,0.0,0.0,219.3,219.3,219.3,0.0,0.0
2017-08-20,225.4,225.4,225.4,0.0,0.0,228.9,228.9,228.9,0.0,0.0,224.3,224.3,224.3,0.0,0.0,226.5,226.5,226.5,0.0,0.0
2017-08-27,226.3,226.3,226.3,0.0,0.0,234.3,234.3,234.3,0.0,0.0,224.9,224.9,224.9,0.0,0.0,231.9,231.9,231.9,0.0,0.0
2017-09-03,246.8,246.8,246.8,0.0,0.0,247.4,247.4,247.4,0.0,0.0,237.3,237.3,237.3,0.0,0.0,240.8,240.8,240.8,0.0,0.0
2017-09-10,266.7,266.7,266.7,0.0,0.0,267.3,267.3,267.3,0.0,0.0,261.9,261.9,261.9,0.0,0.0,267.2,267.2,267.2,0.0,0.0
2017-09-17,278.2,278.2,278.2,0.0,0.0,286.06,286.06,286.06,0.0,0.0,277.31,277.31,277.31,0.0,0.0,283.7,283.7,283.7,0.0,0.0
2017-09-24,297.0,297.0,297.0,0.0,0.0,299.9,299.9,299.9,0.0,0.0,294.1,294.1,294.1,0.0,0.0,299.9,299.9,299.9,0.0,0.0
2017-10-01,293.9,293.9,293.9,0.0,0.0,298.3,298.3,298.3,0.0,0.0,291.4,291.4,291.4,0.0,0.0,294.3,294.3,294.3,0.0,0.0
2017-10-08,301.0,301.0,301.0,0.0,0.0,303.2,303.2,303.2,0.0,0.0,294.55,294.55,294.55,0.0,0.0,295.3,295.3,295.3,0.0,0.0
2017-10-15,290.3,290.3,290.3,0.0,0.0,290.9,290.9,290.9,0.0,0.0,284.1,284.1,284.1,0.0,0.0,290.3,290.3,290.3,0.0,0.0
2017-10-22,279.1,279.1,279.1,0.0,0.0,288.61,288.61,288.61,0.0,0.0,271.6,271.6,271.6,0.0,0.0,284.4,284.4,284.4,0.0,0.0
2017-10-29,297.8,297.8,297.8,0.0,0.0,304.5,304.5,304.5,0.0,0.0,297.0,297.0,297.0,0.0,0.0,301.2,301.2,301.2,0.0,0.0
2017-11-05,317.1,317.1,317.1,0.0,0.0,317.6,317.6,317.6,0.0,0.0,306.0,306.0,306.0,0.0,0.0,313.3,313.3,313.3,0.0,0.0
2017-11-12,282.4,282.4,282.4,0.0,0.0,285.1,285.1,285.1,0.0,0.0,279.0,279.0,279.0,0.0,0.0,283.2,283.2,283.2,0.0,0.0
2017-11-19,290.6,290.6,290.6,0.0,0.0,291.65,291.65,291.65,0.0,0.0,288.8,288.8,288.8,0.0,0.0,288.9,288.9,288.9,0.0,0.0
2017-11-26,310.0,310.0,310.0,0.0,0.0,318.0,318.0,318.0,0.0,0.0,302.2,302.2,302.2,0.0,0.0,311.8,311.8,311.8,0.0,0.0
2017-12-03,302.5,302.5,302.5,0.0,0.0,306.3,306.3,306.3,0.0,0.0,298.2,298.2,298.2,0.0,0.0,305.8,305.8,305.8,0.0,0.0
2017-12-10,310.6,310.6,310.6,0.0,0.0,311.1,311.1,311.1,0.0,0.0,302.9,302.9,302.9,0.0,0.0,304.3,304.3,304.3,0.0,0.0
2017-12-17,344.7,344.7,344.7,0.0,0.0,350.1,350.1,350.1,0.0,0.0,341.0,341.0,341.0,0.0,0.0,346.1,346.1,346.1,0.0,0.0
2017-12-24,355.3,355.3,355.3,0.0,0.0,356.2,356.2,356.2,0.0,0.0,348.3,348.3,348.3,0.0,0.0,349.3,349.3,349.3,0.0,0.0
2017-12-31,388.0,388.0,388.0,0.0,0.0,390.4,390.4,390.4,0.0,0.0,380.0,380.0,380.0,0.0,0.0,390.0,390.0,390.0,0.0,0.0
