Date,FAROStock_Open_average,FAROStock_Open_max,FAROStock_Open_min,FAROStock_Open_volatility,FAROStock_Open_change,FAROStock_High_average,FAROStock_High_max,FAROStock_High_min,FAROStock_High_volatility,FAROStock_High_change,FAROStock_Low_average,FAROStock_Low_max,FAROStock_Low_min,FAROStock_Low_volatility,FAROStock_Low_change,FAROStock_Close_average,FAROStock_Close_max,FAROStock_Close_min,FAROStock_Close_volatility,FAROStock_Close_change,FAROStock_Volume_average,FAROStock_Volume_max,FAROStock_Volume_min,FAROStock_Volume_volatility,FAROStock_Volume_change
2016-01-03,27.824,28.87,25.92,2.9499999999999993,-2.9499999999999993,28.212,29.4,26.16,3.2399999999999984,-3.2399999999999984,26.762,27.86,24.45,3.41,-3.3599999999999994,27.178,28.55,24.53,4.02,-4.02,147211,190501,108110,82391,59290
2016-01-10,24.028000000000002,24.78,22.85,1.9299999999999997,-1.7199999999999989,24.448,25.0,23.11,1.8900000000000006,-1.7100000000000009,23.192,23.94,22.26,1.6799999999999997,-1.6799999999999997,23.744,24.52,22.92,1.5999999999999979,-1.5999999999999979,177351,226230,138564,87666,43651
2016-01-17,22.945,24.82,21.21,3.6099999999999994,1.620000000000001,24.25,25.88,22.07,3.8099999999999987,1.7699999999999996,21.9975,23.97,20.72,3.25,2.6199999999999974,22.94,24.33,21.62,2.7099999999999973,2.469999999999999,321254,510215,119772,390443,-104500
2016-01-24,24.074,24.68,23.32,1.3599999999999994,0.18999999999999773,24.86,25.73,24.18,1.5500000000000007,1.5500000000000007,23.512,24.11,22.86,1.25,1.0899999999999999,24.312,25.67,23.1,2.5700000000000003,2.5700000000000003,108483,143714,78234,65480,-31663
2016-01-31,24.996,25.4,24.48,0.9199999999999982,-0.0799999999999983,25.794,26.23,24.99,1.240000000000002,-0.08999999999999986,24.55,24.87,24.17,0.6999999999999993,-0.19000000000000128,24.942,25.46,24.69,0.7699999999999996,-0.20000000000000284,117251,174724,90685,84039,-39149
2016-02-07,24.11,24.47,23.44,1.0299999999999976,0.0,25.03,25.41,24.22,1.1900000000000013,-0.08999999999999986,23.704,24.0,23.28,0.7199999999999989,-0.28000000000000114,24.258000000000003,24.64,23.92,0.7199999999999989,0.129999999999999,80238,108414,50185,58229,-38177
2016-02-14,25.5175,25.93,25.03,0.8999999999999986,0.5199999999999996,26.2975,26.51,26.0,0.5100000000000016,0.5100000000000016,25.2875,25.56,24.71,0.8499999999999979,0.8399999999999999,25.815,26.07,25.44,0.629999999999999,0.5599999999999987,92630,110395,76912,33483,-4899
2016-02-21,28.266666666666666,30.41,26.11,4.300000000000001,3.59,29.365,33.33,27.12,6.209999999999997,2.8699999999999974,27.7,29.99,25.53,4.459999999999997,4.459999999999997,28.35333333333333,30.3,26.41,3.8900000000000006,3.5799999999999983,170974,450133,0,450133,-131212
2016-02-28,32.152,33.71,30.0,3.710000000000001,3.710000000000001,33.428,35.7,32.3,3.4000000000000057,3.4000000000000057,31.708,33.71,30.0,3.710000000000001,3.710000000000001,32.884,34.08,31.64,2.4399999999999977,2.030000000000001,208617,334114,127563,206551,-65744
2016-03-06,33.668,35.05,32.6,2.4499999999999957,-1.1899999999999977,34.356,35.24,33.21,2.030000000000001,-2.030000000000001,33.006,33.79,31.99,1.8000000000000007,-1.8000000000000007,33.544,35.18,32.9,2.280000000000001,-2.280000000000001,128896,154283,108746,45537,-23513
