Date,EWBCStock_Open_average,EWBCStock_Open_max,EWBCStock_Open_min,EWBCStock_Open_volatility,EWBCStock_Open_change,EWBCStock_High_average,EWBCStock_High_max,EWBCStock_High_min,EWBCStock_High_volatility,EWBCStock_High_change,EWBCStock_Low_average,EWBCStock_Low_max,EWBCStock_Low_min,EWBCStock_Low_volatility,EWBCStock_Low_change,EWBCStock_Close_average,EWBCStock_Close_max,EWBCStock_Close_min,EWBCStock_Close_volatility,EWBCStock_Close_change,EWBCStock_Volume_average,EWBCStock_Volume_max,EWBCStock_Volume_min,EWBCStock_Volume_volatility,EWBCStock_Volume_change
2016-03-13,32.1,32.49,31.85,0.6400000000000006,-0.2700000000000031,32.58,33.38,32.12,1.2600000000000051,0.8100000000000023,31.656,32.08,31.02,1.0599999999999987,-0.01999999999999602,32.394,33.32,32.0,1.3200000000000003,0.990000000000002,1611645,3432311,772027,2660284,2261750
2016-03-20,33.0,33.4,32.3,1.1000000000000014,-1.1000000000000014,33.215,33.89,32.52,1.3699999999999974,-1.3699999999999974,32.505,32.95,31.69,1.2600000000000016,-1.2600000000000016,32.93,33.41,32.49,0.9199999999999946,-0.9199999999999946,865834,1126259,590806,535453,-442288
2016-03-27,32.428,32.67,32.25,0.4200000000000017,-0.25,32.888,33.36,32.54,0.8200000000000003,0.259999999999998,32.006,32.28,31.7,0.5800000000000018,0.05999999999999872,32.618,32.97,32.48,0.490000000000002,0.4200000000000017,838471,1160839,659253,501586,78548
2016-04-03,32.352000000000004,32.93,32.02,0.9099999999999966,-0.9099999999999966,32.674,33.14,32.42,0.7199999999999989,-0.7000000000000028,31.906,32.53,31.37,1.1600000000000001,-1.0100000000000016,32.192,32.8,31.62,1.1799999999999962,-1.0599999999999987,665292,879457,530957,348500,257737
2016-04-10,33.388,35.13,31.83,3.3000000000000043,3.3000000000000043,34.202,35.61,32.58,3.030000000000001,2.770000000000003,33.211999999999996,34.5,31.82,2.6799999999999997,2.6799999999999997,33.892,35.13,32.06,3.0700000000000003,2.8799999999999955,881431,1064760,669471,395289,257923
2016-04-17,36.019999999999996,37.43,34.58,2.8500000000000014,2.8500000000000014,37.144,40.0,35.21,4.789999999999999,3.210000000000001,35.839999999999996,37.37,34.58,2.789999999999999,2.789999999999999,36.522,38.3,35.03,3.269999999999996,3.269999999999996,1286432,2435510,694961,1740549,816241
2016-04-24,38.018,38.34,37.68,0.6600000000000037,-0.46000000000000085,38.382,38.73,38.0,0.7299999999999969,-0.21000000000000085,37.605999999999995,37.91,37.26,0.6499999999999986,-0.21999999999999886,38.072,38.49,37.49,1.0,-0.5,1096510,1325748,794676,531072,-222652
2016-05-01,36.614,37.39,35.63,1.759999999999998,-1.6999999999999957,37.01,37.87,36.44,1.4299999999999997,-1.4199999999999946,36.08,37.06,35.55,1.5100000000000051,-1.5100000000000051,36.562,37.86,35.99,1.8699999999999974,-1.7999999999999972,791336,907849,722939,184910,-115334
2016-05-08,36.258,36.64,36.0,0.6400000000000006,-0.09000000000000341,36.672,36.85,36.32,0.5300000000000011,0.28999999999999915,35.792,36.27,35.18,1.0900000000000034,-0.5300000000000011,36.118,36.62,35.56,1.0599999999999952,-0.4099999999999966,810549,1324460,414894,909566,240552
2016-05-15,36.468,37.46,35.69,1.7700000000000031,1.7600000000000051,37.406,38.2,36.25,1.9500000000000028,1.740000000000002,36.184,37.33,35.33,2.0,2.0,36.903999999999996,37.82,35.83,1.990000000000002,1.4399999999999977,1008742,1802515,733151,1069364,54979
2016-05-22,38.086,38.77,37.43,1.3400000000000034,0.9100000000000037,38.472,38.86,37.75,1.1099999999999994,1.0,37.705999999999996,38.16,36.93,1.2299999999999969,1.1499999999999986,38.144,38.75,37.21,1.5399999999999991,1.5399999999999991,703730,729144,660491,68653,5763
2016-05-29,38.6775,39.0,38.32,0.6799999999999997,-0.3299999999999983,39.0025,39.34,38.67,0.6700000000000017,-0.4299999999999997,37.94,38.53,36.82,1.7100000000000009,-1.5899999999999963,38.6175,39.34,37.69,1.6500000000000057,-0.9100000000000037,1080617,1805558,760242,1045316,983019
2016-06-05,38.052,38.63,37.13,1.5,-0.7299999999999969,38.434,38.74,37.73,1.0100000000000051,-0.9100000000000037,37.694,38.34,36.72,1.6200000000000045,-1.0700000000000003,38.018,38.51,36.89,1.6199999999999974,-1.6199999999999974,787665,851862,714317,137545,-103297
2016-06-12,35.902,36.53,35.42,1.1099999999999994,-1.1099999999999994,36.314,36.82,35.77,1.0499999999999972,-0.9399999999999977,35.410000000000004,36.26,35.03,1.2299999999999969,-1.1199999999999974,35.728,36.4,35.38,1.019999999999996,-0.8900000000000006,1336060,2724652,803977,1920675,1873152
2016-06-19,35.918,36.49,34.6,1.8900000000000006,-1.7100000000000009,36.448,37.34,35.23,2.1100000000000065,-1.490000000000002,35.436,36.01,33.74,2.269999999999996,-2.219999999999999,35.796,37.33,33.86,3.469999999999999,-2.1700000000000017,1034334,2092505,608240,1484265,1458887
2016-06-26,33.196,33.84,32.19,1.6500000000000057,0.720000000000006,33.596000000000004,34.19,32.85,1.3399999999999963,0.9499999999999957,32.506,33.26,31.34,1.9199999999999982,1.9199999999999982,33.094,34.18,31.56,2.620000000000001,2.0100000000000016,1381115,1637114,848646,788468,-786701
2016-07-03,32.722500000000004,33.74,31.85,1.8900000000000006,0.6099999999999994,33.255,34.16,32.42,1.7399999999999949,0.9899999999999949,32.2525,33.51,31.34,2.169999999999998,1.509999999999998,32.7625,33.54,32.2,1.3399999999999963,1.3399999999999963,1366198,1733669,843381,890288,485672
2016-07-10,35.120000000000005,36.02,34.0,2.020000000000003,2.020000000000003,35.402,36.16,34.28,1.8799999999999955,1.7999999999999972,34.842,35.6,33.85,1.75,1.6999999999999957,35.182,35.9,34.2,1.6999999999999957,1.6999999999999957,886489,1017202,753707,263495,-263495
2016-07-17,35.566,36.09,34.77,1.3200000000000003,-1.019999999999996,35.892,36.19,35.23,0.9600000000000009,-0.9100000000000037,35.004,35.78,34.4,1.3800000000000026,-1.3000000000000043,35.442,36.01,34.4,1.6099999999999994,-0.9799999999999969,1144773,1921446,805560,1115886,177313
2016-07-24,34.574,34.97,34.27,0.6999999999999957,-0.6099999999999994,34.886,35.27,34.57,0.7000000000000028,-0.45000000000000284,34.24,34.48,33.94,0.5399999999999991,-0.4299999999999997,34.542,34.9,34.22,0.6799999999999997,-0.3100000000000023,915729,1089716,787156,302560,-195535
2016-07-31,33.654,34.34,33.06,1.2800000000000011,-0.3400000000000034,34.176,35.25,33.6,1.6499999999999986,0.6300000000000026,33.358000000000004,34.0,33.02,0.9799999999999969,0.36999999999999744,33.84,35.22,33.21,2.009999999999998,1.5499999999999972,690700,915892,421458,494434,315745
2016-08-07,34.778,35.35,33.93,1.4200000000000017,-1.4200000000000017,35.019999999999996,35.58,34.4,1.1799999999999997,-1.1799999999999997,34.474,34.99,33.89,1.1000000000000014,-1.1000000000000014,34.58,35.17,34.08,1.0900000000000034,-0.980000000000004,608980,764081,393031,371050,-251935
2016-08-14,34.316,34.5,34.14,0.35999999999999943,0.1599999999999966,34.652,34.79,34.41,0.38000000000000256,-0.3400000000000034,34.132,34.26,34.02,0.23999999999999488,0.12999999999999545,34.41,34.61,34.27,0.3399999999999963,-0.3399999999999963,765077,810455,686985,123470,84509
2016-08-21,34.64,35.14,34.08,1.0600000000000023,1.0600000000000023,35.032000000000004,35.75,34.57,1.1799999999999997,1.1799999999999997,34.516,35.09,34.08,1.0100000000000051,1.0100000000000051,34.866,35.56,34.48,1.0800000000000054,1.0800000000000054,819264,936092,692754,243338,67930
2016-08-28,36.664,37.35,35.67,1.6799999999999997,1.3599999999999994,37.092,37.49,36.39,1.1000000000000014,1.1000000000000014,36.336,36.68,35.67,1.009999999999998,1.009999999999998,36.918,37.46,36.2,1.259999999999998,1.259999999999998,895977,1143662,719247,424415,251239
2016-09-04,36.6975,37.46,36.14,1.3200000000000003,-0.9200000000000017,37.2175,37.59,36.78,0.8100000000000023,-0.5500000000000043,36.345,36.53,36.14,0.39000000000000057,0.12000000000000455,36.557500000000005,36.61,36.49,0.11999999999999744,0.11999999999999744,818739,938920,716020,222900,31855
2016-09-11,35.87,36.32,35.63,0.6899999999999977,-0.6899999999999977,36.17,36.56,35.96,0.6000000000000014,-0.6000000000000014,35.55,35.79,35.33,0.46000000000000085,-0.269999999999996,35.932,36.5,35.65,0.8500000000000014,-0.740000000000002,804388,1195590,521104,674486,253965
2016-09-18,36.258,36.48,36.0,0.4799999999999969,0.36999999999999744,36.554,36.91,36.32,0.5899999999999963,0.5899999999999963,36.002,36.37,35.67,0.6999999999999957,0.6999999999999957,36.296,36.58,35.97,0.6099999999999994,0.5599999999999952,754154,1077010,484341,592669,-39263
2016-09-25,36.276,36.75,35.81,0.9399999999999977,-0.03999999999999915,36.67,37.07,36.27,0.7999999999999972,0.5599999999999952,35.862,36.07,35.53,0.5399999999999991,0.11999999999999744,36.3,36.71,36.02,0.6899999999999977,0.6400000000000006,1088119,1330793,885140,445653,-92533
2016-10-02,37.708,39.0,36.39,2.6099999999999994,2.549999999999997,38.364,39.19,36.94,2.25,2.200000000000003,37.480000000000004,38.65,36.31,2.3399999999999963,2.1400000000000006,38.186,39.11,36.51,2.6000000000000014,2.6000000000000014,1112731,1557715,761162,796553,482239
2016-10-09,39.08,39.39,38.72,0.6700000000000017,-0.6700000000000017,39.35,39.67,38.94,0.730000000000004,-0.6799999999999997,38.582,39.21,37.75,1.4600000000000009,-0.8900000000000006,38.882,39.4,38.11,1.2899999999999991,-0.769999999999996,1008853,1310798,816498,494300,-69485
2016-10-16,39.08,39.68,38.6,1.0799999999999983,1.0799999999999983,39.36,39.95,38.67,1.2800000000000011,1.2800000000000011,38.554,39.31,38.12,1.1900000000000048,1.1900000000000048,39.098,39.82,38.34,1.4799999999999969,1.4499999999999957,879064,1150545,639690,510855,78359
2016-10-23,39.918,40.25,39.66,0.5900000000000034,-0.37000000000000455,40.11,40.46,39.66,0.8000000000000043,-0.8000000000000043,39.494,39.73,39.13,0.5999999999999943,-0.4899999999999949,39.748,40.16,39.36,0.7999999999999972,-0.7999999999999972,649444,749104,559043,190061,190061
2016-10-30,39.078,39.74,38.43,1.3100000000000023,-1.1000000000000014,39.386,39.93,38.85,1.0799999999999983,-0.6899999999999977,38.582,39.16,38.13,1.029999999999994,-1.029999999999994,38.866,39.51,38.4,1.1099999999999994,-0.8599999999999994,661958,730535,546794,183741,-138982
2016-11-06,41.194,43.21,39.64,3.5700000000000003,3.5700000000000003,42.436,44.96,40.21,4.75,4.75,40.141999999999996,43.09,38.69,4.400000000000006,3.8600000000000065,42.076,44.84,40.06,4.780000000000001,4.680000000000007,1246081,1457131,907421,549710,184503
2016-11-13,46.164,46.73,45.3,1.4299999999999997,1.4299999999999997,46.984,47.18,46.78,0.3999999999999986,-0.21000000000000085,45.660000000000004,46.45,45.26,1.1900000000000048,1.1900000000000048,46.554,46.93,45.64,1.2899999999999991,-0.060000000000002274,1232400,1381639,962234,419405,-419405
2016-11-20,47.1875,47.65,46.8,0.8500000000000014,0.8500000000000014,47.4175,47.8,46.8,1.0,0.9200000000000017,46.629999999999995,47.3,45.8,1.5,1.5,47.2725,47.66,46.54,1.1199999999999974,1.0799999999999983,801650,1127617,391964,735653,-663472
2016-11-27,47.778,48.8,46.83,1.9699999999999989,1.4199999999999946,48.204,49.04,47.48,1.5600000000000023,1.3200000000000003,47.248,48.11,46.31,1.7999999999999972,1.740000000000002,47.844,48.98,46.53,2.4499999999999957,2.049999999999997,864462,1154718,624702,530016,90913
2016-12-04,49.744,50.6,49.16,1.4400000000000048,1.4400000000000048,50.212,50.84,49.65,1.1900000000000048,0.8100000000000023,49.27,50.05,48.46,1.5899999999999963,1.5899999999999963,49.906,50.65,49.16,1.490000000000002,1.490000000000002,1018457,1323398,760841,562557,10739
2016-12-11,49.592,50.38,48.76,1.6200000000000045,-0.37000000000000455,50.282,50.58,49.98,0.6000000000000014,-0.28000000000000114,48.692,49.24,48.21,1.0300000000000011,0.2600000000000051,49.398,50.02,48.88,1.1400000000000006,0.35999999999999943,1066089,1704970,638539,1066431,1066431
2016-12-18,50.694,51.14,49.6,1.5399999999999991,1.5,51.04,51.48,50.2,1.279999999999994,1.279999999999994,50.128,51.02,49.05,1.970000000000006,1.8800000000000026,50.934,51.43,50.16,1.2700000000000031,1.2700000000000031,772970,1145064,407709,737355,-737355
2016-12-25,51.2625,51.73,50.85,0.8799999999999955,-0.6499999999999986,51.485,51.73,51.18,0.5499999999999972,-0.5200000000000031,50.8575,51.35,50.55,0.8000000000000043,-0.6499999999999986,51.045,51.55,50.8,0.75,-0.7199999999999989,440652,564734,272163,292571,292571
2017-01-01,51.322500000000005,51.81,50.88,0.9299999999999997,-0.6999999999999957,51.7475,52.02,51.26,0.7600000000000051,-0.6400000000000006,50.465,50.78,50.13,0.6499999999999986,0.4099999999999966,50.9875,51.85,50.61,1.240000000000002,-0.030000000000001137,716763,759123,619356,139767,-125462
2017-01-08,50.766,51.35,50.29,1.0600000000000023,0.5399999999999991,51.391999999999996,52.4,50.37,2.030000000000001,2.030000000000001,50.199999999999996,50.83,49.73,1.1000000000000014,1.0300000000000011,50.846000000000004,51.52,50.22,1.3000000000000043,0.980000000000004,609062,781052,449969,331083,-166638
2017-01-15,49.905,50.56,49.49,1.0700000000000003,-1.0700000000000003,50.11,50.59,49.75,0.8400000000000034,-0.6000000000000014,48.9775,49.19,48.83,0.35999999999999943,0.35999999999999943,49.4275,49.7,49.11,0.5900000000000034,0.4399999999999977,528579,577186,494141,83045,-78685
2017-01-22,51.23,54.0,49.53,4.469999999999999,4.469999999999999,52.036,54.04,49.94,4.100000000000001,4.100000000000001,50.56,52.55,48.99,3.559999999999995,3.559999999999995,51.58,54.01,49.33,4.68,3.3200000000000003,969150,1692616,451717,1240899,636689
2017-01-29,51.678000000000004,52.21,51.06,1.1499999999999986,-0.9399999999999977,52.234,52.82,51.19,1.6300000000000026,0.36999999999999744,50.938,51.46,50.2,1.259999999999998,0.010000000000005116,51.61,52.72,50.46,2.259999999999998,0.8699999999999974,879199,974776,783532,191244,168593
2017-02-05,52.36,53.0,51.65,1.3500000000000014,0.5200000000000031,52.686,53.15,51.99,1.1599999999999966,0.21000000000000085,51.742,52.29,51.1,1.1899999999999977,0.5300000000000011,52.274,52.65,51.72,0.9299999999999997,0.29999999999999716,542590,615810,437411,178399,-25561
2017-02-12,53.564,54.38,53.03,1.3500000000000014,0.39000000000000057,54.074,54.5,53.4,1.1000000000000014,0.509999999999998,53.204,53.9,52.59,1.3099999999999952,0.29999999999999716,53.812,54.12,52.92,1.1999999999999957,0.8900000000000006,656822,1019556,408353,611203,-181340
2017-02-19,54.2025,54.79,53.8,0.990000000000002,-0.25,54.5025,54.92,53.93,0.990000000000002,-0.5399999999999991,53.7925,54.0,53.29,0.7100000000000009,-0.6099999999999994,54.3175,54.63,53.68,0.9500000000000028,-0.759999999999998,647240,923596,525562,398034,390732
2017-02-26,54.949999999999996,56.72,53.8,2.9200000000000017,1.1300000000000026,55.546,56.97,54.4,2.5700000000000003,0.7900000000000063,54.194,54.81,53.57,1.240000000000002,0.9200000000000017,54.92,56.53,54.12,2.4100000000000037,0.5500000000000043,800554,1120072,564277,555795,-5555
2017-03-05,55.06,55.49,54.57,0.9200000000000017,0.509999999999998,55.514,55.83,55.28,0.5499999999999972,-0.21000000000000085,54.302,54.94,53.95,0.9899999999999949,-0.14000000000000057,54.872,55.07,54.62,0.45000000000000284,0.20000000000000284,688606,828554,526241,302313,-210633
2017-03-12,54.808,55.4,54.32,1.0799999999999983,0.10000000000000142,55.242,55.6,54.95,0.6499999999999986,-0.529999999999994,54.272,54.56,53.96,0.6000000000000014,-0.6000000000000014,54.876,55.14,54.59,0.5499999999999972,-0.39000000000000057,941834,1500179,617946,882233,882233
2017-03-19,51.88,54.59,49.91,4.680000000000007,-3.770000000000003,52.412,54.59,50.88,3.710000000000001,-3.460000000000001,50.476,53.73,49.1,4.6299999999999955,-3.809999999999995,50.958,53.73,49.93,3.799999999999997,-3.25,1122286,1589063,762900,826163,41903
2017-03-26,50.647999999999996,52.43,49.23,3.200000000000003,3.200000000000003,51.588,52.65,50.3,2.3500000000000014,2.260000000000005,49.99,51.18,48.07,3.1099999999999994,3.1099999999999994,51.196,52.46,50.16,2.3000000000000043,1.4500000000000028,827723,905657,781594,124063,-41048
2017-04-02,51.314,52.14,50.77,1.3699999999999974,-0.5900000000000034,52.174,52.93,51.71,1.2199999999999989,-1.0700000000000003,50.618,50.97,50.21,0.759999999999998,0.240000000000002,51.348,51.66,50.68,0.9799999999999969,0.1699999999999946,741532,866815,628094,238721,-28786
2017-04-09,51.105000000000004,51.58,50.58,1.0,-1.0,51.545,52.16,50.97,1.1899999999999977,-1.1899999999999977,50.2825,50.75,49.42,1.3299999999999983,-1.3299999999999983,50.7225,51.35,49.43,1.9200000000000017,-1.740000000000002,1040878,1382352,638114,744238,744238
2017-04-16,51.352,53.73,49.57,4.159999999999997,4.159999999999997,52.366,54.89,50.69,4.200000000000003,4.200000000000003,50.948,53.7,48.76,4.940000000000005,4.940000000000005,51.888,54.09,50.12,3.970000000000006,3.440000000000005,1512146,2426303,876720,1549583,1549583
2017-04-23,56.168,56.75,55.31,1.4399999999999977,0.5999999999999943,56.762,57.24,56.08,1.1600000000000037,-0.730000000000004,55.498,56.36,54.23,2.1300000000000026,-0.9100000000000037,55.866,56.75,54.27,2.479999999999997,-1.7299999999999969,1551152,1883930,1077966,805964,-705775
2017-04-30,55.242,55.95,54.5,1.4500000000000028,1.2600000000000051,55.858000000000004,56.35,55.35,1.0,0.19999999999999574,54.718,55.4,54.1,1.2999999999999972,1.0899999999999963,55.346000000000004,55.7,54.82,0.8800000000000026,0.4200000000000017,1136109,1793953,926112,867841,-827147
2017-05-07,55.308,55.84,54.53,1.3100000000000023,-1.3100000000000023,55.822,56.16,55.09,1.0699999999999932,-0.9599999999999937,54.688,55.17,54.03,1.1400000000000006,-0.8999999999999986,55.342,55.66,54.99,0.6699999999999946,-0.5599999999999952,918064,1003312,762422,240890,230
2017-05-14,54.6,55.5,53.26,2.240000000000002,-0.8400000000000034,55.404,56.49,54.35,2.1400000000000006,-0.7000000000000028,54.138,55.22,53.08,2.1400000000000006,-0.8700000000000045,54.776,56.35,53.53,2.8200000000000003,-1.029999999999994,1344340,2011326,649921,1361405,426720
2017-05-21,55.252,55.75,54.8,0.9500000000000028,0.480000000000004,55.734,56.17,54.94,1.230000000000004,0.6500000000000057,54.658,55.24,54.06,1.1799999999999997,0.6299999999999955,55.246,55.7,54.76,0.9400000000000048,0.13000000000000256,809377,934874,668708,266166,15627
2017-05-28,54.73,55.05,54.39,0.6599999999999966,-0.18999999999999773,55.0325,55.19,54.82,0.36999999999999744,-0.13000000000000256,53.715,54.08,53.2,0.8799999999999955,-0.0799999999999983,54.655,54.94,54.19,0.75,-0.5700000000000003,3027459,8393661,1111154,7282507,179966
2017-06-04,54.606,56.81,53.49,3.3200000000000003,2.6000000000000014,55.910000000000004,58.89,54.03,4.859999999999999,4.170000000000002,54.422000000000004,56.81,53.27,3.539999999999999,2.789999999999999,55.416000000000004,58.43,53.82,4.609999999999999,4.409999999999997,1302149,1974845,915138,1059707,291214
2017-06-11,58.81,59.11,58.5,0.6099999999999994,0.4799999999999969,59.448,59.78,59.15,0.6300000000000026,-0.3500000000000014,58.358,58.79,57.61,1.1799999999999997,0.07000000000000028,59.058,59.31,58.78,0.5300000000000011,0.36999999999999744,1415320,2244723,800358,1444365,270047
2017-06-18,57.912,59.55,56.66,2.8900000000000006,-2.8900000000000006,58.136,59.97,56.77,3.1999999999999957,-3.1999999999999957,56.866,58.74,55.76,2.980000000000004,-2.980000000000004,57.135999999999996,58.94,56.21,2.729999999999997,-2.729999999999997,1252236,2332252,822234,1510018,1283105
2017-06-25,57.908,59.35,56.2,3.1499999999999986,2.6899999999999977,58.62,60.04,57.14,2.8999999999999986,1.8500000000000014,57.156,57.93,56.01,1.9200000000000017,1.9200000000000017,57.888,58.58,56.9,1.6799999999999997,1.6799999999999997,906633,1235620,739690,495930,150412
2017-07-02,59.480000000000004,59.99,58.96,1.0300000000000011,-0.030000000000001137,60.207499999999996,60.42,59.69,0.730000000000004,-0.7000000000000028,58.9225,59.4,58.42,0.9799999999999969,-0.4899999999999949,59.730000000000004,60.06,59.38,0.6799999999999997,-0.5499999999999972,905150,1193551,502154,691397,691397
2017-07-09,58.498,59.13,57.6,1.5300000000000011,-1.5300000000000011,58.75,59.41,57.76,1.6499999999999986,-1.6499999999999986,57.934,58.75,56.63,2.1199999999999974,-2.1199999999999974,58.31,58.99,57.41,1.5800000000000054,-1.5800000000000054,915464,1106965,764013,342952,129909
2017-07-16,57.269999999999996,57.41,57.15,0.259999999999998,-0.17999999999999972,57.702,58.03,57.48,0.5500000000000043,-0.25,56.656,56.84,56.41,0.4300000000000068,0.04000000000000625,57.308,57.48,57.0,0.4799999999999969,-0.4799999999999969,994770,1348941,726117,622824,122036
2017-07-23,57.806,58.96,56.84,2.1199999999999974,-0.1699999999999946,58.24,59.22,57.16,2.0600000000000023,-0.6800000000000068,57.108,58.38,56.19,2.190000000000005,-0.8200000000000003,57.526,58.86,56.62,2.240000000000002,-1.0900000000000034,753151,1124297,439080,685217,-225805
2017-07-30,57.398,57.95,56.82,1.1300000000000026,0.7100000000000009,57.978,58.58,57.45,1.1299999999999955,1.1299999999999955,56.894,57.1,56.56,0.5399999999999991,0.4899999999999949,57.452,58.06,56.97,1.0900000000000034,1.0800000000000054,669381,839591,498381,341210,-190233
2017-08-06,56.936,58.06,55.14,2.9200000000000017,-2.9200000000000017,57.424,59.03,55.8,3.230000000000004,-2.4000000000000057,56.228,57.45,54.53,2.9200000000000017,-2.9200000000000017,56.55,57.8,55.01,2.789999999999999,-2.770000000000003,591907,748154,428021,320133,320133
2017-08-13,56.06,56.91,54.54,2.3699999999999974,-1.4399999999999977,56.458,57.08,55.0,2.0799999999999983,-1.7899999999999991,55.394,56.51,54.03,2.479999999999997,-1.75,55.690000000000005,56.6,54.52,2.0799999999999983,-1.7999999999999972,520621,673978,354415,319563,-16796
2017-08-20,55.036,55.65,54.34,1.3099999999999952,1.3099999999999952,55.49,56.08,54.72,1.3599999999999994,1.3599999999999994,54.768,55.44,53.82,1.6199999999999974,1.6199999999999974,55.21,55.67,54.67,1.0,1.0,463707,549485,393161,156324,-17623
2017-08-27,55.342,55.87,54.39,1.4799999999999969,-0.10000000000000142,55.846,56.37,55.43,0.9399999999999977,0.5799999999999983,54.955999999999996,55.43,54.17,1.259999999999998,0.5600000000000023,55.466,56.06,55.12,0.9400000000000048,0.8800000000000026,507725,727499,356087,371412,-44774
2017-09-03,54.4825,55.44,52.96,2.479999999999997,-2.479999999999997,54.985,55.64,54.08,1.5600000000000023,-1.5600000000000023,53.59,54.41,52.86,1.5499999999999972,-1.25,53.945,54.92,53.03,1.8900000000000006,-0.769999999999996,787101,888620,682297,206323,206323
2017-09-10,55.572,56.43,54.27,2.1599999999999966,1.0999999999999943,56.322,56.77,55.54,1.230000000000004,0.45000000000000284,55.22,56.09,54.03,2.0600000000000023,1.1999999999999957,55.922000000000004,56.6,55.1,1.5,0.8699999999999974,752478,1023834,548215,475619,132048
2017-09-17,56.538,57.47,55.91,1.5600000000000023,1.0700000000000003,57.296,58.17,56.49,1.6799999999999997,1.0,56.238,57.11,55.58,1.5300000000000011,0.8299999999999983,56.834,57.42,55.95,1.4699999999999989,1.4699999999999989,839721,1210988,374550,836438,-425755
2017-09-24,58.016,58.97,57.13,1.8399999999999963,1.7100000000000009,58.702,60.29,57.4,2.8900000000000006,2.5799999999999983,57.68,58.97,56.54,2.4299999999999997,2.4299999999999997,58.33,59.78,56.98,2.8000000000000043,2.8000000000000043,1007324,1343958,742933,601025,161616
2017-10-01,59.854,60.28,59.25,1.0300000000000011,0.10000000000000142,60.28,60.74,59.83,0.9100000000000037,-0.04999999999999716,59.162,59.54,58.65,0.8900000000000006,0.18999999999999773,59.722,60.36,58.72,1.6400000000000006,-0.3500000000000014,821676,1059977,614476,445501,-10587
