Date,BCBPStock_Open_average,BCBPStock_Open_max,BCBPStock_Open_min,BCBPStock_Open_volatility,BCBPStock_Open_change,BCBPStock_High_average,BCBPStock_High_max,BCBPStock_High_min,BCBPStock_High_volatility,BCBPStock_High_change,BCBPStock_Low_average,BCBPStock_Low_max,BCBPStock_Low_min,BCBPStock_Low_volatility,BCBPStock_Low_change,BCBPStock_Close_average,BCBPStock_Close_max,BCBPStock_Close_min,BCBPStock_Close_volatility,BCBPStock_Close_change,BCBPStock_Volume_average,BCBPStock_Volume_max,BCBPStock_Volume_min,BCBPStock_Volume_volatility,BCBPStock_Volume_change
2016-03-13,9.978,10.08,9.87,0.21000000000000085,0.13000000000000078,10.086,10.23,9.95,0.28000000000000114,0.15000000000000036,9.934000000000001,9.98,9.87,0.11000000000000121,0.08999999999999986,10.002,10.08,9.91,0.16999999999999993,0.0600000000000005,11038,20069,4855,15214,10828
2016-03-20,10.0725,10.23,9.97,0.2599999999999998,0.20000000000000107,10.1575,10.23,10.09,0.14000000000000057,0.13000000000000078,10.02,10.11,9.97,0.1399999999999988,0.10999999999999943,10.07,10.18,10.01,0.16999999999999993,0.16000000000000014,7631,11599,3528,8071,-8071
2016-03-27,10.12,10.19,10.0,0.1899999999999995,-0.15000000000000036,10.214,10.34,10.12,0.22000000000000064,-0.17999999999999972,10.065999999999999,10.12,10.0,0.11999999999999922,-0.09999999999999964,10.132,10.24,10.01,0.23000000000000043,-0.13000000000000078,10421,22943,2669,20274,-14680
2016-04-03,10.136,10.2,10.0,0.1999999999999993,-0.009999999999999787,10.18,10.2,10.14,0.05999999999999872,-0.019999999999999574,10.052,10.08,10.0,0.08000000000000007,-0.019999999999999574,10.124,10.19,10.07,0.11999999999999922,-0.11999999999999922,5529,9017,3050,5967,1144
2016-04-10,10.076,10.1,10.05,0.049999999999998934,-0.019999999999999574,10.082,10.1,10.07,0.02999999999999936,-0.019999999999999574,10.014,10.03,10.0,0.02999999999999936,0.0,10.033999999999999,10.05,10.02,0.030000000000001137,-0.019999999999999574,4861,12627,629,11998,6570
2016-04-17,10.064,10.09,10.0,0.08999999999999986,0.08000000000000007,10.138,10.21,10.09,0.120000000000001,0.05000000000000071,10.012,10.02,10.0,0.019999999999999574,0.0,10.058,10.15,10.03,0.120000000000001,-0.02000000000000135,10413,15223,5160,10063,7638
2016-04-24,10.08,10.13,10.03,0.10000000000000142,-0.040000000000000924,10.136000000000001,10.15,10.13,0.019999999999999574,-0.009999999999999787,10.054,10.08,10.03,0.05000000000000071,0.019999999999999574,10.104,10.13,10.07,0.0600000000000005,0.049999999999998934,9984,25018,2273,22745,22745
2016-05-01,10.042,10.06,10.01,0.05000000000000071,0.0,10.134,10.15,10.11,0.040000000000000924,-0.019999999999999574,9.998000000000001,10.06,9.97,0.08999999999999986,-0.08999999999999986,10.06,10.09,9.98,0.10999999999999943,-0.009999999999999787,7879,10124,2905,7219,6592
2016-05-08,10.07,10.1,10.05,0.049999999999998934,0.019999999999999574,10.16,10.23,10.06,0.16999999999999993,0.05000000000000071,10.034,10.05,10.0,0.05000000000000071,0.0,10.05,10.07,10.03,0.040000000000000924,0.0,5667,7729,1913,5816,2712
2016-05-15,10.138,10.25,10.05,0.1999999999999993,0.1999999999999993,10.244,10.3,10.18,0.120000000000001,0.120000000000001,10.13,10.24,10.05,0.1899999999999995,0.1899999999999995,10.204,10.25,10.1,0.15000000000000036,0.15000000000000036,20187,37101,5448,31653,12176
2016-05-22,10.364,10.5,10.21,0.28999999999999915,0.28999999999999915,10.476,10.6,10.3,0.29999999999999893,0.29999999999999893,10.3,10.45,10.21,0.23999999999999844,0.23999999999999844,10.426,10.48,10.27,0.21000000000000085,0.19000000000000128,10147,17725,2090,15635,6593
2016-05-29,10.465,10.53,10.37,0.16000000000000014,-0.049999999999998934,10.52,10.59,10.48,0.10999999999999943,0.0600000000000005,10.325,10.39,10.22,0.16999999999999993,-0.1399999999999988,10.42,10.48,10.33,0.15000000000000036,-0.040000000000000924,6379,10290,2528,7762,-5011
2016-06-05,10.544,10.59,10.47,0.11999999999999922,0.09999999999999964,10.59,10.6,10.58,0.019999999999999574,-0.009999999999999787,10.482,10.59,10.3,0.28999999999999915,0.16000000000000014,10.588,10.6,10.57,0.02999999999999936,-0.019999999999999574,4765,14743,514,14229,-8101
2016-06-12,10.454,10.53,10.34,0.1899999999999995,-0.16999999999999993,10.534,10.57,10.48,0.08999999999999986,-0.08999999999999986,10.38,10.5,10.28,0.22000000000000064,-0.10999999999999943,10.454,10.57,10.32,0.25,-0.16999999999999993,6034,11441,337,11104,1756
2016-06-19,10.388,10.49,10.27,0.22000000000000064,-0.120000000000001,10.468,10.57,10.35,0.22000000000000064,-0.22000000000000064,10.344,10.39,10.27,0.120000000000001,-0.120000000000001,10.379999999999999,10.44,10.32,0.11999999999999922,-0.11999999999999922,3770,10882,1476,9406,1452
2016-06-26,10.276,10.35,10.2,0.15000000000000036,0.08000000000000007,10.33,10.36,10.28,0.08000000000000007,-0.009999999999999787,10.214,10.27,10.1,0.16999999999999993,-0.019999999999999574,10.241999999999999,10.27,10.2,0.07000000000000028,-0.019999999999999574,7815,13923,1175,12748,-3790
2016-07-03,10.2775,10.44,10.2,0.2400000000000002,0.20999999999999908,10.405,10.51,10.25,0.2599999999999998,0.2599999999999998,10.2425,10.35,10.18,0.16999999999999993,0.16999999999999993,10.33,10.5,10.18,0.3200000000000003,0.3200000000000003,4274,6325,1887,4438,2793
2016-07-10,10.548,10.6,10.5,0.09999999999999964,0.08000000000000007,10.58,10.62,10.52,0.09999999999999964,0.09999999999999964,10.462,10.51,10.39,0.11999999999999922,0.11999999999999922,10.556,10.62,10.41,0.20999999999999908,0.20999999999999908,6493,13507,2760,10747,-861
2016-07-17,10.622,10.74,10.57,0.16999999999999993,0.14000000000000057,10.632,10.74,10.6,0.14000000000000057,0.13000000000000078,10.556,10.6,10.51,0.08999999999999986,-0.049999999999998934,10.57,10.6,10.51,0.08999999999999986,-0.009999999999999787,4915,11599,1015,10584,4939
2016-07-24,10.558,10.6,10.52,0.08000000000000007,0.08000000000000007,10.606,10.62,10.6,0.019999999999999574,0.0,10.524,10.55,10.51,0.040000000000000924,0.030000000000001137,10.584,10.62,10.55,0.06999999999999851,-0.02999999999999936,8667,15682,2144,13538,9203
2016-07-31,10.638,10.7,10.57,0.129999999999999,0.07000000000000028,10.686,10.7,10.65,0.049999999999998934,0.03999999999999915,10.604,10.65,10.56,0.08999999999999986,0.02999999999999936,10.648,10.66,10.62,0.040000000000000924,-0.030000000000001137,7657,14086,1235,12851,-8136
2016-08-07,10.7,10.76,10.66,0.09999999999999964,-0.02999999999999936,10.798,10.87,10.74,0.129999999999999,0.129999999999999,10.662,10.69,10.64,0.049999999999998934,-0.02999999999999936,10.732000000000001,10.8,10.69,0.11000000000000121,-0.040000000000000924,11492,15164,5148,10016,-4887
2016-08-14,10.772,10.89,10.73,0.16000000000000014,0.16000000000000014,10.87,11.0,10.78,0.22000000000000064,0.10999999999999943,10.72,10.87,10.64,0.22999999999999865,0.20999999999999908,10.806,10.97,10.69,0.28000000000000114,0.22000000000000064,6125,9278,2944,6334,-3282
2016-08-21,10.996,11.12,10.9,0.21999999999999886,-0.08999999999999986,11.09,11.13,11.04,0.09000000000000163,-0.03999999999999915,10.894,11.0,10.85,0.15000000000000036,0.0,10.962,11.08,10.86,0.22000000000000064,-0.22000000000000064,8298,15269,3182,12087,6287
2016-08-28,11.032,11.06,11.0,0.0600000000000005,0.0600000000000005,11.08,11.22,11.0,0.22000000000000064,0.22000000000000064,10.946,11.01,10.88,0.129999999999999,-0.08000000000000007,11.022,11.08,10.98,0.09999999999999964,0.02999999999999936,8731,18681,1525,17156,12085
2016-09-04,11.0825,11.2,11.03,0.16999999999999993,0.0,11.1975,11.3,11.1,0.20000000000000107,-0.08000000000000007,11.0075,11.06,10.89,0.16999999999999993,-0.16000000000000014,11.030000000000001,11.1,10.89,0.20999999999999908,-0.16999999999999993,9150,13354,5574,7780,3210
2016-09-11,10.862,10.94,10.79,0.15000000000000036,-0.0600000000000005,10.974,11.0,10.91,0.08999999999999986,-0.02999999999999936,10.798,10.89,10.65,0.2400000000000002,-0.0600000000000005,10.876,10.92,10.75,0.16999999999999993,0.009999999999999787,5382,9324,2113,7211,5764
2016-09-18,10.984,11.04,10.92,0.11999999999999922,0.02999999999999936,11.144,11.25,11.05,0.1999999999999993,0.02999999999999936,10.982,11.04,10.92,0.11999999999999922,0.03999999999999915,11.052,11.18,10.96,0.21999999999999886,0.21999999999999886,7147,24010,593,23417,-17932
2016-09-25,11.065999999999999,11.1,11.01,0.08999999999999986,0.08000000000000007,11.154,11.29,11.1,0.1899999999999995,0.10999999999999943,10.988,11.08,10.9,0.17999999999999972,0.08000000000000007,11.08,11.25,10.98,0.2699999999999996,0.15000000000000036,6391,9566,1809,7757,2022
2016-10-02,11.336,11.44,11.21,0.22999999999999865,0.16999999999999993,11.484,11.73,11.38,0.34999999999999964,-0.019999999999999574,11.196,11.34,11.01,0.33000000000000007,0.16000000000000014,11.346,11.5,11.17,0.33000000000000007,-0.14000000000000057,4230,7546,768,6778,-6778
2016-10-09,11.354,11.5,11.17,0.33000000000000007,0.16999999999999993,11.444,11.5,11.34,0.16000000000000014,-0.040000000000000924,11.256,11.34,11.15,0.1899999999999995,0.1899999999999995,11.35,11.44,11.24,0.1999999999999993,-0.040000000000000924,6881,20986,476,20510,-3742
2016-10-16,11.626,11.75,11.4,0.34999999999999964,0.33000000000000007,11.72,11.75,11.65,0.09999999999999964,0.09999999999999964,11.556000000000001,11.75,11.4,0.34999999999999964,0.11999999999999922,11.664,11.75,11.52,0.23000000000000043,-0.13000000000000078,5369,11892,279,11613,-3618
2016-10-23,11.71,12.0,11.5,0.5,0.5,11.828,12.0,11.7,0.3000000000000007,0.3000000000000007,11.61,11.83,11.4,0.4299999999999997,0.33000000000000007,11.746,11.95,11.6,0.34999999999999964,0.29999999999999893,8141,12065,4956,7109,6135
2016-10-30,11.64,11.9,11.45,0.45000000000000107,-0.45000000000000107,11.73,11.9,11.55,0.34999999999999964,-0.34999999999999964,11.53,11.8,11.3,0.5,-0.5,11.604000000000001,11.8,11.3,0.5,-0.5,7877,11758,2209,9549,5880
2016-11-06,11.304,11.4,11.25,0.15000000000000036,0.15000000000000036,11.5,11.75,11.35,0.40000000000000036,0.15000000000000036,11.286,11.35,11.25,0.09999999999999964,0.08000000000000007,11.378,11.49,11.25,0.2400000000000002,0.14999999999999858,6615,10391,3154,7237,-5256
2016-11-13,12.040000000000001,12.25,11.6,0.6500000000000004,0.6500000000000004,12.202,12.31,12.15,0.16000000000000014,0.16000000000000014,11.918,12.09,11.45,0.6400000000000006,0.5500000000000007,12.148,12.25,12.05,0.1999999999999993,0.1999999999999993,23688,68547,4691,63856,-56127
2016-11-20,12.25,12.35,12.05,0.29999999999999893,0.0,12.45,12.55,12.3,0.25,-0.05000000000000071,12.1125,12.2,12.05,0.14999999999999858,-0.09999999999999964,12.2375,12.3,12.2,0.10000000000000142,-0.05000000000000071,12882,23781,4511,19270,-15808
2016-11-27,12.26,12.43,12.2,0.23000000000000043,0.23000000000000043,12.356,12.45,12.25,0.1999999999999993,0.17999999999999972,12.114,12.3,12.0,0.3000000000000007,0.3000000000000007,12.21,12.4,12.05,0.34999999999999964,0.15000000000000036,6550,9454,3584,5870,384
2016-12-04,12.79,13.15,12.4,0.75,0.5499999999999989,13.03,13.2,12.5,0.6999999999999993,0.5999999999999996,12.69,12.9,12.3,0.5999999999999996,0.5999999999999996,12.856,13.0,12.5,0.5,0.40000000000000036,15547,30727,6286,24441,7301
2016-12-11,12.95,13.0,12.85,0.15000000000000036,-0.009999999999999787,13.058,13.15,12.99,0.16000000000000014,-0.16000000000000014,12.71,12.85,12.55,0.29999999999999893,-0.29999999999999893,12.76,12.95,12.55,0.3999999999999986,-0.3999999999999986,25547,53402,5265,48137,32442
2016-12-18,13.006,13.25,12.55,0.6999999999999993,0.6999999999999993,13.264,13.5,12.82,0.6799999999999997,0.5800000000000001,12.996,13.2,12.55,0.6499999999999986,0.6499999999999986,13.19,13.4,12.7,0.7000000000000011,0.7000000000000011,12668,27449,5289,22160,-2877
2016-12-25,13.125,13.4,13.0,0.40000000000000036,-0.40000000000000036,13.2175,13.5,13.02,0.4800000000000004,-0.4800000000000004,12.8275,12.95,12.6,0.34999999999999964,-0.3000000000000007,13.0,13.05,12.95,0.10000000000000142,-0.05000000000000071,12336,19165,5253,13912,4062
2017-01-01,13.162500000000001,13.3,13.05,0.25,0.1999999999999993,13.475000000000001,13.8,13.3,0.5,0.40000000000000036,13.0625,13.25,12.7,0.5500000000000007,0.5500000000000007,13.22,13.3,13.08,0.22000000000000064,0.22000000000000064,12866,24548,6510,18038,-2759
2017-01-08,13.442,13.56,13.25,0.3100000000000005,0.11000000000000121,13.58,13.7,13.35,0.34999999999999964,0.1999999999999993,13.278,13.4,13.05,0.34999999999999964,0.28999999999999915,13.4,13.6,13.1,0.5,0.40000000000000036,15601,25511,6161,19350,-1689
2017-01-15,13.5875,13.7,13.5,0.1999999999999993,0.14999999999999858,13.674999999999999,13.7,13.6,0.09999999999999964,0.0,13.48,13.57,13.4,0.16999999999999993,0.16999999999999993,13.625,13.7,13.5,0.1999999999999993,0.1999999999999993,8759,18098,3735,14363,-14363
2017-01-22,13.677999999999999,13.7,13.6,0.09999999999999964,-0.09999999999999964,13.748,13.81,13.7,0.11000000000000121,0.05000000000000071,13.442,13.61,13.2,0.41000000000000014,-0.3000000000000007,13.58,13.7,13.45,0.25,-0.10000000000000142,10253,16761,3050,13711,9768
2017-01-29,13.57,13.65,13.4,0.25,0.09999999999999964,13.72,13.8,13.55,0.25,0.05000000000000071,13.394,13.47,13.25,0.22000000000000064,0.0,13.62,13.7,13.5,0.1999999999999993,0.1999999999999993,7459,11390,2929,8461,3132
2017-02-05,13.735999999999999,13.85,13.58,0.2699999999999996,0.2699999999999996,13.87,13.95,13.85,0.09999999999999964,0.09999999999999964,13.68,13.85,13.4,0.4499999999999993,0.4499999999999993,13.78,13.95,13.6,0.34999999999999964,0.34999999999999964,23766,47575,4205,43370,-21231
2017-02-12,14.11,14.3,13.9,0.40000000000000036,0.3500000000000014,14.3,14.6,14.1,0.5,0.5,14.054,14.25,13.8,0.4499999999999993,0.2900000000000009,14.26,14.6,14.05,0.5499999999999989,0.5,29308,40482,13299,27183,-1770
2017-02-19,14.6125,14.7,14.5,0.1999999999999993,0.14999999999999858,14.75,14.8,14.7,0.10000000000000142,0.0,14.305,14.67,13.55,1.1199999999999992,-0.9499999999999993,14.7125,14.8,14.65,0.15000000000000036,-0.049999999999998934,15271,21924,5194,16730,5007
2017-02-26,14.762,15.0,14.61,0.39000000000000057,0.2400000000000002,14.9,15.0,14.8,0.1999999999999993,0.1999999999999993,14.66,14.8,14.5,0.3000000000000007,0.1999999999999993,14.81,15.0,14.7,0.3000000000000007,0.25,13728,19123,7377,11746,7811
2017-03-05,15.84,16.6,14.8,1.8000000000000007,1.5999999999999979,16.34,17.05,15.5,1.5500000000000007,0.8999999999999986,15.548,16.0,14.77,1.2300000000000004,1.0500000000000007,16.01,16.6,15.35,1.2500000000000018,0.7500000000000018,57077,94303,33954,60349,-17794
2017-03-12,16.034,16.2,15.9,0.29999999999999893,0.1800000000000015,16.34,16.5,16.15,0.3500000000000014,0.3500000000000014,15.93,16.1,15.75,0.3500000000000014,0.3500000000000014,16.17,16.4,16.1,0.29999999999999716,0.29999999999999716,54501,190755,18790,171965,171965
2017-03-19,16.17,16.65,15.65,0.9999999999999982,-0.10000000000000142,16.49,16.65,16.15,0.5,-0.14999999999999858,15.950000000000001,16.35,15.55,0.8000000000000007,-0.10000000000000142,16.22,16.55,15.65,0.9000000000000004,-0.10000000000000142,41230,122523,15417,107106,-9333
2017-03-26,16.51,16.65,16.25,0.3999999999999986,0.1999999999999993,16.63,16.65,16.6,0.04999999999999716,0.0,16.355999999999998,16.5,16.25,0.25,-0.019999999999999574,16.5,16.65,16.3,0.34999999999999787,0.14999999999999858,24590,49075,16610,32465,32320
2017-04-02,16.04,16.45,15.9,0.5499999999999989,-0.5499999999999989,16.16,16.6,16.0,0.6000000000000014,-0.6000000000000014,15.86,15.9,15.85,0.05000000000000071,0.0,15.93,16.0,15.85,0.15000000000000036,0.049999999999998934,17588,39400,7287,32113,-11684
2017-04-09,15.9125,15.95,15.9,0.049999999999998934,-0.049999999999998934,15.975,16.05,15.95,0.10000000000000142,0.0,15.8,15.85,15.75,0.09999999999999964,0.0,15.8625,15.95,15.8,0.14999999999999858,-0.049999999999998934,10162,12113,7540,4573,-3601
2017-04-16,15.47,15.8,14.95,0.8500000000000014,-0.3000000000000007,15.8,15.9,15.65,0.25,0.049999999999998934,15.2,15.5,14.9,0.5999999999999996,0.5999999999999996,15.54,15.8,15.15,0.6500000000000004,0.6500000000000004,33882,64162,21159,43003,-38213
2017-04-23,15.88,15.95,15.75,0.1999999999999993,0.049999999999998934,15.936,16.0,15.9,0.09999999999999964,0.09999999999999964,15.746,15.8,15.63,0.16999999999999993,0.0,15.82,15.85,15.8,0.049999999999998934,0.0,14857,22131,8819,13312,-3083
2017-04-30,15.91,15.95,15.8,0.14999999999999858,0.14999999999999858,15.975999999999999,16.0,15.95,0.05000000000000071,-0.05000000000000071,15.786,15.82,15.75,0.07000000000000028,0.019999999999999574,15.92,15.95,15.85,0.09999999999999964,0.09999999999999964,13310,22610,7712,14898,-11994
2017-05-07,15.9,15.95,15.75,0.1999999999999993,-0.1999999999999993,15.959999999999999,16.0,15.95,0.05000000000000071,-0.05000000000000071,15.824,15.87,15.75,0.11999999999999922,-0.11999999999999922,15.95,15.95,15.95,0.0,0.0,10660,14562,6583,7979,-5624
2017-05-14,15.84,15.9,15.8,0.09999999999999964,0.0,15.879999999999999,15.95,15.85,0.09999999999999964,-0.09999999999999964,15.72,15.85,15.65,0.1999999999999993,-0.1999999999999993,15.8,15.9,15.7,0.20000000000000107,-0.15000000000000036,17170,53865,6719,47146,-43760
2017-05-21,15.780000000000001,15.8,15.7,0.10000000000000142,0.0,15.83,15.9,15.8,0.09999999999999964,-0.049999999999998934,15.69,15.7,15.65,0.049999999999998934,-0.049999999999998934,15.74,15.75,15.7,0.05000000000000071,0.0,14452,20055,7990,12065,-12065
2017-05-28,15.7025,15.8,15.65,0.15000000000000036,-0.08999999999999986,15.787500000000001,15.8,15.75,0.05000000000000071,0.0,15.6,15.65,15.45,0.20000000000000107,-0.20000000000000107,15.6625,15.7,15.6,0.09999999999999964,-0.05000000000000071,12564,21593,5417,16176,14394
2017-06-04,15.526,15.7,15.2,0.5,-0.4300000000000015,15.66,15.75,15.55,0.1999999999999993,-0.14999999999999858,15.379999999999999,15.5,15.2,0.3000000000000007,-0.3000000000000007,15.524000000000001,15.65,15.3,0.34999999999999964,-0.08000000000000007,19655,24642,15179,9463,-644
2017-06-11,15.514,15.65,15.22,0.4299999999999997,0.05000000000000071,15.69,15.8,15.6,0.20000000000000107,0.09999999999999964,15.344,15.45,15.22,0.22999999999999865,0.15000000000000036,15.549999999999999,15.7,15.45,0.25,0.0,32333,55529,23918,31611,4681
2017-06-18,15.52,15.65,15.4,0.25,-0.1999999999999993,15.67,15.7,15.6,0.09999999999999964,-0.05000000000000071,15.27,15.5,14.75,0.75,-0.5,15.41,15.6,15.15,0.4499999999999993,-0.25,227075,1016250,16999,999251,983189
2017-06-25,15.39,15.55,15.05,0.5,0.34999999999999964,15.540000000000001,15.75,15.4,0.34999999999999964,-0.34999999999999964,15.17,15.4,14.9,0.5,0.14999999999999858,15.45,15.6,15.3,0.29999999999999893,-0.29999999999999893,32242,61499,12325,49174,-38720
2017-07-02,15.25,15.35,15.15,0.1999999999999993,-0.1999999999999993,15.2875,15.35,15.2,0.15000000000000036,-0.15000000000000036,14.9875,15.15,14.9,0.25,-0.25,15.2,15.3,15.05,0.25,-0.10000000000000142,11423,20212,7929,12283,-1340
2017-07-09,15.254,15.45,15.12,0.33000000000000007,0.1999999999999993,15.34,15.45,15.2,0.25,0.20000000000000107,15.124,15.3,14.97,0.33000000000000007,0.09999999999999964,15.28,15.4,15.15,0.25,0.15000000000000036,27011,65221,9806,55415,13216
2017-07-16,15.18,15.3,15.05,0.25,-0.10000000000000142,15.19,15.3,15.05,0.25,-0.10000000000000142,14.986,15.1,14.83,0.2699999999999996,-0.09999999999999964,15.09,15.2,15.05,0.14999999999999858,-0.14999999999999858,19249,27602,14507,13095,5297
2017-07-23,15.03,15.1,14.95,0.15000000000000036,0.0,15.11,15.2,15.05,0.14999999999999858,0.09999999999999964,14.892,15.0,14.7,0.3000000000000007,0.14000000000000057,15.01,15.05,14.95,0.10000000000000142,0.10000000000000142,12409,31811,6116,25695,836
2017-07-30,14.924,15.1,14.7,0.40000000000000036,-0.379999999999999,15.01,15.15,14.8,0.34999999999999964,-0.34999999999999964,14.858,15.05,14.65,0.40000000000000036,-0.33999999999999986,14.92,15.15,14.65,0.5,-0.34999999999999964,7630,12028,5719,6309,-5454
2017-08-06,14.262,14.75,14.05,0.6999999999999993,-0.5500000000000007,14.368,14.75,14.1,0.6500000000000004,-0.5500000000000007,14.020000000000001,14.4,13.8,0.5999999999999996,-0.5999999999999996,14.14,14.45,13.85,0.5999999999999996,-0.5999999999999996,12783,19691,5514,14177,-3697
2017-08-13,13.95,14.1,13.7,0.40000000000000036,-0.25,14.13,14.2,14.05,0.14999999999999858,0.049999999999998934,13.86,14.0,13.7,0.3000000000000007,-0.15000000000000036,14.0,14.05,13.8,0.25,0.0,12314,21535,6491,15044,4566
2017-08-20,13.95,14.15,13.7,0.45000000000000107,-0.34999999999999964,14.07,14.25,13.8,0.4499999999999993,-0.05000000000000071,13.74,14.0,13.55,0.4499999999999993,-0.4499999999999993,13.9,14.05,13.6,0.45000000000000107,0.0,29823,65609,13629,51980,8553
2017-08-27,14.03,14.2,13.9,0.29999999999999893,0.1999999999999993,14.216000000000001,14.3,14.13,0.16999999999999993,0.16999999999999993,13.98,14.1,13.9,0.1999999999999993,0.09999999999999964,14.129999999999999,14.2,14.0,0.1999999999999993,0.1999999999999993,12070,16828,8023,8805,-6592
2017-09-03,14.0375,14.25,13.9,0.34999999999999964,-0.1999999999999993,14.1125,14.25,13.9,0.34999999999999964,-0.25,13.4,13.9,12.05,1.8499999999999996,-1.8499999999999996,13.5625,14.0,12.5,1.5,-1.4499999999999993,200915,773483,5109,768374,760114
2017-09-10,12.48,12.65,12.35,0.3000000000000007,-0.15000000000000036,12.606,12.8,12.5,0.3000000000000007,0.15000000000000036,12.34,12.45,12.3,0.14999999999999858,0.14999999999999858,12.436,12.7,12.3,0.3999999999999986,0.3199999999999985,96551,178817,39778,139039,45889
2017-09-17,12.72,12.8,12.65,0.15000000000000036,0.15000000000000036,12.84,12.95,12.8,0.14999999999999858,0.09999999999999964,12.68,12.75,12.65,0.09999999999999964,0.09999999999999964,12.8,12.9,12.75,0.15000000000000036,0.09999999999999964,72596,111249,51028,60221,43148
2017-09-24,13.76,14.25,12.95,1.3000000000000007,1.3000000000000007,14.104,14.52,13.7,0.8200000000000003,0.8200000000000003,13.61,13.95,12.95,1.0,1.0,13.93,14.25,13.6,0.6500000000000004,0.34999999999999964,140009,196000,93874,102126,22045
2017-10-01,14.18,14.35,14.0,0.34999999999999964,0.1999999999999993,14.370000000000001,14.5,14.3,0.1999999999999993,0.1999999999999993,13.94,14.05,13.65,0.40000000000000036,0.40000000000000036,14.23,14.4,14.0,0.40000000000000036,-0.05000000000000071,36096,66792,19089,47703,-47703
2017-10-08,14.27,14.4,14.2,0.20000000000000107,0.0,14.4,14.5,14.2,0.3000000000000007,-0.10000000000000142,14.12,14.25,13.95,0.3000000000000007,-0.15000000000000036,14.21,14.4,14.05,0.34999999999999964,-0.09999999999999964,30062,50290,17039,33251,8239
2017-10-15,14.209999999999999,14.45,14.0,0.4499999999999993,0.34999999999999964,14.44,14.5,14.4,0.09999999999999964,0.049999999999998934,14.116,14.27,14.0,0.2699999999999996,0.20999999999999908,14.27,14.4,14.2,0.20000000000000107,0.20000000000000107,16088,27468,6943,20525,-12219
