Date,PowerShares DWA NASDAQ Momentum PortfolioEtf_Open_average,PowerShares DWA NASDAQ Momentum PortfolioEtf_Open_max,PowerShares DWA NASDAQ Momentum PortfolioEtf_Open_min,PowerShares DWA NASDAQ Momentum PortfolioEtf_Open_volatility,PowerShares DWA NASDAQ Momentum PortfolioEtf_Open_change,PowerShares DWA NASDAQ Momentum PortfolioEtf_High_average,PowerShares DWA NASDAQ Momentum PortfolioEtf_High_max,PowerShares DWA NASDAQ Momentum PortfolioEtf_High_min,PowerShares DWA NASDAQ Momentum PortfolioEtf_High_volatility,PowerShares DWA NASDAQ Momentum PortfolioEtf_High_change,PowerShares DWA NASDAQ Momentum PortfolioEtf_Low_average,PowerShares DWA NASDAQ Momentum PortfolioEtf_Low_max,PowerShares DWA NASDAQ Momentum PortfolioEtf_Low_min,PowerShares DWA NASDAQ Momentum PortfolioEtf_Low_volatility,PowerShares DWA NASDAQ Momentum PortfolioEtf_Low_change,PowerShares DWA NASDAQ Momentum PortfolioEtf_Close_average,PowerShares DWA NASDAQ Momentum PortfolioEtf_Close_max,PowerShares DWA NASDAQ Momentum PortfolioEtf_Close_min,PowerShares DWA NASDAQ Momentum PortfolioEtf_Close_volatility,PowerShares DWA NASDAQ Momentum PortfolioEtf_Close_change
2016-03-13,67.92,67.92,67.92,0.0,0.0,68.71,68.71,68.71,0.0,0.0,67.92,67.92,67.92,0.0,0.0,68.71,68.71,68.71,0.0,0.0
2016-03-20,68.2,68.2,68.2,0.0,0.0,68.2,68.2,68.2,0.0,0.0,67.96,67.96,67.96,0.0,0.0,68.06,68.06,68.06,0.0,0.0
2016-03-27,69.84,69.84,69.84,0.0,0.0,69.96,69.96,69.96,0.0,0.0,69.84,69.84,69.84,0.0,0.0,69.96,69.96,69.96,0.0,0.0
2016-04-03,68.92,68.92,68.92,0.0,0.0,68.92,68.92,68.92,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.71,68.71,68.71,0.0,0.0
2016-04-10,69.96,69.96,69.96,0.0,0.0,69.96,69.96,69.96,0.0,0.0,69.96,69.96,69.96,0.0,0.0,69.96,69.96,69.96,0.0,0.0
2016-04-17,70.19,70.19,70.19,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.51,70.51,70.51,0.0,0.0
2016-04-24,71.14,71.14,71.14,0.0,0.0,71.14,71.14,71.14,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0
2016-05-01,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2016-05-08,69.5,69.5,69.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2016-05-15,69.21,69.21,69.21,0.0,0.0,69.34,69.34,69.34,0.0,0.0,69.21,69.21,69.21,0.0,0.0,69.34,69.34,69.34,0.0,0.0
2016-05-22,71.47,71.47,71.47,0.0,0.0,71.64,71.64,71.64,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.61,71.61,71.61,0.0,0.0
2016-05-29,72.17,72.17,72.17,0.0,0.0,72.17,72.17,72.17,0.0,0.0,72.03,72.03,72.03,0.0,0.0,72.03,72.03,72.03,0.0,0.0
2016-06-05,72.29,72.29,72.29,0.0,0.0,72.29,72.29,72.29,0.0,0.0,72.29,72.29,72.29,0.0,0.0,72.29,72.29,72.29,0.0,0.0
2016-06-12,71.08,71.08,71.08,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.08,71.08,71.08,0.0,0.0,71.1,71.1,71.1,0.0,0.0
2016-06-19,70.41,70.41,70.41,0.0,0.0,70.75,70.75,70.75,0.0,0.0,69.69,69.69,69.69,0.0,0.0,70.42,70.42,70.42,0.0,0.0
2016-06-26,72.92,72.92,72.92,0.0,0.0,73.09,73.09,73.09,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.85,72.85,72.85,0.0,0.0
2016-07-03,74.12,74.12,74.12,0.0,0.0,74.31,74.31,74.31,0.0,0.0,74.11,74.11,74.11,0.0,0.0,74.17,74.17,74.17,0.0,0.0
2016-07-10,74.7,74.7,74.7,0.0,0.0,74.7,74.7,74.7,0.0,0.0,74.55,74.55,74.55,0.0,0.0,74.7,74.7,74.7,0.0,0.0
2016-07-17,75.26,75.26,75.26,0.0,0.0,75.43,75.43,75.43,0.0,0.0,75.26,75.26,75.26,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2016-07-24,75.71,75.71,75.71,0.0,0.0,76.25,76.25,76.25,0.0,0.0,75.71,75.71,75.71,0.0,0.0,76.16,76.16,76.16,0.0,0.0
2016-07-31,76.16,76.16,76.16,0.0,0.0,76.16,76.16,76.16,0.0,0.0,76.16,76.16,76.16,0.0,0.0,76.16,76.16,76.16,0.0,0.0
2016-08-07,76.1,76.1,76.1,0.0,0.0,76.13,76.13,76.13,0.0,0.0,76.1,76.1,76.1,0.0,0.0,76.13,76.13,76.13,0.0,0.0
2016-08-14,76.41,76.41,76.41,0.0,0.0,76.55,76.55,76.55,0.0,0.0,76.41,76.41,76.41,0.0,0.0,76.53,76.53,76.53,0.0,0.0
2016-08-21,76.81,76.81,76.81,0.0,0.0,76.81,76.81,76.81,0.0,0.0,76.12,76.12,76.12,0.0,0.0,76.34,76.34,76.34,0.0,0.0
2016-08-28,76.77,76.77,76.77,0.0,0.0,77.12,77.12,77.12,0.0,0.0,76.77,76.77,76.77,0.0,0.0,77.12,77.12,77.12,0.0,0.0
2016-09-04,76.83,76.83,76.83,0.0,0.0,76.83,76.83,76.83,0.0,0.0,75.55,75.55,75.55,0.0,0.0,75.55,75.55,75.55,0.0,0.0
2016-09-11,75.94,75.94,75.94,0.0,0.0,76.19,76.19,76.19,0.0,0.0,75.94,75.94,75.94,0.0,0.0,76.19,76.19,76.19,0.0,0.0
2016-09-18,77.61,77.61,77.61,0.0,0.0,77.61,77.61,77.61,0.0,0.0,77.35,77.35,77.35,0.0,0.0,77.47,77.47,77.47,0.0,0.0
2016-09-25,76.43,76.43,76.43,0.0,0.0,76.43,76.43,76.43,0.0,0.0,76.36,76.36,76.36,0.0,0.0,76.36,76.36,76.36,0.0,0.0
2016-10-02,76.0,76.0,76.0,0.0,0.0,76.01,76.01,76.01,0.0,0.0,75.95,75.95,75.95,0.0,0.0,76.01,76.01,76.01,0.0,0.0
2016-10-09,75.26,75.26,75.26,0.0,0.0,75.37,75.37,75.37,0.0,0.0,75.26,75.26,75.26,0.0,0.0,75.37,75.37,75.37,0.0,0.0
2016-10-16,74.94,74.94,74.94,0.0,0.0,74.99,74.99,74.99,0.0,0.0,74.86,74.86,74.86,0.0,0.0,74.86,74.86,74.86,0.0,0.0
2016-10-23,73.46,73.46,73.46,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.42,73.42,73.42,0.0,0.0
2016-10-30,72.22,72.22,72.22,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.22,72.22,72.22,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2016-11-06,76.58,76.58,76.58,0.0,0.0,76.9,76.9,76.9,0.0,0.0,76.52,76.52,76.52,0.0,0.0,76.9,76.9,76.9,0.0,0.0
2016-11-13,78.8,78.8,78.8,0.0,0.0,78.84,78.84,78.84,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.84,78.84,78.84,0.0,0.0
2016-11-20,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,0.0,0.0,79.82,79.82,79.82,0.0,0.0,79.82,79.82,79.82,0.0,0.0
2016-11-27,77.5,77.5,77.5,0.0,0.0,77.5,77.5,77.5,0.0,0.0,77.5,77.5,77.5,0.0,0.0,77.5,77.5,77.5,0.0,0.0
2016-12-04,80.39,80.39,80.39,0.0,0.0,80.39,80.39,80.39,0.0,0.0,79.9,79.9,79.9,0.0,0.0,79.94,79.94,79.94,0.0,0.0
2016-12-11,79.39,79.39,79.39,0.0,0.0,79.75,79.75,79.75,0.0,0.0,79.22,79.22,79.22,0.0,0.0,79.22,79.22,79.22,0.0,0.0
2016-12-18,78.5,78.5,78.5,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.62,78.62,78.62,0.0,0.0
2016-12-25,78.26,78.26,78.26,0.0,0.0,78.26,78.26,78.26,0.0,0.0,78.26,78.26,78.26,0.0,0.0,78.26,78.26,78.26,0.0,0.0
2017-01-01,78.5,78.5,78.5,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.76,78.76,78.76,0.0,0.0
2017-01-08,80.02,80.02,80.02,0.0,0.0,80.12,80.12,80.12,0.0,0.0,79.93,79.93,79.93,0.0,0.0,79.96,79.96,79.96,0.0,0.0
2017-01-15,79.48,79.48,79.48,0.0,0.0,79.48,79.48,79.48,0.0,0.0,79.24,79.24,79.24,0.0,0.0,79.37,79.37,79.37,0.0,0.0
2017-01-22,81.9,81.9,81.9,0.0,0.0,81.9,81.9,81.9,0.0,0.0,81.51,81.51,81.51,0.0,0.0,81.56,81.56,81.56,0.0,0.0
2017-01-29,82.1,82.1,82.1,0.0,0.0,82.33,82.33,82.33,0.0,0.0,82.0,82.0,82.0,0.0,0.0,82.33,82.33,82.33,0.0,0.0
2017-02-05,83.78,83.78,83.78,0.0,0.0,84.06,84.06,84.06,0.0,0.0,83.78,83.78,83.78,0.0,0.0,84.06,84.06,84.06,0.0,0.0
2017-02-12,84.1,84.1,84.1,0.0,0.0,84.36,84.36,84.36,0.0,0.0,84.0,84.0,84.0,0.0,0.0,84.36,84.36,84.36,0.0,0.0
2017-02-19,83.06,83.06,83.06,0.0,0.0,83.84,83.84,83.84,0.0,0.0,83.06,83.06,83.06,0.0,0.0,83.84,83.84,83.84,0.0,0.0
2017-02-26,85.08,85.08,85.08,0.0,0.0,85.08,85.08,85.08,0.0,0.0,84.72,84.72,84.72,0.0,0.0,84.72,84.72,84.72,0.0,0.0
2017-03-05,83.96,83.96,83.96,0.0,0.0,83.96,83.96,83.96,0.0,0.0,83.66,83.66,83.66,0.0,0.0,83.91,83.91,83.91,0.0,0.0
2017-03-12,85.39,85.39,85.39,0.0,0.0,85.39,85.39,85.39,0.0,0.0,85.26,85.26,85.26,0.0,0.0,85.26,85.26,85.26,0.0,0.0
2017-03-19,83.56,83.56,83.56,0.0,0.0,83.82,83.82,83.82,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.92,82.92,82.92,0.0,0.0
2017-03-26,84.14,84.14,84.14,0.0,0.0,84.14,84.14,84.14,0.0,0.0,84.14,84.14,84.14,0.0,0.0,84.14,84.14,84.14,0.0,0.0
2017-04-02,83.02,83.02,83.02,0.0,0.0,83.2,83.2,83.2,0.0,0.0,82.88,82.88,82.88,0.0,0.0,83.2,83.2,83.2,0.0,0.0
2017-04-09,82.25,82.25,82.25,0.0,0.0,82.25,82.25,82.25,0.0,0.0,81.77,81.77,81.77,0.0,0.0,81.77,81.77,81.77,0.0,0.0
2017-04-16,84.18,84.18,84.18,0.0,0.0,84.18,84.18,84.18,0.0,0.0,84.05,84.05,84.05,0.0,0.0,84.05,84.05,84.05,0.0,0.0
2017-04-23,86.66,86.66,86.66,0.0,0.0,86.66,86.66,86.66,0.0,0.0,86.66,86.66,86.66,0.0,0.0,86.66,86.66,86.66,0.0,0.0
2017-04-30,86.48,86.48,86.48,0.0,0.0,86.48,86.48,86.48,0.0,0.0,86.48,86.48,86.48,0.0,0.0,86.48,86.48,86.48,0.0,0.0
2017-05-07,87.1,87.1,87.1,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.1,87.1,87.1,0.0,0.0
2017-05-14,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2017-05-21,88.4,88.4,88.4,0.0,0.0,88.4,88.4,88.4,0.0,0.0,88.4,88.4,88.4,0.0,0.0,88.4,88.4,88.4,0.0,0.0
2017-05-28,89.75,89.75,89.75,0.0,0.0,89.94,89.94,89.94,0.0,0.0,89.75,89.75,89.75,0.0,0.0,89.94,89.94,89.94,0.0,0.0
2017-06-04,91.11,91.11,91.11,0.0,0.0,91.11,91.11,91.11,0.0,0.0,89.22,89.22,89.22,0.0,0.0,89.22,89.22,89.22,0.0,0.0
2017-06-11,88.89,88.89,88.89,0.0,0.0,88.89,88.89,88.89,0.0,0.0,88.85,88.85,88.85,0.0,0.0,88.85,88.85,88.85,0.0,0.0
2017-06-18,90.77,90.77,90.77,0.0,0.0,90.77,90.77,90.77,0.0,0.0,90.72,90.72,90.72,0.0,0.0,90.72,90.72,90.72,0.0,0.0
2017-06-25,90.0,90.0,90.0,0.0,0.0,90.28,90.28,90.28,0.0,0.0,90.0,90.0,90.0,0.0,0.0,90.21,90.21,90.21,0.0,0.0
2017-07-02,89.13,89.13,89.13,0.0,0.0,90.45,90.45,90.45,0.0,0.0,89.13,89.13,89.13,0.0,0.0,90.45,90.45,90.45,0.0,0.0
2017-07-09,92.5,92.5,92.5,0.0,0.0,92.67,92.67,92.67,0.0,0.0,92.3,92.3,92.3,0.0,0.0,92.63,92.63,92.63,0.0,0.0
2017-07-16,93.87,93.87,93.87,0.0,0.0,93.94,93.94,93.94,0.0,0.0,93.83,93.83,93.83,0.0,0.0,93.83,93.83,93.83,0.0,0.0
2017-07-23,93.92,93.92,93.92,0.0,0.0,94.52,94.52,94.52,0.0,0.0,93.92,93.92,93.92,0.0,0.0,94.42,94.42,94.42,0.0,0.0
2017-07-30,94.22,94.22,94.22,0.0,0.0,94.22,94.22,94.22,0.0,0.0,93.91,93.91,93.91,0.0,0.0,93.91,93.91,93.91,0.0,0.0
2017-08-06,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2017-08-13,92.29,92.29,92.29,0.0,0.0,92.43,92.43,92.43,0.0,0.0,92.29,92.29,92.29,0.0,0.0,92.43,92.43,92.43,0.0,0.0
2017-08-20,93.76,93.76,93.76,0.0,0.0,93.76,93.76,93.76,0.0,0.0,92.82,92.82,92.82,0.0,0.0,92.84,92.84,92.84,0.0,0.0
2017-08-27,95.76,95.76,95.76,0.0,0.0,95.76,95.76,95.76,0.0,0.0,95.7,95.7,95.7,0.0,0.0,95.7,95.7,95.7,0.0,0.0
2017-09-03,94.71,94.71,94.71,0.0,0.0,94.84,94.84,94.84,0.0,0.0,94.68,94.68,94.68,0.0,0.0,94.68,94.68,94.68,0.0,0.0
2017-09-10,95.75,95.75,95.75,0.0,0.0,96.02,96.02,96.02,0.0,0.0,95.75,95.75,95.75,0.0,0.0,96.02,96.02,96.02,0.0,0.0
2017-09-17,96.31,96.31,96.31,0.0,0.0,96.46,96.46,96.46,0.0,0.0,96.31,96.31,96.31,0.0,0.0,96.36,96.36,96.36,0.0,0.0
2017-09-24,97.83,97.83,97.83,0.0,0.0,98.17,98.17,98.17,0.0,0.0,97.83,97.83,97.83,0.0,0.0,98.17,98.17,98.17,0.0,0.0
2017-10-01,99.95,99.95,99.95,0.0,0.0,99.95,99.95,99.95,0.0,0.0,99.95,99.95,99.95,0.0,0.0,99.95,99.95,99.95,0.0,0.0
2017-10-08,99.9,99.9,99.9,0.0,0.0,100.24,100.24,100.24,0.0,0.0,99.9,99.9,99.9,0.0,0.0,100.24,100.24,100.24,0.0,0.0
2017-10-15,100.48,100.48,100.48,0.0,0.0,101.08,101.08,101.08,0.0,0.0,100.48,100.48,100.48,0.0,0.0,100.98,100.98,100.98,0.0,0.0
2017-10-22,101.09,101.09,101.09,0.0,0.0,101.37,101.37,101.37,0.0,0.0,101.09,101.09,101.09,0.0,0.0,101.25,101.25,101.25,0.0,0.0
2017-10-29,101.48,101.48,101.48,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2017-11-05,101.25,101.25,101.25,0.0,0.0,101.25,101.25,101.25,0.0,0.0,100.75,100.75,100.75,0.0,0.0,101.0,101.0,101.0,0.0,0.0
2017-11-12,102.31,102.31,102.31,0.0,0.0,102.31,102.31,102.31,0.0,0.0,102.12,102.12,102.12,0.0,0.0,102.12,102.12,102.12,0.0,0.0
2017-11-19,104.24,104.24,104.24,0.0,0.0,104.24,104.24,104.24,0.0,0.0,103.72,103.72,103.72,0.0,0.0,104.05,104.05,104.05,0.0,0.0
2017-11-26,104.12,104.12,104.12,0.0,0.0,104.12,104.12,104.12,0.0,0.0,100.97,100.97,100.97,0.0,0.0,102.04,102.04,102.04,0.0,0.0
2017-12-03,102.6,102.6,102.6,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.39,102.39,102.39,0.0,0.0,102.39,102.39,102.39,0.0,0.0
2017-12-10,101.41,101.41,101.41,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.77,101.77,101.77,0.0,0.0
2017-12-17,103.0,103.0,103.0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,102.25,102.25,102.25,0.0,0.0,102.72,102.72,102.72,0.0,0.0
2017-12-24,102.95,102.95,102.95,0.0,0.0,102.95,102.95,102.95,0.0,0.0,102.42,102.42,102.42,0.0,0.0,102.6,102.6,102.6,0.0,0.0
2017-12-31,105.5,105.5,105.5,0.0,0.0,106.29,106.29,106.29,0.0,0.0,105.5,105.5,105.5,0.0,0.0,106.06,106.06,106.06,0.0,0.0
