Date,COKE_stock_Open_average,COKE_stock_Open_max,COKE_stock_Open_min,COKE_stock_Open_volatility,COKE_stock_Open_change,COKE_stock_High_average,COKE_stock_High_max,COKE_stock_High_min,COKE_stock_High_volatility,COKE_stock_High_change,COKE_stock_Low_average,COKE_stock_Low_max,COKE_stock_Low_min,COKE_stock_Low_volatility,COKE_stock_Low_change,COKE_stock_Close_average,COKE_stock_Close_max,COKE_stock_Close_min,COKE_stock_Close_volatility,COKE_stock_Close_change,COKE_stock_Volume_average,COKE_stock_Volume_max,COKE_stock_Volume_min,COKE_stock_Volume_volatility,COKE_stock_Volume_change
2016-01-03,177.19,180.4,175.18,5.219999999999999,-3.990000000000009,180.99,183.41,178.68,4.72999999999999,-4.72999999999999,174.606,176.1,172.0,4.099999999999994,1.4899999999999807,177.41400000000002,179.95,175.05,4.899999999999977,2.8499999999999943,46896,73391,32647,40744,-24981
2016-01-10,171.718,178.42,165.73,12.689999999999998,-12.689999999999998,173.924,178.95,167.97,10.97999999999999,-10.97999999999999,167.472,172.62,158.8,13.819999999999993,-12.699999999999989,170.326,174.46,166.0,8.460000000000008,-6.569999999999993,54889,69744,42306,27438,11740
2016-01-17,170.4575,173.4,165.97,7.430000000000007,6.189999999999998,174.08249999999998,175.07,172.16,2.9099999999999966,-1.960000000000008,166.64499999999998,170.13,165.03,5.099999999999994,-0.37999999999999545,170.54500000000002,172.52,167.88,4.640000000000015,-3.3000000000000114,52287,62712,39358,23354,-12286
2016-01-24,171.882,178.78,169.03,9.75,9.75,175.334,180.58,171.76,8.820000000000022,8.090000000000003,170.01999999999998,174.16,167.75,6.409999999999997,5.900000000000006,172.986,177.38,170.36,7.019999999999982,5.310000000000002,40682,58011,25775,32236,17388
2016-01-31,166.314,174.5,161.2,13.300000000000011,-13.300000000000011,168.998,176.0,161.38,14.620000000000005,-14.620000000000005,162.494,173.61,155.03,18.580000000000013,-18.580000000000013,163.028,173.61,155.5,18.110000000000014,-18.110000000000014,45339,69671,29219,40452,40452
2016-02-07,159.416,166.08,154.46,11.620000000000005,8.389999999999986,164.28,172.03,157.08,14.949999999999989,7.8799999999999955,155.738,161.95,150.26,11.689999999999998,11.689999999999998,160.742,163.93,156.25,7.680000000000007,7.030000000000001,38009,62612,19236,43376,-27512
2016-02-14,167.0525,169.98,163.74,6.239999999999981,6.239999999999981,171.495,177.99,165.21,12.780000000000001,12.780000000000001,165.3425,168.73,162.23,6.5,6.5,169.915,177.0,164.79,12.210000000000008,12.210000000000008,53126,61182,44448,16734,-14272
2016-02-21,173.368,178.0,168.71,9.289999999999992,-1.759999999999991,176.824,179.77,173.75,6.02000000000001,-1.4799999999999898,169.204,172.52,164.19,8.330000000000013,4.340000000000003,172.54,176.69,167.97,8.719999999999999,5.650000000000006,87749,130738,52290,78448,-73584
2016-02-28,175.62800000000001,178.16,172.72,5.439999999999998,4.75,178.22,179.86,176.06,3.8000000000000114,1.710000000000008,173.40800000000002,175.61,172.03,3.5800000000000125,3.210000000000008,176.14000000000001,178.2,173.3,4.899999999999977,2.1500000000000057,82991,107809,45319,62490,-31758
2016-03-06,179.314,184.2,176.86,7.339999999999975,2.8899999999999864,181.16,184.2,179.86,4.339999999999975,-0.6899999999999977,175.808,176.6,175.0,1.5999999999999943,-1.210000000000008,177.666,178.17,175.85,2.319999999999993,-2.319999999999993,40902,78610,27143,51467,-47154
2016-03-13,173.096,176.85,168.19,8.659999999999997,-2.7299999999999898,174.726,176.9,173.04,3.8600000000000136,-2.4000000000000057,169.642,172.05,166.12,5.930000000000007,-0.7299999999999898,172.15,173.98,169.15,4.829999999999984,-1.8799999999999955,41680,72678,28154,44524,38784
2016-03-20,166.0525,170.81,162.16,8.650000000000006,-8.650000000000006,166.99,171.4,163.44,7.960000000000008,-7.960000000000008,161.8425,164.48,158.0,6.47999999999999,-5.590000000000003,163.20250000000001,166.8,159.25,7.550000000000011,-7.550000000000011,45662,62421,27462,34959,-34959
2016-03-27,160.516,164.01,156.31,7.699999999999989,-1.240000000000009,163.45,164.99,160.6,4.390000000000015,2.3799999999999955,158.168,161.05,156.25,4.800000000000011,1.7700000000000102,161.436,164.62,156.37,8.25,6.319999999999993,70130,118122,29918,88204,84445
2016-04-03,162.946,163.93,161.59,2.3400000000000034,0.8100000000000023,165.02599999999998,166.97,163.09,3.8799999999999955,-0.5500000000000114,160.852,162.29,159.13,3.1599999999999966,3.1599999999999966,163.442,165.91,161.0,4.909999999999997,2.210000000000008,62345,84702,26578,58124,11665
2016-04-10,163.472,164.91,162.45,2.460000000000008,-2.1399999999999864,164.648,165.51,163.94,1.5699999999999932,-1.5699999999999932,161.376,162.19,160.16,2.030000000000001,1.0900000000000034,163.012,163.7,161.58,2.119999999999976,-1.3899999999999864,62250,81730,37318,44412,-31350
2016-04-17,162.79,166.32,159.66,6.659999999999997,-1.1500000000000057,164.93,167.42,161.53,5.889999999999986,-1.5600000000000023,160.126,163.71,157.7,6.010000000000019,-2.079999999999984,162.78199999999998,166.62,159.5,7.1200000000000045,-1.5300000000000011,109936,201733,72528,129205,28822
2016-04-24,160.138,161.95,158.94,3.009999999999991,0.0800000000000125,162.064,163.52,159.85,3.670000000000016,-2.7600000000000193,158.514,159.66,157.53,2.1299999999999955,-0.6699999999999875,160.256,162.3,158.25,4.050000000000011,-2.930000000000007,73440,106119,31853,74266,-19304
2016-05-01,162.62,165.79,159.1,6.689999999999998,6.689999999999998,165.108,166.05,164.46,1.5900000000000034,1.3000000000000114,161.14000000000001,163.68,158.5,5.180000000000007,5.180000000000007,164.24,165.72,161.55,4.1699999999999875,1.3599999999999852,48193,65336,26968,38368,-34631
2016-05-08,158.882,166.32,148.11,18.20999999999998,-17.45999999999998,160.576,167.94,150.98,16.960000000000008,-16.390000000000015,153.8,165.12,144.59,20.53,-17.069999999999993,155.372,166.99,146.18,20.810000000000002,-16.960000000000008,115632,318018,32671,285347,-11426
