Date,SNAStock_Open_average,SNAStock_Open_max,SNAStock_Open_min,SNAStock_Open_volatility,SNAStock_Open_change,SNAStock_High_average,SNAStock_High_max,SNAStock_High_min,SNAStock_High_volatility,SNAStock_High_change,SNAStock_Low_average,SNAStock_Low_max,SNAStock_Low_min,SNAStock_Low_volatility,SNAStock_Low_change,SNAStock_Close_average,SNAStock_Close_max,SNAStock_Close_min,SNAStock_Close_volatility,SNAStock_Close_change,SNAStock_Volume_average,SNAStock_Volume_max,SNAStock_Volume_min,SNAStock_Volume_volatility,SNAStock_Volume_change
2016-01-03,166.826,168.94,165.0,3.9399999999999977,-3.6799999999999784,168.088,169.95,166.14,3.8100000000000023,-3.3600000000000136,165.094,167.1,162.02,5.079999999999984,-4.47999999999999,166.284,168.53,162.52,6.009999999999991,-6.009999999999991,419061,468215,349279,118936,53783
2016-01-10,162.662,165.0,159.03,5.969999999999999,-4.099999999999994,164.042,165.59,161.12,4.469999999999999,-2.789999999999992,159.832,162.53,155.09,7.439999999999998,-5.560000000000002,161.954,164.83,157.3,7.530000000000001,-5.75,485033,714524,383055,331469,284005
2016-01-17,154.1175,158.0,152.14,5.860000000000014,-5.860000000000014,155.2625,158.12,153.91,4.210000000000008,-3.8700000000000045,150.8425,155.74,147.51,8.230000000000018,-5.150000000000006,153.08499999999998,155.92,150.51,5.409999999999997,-2.819999999999993,813151,935301,630275,305026,-210280
2016-01-24,156.59799999999998,158.73,153.0,5.72999999999999,5.180000000000007,159.37,161.94,154.6,7.340000000000003,6.960000000000008,155.446,157.54,152.56,4.97999999999999,4.97999999999999,157.876,161.56,153.43,8.129999999999995,8.129999999999995,566445,829603,408874,420729,-246228
2016-01-31,154.724,160.0,144.72,15.280000000000001,-13.72999999999999,155.468,162.03,144.72,17.310000000000002,-17.310000000000002,148.438,156.97,138.42,18.55000000000001,-18.55000000000001,150.768,161.1,139.9,21.19999999999999,-21.19999999999999,1143272,2109512,504907,1604605,751788
2016-02-07,137.496,139.62,134.36,5.259999999999991,1.490000000000009,140.282,143.35,137.56,5.789999999999992,2.109999999999985,135.71800000000002,138.68,133.09,5.590000000000003,5.590000000000003,138.118,141.36,135.41,5.950000000000017,4.599999999999994,1022192,1629089,651077,978012,-909286
2016-02-14,143.365,144.15,142.48,1.670000000000016,1.670000000000016,144.7,145.93,143.75,2.180000000000007,2.180000000000007,142.39749999999998,143.97,140.91,3.0600000000000023,3.0600000000000023,143.8625,145.22,141.88,3.3400000000000034,3.3400000000000034,543598,624159,494526,129633,-16003
2016-02-21,145.476,146.73,143.47,3.259999999999991,-1.4199999999999875,147.114,147.87,145.99,1.8799999999999955,0.20000000000001705,144.24,146.3,142.55,3.75,-1.5800000000000125,145.89,147.39,144.54,2.8499999999999943,-0.1599999999999966,455350,530734,343107,187627,-112749
2016-02-28,149.452,153.9,146.14,7.760000000000019,7.230000000000018,152.204,156.0,147.84,8.159999999999997,8.159999999999997,148.318,152.89,144.61,8.279999999999973,8.279999999999973,150.828,154.07,144.67,9.400000000000006,9.370000000000005,608933,728066,408209,319857,263524
2016-03-06,152.314,153.48,151.53,1.9499999999999886,-1.9499999999999886,153.4,155.44,152.25,3.1899999999999977,-2.030000000000001,150.722,152.91,148.45,4.460000000000008,-1.3799999999999955,152.072,153.87,150.36,3.509999999999991,-1.0699999999999932,429412,535127,293195,241932,-146173
