Date,BOXStock_Open_average,BOXStock_Open_max,BOXStock_Open_min,BOXStock_Open_volatility,BOXStock_Open_change,BOXStock_High_average,BOXStock_High_max,BOXStock_High_min,BOXStock_High_volatility,BOXStock_High_change,BOXStock_Low_average,BOXStock_Low_max,BOXStock_Low_min,BOXStock_Low_volatility,BOXStock_Low_change,BOXStock_Close_average,BOXStock_Close_max,BOXStock_Close_min,BOXStock_Close_volatility,BOXStock_Close_change,BOXStock_Volume_average,BOXStock_Volume_max,BOXStock_Volume_min,BOXStock_Volume_volatility,BOXStock_Volume_change
2016-01-03,13.122,14.25,12.31,1.9399999999999995,-1.1500000000000004,13.378,14.36,12.47,1.8899999999999988,-1.8899999999999988,12.548,13.4,11.56,1.8399999999999999,-1.8399999999999999,12.83,14.36,11.61,2.75,-2.75,1015230,1173269,831063,342206,-104436
2016-01-10,11.136000000000001,11.75,10.23,1.5199999999999996,-1.5199999999999996,11.264,12.0,10.39,1.6099999999999994,-1.6099999999999994,10.474,11.08,9.91,1.17,-1.17,10.842,11.5,10.18,1.3200000000000003,-1.3200000000000003,930835,1225769,763099,462670,136630
2016-01-17,9.985,10.6,9.21,1.3899999999999988,0.29999999999999893,10.52,11.04,9.86,1.1799999999999997,0.48999999999999844,9.445,10.4,8.82,1.58,1.2699999999999996,10.0275,10.59,9.4,1.1899999999999995,1.1899999999999995,1589992,2151536,1299238,852298,-199737
2016-01-24,9.964,10.56,9.6,0.9600000000000009,-0.2900000000000009,10.394,10.92,9.84,1.08,-0.08999999999999986,9.64,10.21,9.29,0.9200000000000017,0.5100000000000016,9.96,10.76,9.52,1.2400000000000002,1.0299999999999994,1021705,1217941,761002,456939,63761
2016-01-31,10.78,11.08,10.3,0.7799999999999994,0.34999999999999964,11.158,11.59,10.95,0.6400000000000006,-0.019999999999999574,10.336,10.84,10.01,0.8300000000000001,-0.40000000000000036,10.804,11.29,10.23,1.0599999999999987,-0.6000000000000014,973923,1143907,730369,413538,-130942
2016-02-07,9.41,10.2,9.01,1.1899999999999995,-0.9199999999999999,9.842,10.2,9.58,0.6199999999999992,-0.1999999999999993,9.048,9.23,8.96,0.2699999999999996,0.22000000000000064,9.39,9.9,9.12,0.7800000000000011,0.6799999999999997,962140,1255961,727564,528397,-528397
2016-02-14,10.4175,10.61,10.28,0.33000000000000007,0.11999999999999922,10.675,10.85,10.33,0.5199999999999996,0.5199999999999996,10.135,10.31,9.82,0.4900000000000002,0.4900000000000002,10.485000000000001,10.71,10.14,0.5700000000000003,0.5700000000000003,727711,1124414,452693,671721,-15885
2016-02-21,11.32,12.06,10.8,1.2599999999999998,1.2599999999999998,11.804,12.3,11.28,1.0200000000000014,0.9500000000000011,11.176,11.88,10.68,1.200000000000001,1.1300000000000008,11.610000000000001,11.96,11.14,0.8200000000000003,0.6799999999999997,595858,736989,420545,316444,14084
2016-02-28,12.01,12.6,11.56,1.0399999999999991,0.7199999999999989,12.326,12.79,11.68,1.1099999999999994,0.7599999999999998,11.786,12.35,11.37,0.9800000000000004,0.75,12.040000000000001,12.46,11.51,0.9500000000000011,0.8800000000000008,749131,1592934,482136,1110798,18798
2016-03-06,12.806,14.16,12.2,1.9600000000000009,0.5499999999999989,13.214,14.4,12.62,1.7800000000000011,0.3600000000000012,11.964,12.24,11.66,0.5800000000000001,-0.1899999999999995,12.406,12.73,12.07,0.6600000000000001,-0.39000000000000057,3272400,9692935,531464,9161471,2094626
2016-03-13,12.164,12.3,12.01,0.2900000000000009,-0.120000000000001,12.444,12.9,12.27,0.6300000000000008,0.5999999999999996,11.946,12.16,11.75,0.41000000000000014,0.3699999999999992,12.336,12.73,12.17,0.5600000000000005,0.5600000000000005,1275379,1882244,664260,1217984,300490
2016-03-20,12.3625,12.55,11.96,0.5899999999999999,-0.5,12.61,12.79,12.22,0.5699999999999985,-0.5699999999999985,12.195,12.44,11.87,0.5700000000000003,-0.5700000000000003,12.3525,12.65,12.04,0.6100000000000012,-0.47000000000000064,502930,657806,356952,300854,-200032
2016-03-27,12.392,12.6,12.2,0.40000000000000036,0.11000000000000121,12.602,12.8,12.38,0.41999999999999993,0.21999999999999886,12.15,12.44,12.0,0.4399999999999995,0.07000000000000028,12.392,12.52,12.26,0.2599999999999998,0.019999999999999574,862158,1212431,607543,604888,146673
2016-04-03,12.322,12.4,12.2,0.20000000000000107,-0.20000000000000107,12.556,12.78,12.34,0.4399999999999995,-0.4399999999999995,12.13,12.4,11.92,0.4800000000000004,-0.4299999999999997,12.28,12.51,12.04,0.47000000000000064,-0.47000000000000064,992172,1909976,665586,1244390,182585
2016-04-10,12.21,12.32,12.11,0.21000000000000085,0.16999999999999993,12.438,12.68,12.23,0.4499999999999993,0.39000000000000057,12.082,12.27,11.82,0.4499999999999993,0.2699999999999996,12.288,12.53,12.02,0.5099999999999998,0.5,851400,1203463,601201,602262,236716
2016-04-17,12.790000000000001,13.0,12.4,0.5999999999999996,0.5999999999999996,13.094,13.45,12.98,0.46999999999999886,0.4499999999999993,12.674,12.83,12.39,0.4399999999999995,0.4299999999999997,12.959999999999999,13.37,12.72,0.6499999999999986,0.6499999999999986,853657,1021049,464578,556471,75325
2016-04-24,13.102,13.22,13.02,0.20000000000000107,-0.16000000000000014,13.31,13.48,13.1,0.3800000000000008,-0.2599999999999998,12.998,13.19,12.87,0.3200000000000003,-0.3200000000000003,13.054,13.19,12.93,0.2599999999999998,-0.2599999999999998,702168,836710,605560,231150,231150
2016-05-01,12.498,13.1,11.88,1.2199999999999989,-1.2199999999999989,12.66,13.16,11.99,1.17,-1.17,12.174,12.67,11.57,1.0999999999999996,-1.0999999999999996,12.31,12.91,11.76,1.1500000000000004,-1.1500000000000004,615896,882418,469483,412935,-225467
2016-05-08,11.783999999999999,11.99,11.6,0.39000000000000057,-0.08000000000000007,11.94,12.05,11.77,0.28000000000000114,0.120000000000001,11.558,11.85,11.41,0.4399999999999995,0.02999999999999936,11.71,11.9,11.55,0.34999999999999964,-0.02999999999999936,396198,529865,270642,259223,-152576
2016-05-15,11.626,11.67,11.59,0.08000000000000007,0.08000000000000007,11.86,11.94,11.81,0.129999999999999,-0.019999999999999574,11.558,11.6,11.51,0.08999999999999986,0.08999999999999986,11.652,11.7,11.6,0.09999999999999964,0.019999999999999574,533565,679225,428785,250440,240878
2016-05-22,11.975999999999999,12.17,11.66,0.5099999999999998,0.4499999999999993,12.186,12.36,11.93,0.4299999999999997,0.4299999999999997,11.94,12.09,11.66,0.4299999999999997,0.4299999999999997,12.092,12.35,11.84,0.5099999999999998,0.5099999999999998,572463,717577,396151,321426,246782
2016-05-29,12.002500000000001,12.55,11.43,1.120000000000001,-0.9700000000000006,12.335,12.93,11.75,1.1799999999999997,-1.0199999999999996,11.8925,12.5,11.25,1.25,-0.9800000000000004,12.09,12.81,11.34,1.4700000000000006,-0.9100000000000001,3206959,6690558,990368,5700190,1190966
2016-06-05,11.75,11.98,11.63,0.34999999999999964,-0.02999999999999936,11.958,12.23,11.75,0.4800000000000004,-0.02999999999999936,11.59,11.8,11.19,0.6100000000000012,-0.41000000000000014,11.714,12.01,11.24,0.7699999999999996,-0.4800000000000004,1054016,1243329,876877,366452,-212137
2016-06-12,11.28,11.46,11.15,0.3100000000000005,0.26000000000000156,11.486,11.57,11.42,0.15000000000000036,0.019999999999999574,11.196,11.33,11.13,0.1999999999999993,0.09999999999999964,11.32,11.45,11.18,0.2699999999999996,0.09999999999999964,696310,864225,542309,321916,62242
2016-06-19,11.36,11.56,11.04,0.5200000000000014,-0.370000000000001,11.532,11.65,11.33,0.3200000000000003,-0.3200000000000003,11.232000000000001,11.4,10.98,0.41999999999999993,-0.41999999999999993,11.363999999999999,11.55,11.11,0.4400000000000013,-0.4400000000000013,1638633,4981811,585557,4396254,4396254
2016-06-26,10.472,11.0,10.27,0.7300000000000004,-0.6999999999999993,10.594,11.1,10.41,0.6899999999999995,-0.5499999999999989,10.078,10.23,9.96,0.2699999999999996,0.2699999999999996,10.228,10.34,10.02,0.3200000000000003,0.3100000000000005,1103396,1998550,680909,1317641,-1317641
2016-07-03,10.0975,10.24,9.96,0.27999999999999936,-0.14000000000000057,10.245000000000001,10.31,10.18,0.13000000000000078,0.040000000000000924,9.9475,10.08,9.86,0.22000000000000064,0.22000000000000064,10.07,10.15,10.03,0.120000000000001,0.120000000000001,766668,1010039,580370,429669,239279
2016-07-10,10.518,10.69,10.22,0.46999999999999886,0.35999999999999943,10.72,10.85,10.47,0.379999999999999,0.379999999999999,10.402,10.51,10.18,0.33000000000000007,0.25,10.564,10.72,10.37,0.3500000000000014,0.3500000000000014,732696,916636,505621,411015,107848
2016-07-17,10.712,10.85,10.6,0.25,-0.07000000000000028,10.836,10.96,10.72,0.2400000000000002,-0.09999999999999964,10.558,10.61,10.51,0.09999999999999964,-0.09999999999999964,10.702,10.83,10.6,0.23000000000000043,-0.049999999999998934,568172,670161,410733,259428,25814
