Date,RYAAYStock_Open_average,RYAAYStock_Open_max,RYAAYStock_Open_min,RYAAYStock_Open_volatility,RYAAYStock_Open_change,RYAAYStock_High_average,RYAAYStock_High_max,RYAAYStock_High_min,RYAAYStock_High_volatility,RYAAYStock_High_change,RYAAYStock_Low_average,RYAAYStock_Low_max,RYAAYStock_Low_min,RYAAYStock_Low_volatility,RYAAYStock_Low_change,RYAAYStock_Close_average,RYAAYStock_Close_max,RYAAYStock_Close_min,RYAAYStock_Close_volatility,RYAAYStock_Close_change,RYAAYStock_Volume_average,RYAAYStock_Volume_max,RYAAYStock_Volume_min,RYAAYStock_Volume_volatility,RYAAYStock_Volume_change
2016-01-03,84.822,85.8,84.43,1.3699999999999903,1.2999999999999972,85.652,86.48,84.81,1.6700000000000017,1.6700000000000017,84.134,85.18,83.3,1.8800000000000097,1.470000000000013,85.044,85.67,84.13,1.5400000000000063,0.6500000000000057,347205,495121,245798,249323,249323
2016-01-10,84.722,86.73,81.89,4.840000000000003,-3.239999999999995,85.968,87.3,84.02,3.280000000000001,-1.9000000000000057,83.822,85.65,80.96,4.690000000000012,-3.660000000000011,85.438,86.99,83.24,3.75,-2.4000000000000057,446512,598056,306315,291741,187864
2016-01-17,83.41,84.6,82.54,2.059999999999988,-2.059999999999988,84.22,85.57,83.29,2.279999999999987,-2.279999999999987,82.5025,83.75,81.76,1.9899999999999949,-1.9899999999999949,83.59,84.9,82.68,2.219999999999999,-2.219999999999999,586551,776889,445098,331791,99981
2016-01-24,80.182,82.25,77.56,4.689999999999998,-4.689999999999998,80.768,82.66,78.55,4.109999999999999,-3.760000000000005,78.954,81.37,76.24,5.13000000000001,-3.039999999999992,79.584,81.94,77.49,4.450000000000003,-2.0700000000000074,770775,1616495,446392,1170103,964220
2016-01-31,80.78,82.32,78.93,3.3899999999999864,-3.3899999999999864,81.18599999999999,82.82,79.11,3.7099999999999937,-3.7099999999999937,78.72200000000001,80.44,75.64,4.799999999999997,-4.799999999999997,79.306,81.49,75.98,5.509999999999991,-5.509999999999991,621628,998946,289172,709774,-709774
2016-02-07,76.72,78.79,74.22,4.570000000000007,1.7800000000000011,78.276,80.29,75.47,4.820000000000007,3.180000000000007,76.094,78.38,73.2,5.179999999999993,3.549999999999997,77.47999999999999,79.49,74.19,5.299999999999997,4.159999999999997,593409,829422,435114,394308,264240
2016-02-14,81.2775,83.5,78.28,5.219999999999999,4.689999999999998,82.74000000000001,84.87,79.26,5.609999999999999,5.609999999999999,80.93,83.16,77.58,5.579999999999998,5.140000000000001,82.5525,84.69,79.0,5.689999999999998,5.689999999999998,465227,533026,382249,150777,26824
2016-02-21,82.345,83.12,81.59,1.5300000000000011,1.4500000000000028,83.29166666666667,83.65,82.97,0.6800000000000068,0.07000000000000739,81.85333333333332,83.0,81.25,1.75,1.75,82.9,83.39,82.59,0.7999999999999972,0.4099999999999966,575121,966742,402818,563924,-540200
2016-02-28,83.268,84.16,82.72,1.4399999999999977,1.1299999999999955,84.16,85.61,83.46,2.1500000000000057,1.6599999999999966,82.852,83.42,82.32,1.1000000000000085,0.5700000000000074,83.744,85.09,83.17,1.9200000000000017,1.9200000000000017,469522,564026,352034,211992,134997
2016-03-06,82.046,84.24,80.54,3.6999999999999886,-2.6400000000000006,82.592,84.24,80.84,3.3999999999999915,-1.0899999999999892,81.19,83.47,79.12,4.349999999999994,-1.8700000000000045,81.974,83.5,80.36,3.1400000000000006,-0.6200000000000045,398602,547529,300031,247498,-127061
2016-03-13,82.228,83.09,81.23,1.8599999999999994,-0.9900000000000091,83.268,83.83,82.55,1.2800000000000011,0.5300000000000011,81.694,82.01,80.87,1.1400000000000006,0.07000000000000739,82.682,83.34,81.89,1.4500000000000028,1.0799999999999983,345586,426475,240405,186070,111448
2016-03-20,83.055,83.46,82.06,1.3999999999999915,0.01999999999999602,84.02,84.49,83.37,1.1199999999999903,-0.3199999999999932,82.84,83.34,81.79,1.5499999999999972,-0.21999999999999886,83.445,83.79,82.91,0.8800000000000097,-0.46000000000000796,326377,557308,228701,328607,59911
2016-03-27,85.17399999999999,86.69,83.75,2.9399999999999977,1.6099999999999994,86.008,86.94,84.54,2.3999999999999915,1.8900000000000006,84.636,86.01,83.53,2.480000000000004,0.519999999999996,85.48599999999999,86.35,84.06,2.289999999999992,2.289999999999992,257378,317252,220324,96928,90564
2016-04-03,84.35600000000001,86.4,82.73,3.6700000000000017,-3.6700000000000017,84.792,86.85,83.26,3.589999999999989,-3.589999999999989,83.802,85.88,82.04,3.839999999999989,-3.839999999999989,84.282,86.62,82.21,4.410000000000011,-4.410000000000011,365024,508007,177169,330838,17432
2016-04-10,82.172,82.78,81.52,1.2600000000000051,-0.5300000000000011,83.018,83.8,82.52,1.2800000000000011,-0.7400000000000091,81.77,82.72,81.23,1.4899999999999949,-0.5699999999999932,82.47,83.6,81.95,1.6499999999999915,0.2599999999999909,353355,509455,243367,266088,181057
2016-04-17,82.294,84.12,80.1,4.02000000000001,-1.8300000000000125,82.66799999999999,84.13,80.39,3.739999999999995,-2.6099999999999994,81.208,83.32,79.56,3.759999999999991,-1.769999999999996,81.874,83.85,80.35,3.5,-2.3599999999999994,339474,416243,257053,159190,-138484
2016-04-24,81.542,82.49,80.07,2.4200000000000017,1.6200000000000045,81.87599999999999,82.69,81.07,1.6200000000000045,0.710000000000008,80.892,81.66,80.02,1.6400000000000006,0.5900000000000034,81.36,82.31,80.49,1.8200000000000074,0.46000000000000796,297754,368301,227383,140918,-47552
2016-05-01,80.258,81.31,79.25,2.0600000000000023,-2.0600000000000023,80.972,82.61,79.88,2.730000000000004,-2.730000000000004,79.69200000000001,81.17,78.47,2.700000000000003,-2.700000000000003,80.24,82.11,79.44,2.6700000000000017,-2.6700000000000017,295338,532774,186263,346511,78655
2016-05-08,79.558,81.5,77.53,3.969999999999999,-1.4000000000000057,79.986,81.51,78.01,3.5,-1.9599999999999937,78.384,80.13,76.39,3.739999999999995,-2.510000000000005,78.82,80.58,76.71,3.8700000000000045,-2.930000000000007,252731,312846,210398,102448,-33986
2016-05-15,78.622,79.27,78.19,1.0799999999999983,0.7000000000000028,79.648,80.06,78.65,1.4099999999999966,1.0999999999999943,78.334,78.69,77.58,1.1099999999999994,1.1099999999999994,79.23400000000001,79.9,78.26,1.6400000000000006,1.0999999999999943,258830,422107,170587,251520,-71057
2016-05-22,82.908,85.64,80.4,5.239999999999995,5.239999999999995,84.202,86.05,81.0,5.049999999999997,5.049999999999997,82.528,85.28,79.67,5.609999999999999,5.609999999999999,83.926,85.91,80.31,5.599999999999994,5.599999999999994,535523,879975,386047,493928,-33095
