Date,THMStock_Open_average,THMStock_Open_max,THMStock_Open_min,THMStock_Open_volatility,THMStock_Open_change,THMStock_High_average,THMStock_High_max,THMStock_High_min,THMStock_High_volatility,THMStock_High_change,THMStock_Low_average,THMStock_Low_max,THMStock_Low_min,THMStock_Low_volatility,THMStock_Low_change,THMStock_Close_average,THMStock_Close_max,THMStock_Close_min,THMStock_Close_volatility,THMStock_Close_change,THMStock_Volume_average,THMStock_Volume_max,THMStock_Volume_min,THMStock_Volume_volatility,THMStock_Volume_change
2016-01-03,0.2076,0.24,0.19,0.04999999999999999,0.044999999999999984,0.231,0.305,0.19,0.11499999999999999,0.10499999999999998,0.2026,0.24,0.188,0.05199999999999999,0.05199999999999999,0.21280000000000002,0.258,0.188,0.07,0.07,20972,36503,1001,35502,11753
2016-01-10,0.22660000000000002,0.275,0.2,0.07500000000000001,-0.07500000000000001,0.23920000000000002,0.275,0.223,0.05200000000000002,-0.04500000000000001,0.1982,0.214,0.19,0.023999999999999994,-0.023999999999999994,0.21259999999999998,0.23,0.19,0.04000000000000001,0.016000000000000014,18609,43860,6405,37455,-29060
2016-01-17,0.215,0.22,0.21,0.010000000000000009,0.0,0.2275,0.235,0.215,0.01999999999999999,0.0,0.20274999999999999,0.212,0.19699999999999998,0.015000000000000013,0.015000000000000013,0.21525,0.22,0.21,0.010000000000000009,-0.0050000000000000044,21117,50410,3100,47310,-47310
2016-01-24,0.2152,0.222,0.2,0.021999999999999992,0.01999999999999999,0.2236,0.23,0.212,0.018000000000000016,0.014000000000000012,0.2072,0.213,0.2,0.012999999999999984,0.012999999999999984,0.2132,0.225,0.205,0.020000000000000018,0.008000000000000007,7584,17200,1352,15848,-14700
2016-01-31,0.2238,0.24100000000000002,0.21,0.031000000000000028,-0.018000000000000016,0.2386,0.247,0.23,0.016999999999999987,0.016999999999999987,0.2088,0.212,0.205,0.007000000000000006,0.007000000000000006,0.2312,0.247,0.215,0.032,0.026999999999999996,17866,28828,500,28328,6628
2016-02-07,0.2874,0.315,0.25,0.065,0.05199999999999999,0.309,0.34,0.285,0.05500000000000005,0.040000000000000036,0.2714,0.3,0.25,0.04999999999999999,0.04199999999999998,0.2908,0.313,0.265,0.04799999999999999,0.032999999999999974,39877,89038,14640,74398,-55638
2016-02-14,0.281,0.303,0.26,0.04299999999999998,0.016000000000000014,0.3025,0.321,0.29,0.031000000000000028,-0.024999999999999967,0.2695,0.28600000000000003,0.256,0.030000000000000027,0.016000000000000014,0.28600000000000003,0.29600000000000004,0.28,0.016000000000000014,0.016000000000000014,37564,64150,16100,48050,-48050
2016-02-21,0.28659999999999997,0.31,0.27699999999999997,0.03300000000000003,0.003999999999999948,0.29460000000000003,0.32,0.28,0.03999999999999998,0.004999999999999949,0.27,0.27699999999999997,0.261,0.01599999999999996,0.007999999999999952,0.28059999999999996,0.297,0.263,0.033999999999999975,0.00599999999999995,17113,66799,2427,64372,-4013
2016-02-28,0.2834,0.311,0.263,0.04799999999999999,0.04799999999999999,0.3104,0.37,0.28,0.08999999999999997,0.08300000000000002,0.27340000000000003,0.299,0.262,0.03699999999999998,0.035999999999999976,0.29560000000000003,0.332,0.273,0.059,0.04899999999999999,29605,38483,20045,18438,13433
2016-03-06,0.3308,0.355,0.3,0.05499999999999999,-0.023999999999999966,0.3376,0.355,0.325,0.02999999999999997,-0.023999999999999966,0.3026,0.32,0.29,0.030000000000000027,-0.015000000000000013,0.3214,0.32899999999999996,0.313,0.01599999999999996,-0.01200000000000001,13866,19300,8985,10315,4155
2016-03-13,0.3078,0.35,0.275,0.07499999999999996,0.04999999999999999,0.322,0.35,0.292,0.057999999999999996,0.045999999999999985,0.2962,0.332,0.275,0.056999999999999995,0.05199999999999999,0.31120000000000003,0.335,0.275,0.06,0.038000000000000034,9037,17145,3800,13345,327
2016-03-20,0.31475,0.33799999999999997,0.3,0.03799999999999998,-0.030999999999999972,0.3185,0.34,0.307,0.03300000000000003,-0.03300000000000003,0.3055,0.32,0.281,0.03899999999999998,-0.013000000000000012,0.312,0.321,0.3,0.02100000000000002,-0.014000000000000012,14616,53184,200,52984,-3380
2016-03-27,0.3108,0.32,0.3,0.020000000000000018,0.01100000000000001,0.3238,0.33299999999999996,0.315,0.01799999999999996,0.01799999999999996,0.2986,0.31,0.285,0.025000000000000022,-0.008000000000000007,0.3164,0.325,0.306,0.019000000000000017,0.010000000000000009,6277,13600,2355,11245,11245
2016-04-03,0.3272,0.335,0.311,0.02400000000000002,-0.0050000000000000044,0.34,0.37200000000000005,0.33,0.04200000000000004,0.03700000000000003,0.32,0.33,0.3,0.030000000000000027,0.030000000000000027,0.3332,0.37200000000000005,0.31,0.062000000000000055,0.062000000000000055,6535,11204,4011,7193,2851
2016-04-10,0.4772,0.511,0.38,0.131,0.12,0.5296000000000001,0.542,0.49,0.052000000000000046,0.050000000000000044,0.4604,0.499,0.38,0.119,0.119,0.498,0.52,0.46,0.06,0.04999999999999999,34178,50764,8458,42306,10043
2016-04-17,0.631,0.7,0.5,0.19999999999999996,0.119,0.6944,0.75,0.63,0.12,-0.06900000000000006,0.5754,0.6629999999999999,0.5,0.16299999999999992,0.028000000000000025,0.638,0.74,0.56,0.17999999999999994,-0.1299999999999999,69169,113891,28997,84894,-84894
2016-04-24,0.6113999999999999,0.68,0.57,0.1100000000000001,0.1100000000000001,0.653,0.74,0.599,0.14100000000000001,0.12,0.5938,0.68,0.544,0.136,0.125,0.6312,0.736,0.58,0.15600000000000003,0.134,42149,77209,16595,60614,31592
2016-05-01,0.6818,0.74,0.63,0.10999999999999999,-0.10999999999999999,0.7136,0.7490000000000001,0.679,0.07000000000000006,-0.039000000000000146,0.6358,0.705,0.6,0.10499999999999998,-0.07499999999999996,0.664,0.705,0.61,0.09499999999999997,-0.04499999999999993,30984,38985,23441,15544,6440
2016-05-08,0.6252,0.65,0.603,0.04700000000000004,-0.04700000000000004,0.646,0.66,0.63,0.030000000000000027,0.0,0.5964,0.617,0.5770000000000001,0.039999999999999925,-0.008000000000000007,0.6296,0.645,0.613,0.03200000000000003,0.015000000000000013,18118,54797,4620,50177,-43069
2016-05-15,0.6104,0.66,0.5770000000000001,0.08299999999999996,-0.08299999999999996,0.6158,0.66,0.5770000000000001,0.08299999999999996,-0.08299999999999996,0.5736,0.617,0.515,0.10199999999999998,-0.08699999999999997,0.5944,0.63,0.55,0.07999999999999996,-0.07199999999999995,27319,59185,6450,52735,10019
2016-05-22,0.5014000000000001,0.534,0.47200000000000003,0.062,-0.05199999999999999,0.5112,0.56,0.47200000000000003,0.08800000000000002,-0.07000000000000006,0.46640000000000004,0.52,0.43200000000000005,0.08799999999999997,-0.07,0.4824,0.56,0.45,0.11000000000000004,-0.11000000000000004,20926,37729,12250,25479,-658
2016-05-29,0.47525,0.499,0.45,0.04899999999999999,0.02999999999999997,0.49875,0.53,0.47200000000000003,0.057999999999999996,0.03700000000000003,0.4565,0.484,0.41200000000000003,0.07199999999999995,0.02999999999999997,0.481,0.52,0.44,0.08000000000000002,0.040000000000000036,25789,55395,7484,47911,47312
