Date,WHRStock_Open_average,WHRStock_Open_max,WHRStock_Open_min,WHRStock_Open_volatility,WHRStock_Open_change,WHRStock_High_average,WHRStock_High_max,WHRStock_High_min,WHRStock_High_volatility,WHRStock_High_change,WHRStock_Low_average,WHRStock_Low_max,WHRStock_Low_min,WHRStock_Low_volatility,WHRStock_Low_change,WHRStock_Close_average,WHRStock_Close_max,WHRStock_Close_min,WHRStock_Close_volatility,WHRStock_Close_change,WHRStock_Volume_average,WHRStock_Volume_max,WHRStock_Volume_min,WHRStock_Volume_volatility,WHRStock_Volume_change
2016-01-03,142.648,148.65,138.28,10.370000000000005,-5.280000000000001,144.572,149.66,139.87,9.789999999999992,-8.319999999999993,140.08599999999998,144.64,135.26,9.379999999999995,-7.340000000000003,141.48,148.09,135.56,12.530000000000001,-12.530000000000001,1012944,1275151,815308,459843,-282425
2016-01-10,133.61599999999999,136.49,129.97,6.52000000000001,-6.52000000000001,135.078,137.45,130.72,6.72999999999999,-6.72999999999999,129.82,132.45,125.69,6.759999999999991,-6.759999999999991,132.27,134.41,128.64,5.77000000000001,-5.77000000000001,1116075,1461338,801037,660301,524203
2016-01-17,130.6475,135.97,124.99,10.980000000000004,5.969999999999999,134.435,137.46,131.5,5.960000000000008,5.960000000000008,127.965,131.48,123.6,7.8799999999999955,5.200000000000003,131.1975,133.58,127.21,6.370000000000019,6.370000000000019,1450331,1627827,1218397,409430,207238
2016-01-24,133.688,134.67,132.74,1.9299999999999784,1.9299999999999784,136.324,139.05,134.54,4.510000000000019,4.510000000000019,131.78,132.94,131.05,1.8899999999999864,0.9899999999999807,133.25,134.39,132.02,2.369999999999976,1.1699999999999875,1693886,2871768,1071094,1800674,1603347
2016-01-31,135.886,139.71,133.84,5.8700000000000045,5.189999999999998,138.158,141.51,134.85,6.659999999999997,3.280000000000001,133.882,137.1,131.56,5.539999999999992,4.840000000000003,136.062,139.8,132.19,7.610000000000014,2.4000000000000057,1407081,1975432,898906,1076526,-1076526
2016-02-07,134.308,138.22,131.45,6.77000000000001,-4.929999999999978,135.898,138.48,132.78,5.699999999999989,-4.300000000000011,131.79,134.29,128.24,6.049999999999983,-2.5200000000000102,133.714,137.04,129.74,7.299999999999983,-3.0500000000000114,1082706,1185772,796773,388999,8874
2016-02-14,137.1975,139.29,134.0,5.289999999999992,5.289999999999992,139.9725,143.5,135.96,7.539999999999992,7.539999999999992,136.0925,139.29,131.34,7.949999999999989,7.949999999999989,139.42249999999999,142.91,135.45,7.460000000000008,7.460000000000008,1096383,1382465,841859,540606,-127232
2016-02-21,149.074,152.12,145.11,7.009999999999991,7.009999999999991,151.954,155.75,148.84,6.909999999999997,6.909999999999997,147.832,151.88,144.8,7.079999999999984,7.079999999999984,151.21,154.55,148.21,6.340000000000003,6.340000000000003,1128566,1247710,924401,323309,-323309
2016-02-28,157.19,158.97,154.51,4.460000000000008,4.170000000000016,159.214,162.18,157.79,4.390000000000015,4.390000000000015,155.85,157.22,153.88,3.3400000000000034,3.3400000000000034,158.174,161.16,155.32,5.840000000000003,5.840000000000003,941417,1153168,685118,468050,-46425
2016-03-06,159.518,160.5,158.49,2.009999999999991,-0.12000000000000455,161.528,165.84,159.78,6.060000000000002,4.400000000000006,157.64000000000001,160.24,155.9,4.340000000000003,1.7300000000000182,159.862,164.7,158.33,6.369999999999976,5.549999999999983,993116,1373831,718000,655831,325637
