Date,MKTAYStock_Open_average,MKTAYStock_Open_max,MKTAYStock_Open_min,MKTAYStock_Open_volatility,MKTAYStock_Open_change,MKTAYStock_High_average,MKTAYStock_High_max,MKTAYStock_High_min,MKTAYStock_High_volatility,MKTAYStock_High_change,MKTAYStock_Low_average,MKTAYStock_Low_max,MKTAYStock_Low_min,MKTAYStock_Low_volatility,MKTAYStock_Low_change,MKTAYStock_Close_average,MKTAYStock_Close_max,MKTAYStock_Close_min,MKTAYStock_Close_volatility,MKTAYStock_Close_change,MKTAYStock_Volume_average,MKTAYStock_Volume_max,MKTAYStock_Volume_min,MKTAYStock_Volume_volatility,MKTAYStock_Volume_change
2016-01-03,28.8936,29.395,28.58,0.8150000000000013,0.17800000000000438,29.09,29.755,28.845,0.9100000000000001,0.15500000000000114,28.73,29.33,28.46,0.8699999999999974,0.14000000000000057,28.9376,29.558000000000003,28.6,0.958000000000002,-0.24499999999999744,13015,16446,8248,8198,2090
2016-01-10,27.8444,28.901999999999997,27.265,1.636999999999997,-1.553999999999995,28.0592,28.913,27.348000000000003,1.5649999999999977,-1.5649999999999977,27.589,28.545,26.95,1.5950000000000024,-1.5950000000000024,27.8914,28.825,27.17,1.6549999999999976,-1.6549999999999976,21460,35192,10962,24230,-11730
2016-01-17,27.41075,28.445,26.738000000000003,1.7069999999999972,0.8300000000000018,27.794249999999998,28.57,27.075,1.495000000000001,0.5580000000000034,27.16375,27.885,26.425,1.4600000000000009,0.38000000000000256,27.50825,28.33,26.745,1.5849999999999973,0.6619999999999955,23003,26372,20658,5714,3366
2016-01-24,28.0956,28.358,27.62,0.7379999999999995,0.06800000000000139,28.3728,28.655,28.175,0.4800000000000004,0.3049999999999997,27.8386,28.15,27.62,0.5299999999999976,-0.2970000000000006,28.029,28.156999999999996,27.948,0.20899999999999608,-0.012000000000000455,15154,18390,11228,7162,-5780
2016-01-31,26.886,27.308000000000003,26.565,0.7430000000000021,0.7430000000000021,26.907600000000002,27.308000000000003,26.565,0.7430000000000021,0.7430000000000021,26.5774,26.93,26.099,0.8309999999999995,0.629999999999999,26.8186,27.195,26.531,0.6640000000000015,0.6640000000000015,9491,12944,6738,6206,-3586
2016-02-07,27.3266,27.91,26.633000000000003,1.2769999999999975,-0.8500000000000014,27.594,27.91,27.0,0.9100000000000001,-0.16499999999999915,26.9866,27.235,26.545,0.6899999999999977,-0.1180000000000021,27.261,27.745,26.9,0.8450000000000024,0.5670000000000002,13975,22638,9538,13100,2172
2016-02-14,29.18125,29.955,28.24,1.7149999999999999,1.125,29.36375,29.955,28.645,1.3099999999999987,0.7199999999999989,28.65,28.925,28.24,0.6850000000000023,0.365000000000002,28.9895,29.128,28.6,0.5279999999999987,0.504999999999999,21449,38868,11748,27120,-22594
2016-02-21,29.8946,30.47,29.61,0.8599999999999994,0.8469999999999978,30.039,30.47,29.67,0.7999999999999972,0.29499999999999815,29.5396,29.875,29.195,0.6799999999999997,0.2519999999999989,29.7688,30.08,29.42,0.6599999999999966,-0.2049999999999983,11885,13934,9568,4366,-4366
2016-02-28,30.142,30.675,29.58,1.0950000000000024,0.9500000000000028,30.48,30.835,30.1,0.7349999999999994,0.6500000000000021,29.997,30.37,29.58,0.7900000000000027,0.7900000000000027,30.3256,30.705,29.925,0.7799999999999976,0.7249999999999979,28779,63376,13568,49808,-20442
2016-03-06,30.3432,30.866,29.59,1.2759999999999998,0.4209999999999994,30.6172,30.95,30.28,0.6699999999999982,0.504999999999999,30.043,30.5,29.59,0.9100000000000001,0.5749999999999993,30.297,30.77,29.895,0.875,0.36499999999999844,17453,31292,12502,18790,-3114
