Date,X_stock_Open_average,X_stock_Open_max,X_stock_Open_min,X_stock_Open_volatility,X_stock_Open_change,X_stock_High_average,X_stock_High_max,X_stock_High_min,X_stock_High_volatility,X_stock_High_change,X_stock_Low_average,X_stock_Low_max,X_stock_Low_min,X_stock_Low_volatility,X_stock_Low_change,X_stock_Close_average,X_stock_Close_max,X_stock_Close_min,X_stock_Close_volatility,X_stock_Close_change,X_stock_Volume_average,X_stock_Volume_max,X_stock_Volume_min,X_stock_Volume_volatility,X_stock_Volume_change
2016-01-03,7.864,8.22,7.5,0.7200000000000006,-0.34999999999999964,7.986,8.25,7.64,0.6100000000000003,-0.5000000000000009,7.52,7.89,7.04,0.8499999999999996,-0.5800000000000001,7.726,8.22,7.04,1.1800000000000006,-1.1000000000000005,9513012,10991013,7514881,3476132,800634
2016-01-10,6.972,7.12,6.83,0.29000000000000004,-0.20999999999999996,7.164,7.3,7.0,0.2999999999999998,-0.25,6.574,6.69,6.43,0.2600000000000007,-0.13000000000000078,6.928,7.3,6.74,0.5599999999999996,0.0699999999999994,10308010,14025005,8208249,5816756,-1786296
2016-01-17,7.2275,7.61,6.93,0.6800000000000006,0.4300000000000006,7.48,7.79,7.3,0.4900000000000002,0.4900000000000002,6.890000000000001,7.12,6.7,0.41999999999999993,0.3700000000000001,7.2175,7.32,7.1,0.22000000000000064,0.03000000000000025,9173827,11287585,6964847,4322738,1522938
2016-01-24,6.9639999999999995,7.35,6.62,0.7299999999999995,-0.7199999999999998,7.214,7.79,6.86,0.9299999999999997,-0.3800000000000008,6.62,6.99,6.15,0.8399999999999999,-0.2999999999999998,7.01,7.77,6.67,1.0999999999999996,0.08000000000000007,12807349,22211828,8390565,13821263,-77474
2016-01-31,7.438,8.18,6.71,1.4699999999999998,1.4699999999999998,7.95,8.68,7.35,1.33,1.17,7.28,7.8,6.68,1.12,1.0600000000000005,7.612,8.24,7.09,1.1500000000000004,0.6800000000000006,9529765,14580986,4798983,9782003,938998
2016-02-07,7.292,7.7,6.85,0.8500000000000005,-0.6200000000000001,7.576,8.2,6.98,1.2199999999999989,-0.6499999999999995,7.074,7.63,6.67,0.96,-0.6899999999999995,7.284,7.77,6.83,0.9399999999999995,-0.3699999999999992,8073984,9823866,5336447,4487419,3652825
2016-02-14,7.9775,8.59,7.5,1.0899999999999999,0.7200000000000006,8.3725,8.75,7.7,1.0499999999999998,0.71,7.6674999999999995,8.03,7.17,0.8599999999999994,0.7199999999999998,8.1175,8.56,7.49,1.0700000000000003,0.6099999999999994,10587058,18600536,7879722,10720814,-90976
2016-02-21,7.9959999999999996,8.32,7.68,0.6400000000000006,-0.2900000000000009,8.288,8.8,7.79,1.0100000000000007,-0.3000000000000007,7.762,8.32,7.22,1.1000000000000005,-0.33000000000000007,8.084,8.48,7.73,0.75,-0.16999999999999993,10331199,12027845,8064703,3963142,3963142
2016-02-28,10.254,12.49,8.54,3.950000000000001,3.950000000000001,11.45,14.54,9.24,5.299999999999999,5.299999999999999,9.988,12.25,8.41,3.84,3.84,10.998,12.98,9.12,3.860000000000001,3.860000000000001,33205399,51123652,16057371,35066281,33724504
2016-03-06,13.072,14.59,11.93,2.66,1.3100000000000005,13.984,15.2,13.05,2.1499999999999986,1.2199999999999989,12.438,13.88,11.67,2.210000000000001,1.1100000000000012,13.469999999999999,14.53,12.35,2.1799999999999997,0.9599999999999991,26989394,34508048,18448408,16059640,-3957192
