Date,SPDR Solactive JapanEtf_Open_average,SPDR Solactive JapanEtf_Open_max,SPDR Solactive JapanEtf_Open_min,SPDR Solactive JapanEtf_Open_volatility,SPDR Solactive JapanEtf_Open_change,SPDR Solactive JapanEtf_High_average,SPDR Solactive JapanEtf_High_max,SPDR Solactive JapanEtf_High_min,SPDR Solactive JapanEtf_High_volatility,SPDR Solactive JapanEtf_High_change,SPDR Solactive JapanEtf_Low_average,SPDR Solactive JapanEtf_Low_max,SPDR Solactive JapanEtf_Low_min,SPDR Solactive JapanEtf_Low_volatility,SPDR Solactive JapanEtf_Low_change,SPDR Solactive JapanEtf_Close_average,SPDR Solactive JapanEtf_Close_max,SPDR Solactive JapanEtf_Close_min,SPDR Solactive JapanEtf_Close_volatility,SPDR Solactive JapanEtf_Close_change
2017-01-29,67.65,67.65,67.65,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2017-02-05,67.8,67.8,67.8,0.0,0.0,68.1,68.1,68.1,0.0,0.0,67.8,67.8,67.8,0.0,0.0,68.1,68.1,68.1,0.0,0.0
2017-02-12,67.72,67.72,67.72,0.0,0.0,67.96,67.96,67.96,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.96,67.96,67.96,0.0,0.0
2017-02-19,68.51,68.51,68.51,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.48,68.48,68.48,0.0,0.0,68.48,68.48,68.48,0.0,0.0
2017-02-26,68.53,68.53,68.53,0.0,0.0,68.53,68.53,68.53,0.0,0.0,68.44,68.44,68.44,0.0,0.0,68.44,68.44,68.44,0.0,0.0
2017-03-05,68.37,68.37,68.37,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2017-03-12,68.94,68.94,68.94,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.94,68.94,68.94,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2017-03-19,69.63,69.63,69.63,0.0,0.0,69.66,69.66,69.66,0.0,0.0,69.63,69.63,69.63,0.0,0.0,69.66,69.66,69.66,0.0,0.0
2017-03-26,68.97,68.97,68.97,0.0,0.0,69.07,69.07,69.07,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.0,69.0,69.0,0.0,0.0
2017-04-02,68.82,68.82,68.82,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.82,68.82,68.82,0.0,0.0
2017-04-09,68.57,68.57,68.57,0.0,0.0,68.57,68.57,68.57,0.0,0.0,68.57,68.57,68.57,0.0,0.0,68.57,68.57,68.57,0.0,0.0
2017-04-16,69.17,69.17,69.17,0.0,0.0,69.17,69.17,69.17,0.0,0.0,69.17,69.17,69.17,0.0,0.0,69.17,69.17,69.17,0.0,0.0
2017-04-23,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2017-04-30,69.89,69.89,69.89,0.0,0.0,69.95,69.95,69.95,0.0,0.0,69.89,69.89,69.89,0.0,0.0,69.95,69.95,69.95,0.0,0.0
2017-05-07,70.13,70.13,70.13,0.0,0.0,70.2,70.2,70.2,0.0,0.0,70.13,70.13,70.13,0.0,0.0,70.2,70.2,70.2,0.0,0.0
2017-05-14,71.6,71.6,71.6,0.0,0.0,71.6,71.6,71.6,0.0,0.0,71.6,71.6,71.6,0.0,0.0,71.6,71.6,71.6,0.0,0.0
2017-05-21,71.41,71.41,71.41,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2017-05-28,73.03,73.03,73.03,0.0,0.0,73.67,73.67,73.67,0.0,0.0,73.03,73.03,73.03,0.0,0.0,73.65,73.65,73.65,0.0,0.0
2017-06-04,72.66,72.66,72.66,0.0,0.0,72.66,72.66,72.66,0.0,0.0,72.66,72.66,72.66,0.0,0.0,72.66,72.66,72.66,0.0,0.0
2017-06-11,73.29,73.29,73.29,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.25,73.25,73.25,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2017-06-18,72.94,72.94,72.94,0.0,0.0,72.94,72.94,72.94,0.0,0.0,72.94,72.94,72.94,0.0,0.0,72.94,72.94,72.94,0.0,0.0
2017-06-25,72.41,72.41,72.41,0.0,0.0,72.41,72.41,72.41,0.0,0.0,71.93,71.93,71.93,0.0,0.0,71.96,71.96,71.96,0.0,0.0
2017-07-02,71.19,71.19,71.19,0.0,0.0,71.19,71.19,71.19,0.0,0.0,71.19,71.19,71.19,0.0,0.0,71.19,71.19,71.19,0.0,0.0
2017-07-09,71.57,71.57,71.57,0.0,0.0,71.71,71.71,71.71,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.71,71.71,71.71,0.0,0.0
2017-07-16,72.37,72.37,72.37,0.0,0.0,72.57,72.57,72.57,0.0,0.0,72.37,72.37,72.37,0.0,0.0,72.53,72.53,72.53,0.0,0.0
2017-07-23,72.86,72.86,72.86,0.0,0.0,72.86,72.86,72.86,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2017-07-30,74.31,74.31,74.31,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.03,74.03,74.03,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2017-08-06,73.46,73.46,73.46,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.46,73.46,73.46,0.0,0.0
2017-08-13,73.49,73.49,73.49,0.0,0.0,73.49,73.49,73.49,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.44,73.44,73.44,0.0,0.0
2017-08-20,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0
2017-08-27,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0
2017-09-03,73.87,73.87,73.87,0.0,0.0,73.87,73.87,73.87,0.0,0.0,73.87,73.87,73.87,0.0,0.0,73.87,73.87,73.87,0.0,0.0
2017-09-10,74.09,74.09,74.09,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.09,74.09,74.09,0.0,0.0
2017-09-17,74.3,74.3,74.3,0.0,0.0,74.3,74.3,74.3,0.0,0.0,74.16,74.16,74.16,0.0,0.0,74.18,74.18,74.18,0.0,0.0
2017-09-24,74.65,74.65,74.65,0.0,0.0,74.65,74.65,74.65,0.0,0.0,74.65,74.65,74.65,0.0,0.0,74.65,74.65,74.65,0.0,0.0
2017-10-01,74.61,74.61,74.61,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.52,74.52,74.52,0.0,0.0,74.52,74.52,74.52,0.0,0.0
2017-10-08,76.4,76.4,76.4,0.0,0.0,76.4,76.4,76.4,0.0,0.0,76.4,76.4,76.4,0.0,0.0,76.4,76.4,76.4,0.0,0.0
2017-10-15,76.58,76.58,76.58,0.0,0.0,76.58,76.58,76.58,0.0,0.0,76.58,76.58,76.58,0.0,0.0,76.58,76.58,76.58,0.0,0.0
2017-10-22,77.19,77.19,77.19,0.0,0.0,77.22,77.22,77.22,0.0,0.0,77.13,77.13,77.13,0.0,0.0,77.22,77.22,77.22,0.0,0.0
2017-10-29,77.88,77.88,77.88,0.0,0.0,77.89,77.89,77.89,0.0,0.0,77.88,77.88,77.88,0.0,0.0,77.89,77.89,77.89,0.0,0.0
2017-11-05,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0
2017-11-12,77.4,77.4,77.4,0.0,0.0,77.4,77.4,77.4,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.33,77.33,77.33,0.0,0.0
2017-11-19,78.89,78.89,78.89,0.0,0.0,78.89,78.89,78.89,0.0,0.0,78.89,78.89,78.89,0.0,0.0,78.89,78.89,78.89,0.0,0.0
2017-11-26,79.41,79.41,79.41,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.14,79.14,79.14,0.0,0.0,79.14,79.14,79.14,0.0,0.0
2017-12-03,78.77,78.77,78.77,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.77,78.77,78.77,0.0,0.0,78.92,78.92,78.92,0.0,0.0
2017-12-10,78.4,78.4,78.4,0.0,0.0,78.4,78.4,78.4,0.0,0.0,78.4,78.4,78.4,0.0,0.0,78.4,78.4,78.4,0.0,0.0
2017-12-17,78.42,78.42,78.42,0.0,0.0,78.42,78.42,78.42,0.0,0.0,78.42,78.42,78.42,0.0,0.0,78.42,78.42,78.42,0.0,0.0
2017-12-24,78.62,78.62,78.62,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.62,78.62,78.62,0.0,0.0,78.64,78.64,78.64,0.0,0.0
2017-12-31,80.41,80.41,80.41,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.41,80.41,80.41,0.0,0.0,80.6,80.6,80.6,0.0,0.0
