Date,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Open_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Open_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Open_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Open_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Open_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_High_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_High_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_High_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_High_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_High_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Low_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Low_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Low_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Low_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Low_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Close_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Close_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Close_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Close_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_etf_Close_change
2016-06-26,20.33,20.33,20.33,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.33,20.33,20.33,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2016-07-03,21.6,21.6,21.6,0.0,0.0,23.21,23.21,23.21,0.0,0.0,21.6,21.6,21.6,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2016-07-10,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2016-07-17,23.15,23.15,23.15,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2016-07-24,23.74,23.74,23.74,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2016-07-31,22.49,22.49,22.49,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2016-08-07,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2016-08-14,22.11,22.11,22.11,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2016-08-21,22.64,22.64,22.64,0.0,0.0,23.11,23.11,23.11,0.0,0.0,22.64,22.64,22.64,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2016-08-28,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2016-09-04,23.56,23.56,23.56,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2016-09-11,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2016-09-18,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2016-09-25,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2016-10-02,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2016-10-09,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2016-10-16,21.01,21.01,21.01,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2016-10-23,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2016-10-30,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2016-11-06,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2016-11-13,22.73,22.73,22.73,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2016-11-20,23.1,23.1,23.1,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2016-11-27,23.52,23.52,23.52,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2016-12-04,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2016-12-11,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2016-12-18,23.16,23.16,23.16,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2016-12-25,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2017-01-01,26.5,26.5,26.5,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.42,26.42,26.42,0.0,0.0
2017-01-08,26.65,26.65,26.65,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2017-01-15,24.83,24.83,24.83,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2017-01-22,24.53,24.53,24.53,0.0,0.0,24.58,24.58,24.58,0.0,0.0,23.93,23.93,23.93,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2017-01-29,24.36,24.36,24.36,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2017-02-05,24.55,24.55,24.55,0.0,0.0,25.66,25.66,25.66,0.0,0.0,24.55,24.55,24.55,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2017-02-12,25.01,25.01,25.01,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2017-02-19,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2017-02-26,28.38,28.38,28.38,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2017-03-05,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2017-03-12,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2017-03-19,30.53,30.53,30.53,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2017-03-26,30.89,30.89,30.89,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2017-04-02,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2017-04-09,30.32,30.32,30.32,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2017-04-16,31.19,31.19,31.19,0.0,0.0,31.35,31.35,31.35,0.0,0.0,30.76,30.76,30.76,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2017-04-23,31.49,31.49,31.49,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2017-04-30,30.93,30.93,30.93,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2017-05-07,31.99,31.99,31.99,0.0,0.0,32.08,32.08,32.08,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2017-05-14,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2017-05-21,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-05-28,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2017-06-04,32.56,32.56,32.56,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2017-06-11,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2017-06-18,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2017-06-25,34.6,34.6,34.6,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2017-07-02,35.25,35.25,35.25,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2017-07-09,37.19,37.19,37.19,0.0,0.0,37.19,37.19,37.19,0.0,0.0,36.92,36.92,36.92,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2017-07-16,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2017-07-23,36.65,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2017-07-30,37.52,37.52,37.52,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2017-08-06,34.0,34.0,34.0,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2017-08-13,35.37,35.37,35.37,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2017-08-20,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2017-08-27,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0
2017-09-03,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0
2017-09-10,36.37,36.37,36.37,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.37,36.37,36.37,0.0,0.0
2017-09-17,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2017-09-24,43.33,43.33,43.33,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.55,43.55,43.55,0.0,0.0
2017-10-01,43.88,43.88,43.88,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2017-10-08,44.96,44.96,44.96,0.0,0.0,44.96,44.96,44.96,0.0,0.0,44.96,44.96,44.96,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2017-10-15,49.38,49.38,49.38,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2017-10-22,49.5,49.5,49.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0,49.5,49.5,49.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2017-10-29,48.46,48.46,48.46,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2017-11-05,50.67,50.67,50.67,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2017-11-12,54.15,54.15,54.15,0.0,0.0,54.15,54.15,54.15,0.0,0.0,54.06,54.06,54.06,0.0,0.0,54.07,54.07,54.07,0.0,0.0
2017-11-19,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2017-11-26,61.62,61.62,61.62,0.0,0.0,61.62,61.62,61.62,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2017-12-03,57.59,57.59,57.59,0.0,0.0,57.63,57.63,57.63,0.0,0.0,57.59,57.59,57.59,0.0,0.0,57.63,57.63,57.63,0.0,0.0
2017-12-10,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2017-12-17,59.0,59.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,57.99,57.99,57.99,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2017-12-24,60.45,60.45,60.45,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.06,60.06,60.06,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2017-12-31,65.93,65.93,65.93,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.58,65.58,65.58,0.0,0.0
