Date,IOSPStock_Open_average,IOSPStock_Open_max,IOSPStock_Open_min,IOSPStock_Open_volatility,IOSPStock_Open_change,IOSPStock_High_average,IOSPStock_High_max,IOSPStock_High_min,IOSPStock_High_volatility,IOSPStock_High_change,IOSPStock_Low_average,IOSPStock_Low_max,IOSPStock_Low_min,IOSPStock_Low_volatility,IOSPStock_Low_change,IOSPStock_Close_average,IOSPStock_Close_max,IOSPStock_Close_min,IOSPStock_Close_volatility,IOSPStock_Close_change,IOSPStock_Volume_average,IOSPStock_Volume_max,IOSPStock_Volume_min,IOSPStock_Volume_volatility,IOSPStock_Volume_change
2016-01-03,51.996,53.56,51.05,2.510000000000005,-2.1200000000000045,52.494,53.56,51.64,1.9200000000000017,-1.730000000000004,51.128,52.19,50.31,1.8799999999999955,-1.8799999999999955,51.602,52.32,50.38,1.9399999999999977,-1.9399999999999977,239745,321746,144700,177046,59818
2016-01-10,48.6,50.35,47.68,2.6700000000000017,-2.6700000000000017,49.504,50.53,48.7,1.8299999999999983,-1.8299999999999983,47.676,48.48,47.39,1.0899999999999963,-0.9199999999999946,48.336,48.77,47.64,1.1300000000000026,-0.23000000000000398,255856,319129,182918,136211,-45540
2016-01-17,47.8975,48.98,47.24,1.7399999999999949,-1.5700000000000003,48.5075,49.12,48.14,0.9799999999999969,-0.9799999999999969,46.8825,47.31,46.47,0.8400000000000034,-0.5399999999999991,47.447500000000005,47.94,47.02,0.9199999999999946,-0.28999999999999915,161862,208159,132686,75473,-44441
2016-01-24,47.602,48.31,46.92,1.3900000000000006,1.3900000000000006,48.462,50.03,47.66,2.3700000000000045,2.3700000000000045,47.282000000000004,48.31,46.5,1.8100000000000023,1.6400000000000006,48.072,49.85,47.05,2.8000000000000043,2.8000000000000043,213067,331665,145365,186300,186300
2016-01-31,49.1,49.68,48.62,1.0600000000000023,-1.0600000000000023,49.816,50.69,49.4,1.2899999999999991,-0.4200000000000017,48.364,49.01,47.83,1.1799999999999997,-1.1799999999999997,48.744,49.6,47.84,1.759999999999998,-1.759999999999998,150275,191157,112384,78773,-38675
2016-02-07,47.626,48.0,47.31,0.6899999999999977,0.5200000000000031,48.28,48.55,48.06,0.4899999999999949,-0.07000000000000028,47.048,47.74,46.01,1.730000000000004,1.5399999999999991,47.718,47.79,47.57,0.21999999999999886,0.07000000000000028,168907,225287,111178,114109,-78496
2016-02-14,45.8225,48.0,43.63,4.369999999999997,-4.369999999999997,46.8675,49.91,44.43,5.479999999999997,-3.5700000000000003,43.825,46.91,42.35,4.559999999999995,-4.0,44.935,47.89,43.69,4.200000000000003,-3.710000000000001,340240,540512,219971,320541,69319
2016-02-21,43.74166666666667,44.33,43.12,1.2100000000000009,-0.3399999999999963,44.32833333333333,44.67,43.85,0.8200000000000003,-0.8200000000000003,43.02666666666667,43.85,42.47,1.3800000000000026,0.5799999999999983,43.718333333333334,44.46,43.12,1.3400000000000034,0.28999999999999915,188404,323050,0,323050,-323050
2016-02-28,43.694,44.09,43.39,0.7000000000000028,-0.7000000000000028,44.156,44.53,43.88,0.6499999999999986,0.38000000000000256,42.766,43.08,42.24,0.8399999999999963,0.7399999999999949,43.748,44.4,43.4,1.0,1.0,245965,311561,194599,116962,-16847
2016-03-06,44.348,45.03,43.7,1.3299999999999983,-0.8399999999999963,44.876,45.42,44.47,0.9500000000000028,-0.6499999999999986,43.828,44.36,43.3,1.0600000000000023,-0.44000000000000483,44.276,45.27,43.53,1.740000000000002,-1.2000000000000028,216937,330714,120528,210186,164752
