Date,Guggenheim Invest S&P 500 Equal Weight_etf_Open_average,Guggenheim Invest S&P 500 Equal Weight_etf_Open_max,Guggenheim Invest S&P 500 Equal Weight_etf_Open_min,Guggenheim Invest S&P 500 Equal Weight_etf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight_etf_Open_change,Guggenheim Invest S&P 500 Equal Weight_etf_High_average,Guggenheim Invest S&P 500 Equal Weight_etf_High_max,Guggenheim Invest S&P 500 Equal Weight_etf_High_min,Guggenheim Invest S&P 500 Equal Weight_etf_High_volatility,Guggenheim Invest S&P 500 Equal Weight_etf_High_change,Guggenheim Invest S&P 500 Equal Weight_etf_Low_average,Guggenheim Invest S&P 500 Equal Weight_etf_Low_max,Guggenheim Invest S&P 500 Equal Weight_etf_Low_min,Guggenheim Invest S&P 500 Equal Weight_etf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight_etf_Low_change,Guggenheim Invest S&P 500 Equal Weight_etf_Close_average,Guggenheim Invest S&P 500 Equal Weight_etf_Close_max,Guggenheim Invest S&P 500 Equal Weight_etf_Close_min,Guggenheim Invest S&P 500 Equal Weight_etf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight_etf_Close_change
2016-07-10,83.44,83.44,83.44,0.0,0.0,83.44,83.44,83.44,0.0,0.0,82.95,82.95,82.95,0.0,0.0,83.14,83.14,83.14,0.0,0.0
2016-07-17,83.26,83.26,83.26,0.0,0.0,83.72,83.72,83.72,0.0,0.0,83.12,83.12,83.12,0.0,0.0,83.7,83.7,83.7,0.0,0.0
2016-07-24,83.34,83.34,83.34,0.0,0.0,83.81,83.81,83.81,0.0,0.0,83.09,83.09,83.09,0.0,0.0,83.68,83.68,83.68,0.0,0.0
2016-07-31,83.34,83.34,83.34,0.0,0.0,83.81,83.81,83.81,0.0,0.0,83.34,83.34,83.34,0.0,0.0,83.73,83.73,83.73,0.0,0.0
2016-08-07,83.97,83.97,83.97,0.0,0.0,84.13,84.13,84.13,0.0,0.0,83.74,83.74,83.74,0.0,0.0,83.98,83.98,83.98,0.0,0.0
2016-08-14,84.16,84.16,84.16,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.03,84.03,84.03,0.0,0.0,84.44,84.44,84.44,0.0,0.0
2016-08-21,84.24,84.24,84.24,0.0,0.0,84.73,84.73,84.73,0.0,0.0,83.47,83.47,83.47,0.0,0.0,83.85,83.85,83.85,0.0,0.0
2016-08-28,84.02,84.02,84.02,0.0,0.0,84.42,84.42,84.42,0.0,0.0,83.98,83.98,83.98,0.0,0.0,84.21,84.21,84.21,0.0,0.0
2016-09-04,83.84,83.84,83.84,0.0,0.0,84.07,84.07,84.07,0.0,0.0,82.13,82.13,82.13,0.0,0.0,82.17,82.17,82.17,0.0,0.0
2016-09-11,82.08,82.08,82.08,0.0,0.0,82.1,82.1,82.1,0.0,0.0,81.63,81.63,81.63,0.0,0.0,81.97,81.97,81.97,0.0,0.0
2016-09-18,83.53,83.53,83.53,0.0,0.0,83.69,83.69,83.69,0.0,0.0,83.26,83.26,83.26,0.0,0.0,83.3,83.3,83.3,0.0,0.0
2016-09-25,83.21,83.21,83.21,0.0,0.0,83.88,83.88,83.88,0.0,0.0,83.06,83.06,83.06,0.0,0.0,83.59,83.59,83.59,0.0,0.0
2016-10-02,83.34,83.34,83.34,0.0,0.0,83.49,83.49,83.49,0.0,0.0,82.5,82.5,82.5,0.0,0.0,82.81,82.81,82.81,0.0,0.0
2016-10-09,82.18,82.18,82.18,0.0,0.0,82.45,82.45,82.45,0.0,0.0,81.69,81.69,81.69,0.0,0.0,81.69,81.69,81.69,0.0,0.0
2016-10-16,81.79,81.79,81.79,0.0,0.0,82.25,82.25,82.25,0.0,0.0,81.61,81.61,81.61,0.0,0.0,82.16,82.16,82.16,0.0,0.0
2016-10-23,81.41,81.41,81.41,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.12,81.12,81.12,0.0,0.0,81.42,81.42,81.42,0.0,0.0
2016-10-30,80.1,80.1,80.1,0.0,0.0,80.66,80.66,80.66,0.0,0.0,79.94,79.94,79.94,0.0,0.0,80.05,80.05,80.05,0.0,0.0
2016-11-06,83.46,83.46,83.46,0.0,0.0,83.73,83.73,83.73,0.0,0.0,83.07,83.07,83.07,0.0,0.0,83.67,83.67,83.67,0.0,0.0
2016-11-13,85.14,85.14,85.14,0.0,0.0,85.14,85.14,85.14,0.0,0.0,84.79,84.79,84.79,0.0,0.0,84.87,84.87,84.87,0.0,0.0
2016-11-20,86.19,86.19,86.19,0.0,0.0,86.32,86.32,86.32,0.0,0.0,86.05,86.05,86.05,0.0,0.0,86.32,86.32,86.32,0.0,0.0
2016-11-27,85.57,85.57,85.57,0.0,0.0,85.86,85.86,85.86,0.0,0.0,85.44,85.44,85.44,0.0,0.0,85.58,85.58,85.58,0.0,0.0
2016-12-04,88.39,88.39,88.39,0.0,0.0,88.51,88.51,88.51,0.0,0.0,88.16,88.16,88.16,0.0,0.0,88.51,88.51,88.51,0.0,0.0
2016-12-11,87.81,87.81,87.81,0.0,0.0,87.9,87.9,87.9,0.0,0.0,87.23,87.23,87.23,0.0,0.0,87.42,87.42,87.42,0.0,0.0
2016-12-18,87.27,87.27,87.27,0.0,0.0,87.47,87.47,87.47,0.0,0.0,87.27,87.27,87.27,0.0,0.0,87.47,87.47,87.47,0.0,0.0
2016-12-25,87.15,87.15,87.15,0.0,0.0,87.15,87.15,87.15,0.0,0.0,86.36,86.36,86.36,0.0,0.0,86.64,86.64,86.64,0.0,0.0
2017-01-01,88.07,88.07,88.07,0.0,0.0,88.4,88.4,88.4,0.0,0.0,87.72,87.72,87.72,0.0,0.0,88.18,88.18,88.18,0.0,0.0
2017-01-08,87.87,87.87,87.87,0.0,0.0,88.18,88.18,88.18,0.0,0.0,87.87,87.87,87.87,0.0,0.0,88.05,88.05,88.05,0.0,0.0
2017-01-15,87.97,87.97,87.97,0.0,0.0,88.2,88.2,88.2,0.0,0.0,87.63,87.63,87.63,0.0,0.0,87.97,87.97,87.97,0.0,0.0
2017-01-22,89.11,89.11,89.11,0.0,0.0,89.11,89.11,89.11,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.74,88.74,88.74,0.0,0.0
2017-01-29,88.69,88.69,88.69,0.0,0.0,89.05,89.05,89.05,0.0,0.0,88.61,88.61,88.61,0.0,0.0,88.96,88.96,88.96,0.0,0.0
2017-02-05,89.64,89.64,89.64,0.0,0.0,89.97,89.97,89.97,0.0,0.0,89.59,89.59,89.59,0.0,0.0,89.87,89.87,89.87,0.0,0.0
2017-02-12,90.5,90.5,90.5,0.0,0.0,90.91,90.91,90.91,0.0,0.0,90.37,90.37,90.37,0.0,0.0,90.9,90.9,90.9,0.0,0.0
2017-02-19,90.8,90.8,90.8,0.0,0.0,91.41,91.41,91.41,0.0,0.0,90.7,90.7,90.7,0.0,0.0,91.41,91.41,91.41,0.0,0.0
2017-02-26,91.61,91.61,91.61,0.0,0.0,91.74,91.74,91.74,0.0,0.0,91.36,91.36,91.36,0.0,0.0,91.66,91.66,91.66,0.0,0.0
2017-03-05,91.0,91.0,91.0,0.0,0.0,91.15,91.15,91.15,0.0,0.0,90.47,90.47,90.47,0.0,0.0,90.91,90.91,90.91,0.0,0.0
2017-03-12,91.28,91.28,91.28,0.0,0.0,91.31,91.31,91.31,0.0,0.0,90.99,90.99,90.99,0.0,0.0,91.06,91.06,91.06,0.0,0.0
2017-03-19,89.96,89.96,89.96,0.0,0.0,90.22,90.22,90.22,0.0,0.0,89.46,89.46,89.46,0.0,0.0,89.81,89.81,89.81,0.0,0.0
2017-03-26,90.82,90.82,90.82,0.0,0.0,91.09,91.09,91.09,0.0,0.0,90.72,90.72,90.72,0.0,0.0,90.82,90.82,90.82,0.0,0.0
2017-04-02,90.57,90.57,90.57,0.0,0.0,90.8,90.8,90.8,0.0,0.0,90.31,90.31,90.31,0.0,0.0,90.5,90.5,90.5,0.0,0.0
2017-04-09,90.04,90.04,90.04,0.0,0.0,90.29,90.29,90.29,0.0,0.0,89.54,89.54,89.54,0.0,0.0,89.55,89.55,89.55,0.0,0.0
2017-04-16,90.74,90.74,90.74,0.0,0.0,90.78,90.78,90.78,0.0,0.0,90.31,90.31,90.31,0.0,0.0,90.5,90.5,90.5,0.0,0.0
2017-04-23,91.88,91.88,91.88,0.0,0.0,91.91,91.91,91.91,0.0,0.0,91.34,91.34,91.34,0.0,0.0,91.42,91.42,91.42,0.0,0.0
2017-04-30,91.46,91.46,91.46,0.0,0.0,91.85,91.85,91.85,0.0,0.0,91.35,91.35,91.35,0.0,0.0,91.85,91.85,91.85,0.0,0.0
2017-05-07,91.42,91.42,91.42,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.05,91.05,91.05,0.0,0.0,91.14,91.14,91.14,0.0,0.0
2017-05-14,90.48,90.48,90.48,0.0,0.0,91.27,91.27,91.27,0.0,0.0,90.27,90.27,90.27,0.0,0.0,90.97,90.97,90.97,0.0,0.0
2017-05-21,91.98,91.98,91.98,0.0,0.0,92.04,92.04,92.04,0.0,0.0,91.89,91.89,91.89,0.0,0.0,92.01,92.01,92.01,0.0,0.0
2017-05-28,92.94,92.94,92.94,0.0,0.0,93.13,93.13,93.13,0.0,0.0,92.72,92.72,92.72,0.0,0.0,93.01,93.01,93.01,0.0,0.0
2017-06-04,92.67,92.67,92.67,0.0,0.0,93.2,93.2,93.2,0.0,0.0,92.48,92.48,92.48,0.0,0.0,92.88,92.88,92.88,0.0,0.0
2017-06-11,92.92,92.92,92.92,0.0,0.0,92.92,92.92,92.92,0.0,0.0,92.47,92.47,92.47,0.0,0.0,92.88,92.88,92.88,0.0,0.0
2017-06-18,92.53,92.53,92.53,0.0,0.0,92.78,92.78,92.78,0.0,0.0,92.39,92.39,92.39,0.0,0.0,92.68,92.68,92.68,0.0,0.0
2017-06-25,92.76,92.76,92.76,0.0,0.0,93.03,93.03,93.03,0.0,0.0,92.5,92.5,92.5,0.0,0.0,92.68,92.68,92.68,0.0,0.0
2017-07-02,92.03,92.03,92.03,0.0,0.0,92.58,92.58,92.58,0.0,0.0,92.01,92.01,92.01,0.0,0.0,92.5,92.5,92.5,0.0,0.0
2017-07-09,93.44,93.44,93.44,0.0,0.0,93.93,93.93,93.93,0.0,0.0,93.31,93.31,93.31,0.0,0.0,93.76,93.76,93.76,0.0,0.0
2017-07-16,94.12,94.12,94.12,0.0,0.0,94.33,94.33,94.33,0.0,0.0,94.04,94.04,94.04,0.0,0.0,94.31,94.31,94.31,0.0,0.0
2017-07-23,94.14,94.14,94.14,0.0,0.0,94.26,94.26,94.26,0.0,0.0,94.01,94.01,94.01,0.0,0.0,94.2,94.2,94.2,0.0,0.0
2017-07-30,93.91,93.91,93.91,0.0,0.0,93.95,93.95,93.95,0.0,0.0,93.68,93.68,93.68,0.0,0.0,93.86,93.86,93.86,0.0,0.0
2017-08-06,92.13,92.13,92.13,0.0,0.0,92.58,92.58,92.58,0.0,0.0,92.13,92.13,92.13,0.0,0.0,92.28,92.28,92.28,0.0,0.0
2017-08-13,91.68,91.68,91.68,0.0,0.0,92.1,92.1,92.1,0.0,0.0,91.4,91.4,91.4,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2017-08-20,92.45,92.45,92.45,0.0,0.0,92.71,92.71,92.71,0.0,0.0,92.37,92.37,92.37,0.0,0.0,92.46,92.46,92.46,0.0,0.0
2017-08-27,93.44,93.44,93.44,0.0,0.0,93.73,93.73,93.73,0.0,0.0,93.39,93.39,93.39,0.0,0.0,93.6,93.6,93.6,0.0,0.0
2017-09-03,93.05,93.05,93.05,0.0,0.0,93.46,93.46,93.46,0.0,0.0,92.99,92.99,92.99,0.0,0.0,93.33,93.33,93.33,0.0,0.0
2017-09-10,94.16,94.16,94.16,0.0,0.0,94.4,94.4,94.4,0.0,0.0,94.05,94.05,94.05,0.0,0.0,94.37,94.37,94.37,0.0,0.0
2017-09-17,94.3,94.3,94.3,0.0,0.0,94.6,94.6,94.6,0.0,0.0,94.3,94.3,94.3,0.0,0.0,94.55,94.55,94.55,0.0,0.0
2017-09-24,95.19,95.19,95.19,0.0,0.0,95.55,95.55,95.55,0.0,0.0,95.17,95.17,95.17,0.0,0.0,95.54,95.54,95.54,0.0,0.0
2017-10-01,96.52,96.52,96.52,0.0,0.0,96.58,96.58,96.58,0.0,0.0,96.32,96.32,96.32,0.0,0.0,96.49,96.49,96.49,0.0,0.0
2017-10-08,96.62,96.62,96.62,0.0,0.0,96.77,96.77,96.77,0.0,0.0,96.48,96.48,96.48,0.0,0.0,96.54,96.54,96.54,0.0,0.0
2017-10-15,97.12,97.12,97.12,0.0,0.0,97.42,97.42,97.42,0.0,0.0,96.95,96.95,96.95,0.0,0.0,97.41,97.41,97.41,0.0,0.0
2017-10-22,96.61,96.61,96.61,0.0,0.0,96.87,96.87,96.87,0.0,0.0,96.26,96.26,96.26,0.0,0.0,96.87,96.87,96.87,0.0,0.0
2017-10-29,96.49,96.49,96.49,0.0,0.0,96.77,96.77,96.77,0.0,0.0,96.39,96.39,96.39,0.0,0.0,96.73,96.73,96.73,0.0,0.0
2017-11-05,96.62,96.62,96.62,0.0,0.0,96.92,96.92,96.92,0.0,0.0,96.56,96.56,96.56,0.0,0.0,96.9,96.9,96.9,0.0,0.0
2017-11-12,97.24,97.24,97.24,0.0,0.0,97.6,97.6,97.6,0.0,0.0,97.24,97.24,97.24,0.0,0.0,97.47,97.47,97.47,0.0,0.0
2017-11-19,98.08,98.08,98.08,0.0,0.0,98.18,98.18,98.18,0.0,0.0,97.98,97.98,97.98,0.0,0.0,97.99,97.99,97.99,0.0,0.0
2017-11-26,100.27,100.27,100.27,0.0,0.0,100.48,100.48,100.48,0.0,0.0,98.56,98.56,98.56,0.0,0.0,100.05,100.05,100.05,0.0,0.0
2017-12-03,100.24,100.24,100.24,0.0,0.0,100.52,100.52,100.52,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.51,100.51,100.51,0.0,0.0
2017-12-10,99.91,99.91,99.91,0.0,0.0,100.61,100.61,100.61,0.0,0.0,99.75,99.75,99.75,0.0,0.0,100.34,100.34,100.34,0.0,0.0
2017-12-17,101.03,101.03,101.03,0.0,0.0,101.17,101.17,101.17,0.0,0.0,100.82,100.82,100.82,0.0,0.0,101.07,101.07,101.07,0.0,0.0
2017-12-24,101.81,101.81,101.81,0.0,0.0,101.81,101.81,101.81,0.0,0.0,100.98,100.98,100.98,0.0,0.0,101.03,101.03,101.03,0.0,0.0
2017-12-31,102.92,102.92,102.92,0.0,0.0,103.2,103.2,103.2,0.0,0.0,102.7,102.7,102.7,0.0,0.0,103.14,103.14,103.14,0.0,0.0
