Date,NIHDStock_Open_average,NIHDStock_Open_max,NIHDStock_Open_min,NIHDStock_Open_volatility,NIHDStock_Open_change,NIHDStock_High_average,NIHDStock_High_max,NIHDStock_High_min,NIHDStock_High_volatility,NIHDStock_High_change,NIHDStock_Low_average,NIHDStock_Low_max,NIHDStock_Low_min,NIHDStock_Low_volatility,NIHDStock_Low_change,NIHDStock_Close_average,NIHDStock_Close_max,NIHDStock_Close_min,NIHDStock_Close_volatility,NIHDStock_Close_change,NIHDStock_Volume_average,NIHDStock_Volume_max,NIHDStock_Volume_min,NIHDStock_Volume_volatility,NIHDStock_Volume_change
2016-01-03,4.436,5.01,4.02,0.9900000000000002,-0.9900000000000002,4.6046,5.05,4.2,0.8499999999999996,-0.8499999999999996,4.1368,4.52,3.86,0.6599999999999997,-0.6599999999999997,4.2219999999999995,4.6,3.91,0.6899999999999995,-0.6899999999999995,487339,844639,275752,568887,-360766
2016-01-10,3.856,3.95,3.67,0.28000000000000025,-0.13000000000000034,4.032,4.16,3.92,0.2400000000000002,-0.2400000000000002,3.6256,3.77,3.43,0.33999999999999986,-0.3299999999999996,3.81,3.92,3.66,0.2599999999999998,-0.2599999999999998,354416,531002,236087,294915,-23354
2016-01-17,3.3425,3.71,3.05,0.6600000000000001,-0.43999999999999995,3.46375,3.71,3.345,0.36499999999999977,-0.2599999999999998,3.1025,3.2,3.01,0.1900000000000004,0.14000000000000012,3.2649999999999997,3.36,3.15,0.20999999999999996,0.20999999999999996,377937,523115,244109,279006,-190640
2016-01-24,3.63,3.75,3.35,0.3999999999999999,0.27,3.82,3.94,3.72,0.21999999999999975,0.1200000000000001,3.548,3.67,3.285,0.3849999999999998,0.3049999999999997,3.6879999999999997,3.76,3.59,0.16999999999999993,-0.10000000000000009,318277,749383,91614,657769,-460421
2016-01-31,3.726,3.85,3.64,0.20999999999999996,0.20999999999999996,3.8979999999999997,4.05,3.8,0.25,0.22999999999999998,3.66,3.75,3.59,0.16000000000000014,0.16000000000000014,3.762,3.87,3.71,0.16000000000000014,0.08000000000000007,297059,605532,153145,452387,-209214
2016-02-07,3.572,3.75,3.45,0.2999999999999998,-0.14000000000000012,3.7520000000000002,3.95,3.6,0.3500000000000001,-0.18000000000000016,3.444,3.52,3.4,0.1200000000000001,-0.06999999999999984,3.584,3.73,3.49,0.23999999999999977,0.16000000000000014,110379,132287,87921,44366,15416
2016-02-14,3.9299999999999997,4.09,3.8,0.29000000000000004,0.18000000000000016,4.12,4.24,3.94,0.30000000000000027,0.30000000000000027,3.6975,3.89,3.51,0.38000000000000034,0.3400000000000003,3.95,4.05,3.79,0.2599999999999998,0.18999999999999995,167205,269432,93206,176226,76132
2016-02-21,4.2245,4.54,4.042,0.4980000000000002,0.40499999999999936,4.430833333333333,4.66,4.27,0.39000000000000057,0.1949999999999994,4.160833333333334,4.475,3.94,0.5349999999999997,0.46499999999999986,4.3175,4.49,4.1,0.39000000000000057,0.375,207405,269294,164569,104725,-104352
2016-02-28,4.98,5.19,4.45,0.7400000000000002,0.5699999999999994,5.278,5.67,5.02,0.6500000000000004,-0.6500000000000004,4.647,4.95,4.055,0.8950000000000005,0.5550000000000006,5.1,5.31,4.8,0.5099999999999998,-0.5099999999999998,718527,1967443,241463,1725980,-1441127
2016-03-06,4.867999999999999,4.93,4.77,0.16000000000000014,0.16000000000000014,5.0120000000000005,5.15,4.88,0.27000000000000046,0.27000000000000046,4.769,4.895,4.56,0.33499999999999996,0.33499999999999996,4.9159999999999995,5.13,4.81,0.3200000000000003,0.3200000000000003,285923,343923,191346,152577,-130086
2016-03-13,5.19,5.33,5.07,0.2599999999999998,0.16000000000000014,5.504,5.63,5.35,0.28000000000000025,0.08000000000000007,5.0855999999999995,5.17,4.978,0.19200000000000017,0.16199999999999992,5.312,5.54,5.15,0.3899999999999997,0.05999999999999961,405930,1001646,133671,867975,587708
2016-03-20,5.4875,5.56,5.37,0.1899999999999995,-0.17999999999999972,5.605,5.715,5.48,0.23499999999999943,-0.23499999999999943,5.29,5.35,5.17,0.17999999999999972,-0.16000000000000014,5.49,5.6,5.4,0.1999999999999993,-0.1299999999999999,189068,288201,106987,181214,-181214
2016-03-27,5.514,5.55,5.46,0.08999999999999986,0.040000000000000036,5.607,5.69,5.53,0.16000000000000014,-0.08499999999999996,5.412,5.46,5.35,0.11000000000000032,0.009999999999999787,5.506,5.53,5.48,0.04999999999999982,0.0,287837,377683,225087,152596,128953
2016-04-03,5.433,5.54,5.275,0.2649999999999997,-0.21499999999999986,5.557,5.65,5.38,0.27000000000000046,-0.25,5.3340000000000005,5.49,5.21,0.28000000000000025,-0.25,5.385,5.53,5.25,0.28000000000000025,-0.27500000000000036,287021,423124,211081,212043,-147662
2016-04-10,5.367999999999999,5.52,5.29,0.22999999999999954,0.21999999999999975,5.492,5.58,5.36,0.21999999999999975,0.09999999999999964,5.32,5.45,5.2,0.25,0.25,5.422,5.51,5.32,0.1899999999999995,0.17999999999999972,207540,269180,143171,126009,-108321
2016-04-17,5.482,5.6,5.37,0.22999999999999954,-0.04999999999999982,5.604,5.65,5.56,0.09000000000000075,0.040000000000000036,5.45,5.57,5.37,0.20000000000000018,0.08000000000000007,5.536,5.6,5.49,0.10999999999999943,0.04999999999999982,163668,192054,98537,93517,-93517
2016-04-24,5.414,5.56,5.23,0.3299999999999992,-0.3299999999999992,5.47,5.61,5.3,0.3100000000000005,-0.3100000000000005,5.318,5.47,5.17,0.2999999999999998,-0.2999999999999998,5.362,5.5,5.22,0.28000000000000025,-0.21999999999999975,126282,222313,69224,153089,42946
2016-05-01,5.12,5.29,4.71,0.5800000000000001,-0.5800000000000001,5.2059999999999995,5.38,4.86,0.5199999999999996,-0.5199999999999996,4.952,5.25,4.51,0.7400000000000002,-0.7400000000000002,5.016,5.29,4.7,0.5899999999999999,-0.5899999999999999,257191,474618,163237,311381,-311381
2016-05-08,4.25,4.68,3.3,1.38,-1.37,4.296,4.78,3.42,1.3600000000000003,-1.3600000000000003,3.8539999999999996,4.67,3.05,1.62,-1.62,3.916,4.69,3.06,1.6300000000000003,-1.6300000000000003,471815,1140297,144679,995618,466627
2016-05-15,2.884,3.09,2.71,0.3799999999999999,-0.18999999999999995,3.06,3.25,2.97,0.2799999999999998,-0.2200000000000002,2.7720000000000002,2.87,2.64,0.22999999999999998,-0.010000000000000231,2.874,2.98,2.73,0.25,0.08000000000000007,745838,1779095,242564,1536531,-316271
2016-05-22,3.114,3.58,2.87,0.71,0.5800000000000001,3.398,3.99,3.01,0.9800000000000004,0.9800000000000004,2.98,3.35,2.75,0.6000000000000001,0.6000000000000001,3.2800000000000002,3.84,2.87,0.9699999999999998,0.9699999999999998,2419906,8399739,266157,8133582,8133582
2016-05-29,3.6475,3.81,3.32,0.4900000000000002,-0.4900000000000002,3.785,4.07,3.45,0.6200000000000001,-0.6200000000000001,3.3725,3.69,3.12,0.5699999999999998,-0.5699999999999998,3.48875,3.715,3.38,0.33499999999999996,-0.33499999999999996,2501881,5321208,748402,4572806,-4572806
2016-06-05,3.4819999999999998,3.59,3.36,0.22999999999999998,0.20000000000000018,3.595,3.79,3.43,0.3599999999999999,0.18999999999999995,3.404,3.52,3.25,0.27,0.16000000000000014,3.5060000000000002,3.58,3.35,0.22999999999999998,0.16999999999999993,550985,660685,326042,334643,-334643
2016-06-12,3.682,3.79,3.49,0.2999999999999998,0.2999999999999998,3.802,3.89,3.73,0.16000000000000014,0.16000000000000014,3.626,3.71,3.46,0.25,0.18000000000000016,3.742,3.86,3.65,0.20999999999999996,0.20999999999999996,1732807,5234945,659580,4575365,4252203
2016-06-19,3.5340000000000003,3.91,3.2,0.71,-0.71,3.628,3.96,3.32,0.6400000000000001,-0.6400000000000001,3.268,3.6,3.0,0.6000000000000001,-0.6000000000000001,3.384,3.65,3.0,0.6499999999999999,-0.6499999999999999,1909294,6660818,473056,6187762,6187762
2016-06-26,2.98,3.18,2.84,0.3400000000000003,0.18000000000000016,3.185,3.335,3.05,0.28500000000000014,0.09499999999999975,2.8200000000000003,2.98,2.7,0.2799999999999998,0.2799999999999998,2.967,3.18,2.785,0.395,0.2549999999999999,607999,723413,486561,236852,-20335
2016-07-03,2.9825,3.04,2.94,0.10000000000000009,0.040000000000000036,3.045,3.16,2.99,0.16999999999999993,0.14000000000000012,2.8625,2.89,2.81,0.08000000000000007,0.0,3.02,3.16,2.96,0.20000000000000018,0.18000000000000016,412342,731006,290332,440674,440674
2016-07-10,3.238,3.32,3.18,0.13999999999999968,0.13999999999999968,3.306,3.35,3.23,0.1200000000000001,0.1200000000000001,3.156,3.2,3.12,0.08000000000000007,0.08000000000000007,3.218,3.29,3.14,0.1499999999999999,0.10999999999999988,541531,1220689,266692,953997,-667512
2016-07-17,3.034,3.26,2.68,0.5799999999999996,-0.5799999999999996,3.1056,3.26,2.88,0.3799999999999999,-0.3799999999999999,2.8442,3.11,2.57,0.54,-0.47899999999999965,2.938,3.15,2.7,0.44999999999999973,-0.3599999999999999,481324,1211913,230883,981030,130827
2016-07-24,2.882,2.95,2.73,0.2200000000000002,0.18999999999999995,2.989,3.07,2.91,0.1599999999999997,0.1599999999999997,2.794,2.86,2.66,0.19999999999999973,0.16999999999999993,2.956,3.04,2.89,0.1499999999999999,0.1499999999999999,249068,518159,119566,398593,279927
2016-07-31,2.952,3.04,2.73,0.31000000000000005,-0.06000000000000005,3.046,3.12,3.01,0.11000000000000032,-0.07000000000000028,2.8106,2.93,2.65,0.28000000000000025,0.040000000000000036,2.954,3.04,2.77,0.27,-0.04999999999999982,481897,670535,299048,371487,-292095
