Date,TSLA_stock_Open_average,TSLA_stock_Open_max,TSLA_stock_Open_min,TSLA_stock_Open_volatility,TSLA_stock_Open_change,TSLA_stock_High_average,TSLA_stock_High_max,TSLA_stock_High_min,TSLA_stock_High_volatility,TSLA_stock_High_change,TSLA_stock_Low_average,TSLA_stock_Low_max,TSLA_stock_Low_min,TSLA_stock_Low_volatility,TSLA_stock_Low_change,TSLA_stock_Close_average,TSLA_stock_Close_max,TSLA_stock_Close_min,TSLA_stock_Close_volatility,TSLA_stock_Close_change,TSLA_stock_Volume_average,TSLA_stock_Volume_max,TSLA_stock_Volume_min,TSLA_stock_Volume_volatility,TSLA_stock_Volume_change
2016-03-27,234.15,244.82,229.34,15.47999999999999,13.20999999999998,237.602,247.9,232.38,15.52000000000001,13.090000000000003,227.018,233.25,225.0,8.25,8.25,230.928,237.59,226.89,10.700000000000017,7.3300000000000125,7196675,15997509,3925685,12071824,12071824
2016-04-03,254.108,266.45,240.5,25.94999999999999,11.379999999999995,261.316,269.34,252.12,17.21999999999997,8.699999999999989,247.924,254.51,240.0,14.509999999999991,4.380000000000024,255.03,265.42,246.99,18.430000000000007,3.079999999999984,10269922,13475327,7363935,6111392,-6111392
2016-04-10,250.664,253.0,248.51,4.490000000000009,0.3100000000000023,255.546,258.99,251.8,7.189999999999998,-4.390000000000015,247.286,251.05,243.63,7.420000000000016,3.819999999999993,251.728,254.53,247.82,6.710000000000008,4.590000000000003,5547009,9161693,3752366,5409327,-5409327
2016-04-17,249.898,253.12,246.26,6.860000000000014,-3.3400000000000034,254.248,258.31,250.9,7.409999999999997,-4.310000000000002,245.406,251.66,241.25,10.409999999999997,-5.949999999999989,250.652,253.88,247.37,6.509999999999991,-0.12999999999999545,4478465,6357526,2783059,3574467,-485035
2016-04-24,251.16,253.01,248.14,4.8700000000000045,-4.8700000000000045,253.994,257.38,248.43,8.949999999999989,-8.949999999999989,246.96,250.76,237.81,12.949999999999989,-12.949999999999989,249.1,253.74,240.76,12.980000000000018,-11.060000000000002,3606554,5413787,2518990,2894797,1743439
2016-05-01,229.696,241.5,210.87,30.629999999999995,-30.629999999999995,232.314,243.19,216.37,26.819999999999993,-26.819999999999993,220.948,234.82,208.11,26.70999999999998,-26.70999999999998,224.62800000000001,241.8,211.53,30.27000000000001,-26.870000000000005,6757336,11254827,3843935,7410892,1841302
2016-05-08,210.016,215.72,207.55,8.169999999999987,-7.939999999999998,212.79399999999998,216.15,209.47,6.680000000000007,-4.950000000000017,205.642,206.8,203.66,3.140000000000015,-0.10000000000002274,208.292,208.96,207.28,1.6800000000000068,-1.3099999999999739,4096424,5161864,2822781,2339083,-1953602
2016-05-15,211.392,216.99,208.15,8.840000000000003,8.840000000000003,215.124,220.55,209.82,10.730000000000018,7.400000000000006,208.668,216.35,204.02,12.329999999999984,8.430000000000007,211.922,220.28,204.66,15.620000000000005,11.990000000000009,5456781,9007076,2843597,6163479,6057680
2016-05-22,219.974,224.99,216.6,8.390000000000015,5.1200000000000045,222.778,225.93,218.74,7.189999999999998,3.3300000000000125,217.47,220.75,215.18,5.569999999999993,4.889999999999986,220.374,225.12,216.22,8.900000000000006,6.819999999999993,3794326,5102479,3013843,2088636,-1452207
2016-05-29,221.0275,223.04,219.59,3.4499999999999886,-3.039999999999992,222.25,224.75,219.91,4.840000000000003,-2.8100000000000023,218.3775,221.5,216.89,4.610000000000014,-3.490000000000009,220.185,223.23,218.96,4.269999999999982,-4.239999999999981,2508374,2982695,2032832,949863,-560032
2016-06-05,227.282,234.98,218.0,16.97999999999999,9.389999999999986,231.89600000000002,240.84,220.9,19.939999999999998,7.069999999999993,223.01,232.6,215.45,17.150000000000006,2.969999999999999,227.338,235.52,218.79,16.730000000000018,-1.8900000000000148,4990750,6213573,2249508,3964065,3777095
2016-06-12,218.112,219.5,216.95,2.5500000000000114,-1.6899999999999977,221.58,225.77,218.04,7.730000000000018,-5.780000000000001,214.664,217.66,212.53,5.1299999999999955,-3.1599999999999966,216.786,217.93,214.96,2.969999999999999,-2.4000000000000057,3246918,4193022,2440259,1752763,-1080402
2016-06-19,205.078,220.68,190.05,30.629999999999995,-29.44999999999999,208.988,223.75,195.12,28.629999999999995,-28.629999999999995,202.93,218.81,189.73,29.080000000000013,-28.5,205.104,219.7,193.15,26.549999999999983,-26.549999999999983,9796830,23742414,3555471,20186943,3471045
2016-06-26,203.398,212.97,190.86,22.109999999999985,15.279999999999973,209.276,218.24,198.81,19.430000000000007,19.430000000000007,201.06,209.02,187.87,21.150000000000006,18.129999999999995,207.862,216.5,198.55,17.94999999999999,17.94999999999999,5934143,7220323,4843111,2377212,-1820372
2016-07-03,212.6575,217.8,209.73,8.070000000000022,8.070000000000022,216.925,219.81,214.54,5.27000000000001,5.27000000000001,211.1275,214.5,208.0,6.5,6.5,215.285,216.78,213.98,2.8000000000000114,2.8000000000000114,4445501,5175345,3612022,1563323,-1100560
2016-07-10,223.04,225.5,219.96,5.539999999999992,2.5600000000000023,225.512,227.5,222.75,4.75,-4.030000000000001,220.742,223.22,219.51,3.710000000000008,0.12999999999999545,222.778,224.78,220.4,4.3799999999999955,-4.3799999999999955,3696626,5429823,2234247,3195576,-3195576
2016-07-17,223.82,226.47,219.64,6.8300000000000125,2.3500000000000227,227.668,229.8,224.5,5.300000000000011,-2.5900000000000034,221.206,225.0,218.3,6.699999999999989,0.5799999999999841,224.528,228.36,220.5,7.860000000000014,-3.9799999999999898,3220792,4428651,2568498,1860153,-832363
2016-07-24,227.59,230.7,222.27,8.429999999999978,8.429999999999978,232.158,235.28,230.0,5.280000000000001,3.890000000000015,226.086,230.24,221.37,8.870000000000005,8.870000000000005,230.682,234.79,228.49,6.299999999999983,4.780000000000001,3259920,4490683,2419059,2071624,-1419870
2016-07-31,229.586,235.5,225.69,9.810000000000002,-5.5,231.812,236.63,229.7,6.930000000000007,-4.6299999999999955,224.888,229.38,221.4,7.97999999999999,-1.9799999999999898,228.728,230.61,225.79,4.820000000000022,0.020000000000010232,3838137,4146997,3205215,941782,-811069
2016-08-07,226.928,228.24,225.41,2.8300000000000125,-2.5900000000000034,229.046,231.54,226.65,4.889999999999986,-2.9499999999999886,224.962,226.65,223.41,3.240000000000009,-2.0500000000000114,226.282,229.08,224.91,4.170000000000016,-0.549999999999983,2100838,2338301,1813540,524761,-450044
2016-08-14,224.64000000000001,226.02,223.54,2.480000000000018,-2.480000000000018,226.47,229.5,224.83,4.6699999999999875,-4.3300000000000125,223.192,224.93,222.29,2.640000000000015,-2.4000000000000057,224.19,225.59,223.24,2.3499999999999943,-0.5900000000000034,1892519,2267147,1659530,607617,-374798
2016-08-21,224.158,227.05,222.14,4.910000000000025,-2.030000000000001,225.48000000000002,228.49,222.85,5.640000000000015,-2.2600000000000193,221.458,222.8,218.82,3.980000000000018,-3.8600000000000136,222.268,224.84,219.99,4.849999999999994,-2.9399999999999977,2684423,4784418,1762519,3021899,173499
2016-08-28,211.606,220.15,202.33,17.819999999999993,-17.819999999999993,212.682,220.4,203.2,17.200000000000017,-17.200000000000017,206.174,215.0,196.2,18.80000000000001,-18.80000000000001,207.42,215.2,197.78,17.419999999999987,-17.419999999999987,4726459,7943138,3168862,4774276,2711079
2016-09-04,200.79000000000002,205.5,199.02,6.47999999999999,0.06999999999999318,202.39,206.5,199.89,6.610000000000014,-3.3300000000000125,197.4425,200.71,193.7,7.010000000000019,-5.300000000000011,199.0925,202.83,194.47,8.360000000000014,-8.360000000000014,3791608,4390572,3377946,1012626,-633580
2016-09-11,196.944,200.42,195.0,5.4199999999999875,5.4199999999999875,201.2,205.7,197.92,7.780000000000001,4.329999999999984,195.562,199.0,193.45,5.550000000000011,4.900000000000006,199.316,205.4,196.05,9.349999999999994,7.099999999999994,3151338,3715161,2259231,1455930,-607353
2016-09-18,206.522,207.0,205.99,1.009999999999991,-1.009999999999991,208.328,210.18,207.0,3.180000000000007,0.75,203.828,205.67,201.56,4.109999999999985,0.6699999999999875,206.016,207.45,204.64,2.8100000000000023,1.1099999999999852,2526324,2905229,2299498,605731,605731
2016-09-25,206.294,209.65,202.21,7.439999999999998,-4.289999999999992,208.308,211.0,204.98,6.02000000000001,-6.02000000000001,203.3,206.5,199.55,6.949999999999989,-6.949999999999989,205.16,208.99,200.7,8.29000000000002,-4.960000000000008,2633842,3373180,2088374,1284806,191915
2016-10-02,208.22,213.1,201.0,12.099999999999994,-11.300000000000011,209.534,215.67,201.32,14.349999999999994,-14.349999999999994,204.24,208.82,195.8,13.019999999999982,-12.449999999999989,206.236,213.7,196.61,17.089999999999975,-17.089999999999975,3923065,5999892,1877534,4122358,-2506874
2016-10-09,201.06199999999998,201.85,200.5,1.3499999999999943,-0.6899999999999977,202.51,204.14,200.9,3.2399999999999807,-2.7099999999999795,198.348,200.42,196.3,4.119999999999976,-3.359999999999985,199.862,201.51,196.51,5.0,-4.439999999999998,2876134,4269850,1970689,2299161,953553
2016-10-16,198.70000000000002,202.12,195.99,6.1299999999999955,1.549999999999983,201.81799999999998,206.66,198.39,8.27000000000001,3.180000000000007,195.556,198.06,192.0,6.060000000000002,5.409999999999997,199.162,203.56,193.96,9.599999999999994,6.1299999999999955,5048403,6991183,2943402,4047781,-1610678
2016-10-23,204.048,211.34,201.0,10.340000000000003,3.0,206.17,213.7,203.19,10.509999999999991,1.3700000000000045,200.606,201.65,199.83,1.8199999999999932,-0.4199999999999875,202.264,204.01,199.97,4.039999999999992,-2.789999999999992,5640660,13093744,2445014,10648730,1528579
2016-10-30,193.716,202.49,189.0,13.490000000000009,-13.490000000000009,195.724,202.49,191.47,11.02000000000001,-9.030000000000001,188.882,195.81,185.96,9.849999999999994,-9.849999999999994,190.904,197.73,187.42,10.310000000000002,-7.1699999999999875,4760951,7060036,2653023,4407013,453770
2016-11-06,189.91,193.79,184.24,9.549999999999983,-9.349999999999994,192.854,197.49,188.88,8.610000000000014,-5.409999999999997,185.736,191.26,180.42,10.840000000000003,-7.050000000000011,190.424,194.94,185.35,9.590000000000003,-4.650000000000006,5209920,8173065,3267580,4905485,118392
2016-11-13,185.514,190.65,182.65,8.0,2.6500000000000057,188.38,193.0,184.73,8.27000000000001,4.75,181.71200000000002,185.0,178.19,6.810000000000002,6.810000000000002,184.566,188.66,181.45,7.210000000000008,3.5700000000000216,4797214,6552205,3434437,3117768,-1341858
2016-11-20,188.7825,193.64,185.04,8.599999999999994,8.599999999999994,193.31,197.24,188.89,8.350000000000023,8.350000000000023,187.69,193.64,183.71,9.929999999999978,9.22999999999999,191.37,196.65,184.52,12.129999999999995,12.129999999999995,4305598,5603361,2366098,3237263,-1994945
2016-11-27,190.634,195.56,182.88,12.680000000000007,-12.599999999999994,192.27599999999998,199.35,184.88,14.469999999999999,-14.469999999999999,186.51,194.55,180.0,14.550000000000011,-14.550000000000011,187.688,196.12,181.47,14.650000000000006,-14.650000000000006,4336853,5126401,3547104,1579297,-486858
2016-12-04,187.42000000000002,192.05,182.51,9.54000000000002,8.360000000000014,191.042,193.84,186.58,7.259999999999991,4.950000000000017,186.108,190.81,182.51,8.300000000000011,8.300000000000011,190.054,193.15,185.85,7.300000000000011,5.3799999999999955,3768473,5461851,2722505,2739346,-1349734
2016-12-11,196.24200000000002,198.74,192.8,5.939999999999998,5.280000000000001,200.406,203.0,194.42,8.580000000000013,8.170000000000016,195.158,197.6,191.04,6.560000000000002,6.560000000000002,197.868,202.49,192.43,10.060000000000002,10.060000000000002,4086028,6823884,2438876,4385008,1358013
2016-12-18,206.042,208.45,202.49,5.9599999999999795,5.509999999999991,209.82399999999998,213.45,204.45,9.0,9.0,204.792,207.71,199.84,7.8700000000000045,7.8700000000000045,208.202,213.34,202.73,10.610000000000014,10.610000000000014,4233267,5207622,3111108,2096514,1182393
2016-12-25,217.8175,221.53,214.88,6.650000000000006,1.420000000000016,220.6875,223.8,217.5,6.300000000000011,-4.75,214.355,217.2,211.68,5.519999999999982,-2.7399999999999807,216.91,219.74,213.69,6.050000000000011,-5.840000000000003,4596444,5915732,3782456,2133276,-1273112
2017-01-01,220.74,226.93,214.75,12.180000000000007,12.069999999999993,226.53,230.31,220.33,9.97999999999999,9.97999999999999,218.1675,225.45,210.96,14.48999999999998,14.48999999999998,224.935,229.01,216.99,12.019999999999982,12.019999999999982,7144078,11213471,5527893,5685578,-395361
2017-01-08,229.82,232.0,228.97,3.030000000000001,1.0300000000000011,232.48999999999998,237.85,229.98,7.8700000000000045,5.930000000000007,227.348,229.59,225.58,4.009999999999991,1.5900000000000034,231.644,237.75,229.59,8.159999999999997,6.469999999999999,4234690,6092960,3650825,2442135,2113476
2017-01-15,241.515,247.25,236.65,10.599999999999994,8.76000000000002,243.5875,248.68,239.71,8.969999999999999,6.039999999999992,238.4275,243.01,234.37,8.639999999999986,8.639999999999986,240.60750000000002,244.73,235.58,9.149999999999977,9.149999999999977,5080766,7732303,3768967,3963336,-413247
2017-01-22,251.766,257.31,245.85,11.460000000000008,5.530000000000001,254.578,258.46,250.89,7.569999999999993,2.1100000000000136,249.244,251.8,245.5,6.300000000000011,3.0200000000000102,252.692,254.61,248.92,5.690000000000026,4.030000000000001,4538641,6262938,3152123,3110815,-3096602
2017-01-29,251.014,253.05,248.34,4.710000000000008,-0.6200000000000045,253.796,255.89,252.18,3.7099999999999795,-3.109999999999985,248.248,249.68,247.1,2.5800000000000125,2.5800000000000125,250.936,251.93,249.24,2.6899999999999977,0.700000000000017,3312501,4116104,2186723,1929381,-1614351
2017-02-05,260.516,269.79,251.0,18.79000000000002,18.79000000000002,264.662,271.18,257.82,13.360000000000014,13.129999999999995,259.102,266.15,250.63,15.519999999999982,15.480000000000018,263.152,269.23,257.48,11.75,11.460000000000036,4636053,7820222,3562517,4257705,57222
2017-02-12,274.634,280.0,265.8,14.199999999999989,-4.939999999999998,280.662,287.39,272.89,14.5,-7.900000000000034,271.642,278.61,264.15,14.460000000000036,-6.360000000000014,276.504,280.98,268.95,12.03000000000003,-8.370000000000005,6531431,7345224,4947856,2397368,-772456
2017-02-19,268.105,280.31,252.66,27.650000000000006,-22.789999999999992,271.94,283.45,258.25,25.19999999999999,-23.149999999999977,263.0925,274.01,250.2,23.810000000000002,-23.810000000000002,265.97249999999997,277.39,255.99,21.399999999999977,-20.389999999999986,9379649,14915249,5676747,9238502,2494879
2017-02-26,249.398,254.18,244.19,9.990000000000009,2.5700000000000216,251.87800000000001,254.85,248.36,6.489999999999981,3.539999999999992,246.458,249.11,242.01,7.100000000000023,6.990000000000009,249.658,251.57,246.23,5.340000000000003,5.340000000000003,5725902,11460810,2929234,8531576,-8531576
2017-03-05,248.134,251.92,246.21,5.7099999999999795,-1.6999999999999886,250.164,253.89,246.5,7.389999999999986,-5.199999999999989,245.43,248.32,243.0,5.319999999999993,-4.509999999999991,247.052,251.21,243.69,7.52000000000001,-7.52000000000001,3497836,3879293,3066272,813021,-289228
2017-03-12,254.86599999999999,264.0,244.82,19.180000000000007,19.180000000000007,259.40999999999997,265.75,246.85,18.900000000000006,18.47999999999999,252.666,261.2,242.78,18.419999999999987,18.419999999999987,256.69,262.05,246.17,15.880000000000024,15.330000000000013,5916305,7598446,3022625,4575821,3474871
2017-03-19,257.216,262.83,251.56,11.269999999999982,-4.900000000000034,261.196,264.8,255.07,9.730000000000018,-0.660000000000025,253.576,258.82,250.24,8.579999999999984,-3.8100000000000023,257.11,263.16,250.68,12.480000000000018,1.240000000000009,4709928,6908554,3320245,3588309,2032959
2017-03-26,274.546,278.73,260.6,18.129999999999995,18.129999999999995,278.50600000000003,282.0,270.57,11.430000000000007,9.110000000000014,272.764,277.21,259.75,17.45999999999998,16.569999999999993,276.254,278.3,270.22,8.079999999999984,8.079999999999984,5067524,7987604,3294640,4692964,-2936155
2017-04-02,296.042,302.04,286.9,15.140000000000043,10.600000000000023,302.664,304.88,299.0,5.8799999999999955,3.6899999999999977,292.912,297.15,284.58,12.569999999999993,12.569999999999993,299.692,303.7,295.0,8.699999999999989,4.020000000000039,8400862,13888618,4579613,9309005,-9309005
2017-04-09,306.3925,313.38,296.7,16.680000000000007,-12.449999999999989,310.76,313.73,307.39,6.340000000000032,-6.340000000000032,301.4575,308.71,295.3,13.409999999999968,-13.409999999999968,305.485,312.39,296.84,15.550000000000011,-8.389999999999986,7181087,9284634,5724577,3560057,1620176
2017-04-16,302.674,306.51,299.7,6.810000000000002,-0.6999999999999886,305.402,309.15,300.84,8.310000000000002,2.3999999999999773,299.868,302.11,297.9,4.210000000000036,1.740000000000009,303.064,305.6,300.25,5.350000000000023,4.160000000000025,4346313,6149352,3035698,3113654,371020
2017-04-23,310.222,312.37,308.0,4.3700000000000045,0.6099999999999568,313.384,314.8,310.55,4.25,4.25,307.276,309.0,305.86,3.1399999999999864,1.9800000000000182,310.938,314.07,308.03,6.0400000000000205,6.0400000000000205,4898060,6737708,3468569,3269139,-578027
2017-04-30,312.398,324.0,298.0,26.0,-16.879999999999995,318.552,327.66,307.77,19.890000000000043,-18.69999999999999,305.876,316.56,290.76,25.80000000000001,-18.00999999999999,311.31,322.83,295.46,27.370000000000005,-14.479999999999961,8735012,14152008,5382777,8769231,-652218
2017-05-07,318.144,325.48,309.38,16.100000000000023,14.580000000000041,322.856,327.0,313.79,13.20999999999998,13.20999999999998,314.834,321.53,305.82,15.70999999999998,15.70999999999998,320.31600000000003,325.22,307.19,18.03000000000003,17.620000000000005,6260009,9676537,4121612,5554925,-2884859
2017-05-14,314.572,318.38,307.0,11.379999999999995,-2.8799999999999955,317.066,320.2,313.94,6.259999999999991,-3.6999999999999886,309.736,315.14,305.31,9.829999999999984,-2.329999999999984,312.578,317.01,306.11,10.899999999999977,-5.050000000000011,5765560,7622004,4152484,3469520,-2934432
2017-05-21,311.614,317.28,306.51,10.769999999999982,4.479999999999961,315.712,325.49,310.73,14.759999999999991,11.120000000000005,307.96,316.31,303.48,12.829999999999984,9.509999999999991,313.28000000000003,325.14,303.86,21.279999999999973,14.789999999999964,5301077,7802199,4318354,3483845,3473021
2017-05-28,336.865,344.0,326.0,18.0,13.769999999999982,341.73249999999996,344.88,336.28,8.600000000000023,6.600000000000023,333.535,337.29,325.76,11.53000000000003,10.170000000000016,339.0825,341.01,335.1,5.909999999999968,4.75,7736148,9963444,5590239,4373205,-2192677
2017-06-04,355.542,374.42,338.5,35.920000000000016,35.920000000000016,363.44,376.87,348.44,28.430000000000007,28.430000000000007,348.868,360.22,334.21,26.010000000000048,20.590000000000032,357.428,370.0,347.32,22.680000000000007,10.0,10718411,17261436,6784368,10477068,10477068
2017-06-11,371.434,381.08,357.99,23.089999999999975,19.99000000000001,375.644,384.25,364.5,19.75,13.509999999999991,366.026,376.31,350.62,25.689999999999998,19.480000000000018,372.472,380.66,359.01,21.650000000000034,12.389999999999986,10460290,12818429,6730973,6087456,-3786687
2017-06-18,377.29200000000003,382.45,374.35,8.099999999999966,7.449999999999989,380.912,386.99,376.7,10.29000000000002,10.29000000000002,371.694,379.35,367.8,11.550000000000011,11.550000000000011,376.9,383.45,369.8,13.649999999999977,13.649999999999977,6577355,7529778,4923210,2606568,-103574
2017-06-25,372.818,386.69,363.71,22.980000000000018,-22.980000000000018,374.572,386.95,366.77,20.180000000000007,-20.180000000000007,362.272,373.1,354.1,19.0,-13.480000000000018,366.692,377.49,360.75,16.74000000000001,-15.879999999999995,6794504,8221038,5848521,2372517,-755578
2017-07-02,337.05,370.24,313.5,56.74000000000001,-56.74000000000001,339.095,371.35,317.0,54.35000000000002,-54.35000000000002,322.8775,351.5,306.3,45.19999999999999,-44.120000000000005,325.44,352.62,308.83,43.79000000000002,-39.39999999999998,14213378,19324496,6305401,13019095,7871514
2017-07-09,322.52,330.4,312.9,17.5,10.29000000000002,327.668,333.1,317.94,15.160000000000025,10.480000000000018,316.624,324.5,303.13,21.370000000000005,18.090000000000032,324.796,329.52,316.05,13.46999999999997,11.729999999999961,9989219,13820889,5625211,8195678,-8195678
2017-07-16,325.526,329.46,317.5,11.95999999999998,3.919999999999959,329.872,331.65,327.1,4.5499999999999545,4.159999999999968,320.466,325.8,313.45,12.350000000000023,12.350000000000023,326.278,329.92,319.57,10.350000000000023,8.829999999999984,6535088,9876912,4901606,4975306,-4975306
2017-07-23,339.698,346.0,330.24,15.759999999999991,6.649999999999977,344.32,347.5,339.6,7.899999999999977,-3.7999999999999545,332.216,338.12,326.29,11.829999999999984,2.5,339.1,343.85,334.46,9.390000000000043,-7.449999999999989,6725977,8637082,4820790,3816292,-3756668
2017-07-30,333.954,347.0,318.94,28.060000000000002,11.5,340.066,357.27,324.45,32.81999999999999,15.779999999999973,326.968,343.3,311.22,32.079999999999984,22.25999999999999,334.586,356.91,319.57,37.34000000000003,33.44,10546728,13535033,8303102,5231931,733773
2017-08-06,358.89,361.6,356.97,4.6299999999999955,-0.37999999999999545,365.194,370.0,359.48,10.519999999999982,1.7799999999999727,355.476,358.95,352.75,6.199999999999989,0.8700000000000045,359.438,365.22,355.17,10.050000000000011,2.6999999999999886,6425010,7449837,4365783,3084054,-1958697
2017-08-13,361.39,365.2,352.91,12.289999999999964,-11.71999999999997,363.39,367.66,354.0,13.660000000000025,-13.660000000000025,356.376,362.6,345.8,16.80000000000001,-16.80000000000001,357.684,363.8,347.46,16.340000000000032,-16.340000000000032,4290778,5408183,3085088,2323095,888997
2017-08-20,346.54,354.24,338.99,15.25,8.420000000000016,350.78000000000003,356.66,342.24,14.420000000000016,9.870000000000005,340.91200000000003,349.74,331.85,17.889999999999986,15.449999999999989,346.592,352.93,337.86,15.069999999999993,10.189999999999998,4768107,6495424,3483956,3011468,-3011468
2017-08-27,349.22,356.12,339.48,16.639999999999986,8.840000000000032,353.18,358.44,347.35,11.089999999999975,10.239999999999952,346.396,353.69,338.75,14.939999999999998,13.96999999999997,351.5,355.9,345.66,10.239999999999952,9.739999999999952,3674583,4073675,3049546,1024129,-714410
2017-09-03,349.5675,353.8,345.98,7.819999999999993,-4.810000000000002,352.1825,355.49,349.78,5.710000000000036,-5.710000000000036,343.3,345.89,341.56,4.329999999999984,-3.589999999999975,347.03249999999997,350.61,343.4,7.210000000000036,-6.189999999999998,3860613,4239213,3263508,975705,-584874
2017-09-10,363.7,374.51,351.35,23.159999999999968,23.159999999999968,371.7,380.0,363.71,16.29000000000002,16.29000000000002,361.06399999999996,372.7,350.0,22.69999999999999,22.69999999999999,370.024,379.81,362.75,17.060000000000002,16.120000000000005,6089642,7667055,4185231,3481824,-2246559
2017-09-17,374.928,380.25,366.49,13.759999999999991,-13.759999999999991,379.396,389.61,369.9,19.710000000000036,-19.710000000000036,367.542,377.68,350.88,26.80000000000001,-26.80000000000001,370.31600000000003,385.0,351.09,33.910000000000025,-33.910000000000025,6267305,8159418,4618190,3541228,971438
2017-09-24,347.144,353.15,339.88,13.269999999999982,-11.289999999999964,349.526,357.47,342.75,14.720000000000027,-12.79000000000002,339.656,342.88,335.4,7.480000000000018,-4.279999999999973,342.382,345.25,339.6,5.649999999999977,-3.8899999999999864,6249849,7605946,5107082,2498864,-2498864
2017-10-01,347.754,356.0,335.9,20.100000000000023,10.580000000000041,353.682,360.1,343.7,16.400000000000034,16.400000000000034,343.998,352.25,331.28,20.970000000000027,16.74000000000001,351.378,356.88,341.53,15.350000000000023,15.350000000000023,6414612,10153596,4171675,5981921,-989300
2017-10-08,352.054,356.98,346.8,10.180000000000007,7.330000000000041,356.65,359.78,351.75,8.029999999999973,6.740000000000009,349.134,353.68,342.67,11.009999999999991,11.009999999999991,352.876,355.68,342.94,12.740000000000009,12.629999999999995,5320112,7493654,3540533,3953121,-3953121
