Date,ProShares Ultra QQQ_etf_Open_average,ProShares Ultra QQQ_etf_Open_max,ProShares Ultra QQQ_etf_Open_min,ProShares Ultra QQQ_etf_Open_volatility,ProShares Ultra QQQ_etf_Open_change,ProShares Ultra QQQ_etf_High_average,ProShares Ultra QQQ_etf_High_max,ProShares Ultra QQQ_etf_High_min,ProShares Ultra QQQ_etf_High_volatility,ProShares Ultra QQQ_etf_High_change,ProShares Ultra QQQ_etf_Low_average,ProShares Ultra QQQ_etf_Low_max,ProShares Ultra QQQ_etf_Low_min,ProShares Ultra QQQ_etf_Low_volatility,ProShares Ultra QQQ_etf_Low_change,ProShares Ultra QQQ_etf_Close_average,ProShares Ultra QQQ_etf_Close_max,ProShares Ultra QQQ_etf_Close_min,ProShares Ultra QQQ_etf_Close_volatility,ProShares Ultra QQQ_etf_Close_change
2016-09-25,42.9,42.9,42.9,0.0,0.0,43.55,43.55,43.55,0.0,0.0,42.8,42.8,42.8,0.0,0.0,43.27,43.27,43.27,0.0,0.0
2016-10-02,43.38,43.38,43.38,0.0,0.0,43.48,43.48,43.48,0.0,0.0,42.69,42.69,42.69,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2016-10-09,42.4,42.4,42.4,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2016-10-16,42.58,42.58,42.58,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2016-10-23,42.31,42.31,42.31,0.0,0.0,42.78,42.78,42.78,0.0,0.0,41.8,41.8,41.8,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-10-30,39.66,39.66,39.66,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.44,39.44,39.44,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2016-11-06,40.65,40.65,40.65,0.0,0.0,41.22,41.22,41.22,0.0,0.0,40.38,40.38,40.38,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2016-11-13,42.48,42.48,42.48,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2016-11-20,42.97,42.97,42.97,0.0,0.0,43.19,43.19,43.19,0.0,0.0,42.88,42.88,42.88,0.0,0.0,43.16,43.16,43.16,0.0,0.0
2016-11-27,40.8,40.8,40.8,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.9,40.9,40.9,0.0,0.0
2016-12-04,43.27,43.27,43.27,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2016-12-11,44.43,44.43,44.43,0.0,0.0,44.58,44.58,44.58,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.94,43.94,43.94,0.0,0.0
2016-12-18,44.12,44.12,44.12,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2016-12-25,44.09,44.09,44.09,0.0,0.0,44.1,44.1,44.1,0.0,0.0,42.79,42.79,42.79,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-01-01,44.85,44.85,44.85,0.0,0.0,45.78,45.78,45.78,0.0,0.0,44.63,44.63,44.63,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2017-01-08,46.21,46.21,46.21,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2017-01-15,46.71,46.71,46.71,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.51,46.51,46.51,0.0,0.0
2017-01-22,48.42,48.42,48.42,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2017-01-29,48.16,48.16,48.16,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.05,48.05,48.05,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-02-05,49.47,49.47,49.47,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2017-02-12,50.92,50.92,50.92,0.0,0.0,51.51,51.51,51.51,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2017-02-19,51.2,51.2,51.2,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2017-02-26,52.13,52.13,52.13,0.0,0.0,52.45,52.45,52.45,0.0,0.0,51.88,51.88,51.88,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2017-03-05,52.72,52.72,52.72,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.7,52.7,52.7,0.0,0.0
2017-03-12,53.27,53.27,53.27,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2017-03-19,52.34,52.34,52.34,0.0,0.0,52.77,52.77,52.77,0.0,0.0,51.85,51.85,51.85,0.0,0.0,52.2,52.2,52.2,0.0,0.0
2017-03-26,53.55,53.55,53.55,0.0,0.0,53.91,53.91,53.91,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.63,53.63,53.63,0.0,0.0
2017-04-02,53.28,53.28,53.28,0.0,0.0,53.6,53.6,53.6,0.0,0.0,52.9,52.9,52.9,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2017-04-09,52.28,52.28,52.28,0.0,0.0,52.88,52.88,52.88,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2017-04-16,53.81,53.81,53.81,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.44,53.44,53.44,0.0,0.0,53.7,53.7,53.7,0.0,0.0
2017-04-23,56.73,56.73,56.73,0.0,0.0,56.77,56.77,56.77,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.48,56.48,56.48,0.0,0.0
2017-04-30,57.63,57.63,57.63,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.2,57.2,57.2,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2017-05-07,58.41,58.41,58.41,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.63,58.63,58.63,0.0,0.0
2017-05-14,57.82,57.82,57.82,0.0,0.0,58.4,58.4,58.4,0.0,0.0,57.8,57.8,57.8,0.0,0.0,57.92,57.92,57.92,0.0,0.0
2017-05-21,60.56,60.56,60.56,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2017-05-28,61.73,61.73,61.73,0.0,0.0,62.69,62.69,62.69,0.0,0.0,61.51,61.51,61.51,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2017-06-04,62.88,62.88,62.88,0.0,0.0,63.03,63.03,63.03,0.0,0.0,57.95,57.95,57.95,0.0,0.0,59.62,59.62,59.62,0.0,0.0
2017-06-11,58.81,58.81,58.81,0.0,0.0,58.83,58.83,58.83,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2017-06-18,60.33,60.33,60.33,0.0,0.0,61.07,61.07,61.07,0.0,0.0,59.99,59.99,59.99,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2017-06-25,58.07,58.07,58.07,0.0,0.0,58.34,58.34,58.34,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2017-07-02,56.98,56.98,56.98,0.0,0.0,58.12,58.12,58.12,0.0,0.0,56.98,56.98,56.98,0.0,0.0,57.78,57.78,57.78,0.0,0.0
2017-07-09,61.08,61.08,61.08,0.0,0.0,61.66,61.66,61.66,0.0,0.0,60.72,60.72,60.72,0.0,0.0,61.49,61.49,61.49,0.0,0.0
2017-07-16,62.76,62.76,62.76,0.0,0.0,63.2,63.2,63.2,0.0,0.0,62.55,62.55,62.55,0.0,0.0,63.19,63.19,63.19,0.0,0.0
2017-07-23,62.29,62.29,62.29,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.09,62.09,62.09,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2017-07-30,62.76,62.76,62.76,0.0,0.0,63.02,63.02,63.02,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.74,62.74,62.74,0.0,0.0
2017-08-06,60.59,60.59,60.59,0.0,0.0,61.6,61.6,61.6,0.0,0.0,60.31,60.31,60.31,0.0,0.0,61.31,61.31,61.31,0.0,0.0
2017-08-13,60.68,60.68,60.68,0.0,0.0,61.35,61.35,61.35,0.0,0.0,60.04,60.04,60.04,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2017-08-20,61.84,61.84,61.84,0.0,0.0,62.15,62.15,62.15,0.0,0.0,60.97,60.97,60.97,0.0,0.0,61.14,61.14,61.14,0.0,0.0
2017-08-27,64.94,64.94,64.94,0.0,0.0,65.11,65.11,65.11,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2017-09-03,63.92,63.92,63.92,0.0,0.0,63.97,63.97,63.97,0.0,0.0,62.85,62.85,62.85,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2017-09-10,64.14,64.14,64.14,0.0,0.0,65.04,65.04,65.04,0.0,0.0,63.91,63.91,63.91,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2017-09-17,63.0,63.0,63.0,0.0,0.0,63.45,63.45,63.45,0.0,0.0,62.88,62.88,62.88,0.0,0.0,63.3,63.3,63.3,0.0,0.0
2017-09-24,63.56,63.56,63.56,0.0,0.0,64.32,64.32,64.32,0.0,0.0,63.25,63.25,63.25,0.0,0.0,64.22,64.22,64.22,0.0,0.0
2017-10-01,65.54,65.54,65.54,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.54,65.54,65.54,0.0,0.0,66.14,66.14,66.14,0.0,0.0
2017-10-08,66.78,66.78,66.78,0.0,0.0,66.9,66.9,66.9,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2017-10-15,67.26,67.26,67.26,0.0,0.0,67.34,67.34,67.34,0.0,0.0,66.88,66.88,66.88,0.0,0.0,67.04,67.04,67.04,0.0,0.0
2017-10-22,67.59,67.59,67.59,0.0,0.0,69.5,69.5,69.5,0.0,0.0,67.44,67.44,67.44,0.0,0.0,69.2,69.2,69.2,0.0,0.0
2017-10-29,70.29,70.29,70.29,0.0,0.0,71.11,71.11,71.11,0.0,0.0,69.78,69.78,69.78,0.0,0.0,71.05,71.05,71.05,0.0,0.0
2017-11-05,71.12,71.12,71.12,0.0,0.0,71.55,71.55,71.55,0.0,0.0,70.87,70.87,70.87,0.0,0.0,71.44,71.44,71.44,0.0,0.0
2017-11-12,72.22,72.22,72.22,0.0,0.0,72.31,72.31,72.31,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.64,71.64,71.64,0.0,0.0
2017-11-19,73.36,73.36,73.36,0.0,0.0,73.79,73.79,73.79,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.78,73.78,73.78,0.0,0.0
2017-11-26,71.74,71.74,71.74,0.0,0.0,72.74,72.74,72.74,0.0,0.0,69.91,69.91,69.91,0.0,0.0,72.06,72.06,72.06,0.0,0.0
2017-12-03,72.59,72.59,72.59,0.0,0.0,72.94,72.94,72.94,0.0,0.0,71.96,71.96,71.96,0.0,0.0,72.19,72.19,72.19,0.0,0.0
2017-12-10,73.82,73.82,73.82,0.0,0.0,75.07,75.07,75.07,0.0,0.0,73.58,73.58,73.58,0.0,0.0,74.85,74.85,74.85,0.0,0.0
2017-12-17,74.84,74.84,74.84,0.0,0.0,74.96,74.96,74.96,0.0,0.0,74.52,74.52,74.52,0.0,0.0,74.92,74.92,74.92,0.0,0.0
2017-12-24,74.39,74.39,74.39,0.0,0.0,74.4,74.4,74.4,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.33,73.33,73.33,0.0,0.0
2017-12-31,78.34,78.34,78.34,0.0,0.0,79.29,79.29,79.29,0.0,0.0,78.09,78.09,78.09,0.0,0.0,79.17,79.17,79.17,0.0,0.0
