Date,VTR_stock_Open_average,VTR_stock_Open_max,VTR_stock_Open_min,VTR_stock_Open_volatility,VTR_stock_Open_change,VTR_stock_High_average,VTR_stock_High_max,VTR_stock_High_min,VTR_stock_High_volatility,VTR_stock_High_change,VTR_stock_Low_average,VTR_stock_Low_max,VTR_stock_Low_min,VTR_stock_Low_volatility,VTR_stock_Low_change,VTR_stock_Close_average,VTR_stock_Close_max,VTR_stock_Close_min,VTR_stock_Close_volatility,VTR_stock_Close_change,VTR_stock_Volume_average,VTR_stock_Volume_max,VTR_stock_Volume_min,VTR_stock_Volume_volatility,VTR_stock_Volume_change
2016-01-03,56.696,57.67,56.0,1.6700000000000017,0.38000000000000256,57.306,58.03,56.8,1.230000000000004,0.04000000000000625,56.184,56.73,55.51,1.2199999999999989,0.5,56.832,57.74,56.21,1.5300000000000011,-0.480000000000004,2694711,3097679,2014307,1083372,276823
2016-01-10,55.507999999999996,56.79,53.83,2.960000000000001,-2.6499999999999986,56.058,56.97,54.79,2.1799999999999997,-2.1799999999999997,54.792,56.42,53.6,2.8200000000000003,-2.8200000000000003,55.268,56.58,54.54,2.039999999999999,-1.8900000000000006,2742896,3296076,2178474,1117602,-768655
2016-01-17,54.582499999999996,55.21,53.23,1.980000000000004,-0.3299999999999983,55.585,56.35,54.62,1.730000000000004,0.37000000000000455,53.3825,54.99,51.51,3.480000000000004,-0.5600000000000023,54.5125,55.63,52.92,2.710000000000001,-0.13000000000000256,3548786,5098100,2556721,2541379,1251991
2016-01-24,54.946,55.66,54.09,1.5699999999999932,-1.0499999999999972,55.732,56.12,54.73,1.3900000000000006,0.09999999999999432,54.212,55.03,53.55,1.480000000000004,-0.75,54.763999999999996,55.94,53.79,2.1499999999999986,0.3400000000000034,2921070,4209351,2386315,1823036,1465072
2016-01-31,55.488,56.36,54.86,1.5,1.5,56.228,56.69,55.48,1.2100000000000009,0.7399999999999949,54.86,55.68,54.33,1.3500000000000014,1.259999999999998,55.786,56.37,54.76,1.6099999999999994,0.8400000000000034,2445860,2921683,1645546,1276137,549798
2016-02-07,51.514,56.32,48.75,7.57,-7.57,52.046,56.59,49.57,7.020000000000003,-6.680000000000007,49.392,52.75,46.87,5.880000000000003,-5.880000000000003,50.188,53.71,48.43,5.280000000000001,-5.280000000000001,5272499,6501644,4127622,2374022,262841
2016-02-14,50.1325,51.43,48.76,2.6700000000000017,2.6700000000000017,51.36,52.68,49.86,2.8200000000000003,2.8200000000000003,49.72,50.92,47.94,2.980000000000004,2.980000000000004,50.9975,52.19,49.72,2.469999999999999,2.469999999999999,2788726,3817981,2126321,1691660,-1052076
2016-02-21,53.632,55.08,52.72,2.3599999999999994,2.3599999999999994,54.488,55.99,53.26,2.730000000000004,2.730000000000004,53.412,54.99,52.5,2.490000000000002,2.490000000000002,54.144,55.39,52.99,2.3999999999999986,2.3999999999999986,1931149,2183493,1590938,592555,524010
2016-02-28,56.87,58.18,55.47,2.710000000000001,1.3999999999999986,57.577999999999996,58.47,56.58,1.8900000000000006,0.490000000000002,56.162,57.26,55.39,1.8699999999999974,0.519999999999996,57.022,58.41,55.67,2.739999999999995,1.0799999999999983,3207212,5490391,2101189,3389202,638168
2016-03-06,57.21,57.89,56.65,1.240000000000002,1.240000000000002,58.148,59.82,57.49,2.3299999999999983,2.3299999999999983,56.594,57.81,56.17,1.6400000000000006,1.5500000000000043,57.504,59.78,56.45,3.3299999999999983,2.5500000000000043,6090216,11606348,2153519,9452829,9425143
2016-03-13,60.764,62.18,59.68,2.5,2.5,61.418,62.19,60.63,1.5599999999999952,1.5599999999999952,60.238,61.45,59.57,1.8800000000000026,1.8800000000000026,61.242,62.01,60.53,1.4799999999999969,1.3200000000000003,2941523,4173454,2188318,1985136,866529
2016-03-20,61.1225,61.6,60.27,1.3299999999999983,-1.3299999999999983,61.6425,62.24,61.07,1.1700000000000017,-1.1700000000000017,60.6425,61.33,59.58,1.75,-1.75,61.2875,61.55,60.96,0.5899999999999963,-0.490000000000002,2609957,3280913,2204921,1075992,-1069313
2016-03-27,62.42,63.41,61.46,1.9499999999999957,1.269999999999996,63.126,63.63,61.98,1.6500000000000057,1.3900000000000006,62.012,62.78,61.02,1.759999999999998,1.3699999999999974,62.839999999999996,63.23,61.83,1.3999999999999986,1.3999999999999986,2412599,3148584,2050991,1097593,159317
2016-04-03,62.980000000000004,63.45,62.0,1.4500000000000028,-0.769999999999996,63.318,63.84,62.61,1.230000000000004,-0.8900000000000006,62.455999999999996,63.18,61.65,1.5300000000000011,-0.8100000000000023,62.804,63.58,62.08,1.5,-1.1400000000000006,2183498,3516135,1456615,2059520,167294
