Date,LAMR_stock_Open_average,LAMR_stock_Open_max,LAMR_stock_Open_min,LAMR_stock_Open_volatility,LAMR_stock_Open_change,LAMR_stock_High_average,LAMR_stock_High_max,LAMR_stock_High_min,LAMR_stock_High_volatility,LAMR_stock_High_change,LAMR_stock_Low_average,LAMR_stock_Low_max,LAMR_stock_Low_min,LAMR_stock_Low_volatility,LAMR_stock_Low_change,LAMR_stock_Close_average,LAMR_stock_Close_max,LAMR_stock_Close_min,LAMR_stock_Close_volatility,LAMR_stock_Close_change,LAMR_stock_Volume_average,LAMR_stock_Volume_max,LAMR_stock_Volume_min,LAMR_stock_Volume_volatility,LAMR_stock_Volume_change
2016-01-03,59.974000000000004,60.74,59.56,1.1799999999999997,1.1799999999999997,60.77,61.42,59.79,1.6300000000000026,1.5799999999999983,59.528,60.27,59.07,1.2000000000000028,1.2000000000000028,60.296,60.68,59.79,0.8900000000000006,0.6199999999999974,1015720,1259882,868900,390982,-29422
2016-01-10,58.662,60.51,57.27,3.239999999999995,-3.239999999999995,59.128,60.89,57.64,3.25,-3.25,56.904,57.95,55.2,2.75,-2.5799999999999983,57.714,58.88,55.67,3.210000000000001,-2.3999999999999986,780211,1010025,576807,433218,-21510
2016-01-17,55.0225,55.72,54.51,1.2100000000000009,-1.019999999999996,55.8225,56.37,55.25,1.1199999999999974,0.07000000000000028,54.1,55.02,53.11,1.9100000000000037,-0.490000000000002,55.1375,56.22,54.11,2.1099999999999994,0.46999999999999886,1049074,1274820,889391,385429,-308129
2016-01-24,55.391999999999996,55.84,54.87,0.970000000000006,-0.6100000000000065,56.028,56.23,55.63,0.5999999999999943,-0.01999999999999602,54.769999999999996,54.91,54.69,0.21999999999999886,0.10999999999999943,55.368,56.11,54.87,1.240000000000002,1.240000000000002,726642,858124,476713,381411,-123936
2016-01-31,55.706,56.04,55.42,0.6199999999999974,-0.2700000000000031,56.414,56.69,55.98,0.7100000000000009,-0.12999999999999545,54.826,55.54,53.48,2.0600000000000023,-2.0600000000000023,55.386,56.21,53.93,2.280000000000001,-2.280000000000001,805096,1291056,473422,817634,640689
2016-02-07,51.141999999999996,53.63,49.8,3.8300000000000054,-2.3700000000000045,51.878,53.82,51.05,2.770000000000003,-1.9500000000000028,50.053999999999995,50.89,49.73,1.1600000000000037,1.1600000000000037,50.934000000000005,51.75,50.13,1.6199999999999974,0.4099999999999966,794069,1186963,512352,674611,-553390
2016-02-14,53.69,54.61,52.22,2.3900000000000006,2.3900000000000006,54.81,55.49,53.18,2.3100000000000023,2.270000000000003,53.6225,54.56,52.14,2.4200000000000017,2.4200000000000017,54.4325,55.23,53.17,2.059999999999995,2.059999999999995,958701,1457468,528213,929255,-29477
2016-02-21,55.35666666666667,56.5,53.77,2.729999999999997,0.6400000000000006,56.07666666666667,57.09,54.42,2.6700000000000017,-1.0100000000000051,54.62,56.08,52.51,3.5700000000000003,0.9499999999999957,55.56,57.03,54.18,2.8500000000000014,-0.9500000000000028,924174,1453636,430611,1023025,-674246
2016-02-28,57.68,59.51,55.91,3.6000000000000014,3.6000000000000014,58.778,59.96,57.71,2.25,2.25,57.506,59.11,55.91,3.200000000000003,3.200000000000003,58.352,59.51,57.13,2.3799999999999955,2.3799999999999955,742499,958876,585174,373702,-373702
2016-03-06,59.208,59.62,58.66,0.9600000000000009,0.4199999999999946,59.77,60.43,59.11,1.3200000000000003,0.36999999999999744,58.538000000000004,59.53,57.62,1.9100000000000037,0.46999999999999886,59.262,60.18,58.32,1.8599999999999994,0.28000000000000114,755447,1034541,566045,468496,301779
2016-03-13,59.136,59.89,58.39,1.5,1.1200000000000045,60.108,60.98,59.22,1.759999999999998,0.9299999999999997,58.47,59.08,57.34,1.7399999999999949,0.060000000000002274,59.53,60.01,59.01,1.0,0.6700000000000017,474127,593436,298134,295302,32133
2016-03-20,59.34,59.5,59.08,0.4200000000000017,-0.4100000000000037,59.875,59.98,59.79,0.18999999999999773,-0.00999999999999801,59.075,59.32,58.88,0.4399999999999977,-0.4399999999999977,59.6075,59.84,59.42,0.4200000000000017,0.4200000000000017,491313,782740,338268,444472,161313
2016-03-27,60.428,60.93,59.75,1.1799999999999997,0.8800000000000026,61.08,61.62,60.44,1.1799999999999997,1.0800000000000054,60.078,60.81,59.13,1.6799999999999997,1.0800000000000054,60.838,61.52,59.91,1.6100000000000065,1.6100000000000065,601007,670583,522927,147656,-57657
2016-04-03,61.466,61.72,61.31,0.4099999999999966,-0.21000000000000085,61.839999999999996,62.23,61.6,0.6299999999999955,-0.13000000000000256,60.97,61.33,60.44,0.8900000000000006,-0.29999999999999716,61.424,61.91,60.98,0.9299999999999997,-0.509999999999998,463494,641449,286435,355014,-89012
2016-04-10,61.612,62.07,60.93,1.1400000000000006,1.1400000000000006,62.042,62.29,61.59,0.6999999999999957,0.6199999999999974,61.286,61.58,60.64,0.9399999999999977,0.8599999999999994,61.768,61.98,61.21,0.769999999999996,0.75,572196,850875,388243,462632,-113449
2016-04-17,61.97,62.35,61.44,0.9100000000000037,-0.2600000000000051,62.222,62.54,61.91,0.6300000000000026,-0.10000000000000142,61.344,61.77,61.09,0.6799999999999997,-0.29999999999999716,61.967999999999996,62.24,61.53,0.7100000000000009,-0.10999999999999943,332368,393071,235312,157759,70578
2016-04-24,62.122,62.4,61.74,0.6599999999999966,0.37999999999999545,62.57,62.86,62.09,0.769999999999996,0.3399999999999963,61.236,62.08,60.02,2.059999999999995,-0.1599999999999966,62.188,62.62,62.04,0.5799999999999983,-0.030000000000001137,431641,587350,339613,247737,219813
2016-05-01,63.082,64.6,61.91,2.6899999999999977,2.4000000000000057,63.93,65.5,62.72,2.780000000000001,1.7800000000000011,62.629999999999995,64.0,61.57,2.4299999999999997,1.8500000000000014,63.306,64.31,62.1,2.210000000000001,1.5900000000000034,791984,1502913,358207,1144706,485553
2016-05-08,63.88,64.01,63.68,0.3300000000000054,-0.03999999999999915,64.18,64.41,63.99,0.4199999999999946,-0.36999999999999034,63.188,63.53,62.86,0.6700000000000017,-0.3100000000000023,63.684000000000005,63.95,63.27,0.6799999999999997,-0.22999999999999687,559198,690404,420097,270307,-243109
2016-05-15,62.874,63.36,61.98,1.3800000000000026,-0.6199999999999974,63.488,63.78,62.96,0.8200000000000003,-0.3500000000000014,62.13,62.8,61.66,1.1400000000000006,-0.7299999999999969,62.886,63.61,62.26,1.3500000000000014,-0.3299999999999983,522204,714512,320659,393853,287334
2016-05-22,63.736,64.2,63.4,0.8000000000000043,0.259999999999998,64.322,64.72,63.75,0.9699999999999989,0.9699999999999989,63.306,63.59,62.8,0.7900000000000063,0.37000000000000455,63.946,64.62,63.51,1.1100000000000065,1.1100000000000065,453717,673494,340784,332710,-21470
2016-05-29,64.7675,65.08,64.33,0.75,0.14000000000000057,65.1625,65.39,64.98,0.4099999999999966,0.14000000000000057,64.2075,64.49,63.9,0.5899999999999963,-0.0799999999999983,64.76,65.05,64.29,0.7599999999999909,-0.37999999999999545,385928,447454,269446,178008,-133110
2016-06-05,64.56400000000001,64.8,64.37,0.4299999999999926,-0.4299999999999926,64.996,65.28,64.81,0.46999999999999886,-0.11999999999999034,64.306,64.63,64.11,0.519999999999996,-0.23000000000000398,64.592,64.7,64.47,0.23000000000000398,-0.18999999999999773,303037,385560,229194,156366,-80101
2016-06-12,63.602,64.49,63.03,1.4599999999999937,-0.769999999999996,64.094,64.92,63.69,1.230000000000004,-0.8599999999999994,63.238,64.34,62.64,1.7000000000000028,-1.0900000000000034,63.61,64.38,62.94,1.4399999999999977,-1.019999999999996,432222,764372,303689,460683,422778
2016-06-19,63.264,63.75,62.0,1.75,-1.75,63.858000000000004,64.3,63.35,0.9499999999999957,-0.9499999999999957,62.906,63.53,61.61,1.9200000000000017,-1.9200000000000017,63.142,63.65,62.2,1.4499999999999957,-1.4499999999999957,673719,1038840,447870,590970,271845
2016-06-26,63.744,66.18,61.99,4.190000000000005,4.190000000000005,64.812,67.58,62.3,5.280000000000001,5.280000000000001,63.312,66.18,60.94,5.240000000000009,5.240000000000009,64.652,67.13,62.07,5.059999999999995,5.059999999999995,687629,907264,450524,456740,-23142
2016-07-03,66.6325,67.07,66.22,0.8499999999999943,0.06999999999999318,67.08,67.92,66.41,1.5100000000000051,0.8200000000000074,66.1025,66.87,65.62,1.25,0.8900000000000006,66.7825,67.65,66.32,1.3300000000000125,1.2199999999999989,484819,583098,349285,233813,-158708
2016-07-10,67.55,67.96,67.22,0.7399999999999949,-0.6899999999999977,67.85000000000001,68.29,67.36,0.9300000000000068,-0.6899999999999977,67.03999999999999,67.66,66.57,1.0900000000000034,-0.8799999999999955,67.31,67.74,67.04,0.6999999999999886,-0.6099999999999994,486700,591371,355734,235637,214228
2016-07-17,68.04,68.62,67.2,1.4200000000000017,0.9899999999999949,68.66,69.35,67.67,1.6799999999999926,1.6799999999999926,67.786,68.1,67.2,0.8999999999999915,0.6599999999999966,68.402,69.11,67.66,1.4500000000000028,1.4500000000000028,458770,675213,230221,444992,187030
2016-07-24,68.452,69.12,67.79,1.3299999999999983,-1.3299999999999983,68.698,69.3,68.19,1.1099999999999994,-1.1099999999999994,68.016,68.58,67.62,0.9599999999999937,-0.789999999999992,68.258,68.68,67.85,0.8300000000000125,-0.8200000000000074,454848,743463,307969,435494,41027
2016-07-31,66.958,68.12,65.81,2.3100000000000023,-2.25,67.214,68.65,65.94,2.710000000000008,-2.710000000000008,66.266,68.01,65.37,2.6400000000000006,-2.6400000000000006,66.398,68.08,65.56,2.519999999999996,-2.519999999999996,372728,437676,334104,103572,-15796
2016-08-07,63.96,67.36,61.47,5.890000000000001,-2.6399999999999935,64.688,67.36,63.08,4.280000000000001,-2.460000000000008,62.416,65.21,61.13,4.079999999999991,-2.739999999999995,63.118,66.04,61.47,4.570000000000007,-3.2900000000000063,917218,1882031,418033,1463998,-182202
