Date,AGENStock_Open_average,AGENStock_Open_max,AGENStock_Open_min,AGENStock_Open_volatility,AGENStock_Open_change,AGENStock_High_average,AGENStock_High_max,AGENStock_High_min,AGENStock_High_volatility,AGENStock_High_change,AGENStock_Low_average,AGENStock_Low_max,AGENStock_Low_min,AGENStock_Low_volatility,AGENStock_Low_change,AGENStock_Close_average,AGENStock_Close_max,AGENStock_Close_min,AGENStock_Close_volatility,AGENStock_Close_change,AGENStock_Volume_average,AGENStock_Volume_max,AGENStock_Volume_min,AGENStock_Volume_volatility,AGENStock_Volume_change
2016-01-03,4.3100000000000005,4.62,3.94,0.6800000000000002,-0.56,4.356,4.63,4.02,0.6100000000000003,-0.5100000000000007,4.09,4.38,3.78,0.6000000000000001,-0.5400000000000005,4.162,4.46,3.78,0.6800000000000002,-0.6800000000000002,1331837,1549195,935246,613949,-353679
2016-01-10,3.5,3.8,3.25,0.5499999999999998,-0.5499999999999998,3.616,3.9,3.29,0.6099999999999999,-0.6099999999999999,3.234,3.43,3.02,0.41000000000000014,-0.3700000000000001,3.382,3.59,3.16,0.4299999999999997,-0.3599999999999999,1368602,1501912,1239279,262633,-94802
2016-01-17,3.3175,3.59,2.91,0.6799999999999997,0.33000000000000007,3.5025,3.88,3.23,0.6499999999999999,0.31999999999999984,3.085,3.35,2.74,0.6099999999999999,0.4500000000000002,3.2675,3.45,3.03,0.4200000000000004,0.3900000000000001,2051447,3620603,1204676,2415927,123528
2016-01-24,3.284,3.43,3.05,0.38000000000000034,-0.38000000000000034,3.376,3.64,3.2,0.43999999999999995,-0.41999999999999993,3.114,3.34,2.98,0.3599999999999999,-0.31000000000000005,3.228,3.41,3.08,0.33000000000000007,-0.26000000000000023,1262540,1568033,1015947,552086,-504993
2016-01-31,3.072,3.17,2.94,0.22999999999999998,-0.10999999999999988,3.168,3.25,3.1,0.1499999999999999,-0.1499999999999999,2.9779999999999998,3.05,2.9,0.1499999999999999,-0.08999999999999986,3.062,3.21,2.96,0.25,-0.20999999999999996,1212064,1665247,885771,779476,335393
2016-02-07,2.818,2.95,2.71,0.2400000000000002,-0.2200000000000002,2.916,3.01,2.79,0.21999999999999975,-0.14000000000000012,2.7159999999999997,2.78,2.61,0.16999999999999993,-0.11999999999999966,2.8080000000000003,2.85,2.72,0.1299999999999999,-0.020000000000000018,1058779,1389492,846057,543435,-372271
2016-02-14,3.005,3.2,2.9,0.30000000000000027,0.0,3.11,3.21,3.02,0.18999999999999995,0.020000000000000018,2.9125,3.02,2.85,0.16999999999999993,-0.029999999999999805,3.0175,3.15,2.91,0.23999999999999977,-0.009999999999999787,805488,890892,722767,168125,-106548
2016-02-21,2.885,3.05,2.76,0.29000000000000004,-0.19999999999999973,2.9466666666666668,3.11,2.85,0.2599999999999998,-0.2599999999999998,2.7883333333333336,2.97,2.65,0.3200000000000003,-0.1200000000000001,2.8533333333333335,3.0,2.75,0.25,-0.1499999999999999,1015201,1505458,672367,833091,103257
2016-02-28,3.042,3.43,2.81,0.6200000000000001,0.5900000000000003,3.304,4.0,2.9,1.1,1.1,2.958,3.43,2.73,0.7000000000000002,0.7000000000000002,3.226,3.84,2.77,1.0699999999999998,1.0699999999999998,1406870,2160544,741323,1419221,1419221
2016-03-06,3.942,4.11,3.77,0.3400000000000003,-0.18000000000000016,4.136,4.25,4.0,0.25,0.0,3.718,3.78,3.63,0.1499999999999999,-0.1299999999999999,3.946,4.11,3.7,0.41000000000000014,-0.11000000000000032,2239921,2769698,1359591,1410107,186327
2016-03-13,3.85,4.12,3.64,0.48,-0.3200000000000003,3.976,4.25,3.83,0.41999999999999993,-0.33999999999999986,3.668,4.01,3.5,0.5099999999999998,-0.3899999999999997,3.778,4.03,3.65,0.38000000000000034,-0.2400000000000002,1841308,3497201,1239755,2257446,1959910
2016-03-20,3.9450000000000003,4.16,3.77,0.3900000000000001,0.040000000000000036,4.2025,4.34,4.06,0.28000000000000025,-0.05000000000000071,3.8274999999999997,4.02,3.7,0.3199999999999994,-0.06999999999999984,3.995,4.15,3.83,0.3200000000000003,-0.17999999999999972,1099865,1335591,645512,690079,-680117
2016-03-27,4.046,4.19,3.83,0.3600000000000003,0.20000000000000018,4.222,4.39,3.99,0.39999999999999947,0.33000000000000007,3.96,4.09,3.77,0.31999999999999984,0.2900000000000005,4.088,4.23,3.85,0.38000000000000034,0.38000000000000034,1086841,1379817,500489,879328,682913
2016-04-03,4.416,4.66,4.23,0.4299999999999997,0.3199999999999994,4.612,4.82,4.4,0.41999999999999993,0.29000000000000004,4.33,4.5,4.2,0.2999999999999998,0.16999999999999993,4.464,4.68,4.28,0.39999999999999947,0.2599999999999998,1180684,1480288,996552,483736,-173711
