Date,CCUR_stock_Open_average,CCUR_stock_Open_max,CCUR_stock_Open_min,CCUR_stock_Open_volatility,CCUR_stock_Open_change,CCUR_stock_High_average,CCUR_stock_High_max,CCUR_stock_High_min,CCUR_stock_High_volatility,CCUR_stock_High_change,CCUR_stock_Low_average,CCUR_stock_Low_max,CCUR_stock_Low_min,CCUR_stock_Low_volatility,CCUR_stock_Low_change,CCUR_stock_Close_average,CCUR_stock_Close_max,CCUR_stock_Close_min,CCUR_stock_Close_volatility,CCUR_stock_Close_change,CCUR_stock_Volume_average,CCUR_stock_Volume_max,CCUR_stock_Volume_min,CCUR_stock_Volume_volatility,CCUR_stock_Volume_change
2016-01-03,5.342,5.6,4.94,0.6599999999999993,0.6599999999999993,5.59,5.72,5.41,0.3099999999999996,0.3099999999999996,5.1346,5.47,4.92,0.5499999999999998,0.13999999999999968,5.5084,5.662000000000001,5.27,0.39200000000000124,0.14999999999999947,32645,47506,22025,25481,18017
2016-01-10,5.3352,5.446000000000001,5.19,0.2560000000000002,-0.2560000000000002,5.527,5.75,5.31,0.4400000000000004,-0.4400000000000004,5.157,5.37,5.05,0.3200000000000003,-0.2400000000000002,5.308,5.4,5.25,0.15000000000000036,-0.15000000000000036,42694,61815,9119,52696,-34121
2016-01-17,5.17175,5.26,5.1,0.16000000000000014,-0.08700000000000063,5.245,5.38,5.13,0.25,-0.25,5.01,5.05,4.96,0.08999999999999986,0.009999999999999787,5.1325,5.15,5.12,0.03000000000000025,-0.020000000000000462,27878,48840,9579,39261,-39261
2016-01-24,5.162,5.2,5.11,0.08999999999999986,0.08000000000000007,5.374,5.45,5.29,0.16000000000000014,0.10000000000000053,5.04,5.06,5.02,0.040000000000000036,0.009999999999999787,5.168,5.35,5.05,0.2999999999999998,0.009999999999999787,19639,22559,17074,5485,-1459
2016-01-31,5.1,5.16,5.05,0.11000000000000032,-0.08999999999999986,5.17,5.24,5.14,0.10000000000000053,-0.10000000000000053,5.0066,5.08,4.97,0.11000000000000032,-0.1070000000000002,5.104,5.15,5.0,0.15000000000000036,0.019999999999999574,10157,15250,5596,9654,4547
2016-02-07,5.0360000000000005,5.13,4.95,0.17999999999999972,-0.040000000000000036,5.224,5.29,5.13,0.16000000000000014,0.03999999999999915,4.921,5.06,4.81,0.25,-0.11499999999999932,5.142,5.29,4.98,0.3099999999999996,0.08000000000000007,30337,50726,16481,34245,34245
2016-02-14,5.4055,5.56,5.292000000000001,0.2679999999999989,0.07000000000000028,5.52,5.63,5.35,0.28000000000000025,0.28000000000000025,5.3100000000000005,5.4,5.2,0.20000000000000018,0.17999999999999972,5.390000000000001,5.46,5.24,0.21999999999999975,0.20999999999999996,20695,27353,14838,12515,5923
2016-02-21,5.460833333333333,5.635,5.28,0.35499999999999954,0.1849999999999996,5.615833333333333,5.81,5.53,0.27999999999999936,0.054999999999999716,5.423333333333334,5.635,5.24,0.3949999999999996,0.2549999999999999,5.5441666666666665,5.67,5.42,0.25,0.1849999999999996,21307,73981,0,73981,-14564
2016-02-28,5.829,6.135,5.55,0.585,0.4349999999999996,6.0856,6.15,5.99,0.16000000000000014,0.13200000000000056,5.53,5.81,5.16,0.6499999999999995,0.6499999999999995,5.826,6.06,5.38,0.6799999999999997,0.5700000000000003,79959,115487,37790,77697,-27570
2016-03-06,5.929,6.11,5.8,0.3100000000000005,-0.020000000000000462,6.1296,6.15,6.1,0.05000000000000071,-0.05000000000000071,5.845,5.94,5.77,0.17000000000000082,-0.05000000000000071,6.048,6.09,6.01,0.08000000000000007,-0.08000000000000007,26998,46940,8167,38773,-20115
2016-03-13,6.298,6.42,6.11,0.3099999999999996,0.29000000000000004,6.515,6.63,6.4,0.22999999999999954,-0.22999999999999954,6.128,6.25,5.99,0.2599999999999998,-0.1200000000000001,6.332,6.47,6.07,0.39999999999999947,-0.39999999999999947,31900,65080,12074,53006,-26537
2016-03-20,6.1025,6.23,5.88,0.35000000000000053,0.0,6.3025,6.38,6.15,0.22999999999999954,-0.22999999999999954,5.92875,5.95,5.88,0.07000000000000028,0.0,6.1725,6.24,6.04,0.20000000000000018,-0.20000000000000018,17852,28583,6579,22004,-12871
2016-03-27,6.07,6.15,6.0,0.15000000000000036,-0.019999999999999574,6.15,6.21,6.0,0.20999999999999996,0.07000000000000028,5.93,6.0,5.89,0.11000000000000032,0.11000000000000032,6.036,6.17,5.9,0.2699999999999996,0.08999999999999986,9720,20677,3728,16949,1160
2016-04-03,6.173,6.25,6.11,0.13999999999999968,0.13999999999999968,6.302,6.4,6.27,0.13000000000000078,-0.010000000000000675,6.074,6.12,5.97,0.15000000000000036,-0.0600000000000005,6.19,6.27,6.1,0.16999999999999993,-0.13000000000000078,11666,27597,1179,26418,-898
2016-04-10,6.08,6.23,6.02,0.21000000000000085,0.0,6.2918,6.4,6.159,0.24100000000000055,-0.15000000000000036,6.038,6.09,5.99,0.09999999999999964,0.0699999999999994,6.132000000000001,6.24,6.07,0.16999999999999993,0.1299999999999999,11641,29495,4842,24653,-19827
2016-04-17,6.157,6.25,6.07,0.17999999999999972,0.03500000000000014,6.2672,6.29,6.236000000000001,0.05399999999999938,-0.05399999999999938,6.025,6.165,5.96,0.20500000000000007,-0.1849999999999996,6.178,6.24,6.08,0.16000000000000014,-0.0600000000000005,16836,25941,2912,23029,8803
2016-04-24,6.3346,6.58,6.103,0.4770000000000003,-0.057000000000000384,6.487,6.63,6.31,0.3200000000000003,-0.1900000000000004,6.136,6.38,6.01,0.3700000000000001,-0.10000000000000053,6.284,6.57,6.06,0.5100000000000007,-0.5100000000000007,28011,42463,15375,27088,-27088
2016-05-01,6.1137999999999995,6.218999999999999,6.01,0.20899999999999963,0.16999999999999993,6.333,6.41,6.25,0.16000000000000014,0.009999999999999787,6.053999999999999,6.1,5.96,0.13999999999999968,0.08999999999999986,6.164,6.27,6.1,0.16999999999999993,-0.05999999999999961,16625,25677,7515,18162,18162
2016-05-08,6.258,6.35,6.15,0.1999999999999993,0.1999999999999993,6.388,6.5,6.33,0.16999999999999993,-0.0600000000000005,6.158,6.2,6.11,0.08999999999999986,0.040000000000000036,6.226,6.26,6.18,0.08000000000000007,-0.08000000000000007,15376,30630,5714,24916,-16165
2016-05-15,6.06,6.25,5.8,0.4500000000000002,-0.33999999999999986,6.296,6.44,6.12,0.3200000000000003,-0.25,5.926,6.1,5.74,0.35999999999999943,-0.2999999999999998,5.976,6.24,5.8,0.4400000000000004,-0.4400000000000004,23481,60184,6705,53479,-9530
2016-05-22,6.28,6.51,5.85,0.6600000000000001,0.6100000000000003,6.4982,6.65,6.3,0.35000000000000053,0.1800000000000006,6.184,6.46,5.76,0.7000000000000002,0.5,6.4124,6.562,6.24,0.32200000000000006,0.17999999999999972,30091,69989,4598,65391,-19554
2016-05-29,6.385,6.57,6.23,0.33999999999999986,-0.33999999999999986,6.4695,6.57,6.268,0.3020000000000005,-0.3020000000000005,6.21,6.35,5.94,0.40999999999999925,-0.40999999999999925,6.29,6.5,6.08,0.41999999999999993,-0.41999999999999993,18200,29491,8723,20768,19269
2016-06-05,6.082,6.17,5.96,0.20999999999999996,-0.08000000000000007,6.37,6.49,6.24,0.25,0.09999999999999964,5.988,6.07,5.9,0.16999999999999993,0.019999999999999574,6.17,6.24,6.09,0.15000000000000036,-0.10000000000000053,26144,48520,10004,38516,38516
2016-06-12,5.906,6.18,5.65,0.5299999999999994,-0.4399999999999995,6.125,6.33,5.945,0.3849999999999998,-0.3849999999999998,5.6080000000000005,5.87,5.44,0.4299999999999997,-0.40000000000000036,5.7379999999999995,5.93,5.55,0.3799999999999999,-0.33000000000000007,26866,35052,17334,17718,-9970
2016-06-19,5.554,5.74,5.24,0.5,-0.35999999999999943,5.732,5.84,5.53,0.3099999999999996,-0.3099999999999996,5.362,5.51,5.1,0.41000000000000014,-0.41000000000000014,5.488,5.78,5.1,0.6800000000000006,-0.6800000000000006,34041,51000,7202,43798,32831
2016-06-26,5.204,5.3,5.14,0.16000000000000014,0.05000000000000071,5.2964,5.33,5.242000000000001,0.08799999999999919,-0.08799999999999919,5.082,5.2,4.97,0.23000000000000043,0.14000000000000057,5.2,5.22,5.18,0.040000000000000036,-0.020000000000000462,16530,25489,7638,17851,-8757
2016-07-03,5.26,5.4,5.18,0.22000000000000064,0.010000000000000675,5.4025,5.42,5.36,0.05999999999999961,0.04999999999999982,5.12275,5.14,5.11,0.02999999999999936,-0.001000000000000334,5.26,5.36,5.16,0.20000000000000018,-0.09999999999999964,13504,23621,5631,17990,-7862
2016-07-10,5.288,5.46,5.23,0.22999999999999954,0.22999999999999954,5.602,6.16,5.37,0.79,0.7599999999999998,5.2509999999999994,5.39,5.175,0.21499999999999986,0.17999999999999972,5.385,5.58,5.23,0.34999999999999964,0.34999999999999964,30399,70638,13962,56676,56676
2016-07-17,5.3308,5.38,5.26,0.1200000000000001,0.043999999999999595,5.4222,5.45,5.377999999999999,0.07200000000000095,-0.03500000000000014,5.262,5.3,5.2,0.09999999999999964,0.09999999999999964,5.316,5.35,5.29,0.05999999999999961,0.020000000000000462,24364,41318,5161,36157,-27447
2016-07-24,5.224,5.3,5.12,0.17999999999999972,-0.08000000000000007,5.3062,5.38,5.24,0.13999999999999968,-0.0699999999999994,5.116,5.29,5.06,0.23000000000000043,-0.20999999999999996,5.222,5.3,5.12,0.17999999999999972,-0.17999999999999972,27580,50845,2320,48525,11554
2016-07-31,5.152,5.19,5.12,0.07000000000000028,-0.019999999999999574,5.32,5.48,5.28,0.20000000000000018,0.20000000000000018,5.1182,5.13,5.11,0.019999999999999574,0.009999999999999787,5.186,5.22,5.15,0.0699999999999994,0.03000000000000025,32323,84848,7110,77738,45194
2016-08-07,5.296,5.36,5.25,0.11000000000000032,0.009999999999999787,5.45,5.54,5.33,0.20999999999999996,-0.20999999999999996,5.185,5.26,5.11,0.14999999999999947,-0.02999999999999936,5.274,5.39,5.21,0.17999999999999972,-0.05999999999999961,21820,41149,7058,34091,-34091
2016-08-14,5.2776,5.44,5.2,0.2400000000000002,-0.2400000000000002,5.3454,5.449,5.2,0.24899999999999967,-0.2400000000000002,5.1276,5.195,5.02,0.1750000000000007,-0.10000000000000053,5.2,5.3,5.11,0.1899999999999995,-0.14999999999999947,12392,31203,4055,27148,20429
2016-08-21,5.0676,5.14,5.023,0.11699999999999999,0.03000000000000025,5.136,5.15,5.11,0.040000000000000036,-0.020000000000000462,4.9942,5.02,4.98,0.03999999999999915,-0.02999999999999936,5.075,5.12,5.04,0.08000000000000007,-0.04999999999999982,20297,50593,4129,46464,-46464
2016-08-28,5.3306,5.672999999999999,5.01,0.6629999999999994,0.6629999999999994,5.4604,5.75,5.14,0.6100000000000003,0.5329999999999995,5.258,5.45,4.95,0.5,0.5,5.322,5.49,5.04,0.4500000000000002,0.4400000000000004,57357,151871,13394,138477,28844
2016-09-04,5.575,5.69,5.45,0.2400000000000002,0.05999999999999961,5.6675,5.7,5.61,0.08999999999999986,-0.04999999999999982,5.50025,5.611000000000001,5.43,0.18100000000000094,-0.020000000000000462,5.6274999999999995,5.69,5.52,0.17000000000000082,-0.10000000000000053,27030,37712,5629,32083,-32083
2016-09-11,5.534,5.59,5.45,0.13999999999999968,0.1299999999999999,5.616,5.65,5.58,0.07000000000000028,0.04999999999999982,5.498,5.55,5.45,0.09999999999999964,0.040000000000000036,5.538,5.63,5.47,0.16000000000000014,-0.009999999999999787,20285,28272,11839,16433,10446
2016-09-18,5.562,5.59,5.51,0.08000000000000007,0.040000000000000036,5.6792,5.98,5.551,0.42900000000000027,0.39000000000000057,5.471,5.54,5.42,0.1200000000000001,0.040000000000000036,5.604,5.78,5.53,0.25,0.23000000000000043,19972,38579,6352,32227,13439
2016-09-25,5.902,6.5,5.53,0.9699999999999998,-0.27999999999999936,6.102,6.66,5.58,1.08,-0.54,5.5367999999999995,6.084,5.01,1.0739999999999998,-0.33000000000000007,5.816,6.45,5.48,0.9699999999999998,-0.5999999999999996,150985,541212,17179,524033,-50820
2016-10-02,5.5242,5.601,5.46,0.14100000000000001,0.07099999999999973,5.7602,5.94,5.501,0.43900000000000006,0.41000000000000014,5.452,5.6,5.27,0.33000000000000007,0.14999999999999947,5.554,5.83,5.43,0.40000000000000036,0.3600000000000003,68677,136691,19238,117453,1859
2016-10-09,5.932,5.99,5.88,0.11000000000000032,-0.05999999999999961,6.032,6.2,5.96,0.2400000000000002,0.040000000000000036,5.8018,5.92,5.678999999999999,0.24100000000000055,0.17100000000000026,5.884,6.04,5.77,0.27000000000000046,0.0,19960,26081,13354,12727,9193
2016-10-16,5.836,5.94,5.7,0.2400000000000002,-0.09999999999999964,6.112,6.48,5.93,0.5500000000000007,0.09999999999999964,5.756,5.9,5.7,0.20000000000000018,0.0,5.886,5.99,5.75,0.2400000000000002,0.1200000000000001,51785,91675,14282,77393,36031
